radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
119.446272,0.446,-28.862415,0.318,15.577,0.051,12,16.167,0.084,12,NA,NA,0,15.835,0.053,14,15.508,0.089,14,15.281,0.138,5,NA,NA,0,NA,NA,0
119.446395,0.502,-28.633558,0.319,15.349,0.072,12,16.763,0.126,12,NA,NA,0,15.949,0.06,17,14.826,0.057,17,14.247,0.141,15,NA,NA,0,NA,NA,0
119.446561,0.434,-28.794872,0.529,16.048,0.189,11,16.95,0.12,11,NA,NA,0,16.456,0.065,13,15.697,0.059,13,15.287,0.119,9,NA,NA,0,NA,NA,0
119.446567,0.313,-28.314543,0.374,16.565,0.029,3,17.298,0.099,3,NA,NA,0,16.791,0.097,6,16.266,0.044,6,16.158,0.069,2,NA,NA,0,NA,NA,0
119.446875,0.291,-28.725639,0.275,NA,NA,0,NA,NA,0,NA,NA,0,17.627,0.123,2,17.286,0.024,2,NA,NA,0,NA,NA,0,NA,NA,0
119.446886,0.559,-28.585958,0.387,16.215,0.22,9,16.99,0.131,9,NA,NA,0,16.494,0.116,16,16.054,0.201,15,15.845,0.236,4,NA,NA,0,NA,NA,0
119.446918,0.846,-28.324005,0.419,16.588,0.034,2,17.676,0.106,2,NA,NA,0,17.086,0.161,5,16.155,0.062,5,15.804,0.055,4,NA,NA,0,NA,NA,0
119.447025,1.198,-28.488739,0.426,15.657,0.066,9,16.767,0.155,9,NA,NA,0,16.165,0.144,11,15.287,0.095,11,14.743,0.143,10,NA,NA,0,NA,NA,0
119.447055,0.708,-28.979439,0.538,NA,NA,0,NA,NA,0,NA,NA,0,17.917,0.006,2,17.09,0.037,2,NA,NA,0,NA,NA,0,NA,NA,0
119.447068,0.381,-28.25463,0.292,15.907,0.077,8,16.706,0.128,8,NA,NA,0,16.215,0.066,8,15.685,0.07,8,15.461,0.112,5,NA,NA,0,NA,NA,0
119.447134,0.51,-28.484489,0.356,14.868,0.055,12,15.496,0.074,12,NA,NA,0,15.111,0.038,12,14.753,0.058,12,14.709,0.19,12,NA,NA,0,NA,NA,0
119.447208,0.656,-28.156853,0.249,17.099,0.156,1,17.767,0.204,1,NA,NA,0,17.368,0.014,2,16.658,0.098,2,NA,NA,0,NA,NA,0,NA,NA,0
119.447322,0.422,-28.781828,0.374,16.024,0.128,11,16.832,0.153,11,NA,NA,0,16.334,0.084,14,15.762,0.094,14,15.463,0.062,5,NA,NA,0,NA,NA,0
119.447328,0.695,-29.01772,0.232,NA,NA,0,NA,NA,0,NA,NA,0,17.975,0.095,2,17.075,0.091,2,NA,NA,0,NA,NA,0,NA,NA,0
119.447352,0.454,-28.37828,0.346,14.225,0.032,10,14.545,0.051,10,NA,NA,0,14.327,0.028,9,14.188,0.034,9,14.141,0.031,8,NA,NA,0,NA,NA,0
119.44746,0.379,-28.901785,0.346,15.224,0.063,13,15.847,0.087,13,NA,NA,0,15.473,0.052,15,15.109,0.062,15,15.09,0.203,15,NA,NA,0,NA,NA,0
119.447539,0.579,-28.589641,0.767,NA,NA,0,NA,NA,0,NA,NA,0,17.061,0.078,4,16.427,0.043,3,NA,NA,0,NA,NA,0,NA,NA,0
119.447562,0.503,-28.878984,0.343,16.501,0.114,1,17.934,0.224,1,NA,NA,0,17.128,0.138,13,15.697,0.131,13,15.181,0.126,10,NA,NA,0,NA,NA,0
119.447814,0.715,-28.41069,0.277,16.73,0.12,2,17.373,0.05,2,NA,NA,0,17.233,0.143,4,16.623,0.19,4,NA,NA,0,NA,NA,0,NA,NA,0
119.447957,0.531,-28.184604,0.622,16.605,0.065,3,17.357,0.189,3,NA,NA,0,16.93,0.09,5,16.322,0.12,4,15.672,0.26,3,NA,NA,0,NA,NA,0
119.448088,0.404,-28.670862,0.367,11.86,0.033,12,12.054,0.023,12,NA,NA,0,11.896,0.024,17,11.884,0.038,17,11.976,0.109,15,12.115,0.109,19,NA,NA,0
119.448245,0.452,-28.741621,0.283,NA,NA,0,NA,NA,0,NA,NA,0,17.559,0.169,3,16.814,0.078,3,NA,NA,0,NA,NA,0,NA,NA,0
119.448261,0.546,-28.610101,0.581,14.512,0.056,12,15.095,0.047,12,NA,NA,0,14.753,0.039,16,14.285,0.052,16,14.123,0.151,15,13.844,0.589,3,NA,NA,0
119.448333,0.499,-28.752389,1.149,14.946,0.063,9,15.782,0.137,9,NA,NA,0,15.256,0.061,10,14.69,0.084,9,14.493,0.112,8,NA,NA,0,NA,NA,0
