EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"Gaia EDR3 5601345409420023680" 0.1265 -0.209055 119.52569112764 -26.11754104162 "" "" "" "" "" "" 21.075546 0.024529 1.193167 0.3020946090382945 21.136 0.069 1.258 0.124 "" "" 1.919 0.083
"Gaia EDR3 5602105068870177664" -0.058294 -0.026324 119.31998414155 -25.93486415798 "" "" "" "" "" "" 20.992973 0.011839 1.770792 0.24908517427779597 21.427 0.101 1.139 0.19 "" "" 2.044 0.101
"Gaia EDR3 5601346646370388480" 0.174204 -0.211048 119.57882319821 -26.11947353364 "" "" "" "" "" "" 20.875349 0.012472 0.755253 0.22189094641287194 21.156 0.074 0.907 0.148 "" "" 1.809 0.095
"Gaia EDR3 5601350047984749184" 0.140396 -0.153292 119.54109376761 -26.06176296097 "" "" "" "" "" "" 21.151949 0.027193 1.791304 0.43946628884250044 21.701 0.098 1.117 0.242 "" "" 2.492 0.106
"Gaia EDR3 5601351456733964032" 0.087695 -0.08805 119.48237311862 -25.99657182553 "" "" "" "" "" "" 20.950167 0.012645 1.358852 0.22948990302189767 21.183 0.058 1.08 0.16 "" "" 1.818 0.068
"Gaia EDR3 5602096169698389888" -0.225346 -0.203838 119.13384680444 -26.11217619736 "" "" "" "" "" "" 20.983486 0.01477 1.142811 0.2807594153933221 21.18 0.065 1.271 0.15 "" "" 1.874 0.076
"Gaia EDR3 5602105446827143296" -0.125646 -0.017775 119.24510067897 -25.92626235298 "" "" "" "" "" "" 20.977667 0.015715 0.010382 0.2484628942639122 21.519 0.109 1.29 0.239 "" "" 2.154 0.11
"Gaia EDR3 5601351869050907776" 0.113205 -0.059568 119.51072463597 -25.96806766041 "" "" "" "" "" "" 21.04854 0.019796 1.33906 0.5641265115211304 21.346 0.076 1.162 0.195 "" "" 1.967 0.079
"Gaia EDR3 5698179604627864192" 0.159496 0.000424 119.56212337446 -25.90802226586 "" "" "" "" "" "" 20.922422 0.012401 1.210499 0.23791353512778543 21.239 0.072 0.823 0.132 "" "" 1.858 0.08
"Gaia EDR3 5602093897667064576" -0.046497 -0.194544 119.3330289883 -26.10308865621 "" "" "" "" "" "" 20.92963 0.014479 1.36377 0.2770267422921477 21.018 0.066 1.051 0.117 "" "" 1.567 0.086
"Gaia EDR3 5602106821216826880" -0.02816 0.032788 119.35350900942 -25.87576263088 "" "" "" "" "" "" 20.961615 0.014908 0.604694 0.24879238672636267 21.168 0.079 0.799 0.126 "" "" 1.727 0.084
"Gaia EDR3 5602107439708895616" -0.049531 0.022816 119.32975175209 -25.88572839855 "" "" "" "" "" "" 21.05033 0.015725 1.486689 0.3035108764723268 21.462 0.094 1.199 0.178 "" "" 2.104 0.096
"Gaia EDR3 5601351937769980928" 0.146564 -0.052283 119.54781937232 -25.96074603312 "" "" "" "" "" "" 20.959219 0.014354 1.029598 0.23334818122496692 21.353 0.075 1.295 0.193 "" "" 2.05 0.083
"Gaia EDR3 5698187610446594816" 0.075263 0.234731 119.46831329399 -25.67379954732 "" "" "" "" "" "" 20.94864 0.01095 1.188118 0.2063586701304309 21.72 0.15 1.001 0.256 "" "" 2.419 0.153
"Gaia EDR3 5602105790424046592" -0.094435 -0.006906 119.27981292504 -25.91542221286 "" "" "" "" "" "" 20.99882 0.013255 0.540468 0.27956389261133135 21.14 0.07 0.937 0.128 "" "" 1.705 0.075
"Gaia EDR3 5602101667256187648" -0.040832 -0.073476 119.33938375329 -25.98202355728 "" "" "" "" "" "" 20.933384 0.014045 1.767345 0.38813883823704115 21.05 0.061 1.139 0.123 "" "" 1.595 0.063
"Gaia EDR3 5698183659076980224" 0.189836 0.173372 119.59554480615 -25.73503057299 "" "" "" "" "" "" 20.95325 0.01031 1.409323 0.231042393436789 21.449 0.066 0.847 0.149 "" "" 2.146 0.073
"Gaia EDR3 5601348295637584384" 0.092032 -0.204605 119.48730078652 -26.11312364549 "" "" "" "" "" "" 21.043535 0.022992 1.279324 0.2738948211138721 21.214 0.079 1.149 0.154 "" "" 2.041 0.101
"Gaia EDR3 5601351456733656320" 0.087613 -0.08467 119.48227888883 -25.99319168834 "" "" "" "" "" "" 20.967873 0.014644 0.2777 0.2625830932276486 21.085 0.063 0.837 0.133 "" "" 1.599 0.07
"Gaia EDR3 5601342935518902400" 0.001346 -0.234916 119.38630607679 -26.14347047521 "" "" "" "" "" "" 21.013538 0.014112 1.435194 0.2598858942305257 21.157 0.058 1.106 0.14 "" "" 1.823 0.075
"Gaia EDR3 5602117678894042368" -0.2062 0.01577 119.1555969223 -25.89260459961 "" "" "" "" "" "" 20.949987 0.010807 1.222954 0.15686149543147931 21.196 0.078 1.181 0.122 "" "" 1.877 0.084
"Gaia EDR3 5602120977429265920" -0.167177 0.132743 119.19915871164 -25.77569352584 "" "" "" "" "" "" 20.832182 0.011681 0.697002 0.22288564703004096 20.948 0.049 0.895 0.085 "" "" 1.236 0.065
"Gaia EDR3 5697428569474214016" 0.172723 -0.050234 119.57691073602 -25.95866201447 "" "" "" "" "" "" 20.882679 0.010756 1.238829 0.2477902807315089 21.334 0.071 1.034 0.158 "" "" 2.095 0.085
"Gaia EDR3 5602125203676752640" -0.220081 0.213916 119.14057595133 -25.69443340348 "" "" "" "" "" "" 21.09354 0.023512 0.716839 0.3439752677926132 21.05 0.088 0.891 0.127 "" "" 1.558 0.098
"Gaia EDR3 5601345340700348032" 0.133461 -0.22382 119.53346336587 -26.132298346 "" "" "" "" "" "" 20.911858 0.015403 1.781601 0.23318018164929882 21.216 0.068 1.097 0.175 "" "" 1.945 0.089
"Gaia EDR3 5601350288503079936" 0.134285 -0.139593 119.53427325508 -26.04807051264 "" "" "" "" "" "" "" "" "" "" 21.717 0.126 0.661 0.218 "" "" 2.383 0.129
"Gaia EDR3 5602118503528345088" -0.226874 0.033011 119.13265324749 -25.87532514775 "" "" "" "" "" "" 21.356497 0.027381 1.701777 0.18712046019877143 21.277 0.065 1.135 0.139 "" "" 1.929 0.072
"Gaia EDR3 5697427744841201664" 0.18476 -0.064143 119.59032308199 -25.97255250203 "" "" "" "" "" "" "" "" "" "" 21.343 0.077 1.123 0.156 "" "" 1.968 0.08
"Gaia EDR3 5602105996582945792" -0.089803 0.016184 119.28498290156 -25.89233619964 "" "" "" "" "" "" 20.947693 0.013554 0.763556 0.28093454772597837 21.155 0.082 0.758 0.113 "" "" 1.674 0.084
"Gaia EDR3 5601350735179074432" 0.142725 -0.118304 119.54363918639 -26.02677174903 "" "" "" "" "" "" 21.00693 0.01618 1.57036 0.2750630154510053 21.294 0.074 1.47 0.214 "" "" 2.041 0.088
"Gaia EDR3 5602103041645597312" 0.021285 -0.0559 119.40848140666 -25.96445259125 "" "" "" "" "" "" 20.97501 0.013555 1.154573 0.21407049885726898 21.172 0.074 1.161 0.132 "" "" 1.794 0.08
"Gaia EDR3 5602106683777695232" -0.037027 0.015827 119.34364754624 -25.89272142868 "" "" "" "" "" "" 20.85833 0.010241 0.560944 0.546603803728075 21.257 0.092 1.11 0.147 "" "" 1.974 0.101
"Gaia EDR3 5698185273984762112" -0.020396 0.129966 119.36215678896 -25.77858630749 "" "" "" "" "" "" 20.899988 0.012232 0.86693 0.2224835800368198 21.059 0.046 0.826 0.1 "" "" 1.482 0.063
"Gaia EDR3 5602094932747183488" -0.072155 -0.163722 119.30447770036 -26.07225388721 "" "" "" "" "" "" 20.930252 0.011823 0.935154 0.32664461248886384 21.082 0.062 1.167 0.122 "" "" 1.682 0.074
"Gaia EDR3 5602106855576556416" 0.020737 0.017199 119.40785765566 -25.89135322744 "" "" "" "" "" "" 20.944065 0.013638 0.986322 0.23027972288067397 21.306 0.073 1.153 0.14 "" "" 2.012 0.082
"Gaia EDR3 5602099158994631808" -0.189978 -0.112013 119.17339996157 -26.02041401572 "" "" "" "" "" "" 21.003382 0.013139 1.031712 0.3549358643050882 21.136 0.064 1.179 0.125 "" "" 1.784 0.077
"Gaia EDR3 5602095173265362432" -0.101245 -0.148788 119.27210617469 -26.0572991729 "" "" "" "" "" "" 20.954779 0.012582 1.410278 0.2252218164920974 21.237 0.071 1.3 0.161 "" "" 1.864 0.078
"Gaia EDR3 5602097922044772864" -0.185189 -0.155487 119.17865233641 -26.06389546309 "" "" "" "" "" "" 20.94493 0.012858 1.014379 0.31568852472175796 21.193 0.068 1.297 0.153 "" "" 1.87 0.08
"Gaia EDR3 5698184414991659392" 0.095362 0.107256 119.4907275201 -25.80125941631 "" "" "" "" "" "" 21.054268 0.01567 1.087454 0.23807675510221488 21.335 0.071 1.045 0.16 "" "" 1.925 0.074
"Gaia EDR3 5602117919412578688" -0.161436 0.026787 119.2053723459 -25.88165661968 "" "" "" "" "" "" 20.965418 0.011616 0.801516 0.23851540010867223 21.11 0.08 1.358 0.139 "" "" 1.704 0.083
"Gaia EDR3 5601348536156301312" 0.056905 -0.202855 119.44817955801 -26.11139559218 "" "" "" "" "" "" 20.950132 0.01399 1.123987 0.2366754575278138 21.2 0.087 0.914 0.153 "" "" 1.802 0.099
"Gaia EDR3 5698179810786318720" 0.110184 0.019186 119.50728253008 -25.88931705041 "" "" "" "" "" "" 20.920534 0.013049 1.248907 0.2186391351336718 21.349 0.078 1.013 0.169 "" "" 1.92 0.08
"Gaia EDR3 5698180738499508480" 0.099703 0.053541 119.49559989903 -25.85497129832 "" "" "" "" "" "" 21.112408 0.020849 1.624332 0.24510549799831094 21.583 0.096 1.033 0.205 "" "" 2.137 0.094
"Gaia EDR3 5698183006242098432" 0.155787 0.118072 119.55782804375 -25.79037923806 "" "" "" "" "" "" 20.891321 0.013943 1.200697 0.20792138986886366 21.278 0.073 1.183 0.186 "" "" 1.891 0.08
"Gaia EDR3 5602101323659202560" -0.059558 -0.09111 119.31854198488 -25.99964919631 "" "" "" "" "" "" 21.015621 0.0198 1.679958 0.2515434079835923 21.389 0.066 1.045 0.134 "" "" 2.127 0.075
"Gaia EDR3 5602105584266432768" -0.162107 -0.022595 119.20455191561 -25.93103794698 "" "" "" "" "" "" 21.045061 0.012699 0.917772 0.18471377472457218 21.389 0.084 1.2 0.172 "" "" 1.988 0.086
"Gaia EDR3 5602099811830019072" -0.027426 -0.165351 119.35427314557 -26.07390184417 "" "" "" "" "" "" 20.966208 0.012153 1.279448 0.21885622296384447 21.468 0.076 1.171 0.185 "" "" 2.194 0.085
"Gaia EDR3 5698184380631529472" 0.090243 0.095832 119.48505199676 -25.81268761097 "" "" "" "" "" "" 20.928751 0.011479 0.939829 0.21750606507635595 21.081 0.062 0.875 0.116 "" "" 1.564 0.072
"Gaia EDR3 5602100567744256512" -0.002893 -0.115474 119.3815869667 -26.02402809361 "" "" "" "" "" "" 20.96355 0.011363 1.298199 0.2123764360233969 21.151 0.077 1.044 0.109 "" "" 1.741 0.08
"Gaia EDR3 5602104484754647808" -0.131378 -0.063726 119.23866921428 -25.97220704728 "" "" "" "" "" "" 20.980623 0.015718 0.583174 0.25233417584029316 21.056 0.076 0.971 0.124 "" "" 1.562 0.08
"Gaia EDR3 5602095997898778752" -0.202265 -0.207259 119.15954385179 -26.11563872885 "" "" "" "" "" "" 21.001112 0.016204 1.053183 0.28961480180577787 21.273 0.079 0.947 0.12 "" "" 1.936 0.087
"Gaia EDR3 5602100224146771584" -0.030277 -0.132368 119.35110845881 -26.04091836195 "" "" "" "" "" "" 20.976923 0.012551 1.222849 0.18966923051723492 21.107 0.065 1.086 0.141 "" "" 1.638 0.071
"Gaia EDR3 5601345306340610048" 0.132142 -0.242686 119.53201780498 -26.15116604111 "" "" "" "" "" "" 20.954424 0.013887 1.335981 0.33076127350704165 21.231 0.102 1.116 0.177 "" "" 1.862 0.111
"Gaia EDR3 5601346921248468352" 0.151 -0.201168 119.55296587852 -26.10962505221 "" "" "" "" "" "" 20.993172 0.018102 1.540157 0.20848192672987267 21.446 0.094 0.387 0.138 "" "" 2.034 0.108
"Gaia EDR3 5698180635420046336" 0.092876 0.039421 119.48802531562 -25.86909667896 "" "" "" "" "" "" 20.93772 0.011193 1.061354 0.17292989934652714 21.136 0.067 1.102 0.105 "" "" 1.773 0.076
"Gaia EDR3 5697428844352367232" 0.154938 -0.021903 119.55708913232 -25.93035514386 "" "" "" "" "" "" 20.911568 0.013641 0.870167 0.2371377895528252 21.199 0.058 1.157 0.193 "" "" 1.846 0.076
"Gaia EDR3 5602101151860170368" -0.086986 -0.117666 119.28800451094 -26.02618864523 "" "" "" "" "" "" 20.926779 0.012578 1.338799 0.2494392510512329 21.095 0.079 1.477 0.146 "" "" 1.715 0.086
"Gaia EDR3 5602102869846308736" 0.085108 -0.025625 119.47944477634 -25.93414849475 "" "" "" "" "" "" 20.887238 0.011748 "" "" 21.184 0.109 1.14 0.177 "" "" 1.756 0.113
"Gaia EDR3 5602106889936294144" 0.024511 0.023658 119.41205078172 -25.88489345381 "" "" "" "" "" "" 20.92263 0.013727 1.191151 0.26396986333481326 21.172 0.065 0.989 0.103 "" "" 1.81 0.077
"Gaia EDR3 5602098506159995264" -0.131891 -0.091172 119.23806452309 -25.99965214784 "" "" "" "" "" "" 20.918144 0.011677 1.140011 0.22762882366914786 21.178 0.086 1.182 0.129 "" "" 1.81 0.091
"Gaia EDR3 5698186407856085120" 0.11344 0.178172 119.51073194449 -25.73032827883 "" "" "" "" "" "" 20.917624 0.013417 1.363472 0.20494736967328953 21.322 0.084 1.151 0.163 "" "" 1.883 0.085
"Gaia EDR3 5601347745882219392" 0.051777 -0.245223 119.44248886338 -26.15376546202 "" "" "" "" "" "" 21.506409 0.044615 2.631174 0.3071534477504689 21.5 0.326 1.161 0.389 "" "" 2.043 0.311
"Gaia EDR3 5602104416034990080" -0.121401 -0.077963 119.24975167975 -25.98645441441 "" "" "" "" "" "" 20.99969 0.016978 "" "" 21.098 0.079 1.193 0.156 "" "" 1.68 0.095
"Gaia EDR3 5602100086707929856" -0.04303 -0.143917 119.33690999701 -26.05246293197 "" "" "" "" "" "" 21.076363 0.021811 "" "" 21.267 0.098 1.145 0.289 "" "" 1.808 0.102
"Gaia EDR3 5602097715886200192" -0.167815 -0.15813 119.1979897755 -26.06656481973 "" "" "" "" "" "" 21.063381 0.015301 0.955923 0.44664668849662365 21.134 0.08 1.576 0.225 "" "" 1.713 0.09
"Gaia EDR3 5602102526249514240" 0.084248 -0.052631 119.47850989521 -25.96115488167 "" "" "" "" "" "" 21.057898 0.02044 1.34201 0.25835982745194735 21.457 0.079 1.048 0.171 "" "" 2.025 0.08
"Gaia EDR3 5698187644806518400" 0.087428 0.243049 119.48180449733 -25.6654728853 "" "" "" "" "" "" 20.913471 0.012003 1.078604 0.21106177954570554 21.121 0.049 0.82 0.116 "" "" 1.586 0.068
"Gaia EDR3 5601347471003981824" 0.193502 -0.144106 119.6001936077 -26.05250142078 "" "" "" "" "" "" 20.974878 0.012337 1.14675 0.191924785468162 21.4 0.082 0.988 0.164 "" "" 2.22 0.1
"Gaia EDR3 5698181838010832768" 0.219397 0.092598 119.62852683484 -25.81575252062 "" "" "" "" "" "" 20.935736 0.015839 0.668287 0.30767783990726405 21.236 0.088 0.99 0.158 "" "" 1.845 0.099
"Gaia EDR3 5601349326430285568" 0.058289 -0.177391 119.44970667998 -26.08593084377 "" "" "" "" "" "" 20.975796 0.014739 1.21064 0.22721574146612292 21.32 0.071 1.194 0.176 "" "" 1.979 0.081
"Gaia EDR3 5602095001467076224" -0.079179 -0.152989 119.29666536179 -26.06151617455 "" "" "" "" "" "" 20.967112 0.014582 1.14126 0.17061232322432046 21.18 0.08 1.408 0.189 "" "" 1.832 0.096
"Gaia EDR3 5602100464665446016" 0.022021 -0.127166 119.40931476043 -26.03571802814 "" "" "" "" "" "" 21.10591 0.025523 0.486427 0.17239762528526895 21.402 0.09 1.361 0.196 "" "" 1.988 0.092
"Gaia EDR3 5697427435603089536" 0.19905 -0.098536 119.60628271046 -26.00692174939 "" "" "" "" "" "" 21.02301 0.015795 0.939915 0.3098109673349218 21.131 0.208 0.882 0.259 "" "" 1.636 0.204
"Gaia EDR3 5602119225082576384" -0.203977 0.080104 119.15819163772 -25.82827431653 "" "" "" "" "" "" 20.96397 0.012191 0.920685 0.1851252233840651 21.276 0.09 0.836 0.129 "" "" 1.818 0.092
"Gaia EDR3 5601349257709977088" 0.021106 -0.172384 119.40830526291 -26.0809362482 "" "" "" "" "" "" 20.97241 0.01346 1.41691 0.19711438070318463 21.075 0.061 1.179 0.16 "" "" 1.583 0.081
"Gaia EDR3 5602102285743640192" 0.025278 -0.068399 119.4129257501 -25.976950242 "" "" "" "" "" "" 20.945118 0.012219 1.293989 0.3043719318991158 21.247 0.08 1.451 0.184 "" "" 1.892 0.089
"Gaia EDR3 5602105412467406592" -0.128776 -0.035676 119.24159820729 -25.9441595496 "" "" "" "" "" "" 21.06865 0.023894 1.453787 0.3334262461069914 21.27 0.075 1.335 0.173 "" "" 1.854 0.08
"Gaia EDR3 5602098506159837184" -0.134903 -0.093179 119.23471157814 -26.00165552263 "" "" "" "" "" "" 20.955502 0.014679 0.827137 0.20405212914596113 21.163 0.064 1.166 0.152 "" "" 1.716 0.072
"Gaia EDR3 5602105000150711552" -0.094485 -0.038992 119.27972979685 -25.94750876441 "" "" "" "" "" "" 21.051403 0.018189 1.815809 0.37716919133062815 21.378 0.077 1.399 0.179 "" "" 2.004 0.082
"Gaia EDR3 5698179913865911168" 0.123422 0.022488 119.52199361632 -25.88600183371 "" "" "" "" "" "" 21.09584 0.018076 1.831112 0.2977773058679926 21.257 0.072 1.052 0.13 "" "" 2.433 0.117
"Gaia EDR3 5601351078776528384" 0.12018 -0.128225 119.51856032565 -26.03671767532 "" "" "" "" "" "" 20.956717 0.018128 1.513987 0.24378828034587716 21.21 0.068 1.269 0.167 "" "" 1.859 0.083
"Gaia EDR3 5697428397675479168" 0.241365 -0.009782 119.65316307693 -25.91808916221 "" "" "" "" "" "" 21.040796 0.01497 1.379633 0.3470421032165982 21.454 0.254 0.476 0.289 -0.122 0.269 1.911 0.247
"Gaia EDR3 5601351662892562560" 0.169279 -0.078016 119.57312530208 -25.98644857904 "" "" "" "" "" "" 20.922071 0.014046 0.848131 0.2981035447373949 21.244 0.069 1.167 0.163 "" "" 1.918 0.086
"Gaia EDR3 5602100121067960448" -0.030894 -0.149553 119.35041709751 -26.05810328954 "" "" "" "" "" "" 20.996897 0.015627 0.87097 0.3592138296140615 21.104 0.078 1.075 0.139 "" "" 1.629 0.087
"Gaia EDR3 5601350735179432576" 0.141952 -0.114122 119.54277257567 -26.02259108984 "" "" "" "" "" "" 20.954128 0.011507 1.106028 0.1647693545535698 21.393 0.066 1.064 0.191 "" "" 2.111 0.08
"Gaia EDR3 5602097750245767040" -0.171737 -0.15229 119.19363268604 -26.06071894882 "" "" "" "" "" "" 21.011362 0.014338 1.371214 0.2345181373305698 21.22 0.072 0.891 0.144 "" "" 1.764 0.082
"Gaia EDR3 5601342866799356544" 0.001183 -0.235754 119.38612399819 -26.14430784538 "" "" "" "" "" "" 20.964474 0.013391 1.029377 0.39036434519177077 21.202 0.11 1.096 0.185 "" "" 1.768 0.118
"Gaia EDR3 5602111459781560704" -0.214674 -0.032975 119.14607901459 -25.94133372441 "" "" "" "" "" "" 20.914497 0.016998 1.265165 0.21578246357848452 21.117 0.061 1.044 0.108 "" "" 1.645 0.071
"Gaia EDR3 5602102045213356416" 0.069323 -0.080782 119.4619280914 -25.98931603293 "" "" "" "" "" "" 21.051975 0.016631 0.501251 0.2644329812353217 21.469 0.08 1.344 0.192 "" "" 2.062 0.083
"Gaia EDR3 5602104759644834816" -0.06566 -0.044426 119.31178260886 -25.95296158575 "" "" "" "" "" "" 20.935495 0.014184 1.015476 0.19990594735775122 21.099 0.083 1.23 0.144 "" "" 1.647 0.091
"Gaia EDR3 5602104862712171648" -0.057142 -0.040495 119.32125792509 -25.94903578224 "" "" "" "" "" "" 20.909077 0.015029 0.972633 0.23279813649812578 21.155 0.078 1.128 0.125 "" "" 1.729 0.085
"Gaia EDR3 5602102491889587584" 0.105431 -0.050738 119.50206885089 -25.95924483982 "" "" "" "" "" "" 20.96975 0.012329 1.34256 0.25710433419139395 21.225 0.084 0.976 0.184 "" "" 1.767 0.095
"Gaia EDR3 5602120049716757376" -0.060956 0.100133 119.31709653823 -25.80840582782 "" "" "" "" "" "" 21.04456 0.024605 1.305307 0.8285058493824893 21.426 0.082 1.031 0.127 "" "" 2.037 0.084
"Gaia EDR3 5602104141169549824" -0.098228 -0.097121 119.27551322915 -26.00563390007 "" "" "" "" "" "" 20.910492 0.012512 1.461317 0.1720485438764304 21.369 0.073 1.263 0.219 "" "" 2.046 0.086
"Gaia EDR3 5602106855588862464" 0.015847 0.010114 119.40242306811 -25.89843902988 "" "" "" "" "" "" 21.009275 0.015108 1.477011 0.25266817612236014 21.112 0.182 0.964 0.215 "" "" 1.625 0.179
"Gaia EDR3 5602124825719516288" -0.163071 0.23047 119.20386668997 -25.67797187335 "" "" "" "" "" "" 21.098757 0.025465 "" "" 21.411 0.077 0.367 0.118 "" "" 1.893 0.085
"Gaia EDR3 5602098231282256256" -0.110243 -0.119745 119.26212077268 -26.02824795512 "" "" "" "" "" "" 20.933203 0.01759 "" "" 21.1 0.079 0.981 0.127 "" "" 1.584 0.085
"Gaia EDR3 5601349601307715328" 0.043107 -0.15639 119.43279375356 -26.06493638739 "" "" "" "" "" "" 21.077726 0.026718 0.638237 0.304011856587864 21.55 0.102 1.183 0.221 "" "" 2.204 0.109
"Gaia EDR3 5698181769289847168" 0.232013 0.07384 119.64258293335 -25.83448619225 "" "" "" "" "" "" 20.922426 0.015441 1.265644 0.2668947938664222 21.418 0.092 0.837 0.153 "" "" 2.057 0.101
"Gaia EDR3 5601346646370558720" 0.169219 -0.205949 119.57326344341 -26.11438130172 "" "" "" "" "" "" 21.045662 0.018446 0.656538 0.38966287512412573 21.25 0.232 1.151 0.289 "" "" 1.81 0.226
"Gaia EDR3 5602106546338735104" -0.006159 0.019412 119.37796050162 -25.88914247028 "" "" "" "" "" "" 21.104162 0.018105 0.876957 0.260665800215525 21.491 0.104 0.882 0.161 "" "" 2.057 0.105
"Gaia EDR3 5698186201710812416" 0.165697 0.168751 119.56875532833 -25.7396870065 "" "" "" "" "" "" 20.942995 0.011599 1.070494 0.24463760504059878 21.307 0.072 0.994 0.135 "" "" 1.89 0.079
"Gaia EDR3 5698180704139628800" 0.118322 0.052191 119.51629116783 -25.85630422255 "" "" "" "" "" "" 20.94637 0.012285 1.15213 0.2270416819000423 21.256 0.078 0.845 0.133 "" "" 1.777 0.085
"Gaia EDR3 5602096100978596224" -0.201192 -0.196199 119.16076043878 -26.10458140384 "" "" "" "" "" "" 20.905485 0.014042 0.844889 0.23736969515925993 21.229 0.073 1.058 0.122 "" "" 1.879 0.087
"Gaia EDR3 5601347574083314176" 0.206873 -0.139971 119.61506882382 -26.04834364296 "" "" "" "" "" "" 21.09176 0.024315 1.751064 0.4696000073349659 21.197 0.221 1.03 0.266 "" "" 1.742 0.217
"Gaia EDR3 5602122248739621248" -0.228603 0.093136 119.13086079287 -25.81519706563 "" "" "" "" "" "" 20.899618 0.013911 1.292816 0.323690904722391 21.102 0.077 0.838 0.103 -0.4 0.207 1.444 0.088
"Gaia EDR3 5601347879015667712" 0.076464 -0.229705 119.46998098933 -26.13823413324 "" "" "" "" "" "" 21.029322 0.020068 1.455477 0.5410686651960174 21.668 0.1 0.2 0.165 "" "" 2.32 0.115
"Gaia EDR3 5601348501796442752" 0.075533 -0.199705 119.46892249924 -26.10823475238 "" "" "" "" "" "" 21.009762 0.015722 1.369394 0.2626826220080042 21.39 0.101 0.835 0.197 "" "" 2.001 0.114
"Gaia EDR3 5602107439692124416" -0.054886 0.031027 119.32380323031 -25.87751427879 "" "" "" "" "" "" 20.919249 0.01302 1.083483 0.2570009255878274 21.146 0.063 0.978 0.111 "" "" 1.677 0.081
"Gaia EDR3 5602106649417962752" -0.056378 0.008472 119.32213311079 -25.90006931417 "" "" "" "" "" "" 21.021046 0.012981 1.052298 0.34138679597195903 21.357 0.082 0.996 0.151 "" "" 1.958 0.089
"Gaia EDR3 5602100292866836608" 0.025225 -0.132192 119.41288187427 -26.04074346527 "" "" "" "" "" "" 21.02113 0.019133 1.112055 0.24420291210384862 21.218 0.083 1.041 0.141 "" "" 1.761 0.089
"Gaia EDR3 5601350357221596032" 0.133327 -0.134339 119.53320011668 -26.04281764901 "" "" "" "" "" "" 20.990255 0.01727 1.042944 0.24239728216298134 21.219 0.067 1.229 0.149 "" "" 2.056 0.101
"Gaia EDR3 5602095138905494656" -0.124895 -0.14114 119.24578909888 -26.04962821506 "" "" "" "" "" "" 20.97512 0.011126 1.169294 0.21810903332966292 21.324 0.119 1.313 0.251 "" "" 1.863 0.122
"Gaia EDR3 5601349773106407040" 0.044198 -0.145345 119.43400422234 -26.05389076448 "" "" "" "" "" "" 20.953611 0.016102 1.33717 0.29712886503502145 21.248 0.069 1.085 0.138 "" "" 1.849 0.081
"Gaia EDR3 5601346337132608384" 0.224952 -0.200074 119.63532011169 -26.10841325549 "" "" "" "" "" "" 20.991354 0.013022 0.777685 0.15293271608782733 21.387 0.073 0.91 0.165 "" "" 1.998 0.084
"Gaia EDR3 5602095173265020544" -0.107481 -0.151221 119.26516203903 -26.05972621525 "" "" "" "" "" "" 20.972502 0.014195 1.171261 0.21395197526781567 21.078 0.065 1.033 0.115 "" "" 1.528 0.083
"Gaia EDR3 5698179501548748800" 0.121469 -0.018675 119.51986923338 -25.92716652653 "" "" "" "" "" "" 20.961113 0.018626 1.08042 0.2501802928549729 21.332 0.072 1.037 0.153 "" "" 1.933 0.082
"Gaia EDR3 5602099571312219392" -0.183058 -0.059351 119.18119114589 -25.96776290717 "" "" "" "" "" "" 20.99117 0.01965 0.572239 0.24079270269050929 21.222 0.078 1.057 0.143 "" "" 1.749 0.085
"Gaia EDR3 5602099811829715968" -0.021693 -0.168209 119.36065505227 -26.07676096035 "" "" "" "" "" "" 20.989838 0.017654 1.246019 0.26099263071971973 21.235 0.078 1.002 0.155 "" "" 1.798 0.092
"Gaia EDR3 5602099296434255360" -0.162541 -0.093806 119.20395979617 -26.00224828736 "" "" "" "" "" "" 21.018362 0.016099 0.934875 0.28292884490097503 21.328 0.071 1.247 0.167 "" "" 1.952 0.082
"Gaia EDR3 5602122420537931392" -0.19288 0.132946 119.17061579579 -25.77545093497 "" "" "" "" "" "" 20.897186 0.009476 1.346188 0.1450876139785888 21.162 0.06 1.215 0.143 "" "" 1.679 0.071
"Gaia EDR3 5602122317458428160" -0.228394 0.106509 119.13112088083 -25.8018250544 "" "" "" "" "" "" 20.956741 0.01208 1.021088 0.21864754054185015 21.178 0.061 1.312 0.161 "" "" 1.717 0.073
"Gaia EDR3 5698198949160475136" -0.040979 0.239791 119.33934096653 -25.66875668101 "" "" "" "" "" "" 21.162382 0.018046 1.351105 0.34547152059902125 20.801 0.055 1.443 0.111 "" "" 0.936 0.077
"Gaia EDR3 5602106786856719232" -0.02977 0.02569 119.35171774925 -25.88286070113 "" "" "" "" "" "" 20.942827 0.014179 1.460911 0.38158452570564233 21.294 0.061 1.071 0.108 "" "" 1.985 0.074
"Gaia EDR3 5601348020759982080" 0.032654 -0.227374 119.42117954159 -26.13592377918 "" "" "" "" "" "" 20.973305 0.014471 0.903072 0.2227439549280743 21.289 0.068 1.133 0.17 "" "" 1.968 0.089
"Gaia EDR3 5602095241985172992" -0.111036 -0.145253 119.26121080556 -26.0537545372 "" "" "" "" "" "" 21.237127 0.031461 0.516893 0.3049088711106976 21.091 0.058 1.182 0.136 "" "" 1.548 0.078
