EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"Gaia EDR3 5599913020646202368" -0.107979 -0.07221 116.07804021189 -28.44518771318 "" "" "" "" "" "" 21.03517 0.018016 0.30578 0.27210344889398225 21.491 0.066 1.075 0.146 "" "" 1.776 0.077
"Gaia EDR3 5599864367249827200" 0.021967 -0.139783 116.22584433337 -28.51281371924 "" "" "" "" "" "" 21.092077 0.017703 1.510725 0.6750011447405108 21.466 0.072 1.589 0.211 "" "" 1.747 0.08
"Gaia EDR3 5599913810919964928" -0.087217 -0.023006 116.10169902065 -28.39600337501 "" "" "" "" "" "" 21.01408 0.024453 2.270496 0.2176002857098308 21.713 0.086 1.228 0.202 "" "" 2.145 0.098
"Gaia EDR3 5599919583356206208" -0.039463 -0.003934 116.15599316286 -28.37695944477 "" "" "" "" "" "" 20.988304 0.015022 0.962397 0.44243084134020316 21.488 0.087 0.991 0.143 "" "" 1.754 0.099
"Gaia EDR3 5599865398042453632" 0.005223 -0.108132 116.20678792135 -28.48116447322 "" "" "" "" "" "" 21.06077 0.019668 0.949697 0.3581554419368775 21.344 0.08 1.241 0.167 "" "" 1.547 0.091
"Gaia EDR3 5599912333451635840" -0.047755 -0.095068 116.14652129828 -28.46809055397 "" "" "" "" "" "" 21.094997 0.029685 2.188385 1.038543463605159 21.554 0.086 1.186 0.205 "" "" 1.849 0.096
"Gaia EDR3 5599859934844350336" 0.097056 -0.235879 116.31139886355 -28.608867822 "" "" "" "" "" "" 21.054169 0.027715 0.805479 0.25940412148807507 21.923 0.119 0.751 0.266 "" "" 2.242 0.125
"Gaia EDR3 5599921816739569024" 0.053207 0.095648 116.26126230848 -28.27737133586 "" "" "" "" "" "" 20.974602 0.019111 0.883833 0.25784792699961734 21.352 0.058 1.067 0.154 "" "" 1.479 0.076
"Gaia EDR3 5599921095184668288" 0.104496 0.059224 116.31954112148 -28.31375776856 "" "" "" "" "" "" 20.910147 0.016658 0.823223 0.2642718972214034 21.554 0.084 1.228 0.204 "" "" 1.848 0.095
"Gaia EDR3 5599866325755242240" 0.168944 -0.188753 116.39319801033 -28.56165104135 "" "" "" "" "" "" 21.030098 0.027746 0.823561 0.3353947829662829 21.58 0.11 1.419 0.397 "" "" 1.822 0.116
"Gaia EDR3 5599871892033316736" 0.041672 -0.047406 116.24822777707 -28.42043047522 "" "" "" "" "" "" 20.919197 0.031948 1.264797 0.28997994737050353 21.352 0.074 0.996 0.155 "" "" 1.459 0.092
"Gaia EDR3 5599864161092440448" 0.020815 -0.181028 116.22454251731 -28.55405877649 "" "" "" "" "" "" 21.201681 0.030723 0.701103 0.8444791243837826 21.579 0.126 0.959 0.187 "" "" 1.822 0.131
"Gaia EDR3 5599886323126913536" -0.208884 -0.242025 115.96289898522 -28.61485127231 "" "" "" "" "" "" 21.017471 0.020713 1.229999 0.5231607845060637 21.456 0.06 0.848 0.159 "" "" 1.625 0.081
"Gaia EDR3 5599910237507598336" -0.111294 -0.16713 116.07415664709 -28.54010433967 "" "" "" "" "" "" 21.0399 0.017419 1.196272 0.44614296619021127 21.415 0.081 0.995 0.158 "" "" 1.57 0.11
"Gaia EDR3 5599864504688790016" -0.043639 -0.187187 116.15116058224 -28.5602108503 "" "" "" "" "" "" 21.138142 0.036449 2.612413 0.5739671113313027 21.347 0.071 1.357 0.229 "" "" 1.484 0.101
"Gaia EDR3 5599867631425861504" 0.13501 -0.106262 116.35444201978 -28.4792092293 "" "" "" "" "" "" 21.144468 0.019942 2.799669 0.34653945163574085 21.618 0.11 0.839 0.18 "" "" 1.81 0.112
"Gaia EDR3 5599909515953027072" -0.158629 -0.239942 116.02014973718 -28.61285578677 "" "" "" "" "" "" 21.04635 0.017372 2.251484 0.22085838712849465 21.666 0.078 -0.278 0.312 "" "" 1.884 0.101
"Gaia EDR3 5599859969203919488" 0.112016 -0.229659 116.32843132025 -28.60263233544 "" "" "" "" "" "" 21.13371 0.02621 0.961359 0.24149046368335128 21.811 0.125 -0.021 0.549 "" "" 2.023 0.132
"Gaia EDR3 5599871720234617600" 0.092177 -0.046684 116.3056531067 -28.41967680377 "" "" "" "" "" "" 20.910217 0.016823 "" "" 21.559 0.098 1.428 0.303 "" "" 1.797 0.11
"Gaia EDR3 5599936110390415872" -0.141771 0.12596 116.03990952542 -28.24697854407 "" "" "" "" "" "" 20.897417 0.014473 1.382988 0.28703249021147414 21.471 0.075 1.448 0.245 "" "" 1.68 0.087
"Gaia EDR3 5599923294208241920" -0.047886 0.060203 116.14645282283 -28.31281961258 "" "" "" "" "" "" 20.902365 0.030539 0.84812 0.4594268662453253 21.54 0.081 1.093 0.178 "" "" 1.759 0.093
"Gaia EDR3 5601422615748059136" 0.156706 0.118985 116.37874712858 -28.25393240389 "" "" "" "" "" "" 20.947588 0.014847 1.659098 0.32050498358995916 21.597 0.061 0.973 0.141 "" "" 1.873 0.076
"Gaia EDR3 5599919205398844288" 0.006452 0.005233 116.20817742557 -28.36779946875 "" "" "" "" "" "" 20.947468 0.020405 0.432245 0.4299297201078334 21.464 0.079 1.146 0.16 "" "" 1.616 0.084
"Gaia EDR3 5599864023653403648" 0.059656 -0.179853 116.26876153674 -28.5528695248 "" "" "" "" "" "" 21.143343 0.023987 1.467314 0.35529971827317847 21.9 0.078 1.506 0.389 "" "" 2.334 0.09
"Gaia EDR3 5599865982157894528" 0.131247 -0.199089 116.35029176322 -28.57204064473 "" "" "" "" "" "" 21.185509 0.026597 2.406538 0.6080253520010495 21.93 0.119 0.365 0.383 "" "" 2.165 0.127
"Gaia EDR3 5599863920573687296" 0.016853 -0.199134 116.22003529492 -28.57216535346 "" "" "" "" "" "" 21.18152 0.026345 1.264875 0.6616594411183143 21.556 0.083 0.895 0.176 "" "" 1.731 0.101
"Gaia EDR3 5599862752342775168" -0.093167 -0.245539 116.09471180048 -28.61853099341 "" "" "" "" "" "" 20.979244 0.01444 1.467968 0.1848291581434055 21.457 0.059 1.379 0.195 "" "" 1.701 0.095
"Gaia EDR3 5599873300782606208" 0.10031 -0.016076 116.31486711557 -28.389061413 "" "" "" "" "" "" 21.041626 0.022426 1.200209 0.4834336132707365 21.549 0.108 1.233 0.229 "" "" 1.75 0.12
"Gaia EDR3 5599862099507944576" -0.036837 -0.240591 116.15888330151 -28.61361733934 "" "" "" "" "" "" 21.093458 0.024903 2.583729 0.7396312447118496 21.43 0.08 1.406 0.19 "" "" 1.594 0.095
"Gaia EDR3 5599936247829386496" -0.178781 0.130902 115.99790628898 -28.24198042011 "" "" "" "" "" "" 20.872541 0.017311 1.210648 0.20266657446160183 21.356 0.08 2.118 0.326 "" "" 1.487 0.093
"Gaia EDR3 5599940714595008512" -0.227701 0.2324 115.94262148864 -28.14038952033 "" "" "" "" "" "" 21.112001 0.023737 "" "" 21.853 0.078 -0.041 0.131 "" "" 1.891 0.086
"Gaia EDR3 5601423680905528448" 0.137748 0.17169 116.35714728308 -28.20125343709 "" "" "" "" "" "" 21.057737 0.019832 2.063169 0.49783341756957217 21.506 0.055 1.106 0.134 "" "" 1.645 0.073
"Gaia EDR3 5599886220046782976" -0.228668 -0.246804 115.94034990112 -28.61958968557 "" "" "" "" "" "" 21.009724 0.020153 1.259546 0.20155955339551632 21.67 0.11 -0.314 0.389 "" "" 1.722 0.132
"Gaia EDR3 5599864367250612480" 0.027717 -0.143994 116.23238956474 -28.5170234827 "" "" "" "" "" "" 21.164549 0.02339 1.358246 0.43549823911699115 21.48 0.098 1.203 0.198 "" "" 1.613 0.116
"Gaia EDR3 5599919480276996736" -0.054074 -0.015729 116.13937940158 -28.38874795048 "" "" "" "" "" "" 21.060425 0.020135 1.618803 0.2778111835473871 21.506 0.076 1.104 0.148 "" "" 1.64 0.097
"Gaia EDR3 5599871033040101248" 0.042418 -0.113067 116.24910592756 -28.48609145232 "" "" "" "" "" "" 21.127989 0.028483 1.555851 0.42419171915774123 21.566 0.107 0.972 0.188 "" "" 1.688 0.121
"Gaia EDR3 5599924221919130880" -0.114191 0.101385 116.07118731629 -28.27158685091 "" "" "" "" "" "" 21.010967 0.01879 1.184084 0.29691447305242635 21.722 0.083 0.834 0.433 "" "" 1.888 0.091
"Gaia EDR3 5599921438782362240" 0.105754 0.098175 116.32092704794 -28.27480539693 "" "" "" "" "" "" 21.045954 0.026565 0.682037 0.2359929841859711 21.552 0.068 1.519 0.221 "" "" 1.73 0.084
"Gaia EDR3 5599918208967035136" -0.165409 0.060575 116.01296022774 -28.31232960112 "" "" "" "" "" "" 21.161324 0.029125 1.076006 0.4267405611492772 21.912 0.093 -0.054 0.564 "" "" 2.084 0.099
"Gaia EDR3 5599921404422624256" 0.084866 0.092761 116.29721399955 -28.28023802856 "" "" "" "" "" "" 21.022816 0.019392 1.061789 0.36420113369537993 21.555 0.064 1.179 0.16 "" "" 1.673 0.077
"Gaia EDR3 5599873816178717568" 0.137826 0.012353 116.35747032333 -28.36059070444 "" "" "" "" "" "" 21.144567 0.028738 0.019621 0.22029167592081186 21.612 0.084 1.281 0.226 "" "" 1.723 0.092
"Gaia EDR3 5601425742484025216" 0.197657 0.225901 116.42501151389 -28.14694868707 "" "" "" "" "" "" 20.989378 0.017519 1.168854 0.3374698767430954 21.583 0.084 1.577 0.431 "" "" 1.653 0.087
"Gaia EDR3 5599912127292769408" -0.068153 -0.110189 116.12330732954 -28.4832001352 "" "" "" "" "" "" 21.006533 0.024319 2.793268 0.02986754455927035 21.813 0.146 1.613 0.441 "" "" 2.075 0.166
"Gaia EDR3 5599937175542125824" -0.198817 0.162721 115.97522964875 -28.21012678883 "" "" "" "" "" "" 20.952765 0.012919 1.473845 0.22617008584249157 21.693 0.1 1.101 0.211 "" "" 1.836 0.113
"Gaia EDR3 5599871479716456960" 0.029745 -0.067066 116.2346727379 -28.44009464845 "" "" "" "" "" "" 21.100418 0.029347 0.77392 0.253416499581223 21.61 0.112 1.199 0.203 "" "" 1.713 0.12
"Gaia EDR3 5599910546745042688" -0.119746 -0.135835 116.06457600248 -28.50880018459 "" "" "" "" "" "" 21.10852 0.021549 0.90295 0.55053711286797 21.601 0.08 1.078 0.19 "" "" 1.727 0.106
"Gaia EDR3 5599871720233978240" 0.096442 -0.052443 116.31050878651 -28.42543259929 "" "" "" "" "" "" 21.114115 0.029103 1.185806 0.6093072155981742 21.57 0.062 1.193 0.187 "" "" 1.643 0.078
"Gaia EDR3 5599866703712425728" 0.105997 -0.177851 116.32151592652 -28.55083062406 "" "" "" "" "" "" 20.99574 0.012347 0.908447 0.3099887728950841 21.825 0.123 0.768 0.205 "" "" 1.917 0.129
"Gaia EDR3 5599860725118412416" 0.093844 -0.214578 116.30771805215 -28.58756977945 "" "" "" "" "" "" 21.331886 0.025233 0.983725 0.3089468847617661 22.122 0.12 0.461 0.331 "" "" 2.243 0.125
"Gaia EDR3 5599865604200998912" 0.145515 -0.216984 116.36656640482 -28.5899169024 "" "" "" "" "" "" 21.300472 0.035399 1.205635 0.22458656870347343 21.7 0.083 0.417 0.205 "" "" 1.714 0.102
"Gaia EDR3 5599937622218914688" -0.15648 0.19581 116.02332810315 -28.17710837428 "" "" "" "" "" "" 21.03227 0.016356 1.425966 0.45872681220635014 21.687 0.081 0.641 0.224 "" "" 1.725 0.091
"Gaia EDR3 5599940474081126912" -0.227868 0.214972 115.94238933809 -28.15781778588 "" "" "" "" "" "" 21.683 0.031828 2.579947 0.2208722888232021 21.77 0.094 0.573 0.147 "" "" "" ""
"Gaia EDR3 5601423062424375040" 0.180907 0.151126 116.40615898022 -28.22175322782 "" "" "" "" "" "" 20.970144 0.019667 0.362032 0.4176105999672422 21.974 0.1 -0.078 0.558 "" "" 2.079 0.107
"Gaia EDR3 5599917178175155712" -0.203623 -0.031934 115.96935197791 -28.40477136857 "" "" "" "" "" "" 21.200535 0.028607 0.815298 0.6243429701414119 21.745 0.085 0.591 0.558 "" "" 1.831 0.098
"Gaia EDR3 5599913879639810688" -0.235799 -0.162281 115.93244231388 -28.53505136585 "" "" "" "" "" "" 21.158138 0.023858 1.377048 0.23184172774761663 21.724 0.078 0.813 0.349 "" "" 1.816 0.095
"Gaia EDR3 5599940370997302912" -0.243026 0.194851 115.92514477488 -28.17790461853 "" "" "" "" "" "" 21.064938 0.025654 "" "" 21.816 0.079 0.537 0.151 "" "" 1.767 0.095
"Gaia EDR3 5599924015762277504" -0.108053 0.096311 116.07815153012 -28.27666741253 "" "" "" "" "" "" 21.173395 0.030466 2.709721 0.6094142622362886 21.791 0.078 1.083 0.359 "" "" 1.849 0.095
"Gaia EDR3 5601374202870613376" 0.247215 0.035557 116.48171720049 -28.33718863668 "" "" "" "" "" "" 21.161713 0.02703 1.085541 0.5731943571599427 21.718 0.1 1.036 0.215 "" "" 1.619 0.109
"Gaia EDR3 5599873884898156800" 0.167769 0.026085 116.39147208363 -28.34681564024 "" "" "" "" "" "" 21.374058 0.054188 0.309773 0.2718408572032541 21.909 0.106 0.195 0.405 "" "" 1.81 0.111
"Gaia EDR3 5599919926951647744" -0.007291 0.004561 116.19255923756 -28.36847147151 "" "" "" "" "" "" 21.281279 0.021117 "" "" 21.782 0.09 1.015 0.21 "" "" 1.705 0.107
"Gaia EDR3 5599923019330250624" -0.120891 0.037863 116.06349844552 -28.33510162832 "" "" "" "" "" "" 20.97031 0.017582 1.532232 0.23099895704093557 21.701 0.088 0.931 0.175 "" "" 1.495 0.111
"Gaia EDR3 5599863130300037888" -0.10444 -0.207977 116.08191216494 -28.58095832407 "" "" "" "" "" "" 21.289888 0.03405 1.051872 0.6468791099687793 21.792 0.105 0.988 0.484 "" "" 1.614 0.123
"Gaia EDR3 5599854093686873984" 0.240987 -0.224876 116.47531688859 -28.59763414216 "" "" "" "" "" "" 20.94717 0.01585 1.456619 0.4599996522444338 22.428 0.153 0.446 0.251 "" "" "" ""
"Gaia EDR3 5599938893527029248" -0.07147 0.239535 116.11980016625 -28.13347398003 "" "" "" "" "" "" 19.012068 0.006739 "" "" 19.394 0.024 -0.111 0.034 "" "" 1.558 0.055
"Gaia EDR3 5599859694326260352" 0.118377 -0.247512 116.33569947262 -28.62047892581 "" "" "" "" "" "" 21.161804 0.02641 2.955666 0.43685221687545545 19.527 0.054 1.733 0.1 "" "" 1.515 0.064
"Gaia EDR3 5599865672920608512" 0.178435 -0.213006 116.40405013432 -28.58588869262 "" "" "" "" "" "" 21.070932 0.024752 1.132856 0.30594077882492227 20.665 0.066 2.281 0.27 "" "" 1.969 0.073
"Gaia EDR3 5599864401610605696" -0.048837 -0.200632 116.14523468596 -28.57365347889 "" "" "" "" "" "" 21.140715 0.028299 "" "" 20.451 0.071 2.677 0.462 "" "" 1.421 0.083
"Gaia EDR3 5599862683622529664" -0.137752 -0.242021 116.04392777647 -28.61496420514 "" "" "" "" "" "" 21.083855 0.029807 "" "" 20.667 0.059 1.705 0.192 "" "" 1.564 0.067
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 13.267 0.024 0.455 0.044 0.034 0.053 0.702 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.804 0.023 1.506 0.031 1.091 0.03 1.91 0.029
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.741 0.026 0.746 0.035 0.23 0.041 2.08 0.039
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.067 0.027 1.663 0.034 1.116 0.042 1.758 0.047
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.869 0.034 0.71 0.044 0.129 0.031 1.042 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.699 0.041 1.158 0.076 0.059 0.09 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.401 0.042 0.848 0.076 1.221 0.185 1.05 0.096
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.442 0.146 -0.416 0.191 0.986 0.195 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.303 0.043 2.426 0.196 -0.643 0.224 1.358 0.053
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.672 0.054 0.984 0.091 0.413 0.15 2.146 0.06
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.31 0.052 1.552 0.077 -0.007 0.109 1.376 0.057
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.888 0.05 0.939 0.117 "" "" 1.437 0.065
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.132 0.031 1.237 0.053 0.232 0.093 1.551 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.218 0.031 1.316 0.054 0.602 0.141 1.622 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.256 0.051 1.491 0.097 "" "" 1.571 0.06
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.457 0.064 1.726 0.127 "" "" 2.351 0.098
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.91 0.139 0.06 0.187 1.369 0.202 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.426 0.044 1.282 0.083 0.761 0.217 1.441 0.053
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.554 0.017 1.139 0.044 0.184 0.128 1.481 0.033
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.549 0.026 1.293 0.064 "" "" 1.444 0.043
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.409 0.499 1.388 0.67 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.206 0.097 0.103 0.147 0.911 0.235 1.986 0.119
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.137 0.033 1.585 0.083 "" "" 2.376 0.042
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.025 0.116 0.286 0.213 "" "" 1.185 0.176
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.239 0.047 1.581 0.131 "" "" 2.095 0.057
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.107 0.033 1.062 0.072 "" "" 1.478 0.052
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.152 0.035 1.24 0.064 "" "" 1.501 0.062
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.348 0.369 0.787 0.688 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.484 0.497 0.889 0.701 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.828 0.094 0.249 0.147 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.811 0.093 -0.004 0.193 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.883 0.077 0.319 0.101 -0.342 0.121 0.982 0.1
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.414 0.534 1.313 0.62 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.713 0.035 1.366 0.101 "" "" 1.643 0.059
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.52 0.437 1.297 0.473 "" "" 1.369 0.419
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.323 0.558 1.724 0.647 "" "" 2.139 0.528
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.447 0.052 0.096 0.09 -0.837 0.124 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.492 0.082 0.161 0.113 -0.316 0.154 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.82 0.044 1.406 0.131 "" "" 1.428 0.069
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.194 0.097 0.484 0.154 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.091 0.101 -0.38 0.128 "" "" 2.671 0.106
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.253 0.084 0.513 0.164 -0.935 0.537 0.929 0.32
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.213 0.06 1.075 0.12 "" "" 1.794 0.078
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.553 0.084 -0.081 0.118 "" "" 1.681 0.097
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.141 0.088 1.329 0.195 "" "" 1.552 0.099
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.512 0.097 1.242 0.174 "" "" 2.027 0.102
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.43 0.499 2.103 0.619 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.63 0.073 0.144 0.102 "" "" 1.638 0.102
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.286 0.045 0.892 0.139 "" "" 1.432 0.074
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.708 0.062 0.146 0.097 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.92 0.115 0.339 0.18 "" "" 2.34 0.122
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.07 0.126 -0.197 0.156 "" "" 2.15 0.143
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.731 0.129 0.236 0.182 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.55 0.416 0.502 0.658 "" "" 1.704 0.473
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.665 0.104 0.429 0.155 "" "" 1.847 0.106
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.764 0.408 0.311 0.748 "" "" 0.957 0.389
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.984 0.083 -0.423 0.139 "" "" 2.087 0.098
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.865 0.094 -0.191 0.221 "" "" 2.069 0.104
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.944 0.092 0.07 0.134 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.495 0.187 0.339 0.302 "" "" 2.727 0.186
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.551 0.08 1.215 0.192 "" "" 1.735 0.089
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.572 0.084 1.01 0.147 "" "" 1.745 0.095
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.397 0.071 1.233 0.132 "" "" 1.493 0.087
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.699 0.148 1.007 0.214 "" "" 1.875 0.15
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.904 0.086 0.716 0.167 "" "" 2.133 0.093
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.642 0.128 2.337 0.631 "" "" 1.824 0.134
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.479 0.076 1.17 0.167 "" "" 1.609 0.096
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.623 0.086 1.115 0.219 "" "" 1.794 0.099
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.545 0.095 0.968 0.177 "" "" 1.644 0.107
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.623 0.113 1.488 0.279 "" "" 1.769 0.12
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.331 0.479 2.157 0.746 "" "" 0.445 0.456
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.522 0.11 1.365 0.211 "" "" 1.634 0.117
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.591 0.09 1.29 0.33 "" "" 1.669 0.094
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.632 0.107 0.897 0.191 "" "" 1.719 0.12
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.859 0.133 0.943 0.272 "" "" 1.985 0.138
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.643 0.107 0.803 0.165 "" "" 1.662 0.116
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.845 0.106 0.137 0.141 "" "" 0.842 0.152
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.686 0.077 0.641 0.178 "" "" 1.703 0.093
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.989 0.112 -0.484 0.198 "" "" 1.877 0.122
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.489 0.105 1.182 0.193 "" "" 1.487 0.116
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.17 0.109 -0.277 0.148 "" "" 2.001 0.116
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.307 0.381 1.03 0.443 "" "" -0.285 0.373
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.512 0.082 1.363 0.319 "" "" 1.468 0.104
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.108 0.14 0.118 0.193 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.763 0.094 1.0 0.198 "" "" 1.806 0.1
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.781 0.097 0.078 0.238 "" "" 1.719 0.107
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.705 0.106 1.292 0.233 "" "" 1.781 0.12
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.744 0.08 0.712 0.157 "" "" 1.723 0.09
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.134 0.103 -0.159 0.139 "" "" 1.875 0.113
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.646 0.082 1.263 0.212 "" "" 1.662 0.107
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.716 0.069 0.559 0.166 "" "" 1.608 0.082
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.992 0.112 0.958 0.252 "" "" 1.991 0.115
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.708 0.082 1.249 0.227 "" "" 1.703 0.095
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.89 0.115 -0.172 0.53 "" "" 1.836 0.123
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.941 0.105 -0.418 0.22 "" "" 1.745 0.116
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.729 0.079 1.105 0.216 "" "" 1.748 0.112
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.663 0.084 1.326 0.253 "" "" 1.571 0.1
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.964 0.135 0.991 0.31 "" "" 1.931 0.142
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.925 0.112 0.222 0.614 "" "" 1.831 0.113
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.903 0.102 1.257 0.323 "" "" 1.901 0.114
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.865 0.116 0.881 0.235 "" "" 1.777 0.128
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.842 0.115 1.194 0.243 "" "" 1.733 0.119
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.886 0.096 0.765 0.333 "" "" 1.827 0.121
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.739 0.093 1.433 0.28 "" "" 1.621 0.107
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.837 0.079 1.449 0.366 "" "" 1.773 0.102
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.024 0.098 0.184 0.594 "" "" 1.902 0.108
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.742 0.092 1.331 0.233 "" "" 1.562 0.104
