# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5601950548825960192" 17.89900 0.20700 1.14612 0.09449 0.90745 0.09249 0.49
"Gaia EDR3 5601173748170868224" 17.91100 0.13000 1.14289 0.09476 0.90673 0.09102 0.52
"Gaia EDR3 5601930555753445248" 17.95100 0.25800 1.14133 0.09474 0.90424 0.09355 0.48
"Gaia EDR3 5601173503342924288" 17.95100 0.20700 1.14049 0.09505 0.90354 0.09257 0.49
"Gaia EDR3 5601926363879454208" 17.98400 0.13300 1.13560 0.09615 0.90097 0.09357 0.51
"Gaia EDR3 5601175668008346624" 18.00600 0.30900 1.13650 0.09566 0.89837 0.09350 0.48
"Gaia EDR3 5601173542012398208" 18.03900 0.25200 1.13135 0.09681 0.89453 0.09346 0.49
"Gaia EDR3 5601175255689648128" 18.05300 0.12900 1.12771 0.09783 0.89362 0.09441 0.51
"Gaia EDR3 5601926192080751360" 18.07900 0.25900 1.12672 0.09780 0.89167 0.09388 0.49
"Gaia EDR3 5601924783317458560" 18.09400 0.14000 1.12382 0.09865 0.89067 0.09505 0.51
"Gaia EDR3 5601925706734578304" 18.13500 0.13300 1.12055 0.09954 0.88792 0.09544 0.51
"Gaia EDR3 5601172644349449984" 18.13500 0.20400 1.12103 0.09883 0.88832 0.09507 0.49
"Gaia EDR3 5601174327976676864" 18.14900 0.28200 1.12095 0.09874 0.88709 0.09501 0.50
"Gaia EDR3 5601924577173073152" 18.20100 0.19800 1.11579 0.10052 0.88402 0.09648 0.50
"Gaia EDR3 5601171098161229312" 18.23000 0.35000 1.11500 0.10061 0.88264 0.09688 0.51
"Gaia EDR3 5601174671574084352" 18.27400 0.29900 1.10963 0.10251 0.87855 0.09821 0.51
"Gaia EDR3 5601924469783915648" 18.27600 0.15400 1.10680 0.10395 0.87912 0.09813 0.50
"Gaia EDR3 5601174396696157952" 18.38500 0.17900 1.09860 0.10801 0.87160 0.10161 0.51
"Gaia EDR3 5601175122560348416" 18.38900 0.50200 1.10134 0.10727 0.87029 0.10226 0.51
"Gaia EDR3 5601926604383464448" 18.39700 0.24600 1.09793 0.10845 0.87079 0.10188 0.51
