#	X	Y	V	Verr	BV	BVerr	UB	UBerr	VI	VIerr
id      x       y       V       eV      BV      eBV     UB      eUB     VI      eVI
3021	628.645	282.67	17.036	0.011	1.306	0.023	0.762	0.035	1.404	0.019
3023	2663.18	1456.35	17.037	0.007	0.838	0.011	0.294	0.012	0.906	0.011
3024	3139.92	1946.84	17.037	0.008	1.011	0.012	0.562	0.013	1.139	0.010
3022	2370.04	201.125	17.037	0.008	0.759	0.014	0.235	0.014	0.897	0.021
3025	3606.53	684.534	17.037	0.010	1.033	0.014	1.032	0.014	1.187	0.016
3027	2345.83	1689.44	17.038	0.009	0.883	0.016	0.22	0.018	0.998	0.012
3026	205.752	276.649	17.038	0.016	0.871	0.030	0.295	0.035	1.059	0.022
3028	3669.26	3756.9	17.038	0.015	0.887	0.033	0.206	0.035	1.049	0.021
3029	1581.71	2835.56	17.039	0.008	0.994	0.014	0.524	0.019	1.084	0.011
3031	841.361	2332.93	17.04	0.010	1.076	0.014	0.399	0.015	1.232	0.014
3030	884.251	3771.65	17.04	0.010	1.053	0.019	0.349	0.021	1.14	0.018
3032	2909.82	1199.54	17.041	0.011	1.538	0.017	1.005	0.052	1.884	0.023
3034	2848.71	583.074	17.042	0.008	0.823	0.013	0.276	0.016	0.922	0.023
3033	2221.81	2581.96	17.042	0.012	0.76	0.017	0.348	0.019	0.935	0.017
3035	3321.88	1554.21	17.043	0.006	0.708	0.011	0.41	0.012	0.869	0.010
3037	1800.62	2276.99	17.045	0.010	1.043	0.015	0.985	0.018	1.114	0.014
3036	1805.84	346.891	17.045	0.010	0.972	0.016	0.912	0.020	1.027	0.018
3038	408.146	1639.65	17.045	0.009	1.295	0.015	0.718	0.021	1.454	0.016
3039	2450.01	244.616	17.046	0.008	0.88	0.013	0.431	0.015	0.947	0.020
3040	2359.22	3448.09	17.046	0.009	0.911	0.014	0.681	0.016	1.005	0.013
3042	2219.84	3928.7	17.046	0.008	0.993	0.019	0.411	0.021	1.127	0.012
3041	4018.06	40.388	17.046	0.013	0.938	0.022	0.395	0.024	1.083	0.020
3043	3639.08	2388.91	17.047	0.009	0.691	0.011	0.245	0.016	0.808	0.015
3044	3004.38	3928.65	17.047	0.011	0.98	0.022	0.46	0.023	1.115	0.016
3045	3471.66	2180.99	17.048	0.008	0.904	0.012	0.48	0.015	1.019	0.012
3047	2983.18	881.405	17.048	0.008	1.225	0.013	1.216	0.017	1.383	0.019
3046	636.293	2233.03	17.048	0.011	1.14	0.015	0.588	0.017	1.349	0.015
3048	3545.36	2532.1	17.051	0.008	1.378	0.011	0.937	0.019	1.597	0.013
3050	2427.21	1545.27	17.052	0.008	0.903	0.013	0.448	0.014	0.98	0.009
3049	1414.31	3401.94	17.052	0.019	0.767	0.033	0.194	0.030	INDEF	INDEF
3051	3184.41	3306.29	17.053	0.008	0.505	0.011	0.274	0.010	0.642	0.014
3052	3013.16	1948.48	17.053	0.008	1.343	0.012	1.083	0.019	1.446	0.012
3053	61.824	4046.21	17.054	0.013	0.951	0.025	0.773	0.033	0.943	0.024
3055	3235.77	124.809	17.055	0.008	0.735	0.013	0.201	0.015	0.871	0.020
3054	1127.28	2427.94	17.055	0.010	0.714	0.015	0.285	0.016	0.845	0.014
3057	3285.61	2447.25	17.056	0.008	1.136	0.012	1.237	0.015	1.28	0.011
3056	924.322	688.068	17.056	0.009	0.736	0.015	0.256	0.018	0.92	0.024
3058	1876.25	3383.44	17.057	0.007	0.868	0.012	0.295	0.013	1.012	0.012
3059	3917.13	1698.08	17.058	0.010	1.272	0.013	0.945	0.020	1.346	0.016
3060	2046.16	3703.88	17.058	0.008	1.288	0.015	1.105	0.022	1.386	0.012
3063	1557.78	3505.3	17.059	0.009	0.801	0.020	INDEF	INDEF	0.91	0.015
3061	3498.72	2783.31	17.059	0.008	0.712	0.012	0.239	0.016	0.871	0.013
3062	1737.3	3750.67	17.059	0.008	0.795	0.018	0.254	0.020	0.871	0.014
3064	1409.81	1497.27	17.06	0.008	0.877	0.012	0.505	0.014	0.977	0.012
3066	3072.78	1725.49	17.062	0.007	0.972	0.011	0.856	0.011	1.116	0.011
3065	2563.6	540.695	17.062	0.009	0.571	0.014	0.336	0.015	0.724	0.023
3067	2518.84	3976.24	17.063	0.009	0.729	0.018	0.386	0.022	0.926	0.014
3069	1682.5	2302	17.064	0.008	0.843	0.013	0.43	0.016	1.023	0.013
3068	806.259	702.72	17.064	0.008	0.654	0.015	0.4	0.018	0.822	0.018
3070	45.798	3827.44	17.064	0.016	0.963	0.023	0.317	0.022	1.025	0.023
3073	2014.31	1667.33	17.065	0.009	0.863	0.015	0.292	0.014	1.002	0.013
3072	578.716	1199.77	17.065	0.010	0.818	0.016	0.26	0.016	0.993	0.019
3074	3848.22	2548.09	17.065	0.011	0.866	0.015	0.353	0.018	0.991	0.016
3071	1729.82	3760.29	17.065	0.014	0.698	0.024	0.149	0.025	0.955	0.027
3075	3293.58	2108.06	17.067	0.007	0.522	0.012	0.292	0.014	0.663	0.011
3076	865.967	2594.84	17.067	0.009	0.644	0.013	0.416	0.015	0.839	0.014
3077	135.547	1686.38	17.067	0.009	0.858	0.018	0.275	0.021	1.068	0.019
3078	1287.67	3825.49	17.067	0.008	1.481	0.019	1.186	0.027	1.84	0.018
3079	3236.47	794.458	17.068	0.010	0.886	0.014	0.191	0.014	1.005	0.016
3080	649.366	755.428	17.068	0.009	0.907	0.017	0.788	0.019	1.052	0.019
3081	2704.46	2086.81	17.069	0.009	0.921	0.014	0.378	0.015	1.034	0.012
3084	1313.35	3047.65	17.07	0.007	1.468	0.015	0.801	0.019	1.698	0.011
3083	3932.77	2947.42	17.07	0.013	0.803	0.021	0.208	0.021	0.928	0.017
3082	1616.54	24.946	17.07	0.011	0.782	0.022	0.208	0.024	0.967	0.018
3089	3220.38	1518.4	17.071	0.005	1.004	0.011	0.852	0.014	1.124	0.010
3087	1538.39	2829.97	17.071	0.009	0.846	0.014	0.27	0.016	1.008	0.011
3085	905.303	673.196	17.071	0.010	0.673	0.015	0.359	0.016	0.868	0.020
3088	3250.37	612.144	17.071	0.010	0.93	0.015	0.372	0.016	1.021	0.021
3086	1240.19	950.726	17.071	0.011	0.77	0.020	0.221	0.023	0.971	0.018
3092	2649.09	2158.67	17.073	0.009	0.9	0.014	0.288	0.016	1.087	0.014
3090	2842.99	3879.22	17.073	0.011	0.674	0.021	0.324	0.023	0.798	0.016
3091	2632.03	3552.27	17.073	0.021	0.864	0.032	0.516	0.034	1.004	0.039
3093	1395.08	3568	17.074	0.008	0.77	0.017	0.192	0.019	0.881	0.015
3095	2187.65	2518.62	17.075	0.013	0.65	0.019	0.208	0.020	0.835	0.018
3094	2576.54	3984.05	17.075	0.010	0.601	0.020	0.229	0.023	0.704	0.015
3096	4078.38	2197.3	17.075	0.013	0.898	0.018	0.752	0.028	0.934	0.019
3098	3367.17	159.335	17.076	0.008	1.191	0.012	0.845	0.015	1.3	0.021
3097	992.998	1904.68	17.076	0.013	0.813	0.018	0.321	0.016	1.065	0.018
3100	3986.52	669.717	17.077	0.011	0.982	0.016	0.716	0.015	1.012	0.018
3099	2097.71	3998.61	17.077	0.011	0.902	0.022	0.218	0.024	1.011	0.014
3101	3814.58	2188.94	17.078	0.010	0.764	0.012	0.343	0.017	0.917	0.020
3102	2779.9	75.77	17.078	0.007	0.947	0.014	0.285	0.017	1.059	0.027
3103	774.269	1809.68	17.078	0.008	1.553	0.022	0.962	0.027	1.79	0.021
3105	1394.4	1981.32	17.079	0.008	0.972	0.013	0.323	0.014	1.173	0.012
3104	827.771	2922.57	17.079	0.010	0.793	0.014	0.222	0.015	0.935	0.014
3106	3196.43	2879.07	17.079	0.009	1.616	0.013	1.039	0.019	1.877	0.014
3107	2983.57	1470.14	17.08	0.007	0.931	0.011	0.503	0.011	0.956	0.014
3108	1874.62	1719.95	17.08	0.009	0.986	0.014	0.879	0.018	1.079	0.013
3109	3464.84	1291.91	17.081	0.007	0.578	0.010	0.376	0.010	0.757	0.014
3110	27.517	2722.8	17.081	0.010	0.887	0.015	0.31	0.018	1.041	0.018
3111	3775.11	3306.8	17.081	0.014	1.423	0.021	1.216	0.025	1.768	0.017
3112	2710.82	3780.11	17.082	0.013	0.747	0.020	0.43	0.021	0.887	0.018
3113	3919.85	2170.37	17.082	0.010	0.83	0.013	0.367	0.022	0.944	0.018
3116	3708.09	1938.69	17.083	0.011	1.077	0.026	INDEF	INDEF	1.324	0.017
3115	1096.2	2726.24	17.083	0.009	0.885	0.013	0.266	0.015	1.004	0.013
3114	666.777	589.728	17.083	0.008	0.606	0.017	0.357	0.022	0.778	0.019
3117	79.132	99.408	17.084	0.019	0.979	0.035	0.409	0.042	1.122	0.023
3118	972.484	933.041	17.085	0.011	0.904	0.021	0.365	0.024	1.1	0.019
3120	2550.93	1253.02	17.086	0.007	0.959	0.011	0.421	0.014	1.18	0.012
3119	1791.7	2550.68	17.086	0.012	0.929	0.018	0.308	0.022	1.133	0.014
3122	3658.93	1274.59	17.087	0.010	1.18	0.013	0.748	0.014	1.387	0.016
3121	2009.1	1587.92	17.087	0.008	0.92	0.015	0.477	0.016	1.023	0.012
3123	1058.54	2109.53	17.088	0.010	0.862	0.015	0.296	0.015	1.085	0.013
3124	3955.81	1872.07	17.088	0.009	1.011	0.012	1.001	0.020	1.063	0.017
3125	766.645	1406.54	17.088	0.012	1.423	0.020	1.292	0.024	1.591	0.017
3126	3745.4	3764.43	17.088	0.016	1.72	0.040	1.401	0.053	1.917	0.023
3128	3790.89	464.49	17.09	0.008	0.923	0.013	0.285	0.012	1.099	0.017
3127	2872.98	2738.55	17.09	0.012	0.702	0.015	0.444	0.013	0.919	0.016
3130	3537.47	1749	17.091	0.008	0.829	0.012	0.33	0.011	0.951	0.015
3129	568.775	986.853	17.091	0.009	0.644	0.015	0.345	0.017	0.828	0.022
3131	16.493	4055.16	17.091	0.021	0.941	0.038	0.432	0.043	1.102	0.031
3134	3170.2	1221.27	17.092	0.008	0.94	0.013	0.541	0.014	0.97	0.014
3135	1305.26	2059.97	17.092	0.010	0.943	0.016	0.297	0.015	1.107	0.014
3132	208.159	2311.35	17.092	0.008	0.628	0.014	0.328	0.016	0.706	0.018
3133	1890.53	2275.47	17.092	0.010	0.912	0.015	0.394	0.016	1.16	0.016
3136	3593.88	1615.87	17.092	0.009	1.715	0.013	1.225	0.021	1.934	0.016
3138	1140.9	2330.84	17.093	0.009	0.693	0.013	0.375	0.013	0.911	0.013
3137	2488.31	615.472	17.093	0.010	0.533	0.014	0.295	0.014	0.685	0.023
3139	3429.14	2784.15	17.093	0.008	0.769	0.012	0.285	0.015	0.965	0.013
3141	375.527	3170.85	17.093	0.008	1.008	0.014	0.337	0.016	1.183	0.017
3140	1901.43	2698.03	17.093	0.012	0.867	0.018	0.32	0.020	1.072	0.015
3142	1261.59	2575.44	17.094	0.009	0.822	0.013	0.293	0.014	1.031	0.013
3143	979.592	2133.41	17.094	0.010	0.911	0.016	0.325	0.018	1.099	0.014
3144	1129.99	90.544	17.094	0.012	0.938	0.023	0.332	0.026	0.988	0.021
3145	1205.27	2044.7	17.095	0.010	0.652	0.015	0.43	0.015	0.82	0.013
3146	2599.94	3817.67	17.095	0.009	0.784	0.017	0.459	0.021	0.977	0.015
3147	12.3	993.5	17.095	0.014	0.823	0.028	0.575	0.040	1.035	0.023
3148	3376.23	1512.13	17.096	0.007	0.781	0.011	0.19	0.011	0.965	0.011
3150	255.962	2938.26	17.096	0.008	1.505	0.014	1.08	0.017	1.827	0.017
3149	2943.77	3.338	17.096	0.019	0.784	0.031	0.427	0.046	0.918	0.039
3151	2434.86	2010.17	17.097	0.010	1.227	0.019	0.717	0.023	1.358	0.013
3152	1068.57	2326.03	17.098	0.009	0.776	0.015	0.39	0.015	0.988	0.014
3154	3372.2	1225.88	17.099	0.008	0.828	0.012	0.297	0.012	1.01	0.013
3153	2174.16	1995.54	17.099	0.012	0.635	0.016	0.222	0.014	0.799	0.020
3155	652.911	520.026	17.099	0.009	0.903	0.017	0.34	0.024	1.085	0.019
3156	577.982	4075.8	17.099	0.010	1.079	0.023	0.905	0.031	1.176	0.020
3158	2712.36	2682.14	17.101	0.011	0.823	0.015	0.258	0.015	0.996	0.016
3159	730.88	1012.7	17.101	0.011	0.898	0.018	0.452	0.020	0.997	0.020
3157	522.502	860.651	17.101	0.008	0.695	0.017	0.334	0.021	0.908	0.021
3160	4016.44	2130.97	17.101	0.011	1.498	0.015	1.149	0.032	1.737	0.018
3161	791.488	1217.35	17.102	0.011	0.75	0.018	0.317	0.018	1.08	0.018
3162	1990.95	5.597	17.102	0.008	0.816	0.020	0.333	0.022	0.982	0.019
3165	1116.59	1783.42	17.103	0.009	0.843	0.013	0.287	0.012	1.097	0.013
3164	3023.34	585.076	17.103	0.011	0.833	0.014	0.318	0.016	0.914	0.022
3163	330.592	3452.13	17.103	0.008	0.801	0.015	0.263	0.018	0.887	0.017
3166	2569.96	2849.16	17.104	0.011	0.801	0.016	0.431	0.016	1.007	0.015
3167	1675.63	3979.18	17.104	0.010	0.926	0.020	0.188	0.023	0.967	0.017
3169	2287.32	941.192	17.105	0.008	0.858	0.011	0.233	0.012	1.018	0.014
3171	3711.97	272.248	17.105	0.010	0.928	0.014	0.317	0.017	1.084	0.020
3168	301.15	3870.92	17.105	0.011	0.822	0.019	0.156	0.022	0.889	0.022
3170	2334.43	3179.53	17.105	0.010	0.858	0.018	0.381	0.034	0.969	0.015
3177	3067.51	1898.96	17.106	0.007	1.012	0.011	0.509	0.012	1.099	0.011
3172	726.605	2252.38	17.106	0.010	0.803	0.014	0.266	0.015	1.02	0.014
3174	619.625	1634.85	17.106	0.010	0.951	0.015	0.404	0.018	1.034	0.016
3175	1993.34	214.668	17.106	0.009	0.955	0.015	0.907	0.020	1.026	0.020
3176	3506.99	3716.6	17.106	0.013	0.968	0.027	0.496	0.028	1.008	0.016
3173	454.64	652.052	17.106	0.010	0.827	0.023	0.331	0.031	0.918	0.020
3180	2120.48	1060.79	17.107	0.006	0.897	0.010	0.292	0.013	1.03	0.012
3181	2662.24	278.6	17.107	0.009	0.958	0.012	0.685	0.016	1.034	0.028
3178	2227	668.194	17.107	0.009	0.864	0.015	0.303	0.016	1.013	0.018
3179	964.743	2718.31	17.107	0.013	0.89	0.018	0.348	0.017	1.003	0.022
3183	1610.15	1089.58	17.109	0.008	0.96	0.014	0.922	0.015	1.083	0.013
3184	2376.26	631.124	17.109	0.008	1.471	0.013	0.875	0.021	1.708	0.018
3182	3293.39	2547.76	17.109	0.008	0.337	0.012	-0.07	0.037	0.875	0.026
3185	2372.73	507.837	17.11	0.010	0.912	0.014	0.695	0.015	0.994	0.019
3186	1609.04	353.478	17.11	0.010	0.982	0.018	0.425	0.020	1.184	0.019
3189	1220.8	1581.94	17.111	0.010	0.936	0.014	0.405	0.013	1.111	0.014
3188	3585.83	708.229	17.111	0.011	0.898	0.015	0.381	0.013	0.96	0.017
3187	607.38	3857.04	17.111	0.010	0.693	0.019	0.327	0.020	0.75	0.021
3190	1980.02	2690.32	17.111	0.012	1.254	0.018	1.409	0.027	1.419	0.014
3191	100.108	453.691	17.112	0.017	0.864	0.031	0.323	0.036	1.137	0.021
3194	22.339	2403.12	17.113	0.010	0.974	0.016	0.349	0.018	1.106	0.020
3192	2282.46	2189.22	17.113	0.012	0.614	0.019	0.255	0.021	0.797	0.019
3193	208.157	438.653	17.113	0.015	0.622	0.028	0.416	0.035	0.827	0.023
3196	2279.13	1475.71	17.114	0.008	0.966	0.013	0.603	0.015	0.993	0.010
3195	1684	363.538	17.114	0.014	0.903	0.020	0.372	0.021	1.04	0.028
3198	2325.25	3374.47	17.115	0.009	0.83	0.014	0.303	0.015	0.993	0.014
3197	2371.18	2227.23	17.115	0.013	0.595	0.020	0.252	0.020	0.758	0.019
3199	3457.92	1337.74	17.116	0.008	1.009	0.012	0.592	0.015	1.13	0.015
3200	425.354	3577.74	17.116	0.010	1.12	0.017	0.933	0.021	1.075	0.018
3201	759.938	2012.93	17.117	0.011	1.387	0.017	1.235	0.023	1.719	0.015
3202	3341.97	1113.93	17.119	0.008	0.743	0.012	0.23	0.013	0.923	0.012
3203	2881.85	1243.96	17.12	0.007	0.742	0.011	0.142	0.011	0.847	0.017
3204	2090.55	3764.5	17.12	0.007	0.8	0.015	0.189	0.015	0.906	0.012
3205	1321.22	28.711	17.12	0.011	0.813	0.023	0.178	0.027	0.984	0.018
3208	3225.05	195.39	17.121	0.008	0.828	0.012	0.217	0.014	0.956	0.020
3206	2495.48	239.456	17.121	0.007	0.674	0.013	0.228	0.014	0.809	0.027
3207	3642.03	3435.26	17.121	0.012	0.738	0.020	0.208	0.021	0.842	0.016
3211	1891.36	1781.41	17.122	0.009	0.972	0.014	0.351	0.014	1.149	0.013
3209	2395.49	2838.44	17.122	0.007	0.837	0.012	0.455	0.015	1.06	0.013
3210	2759.69	1811.83	17.122	0.008	0.854	0.015	0.241	0.016	0.965	0.010
3212	2769.48	2761.59	17.123	0.011	1.56	0.015	0.871	0.024	1.864	0.016
3215	3348.18	2829.22	17.124	0.008	0.885	0.011	0.416	0.015	1.155	0.011
3213	2473.51	1673.46	17.124	0.008	0.585	0.014	0.276	0.015	0.722	0.010
3218	2200.24	394.685	17.124	0.008	1.277	0.012	0.948	0.017	1.458	0.018
3219	597.573	3465.94	17.124	0.009	1.52	0.019	0.952	0.021	1.602	0.018
3216	1482.76	3913.06	17.124	0.008	0.918	0.021	0.342	0.025	1.005	0.015
3214	2396.97	4053.97	17.124	0.008	0.779	0.021	0.154	0.028	0.978	0.014
3217	3417.48	3860.81	17.124	0.014	0.953	0.029	0.391	0.032	1.04	0.017
3220	2650.78	3742.72	17.125	0.009	0.817	0.016	0.209	0.019	1.015	0.015
3221	1617.82	855.623	17.125	0.010	0.855	0.017	0.534	0.019	1.1	0.016
3222	3934.44	2885.94	17.125	0.013	0.901	0.019	0.637	0.021	0.981	0.016
3223	88.337	2518	17.126	0.008	0.695	0.015	0.382	0.018	0.828	0.020
3224	2688.4	908.168	17.128	0.009	0.824	0.012	0.19	0.013	0.963	0.017
3227	4002.56	556.844	17.128	0.010	1.477	0.016	1.252	0.024	1.941	0.019
3225	277.433	886.428	17.128	0.011	0.904	0.022	0.456	0.030	0.849	0.018
3226	1328.84	866.601	17.128	0.022	1.011	0.034	0.897	0.036	1.181	0.029
3228	3212.68	1893.96	17.129	0.006	0.799	0.009	0.214	0.010	0.988	0.012
3229	6.844	387.076	17.13	0.020	0.321	0.038	0.902	0.046	1.066	0.024
3231	2000.15	1673.61	17.132	0.010	0.61	0.015	0.298	0.014	0.763	0.015
3230	1489.38	3890.07	17.132	0.019	0.505	0.040	0.534	0.041	0.781	0.029
3232	369.233	1284.22	17.133	0.008	0.661	0.015	0.4	0.015	0.853	0.019
3233	1616.25	2849.71	17.133	0.009	1.392	0.015	1.13	0.023	1.518	0.010
3234	3543.54	3243.48	17.134	0.010	0.837	0.015	0.213	0.015	0.985	0.015
3235	3194.41	2104.11	17.136	0.006	0.792	0.011	0.219	0.012	0.961	0.010
3236	2053.66	1741.05	17.137	0.010	0.812	0.014	0.301	0.014	0.945	0.014
3237	2069.09	3645.43	17.137	0.008	0.85	0.015	0.289	0.016	0.94	0.012
3238	331.678	1538.56	17.137	0.009	0.921	0.017	0.355	0.016	1.087	0.017
3239	1654.46	1855.2	17.138	0.009	0.857	0.014	0.35	0.015	0.988	0.013
3240	3038.81	471.632	17.139	0.009	0.713	0.012	0.161	0.014	0.843	0.023
3243	2278.24	668.856	17.14	0.009	1.033	0.014	0.919	0.017	1.047	0.016
3241	1025.09	426.39	17.14	0.010	0.722	0.016	0.257	0.017	0.892	0.022
3242	1413.81	833.505	17.14	0.011	0.786	0.020	0.213	0.021	1.013	0.019
3244	262.763	3926.96	17.14	0.012	1.148	0.022	0.804	0.030	1.269	0.020
3245	1376.55	3444.27	17.141	0.008	0.824	0.016	0.144	0.018	0.981	0.014
3248	3652.62	1872.71	17.142	0.008	0.665	0.011	0.396	0.013	0.837	0.014
3246	932.449	1175.75	17.142	0.012	0.613	0.020	0.393	0.020	0.824	0.019
3247	1503.34	766.033	17.142	0.012	0.616	0.020	0.381	0.020	0.814	0.019
3250	1973.08	2078.01	17.143	0.008	0.857	0.012	0.268	0.014	0.991	0.014
3249	2169.6	739.499	17.143	0.007	0.617	0.013	0.297	0.015	0.784	0.017
3251	695.92	218.364	17.143	0.014	0.874	0.027	0.267	0.033	1.002	0.021
3252	3447.99	1291.24	17.144	0.009	0.594	0.013	0.291	0.011	0.776	0.016
3253	3709.24	1777.11	17.144	0.008	0.971	0.010	0.453	0.013	1.191	0.015
3254	843.145	617.142	17.146	0.008	0.892	0.015	0.582	0.018	0.967	0.017
3255	3571.39	2548.9	17.147	0.007	1.475	0.010	0.987	0.021	1.709	0.013
3256	1417.38	217.266	17.149	0.010	0.857	0.020	0.449	0.022	1.01	0.021
3257	2763.94	4048.91	17.15	0.011	0.788	0.026	0.156	0.034	0.971	0.016
3259	2981.24	1942.29	17.151	0.007	0.835	0.010	0.259	0.010	0.955	0.011
3258	3503.55	1391.66	17.151	0.009	0.816	0.012	0.234	0.013	0.967	0.015
3261	3088.7	1604.13	17.154	0.007	0.929	0.011	0.423	0.012	1.039	0.011
3260	3979.59	553.96	17.154	0.009	0.832	0.014	0.261	0.015	0.995	0.017
3262	3240.41	1575.37	17.155	0.006	0.787	0.012	0.224	0.012	0.966	0.010
3263	1947.19	2277.33	17.155	0.021	0.79	0.038	0.376	0.057	0.984	0.027
3264	3796.82	490.741	17.156	0.009	0.88	0.013	0.43	0.013	0.949	0.018
3265	759.781	893.227	17.156	0.011	0.947	0.016	0.783	0.017	1.006	0.020
3266	3137.08	397.025	17.157	0.010	0.578	0.012	0.357	0.014	0.749	0.023
3267	2926.1	2519.47	17.157	0.011	0.895	0.016	0.322	0.016	1.065	0.014
3268	941.484	2152.77	17.157	0.009	0.903	0.014	0.331	0.017	1.125	0.012
3269	348.765	412.6	17.157	0.017	0.911	0.032	0.252	0.041	1.057	0.021
3270	2800.5	3095.71	17.158	0.010	0.61	0.013	0.213	0.012	0.793	0.015
3272	689.446	2533.71	17.158	0.010	0.953	0.015	0.653	0.016	1	0.017
3271	2178.22	4060.34	17.158	0.009	0.692	0.020	0.219	0.026	0.88	0.016
3273	28.566	338.792	17.159	0.021	0.657	0.035	0.423	0.040	0.808	0.024
3274	3653.09	384.358	17.161	0.009	0.662	0.012	0.396	0.013	0.807	0.018
3275	907.613	584.931	17.161	0.008	0.957	0.014	0.278	0.019	1.193	0.019
3276	3394.71	3042.62	17.162	0.008	0.807	0.012	0.24	0.014	0.946	0.013
3277	1332.8	1130.73	17.162	0.009	0.94	0.016	0.295	0.019	1.123	0.014
3278	2976.15	581.445	17.163	0.010	1.676	0.015	1.016	0.021	1.095	0.067
3279	742.208	382.593	17.164	0.010	0.997	0.020	0.432	0.041	1.183	0.020
3280	3616.33	2263.64	17.165	0.008	0.582	0.010	0.393	0.014	0.708	0.014
3281	4073.24	2674.35	17.165	0.013	0.618	0.021	0.531	0.024	0.717	0.018
3282	1157.71	2822.44	17.165	0.025	0.914	0.035	0.264	0.030	1.079	0.033
3283	3962.92	2407.66	17.166	0.011	1.607	0.015	1.203	0.027	1.814	0.017
3284	1805.57	1803.68	17.167	0.012	1.09	0.016	0.515	0.014	1.368	0.017
3285	2355.53	2324.44	17.17	0.014	0.656	0.019	0.292	0.020	0.809	0.020
3286	3538.92	1755.87	17.171	0.008	0.827	0.011	0.428	0.013	0.998	0.014
3289	2111.3	1005.86	17.172	0.008	1.029	0.013	0.754	0.015	1.032	0.013
3287	2148.12	3501.33	17.172	0.008	0.794	0.014	0.24	0.016	0.917	0.013
3288	1890.45	128.349	17.172	0.009	0.858	0.018	0.331	0.022	1.067	0.020
3290	2941.84	462.467	17.173	0.010	0.6	0.014	0.329	0.015	0.735	0.023
3291	3143.15	3902.38	17.173	0.012	1.071	0.028	1.027	0.031	1.138	0.016
3293	2738.63	3599.49	17.176	0.010	1.21	0.017	1.413	0.029	1.358	0.014
3292	3420.66	3772.16	17.176	0.013	0.884	0.027	0.357	0.029	0.961	0.017
3294	3446.63	254.668	17.177	0.008	0.812	0.012	0.247	0.012	0.96	0.018
3295	749.555	2538.2	17.177	0.010	0.897	0.015	0.29	0.016	1.122	0.016
3296	1695.24	3807.78	17.177	0.008	0.951	0.020	0.278	0.023	1.114	0.013
3297	564.482	1623.7	17.178	0.011	0.844	0.017	0.271	0.018	1.096	0.018
3299	3473.64	1206.99	17.179	0.009	0.85	0.012	0.246	0.011	1.005	0.015
3298	2138.33	2535.96	17.179	0.012	0.624	0.018	0.232	0.021	0.803	0.017
3300	3983.26	3116.22	17.18	0.013	0.652	0.019	0.448	0.021	0.691	0.016
3301	712.307	995.393	17.181	0.010	0.631	0.015	0.359	0.017	0.858	0.020
3302	888.346	2501.6	17.182	0.010	0.59	0.014	0.377	0.014	0.715	0.016
3303	606.915	2965.47	17.182	0.010	0.833	0.015	0.255	0.016	0.986	0.017
3304	4030.17	2022.15	17.182	0.011	0.866	0.014	0.446	0.026	0.942	0.019
3305	1643.82	3068.72	17.183	0.007	0.88	0.011	0.271	0.017	1.054	0.010
3306	1516.17	170.039	17.183	0.012	0.942	0.021	0.415	0.023	1.097	0.020
3308	1831.69	1067.61	17.184	0.009	1.68	0.015	1.298	0.029	1.931	0.014
3307	136.441	818.931	17.184	0.014	0.652	0.027	0.436	0.034	0.914	0.026
3309	127.811	437.622	17.184	0.018	2.188	0.034	-1.312	0.038	0.858	0.025
3312	2090.26	2948.88	17.185	0.006	0.839	0.010	0.277	0.010	1.02	0.012
3310	3394.94	1347.42	17.185	0.008	0.754	0.012	0.208	0.010	0.942	0.012
3311	2241.58	1115.14	17.185	0.007	0.767	0.012	0.211	0.012	0.929	0.013
3313	2719.14	3021.54	17.185	0.011	0.886	0.014	0.395	0.018	1.026	0.015
3314	1093.94	670.073	17.186	0.010	0.659	0.017	0.413	0.020	0.899	0.020
3315	569.453	502.79	17.187	0.010	1.286	0.023	1.088	0.065	1.459	0.017
3316	859.339	141.108	17.188	0.011	0.806	0.025	0.229	0.033	0.896	0.020
3317	3222.95	461.081	17.189	0.009	0.805	0.012	0.208	0.011	0.917	0.021
3319	1436.23	1980.8	17.189	0.009	1.404	0.015	1.326	0.019	1.717	0.013
3318	2699.49	4066.59	17.189	0.011	0.807	0.024	0.215	0.031	1.008	0.016
3321	2171.19	3440.85	17.19	0.007	0.946	0.013	0.476	0.015	1.074	0.012
3320	1645.78	739.348	17.19	0.011	0.815	0.019	0.23	0.022	1	0.021
3322	3745.67	150.587	17.191	0.010	0.948	0.014	0.49	0.019	1.016	0.019
3325	1148.66	2362.18	17.192	0.009	0.835	0.014	0.287	0.014	1.026	0.014
3324	2408.48	3538.2	17.192	0.008	0.767	0.015	0.225	0.018	0.893	0.013
3326	2080.3	135.058	17.192	0.010	1.414	0.019	1.294	0.023	1.725	0.019
3323	254.045	649.67	17.192	0.013	0.705	0.028	0.491	0.035	0.892	0.020
3327	2437.56	1030.51	17.193	0.009	0.983	0.011	0.66	0.034	1.121	0.016
3329	748.99	2090.82	17.194	0.011	1.585	0.016	0.912	0.023	2.649	0.015
3328	458.679	4054.43	17.194	0.011	0.767	0.024	0.255	0.027	0.942	0.019
3331	3419.08	509.122	17.195	0.011	1.165	0.014	1.233	0.018	1.331	0.019
3330	378.247	3786.11	17.195	0.011	0.986	0.019	0.327	0.021	1.079	0.019
3332	901.966	1785.3	17.196	0.011	0.84	0.017	0.219	0.016	1.075	0.014
3333	1170.26	3899.55	17.196	0.007	0.896	0.019	0.162	0.023	1.007	0.019
