
# Fri 18:52:48 09-Feb-2018
# List of observations files:
#		daom_haf14.obs
# Config:	noche.cfg
# Parameters:	noche_all.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)
#
id              x        y      V     eV      BV     eBV       UB    eUB      VI     eVI
12824      1332.43 450.060 20.012  0.064   1.345   0.095   INDEF   INDEF   1.525   0.071  
12825      904.213 1595.28 20.540  0.082   1.474   0.135   INDEF   INDEF   2.110   0.082  
12826      1233.09 1769.05 20.200  0.062   1.258   0.095   INDEF   INDEF   1.775   0.067  
12827      404.712 3158.16 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12828      1977.59 2331.32 20.023  0.049   1.019   0.066   INDEF   INDEF   1.360   0.055  
12829      1439.86 2526.34 20.157  0.039   0.968   0.067   INDEF   INDEF   1.625   0.054  
12830      2319.25 2049.38 20.108  0.048   1.040   0.068   INDEF   INDEF   1.562   0.057  
12831      3928.46 3841.57 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12832      3255.97 1836.39 20.162  0.031   0.924   0.054   INDEF   INDEF   1.602   0.047  
12833      528.766 259.915 20.052  0.063   1.578   0.103   INDEF   INDEF   1.675   0.073  
12834      540.851 166.609 19.984  0.063   1.465   0.113   INDEF   INDEF   1.471   0.076  
12835      3079.73 3730.92 20.098  0.027   1.504   0.059   INDEF   INDEF   1.799   0.041  
12836      554.168 3300.30 20.329  0.044   1.555   0.091   INDEF   INDEF   1.889   0.046  
12837      2256.43 2817.85 20.075  0.042   0.961   0.068   0.422   0.182   1.469   0.047  
12838      436.481 321.793 19.957  0.070   1.739   0.141   INDEF   INDEF   1.453   0.080  
12839      370.610 15.678  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12840      3279.28 1605.84 20.092  0.043   1.255   0.071   0.969   0.309   1.702   0.057  
12841      1028.92 3575.72 20.271  0.044   1.239   0.072   -1.643  0.108   1.745   0.047  
12842      2230.66 1435.69 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12843      393.051 3002.56 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12844      2605.05 3273.64 20.282  0.032   1.552   0.086   INDEF   INDEF   1.998   0.041  
12845      877.388 3569.65 20.186  0.050   2.092   0.120   INDEF   INDEF   1.790   0.055  
12846      3437.25 670.315 20.278  0.037   1.612   0.091   INDEF   INDEF   2.138   0.050  
12847      1834.79 2459.73 20.587  0.058   1.764   0.144   INDEF   INDEF   2.218   0.060  
12848      4054.90 1032.16 20.132  0.027   1.043   0.060   INDEF   INDEF   1.590   0.049  
12849      1046.36 3995.64 20.289  0.045   1.655   0.116   INDEF   INDEF   1.854   0.048  
12850      465.360 2841.62 20.359  0.061   1.613   0.114   INDEF   INDEF   1.951   0.063  
12851      3631.28 1593.48 20.148  0.042   -0.082  0.109   INDEF   INDEF   1.393   0.050  
12852      2723.83 1445.39 20.103  0.058   1.012   0.077   INDEF   INDEF   1.510   0.074  
12853      734.378 2482.84 20.324  0.051   1.365   0.099   INDEF   INDEF   1.884   0.053  
12854      248.686 3192.74 20.317  0.064   1.406   0.113   INDEF   INDEF   1.900   0.067  
12855      2888.59 779.726 20.273  0.046   1.325   0.094   INDEF   INDEF   1.974   0.057  
12856      1735.35 2477.53 20.060  0.048   1.199   0.071   INDEF   INDEF   1.552   0.056  
12857      2399.57 1721.23 20.187  0.048   1.184   0.075   -3.283  0.541   1.739   0.054  
12858      1695.97 2087.57 20.134  0.039   1.075   0.063   INDEF   INDEF   1.635   0.050  
12859      2696.01 1896.60 20.091  0.046   1.165   0.081   0.495   0.280   1.572   0.056  
12860      1336.08 3256.49 20.773  0.052   1.551   0.129   INDEF   INDEF   2.374   0.054  
12861      3115.85 3604.72 20.113  0.026   1.260   0.057   INDEF   INDEF   1.669   0.040  
12862      3474.68 301.961 20.139  0.035   1.601   0.090   -2.650  0.231   1.761   0.053  
12863      1365.25 1589.13 20.209  0.062   1.413   0.103   INDEF   INDEF   1.798   0.067  
12864      159.255 3708.42 20.024  0.055   1.340   0.086   INDEF   INDEF   1.514   0.060  
12865      1033.37 121.495 20.052  0.062   1.501   0.100   INDEF   INDEF   1.631   0.070  
12866      3021.47 1345.56 20.073  0.043   1.083   0.069   0.248   0.138   1.480   0.060  
12867      2047.22 3179.02 20.821  0.038   1.551   0.119   INDEF   INDEF   2.682   0.043  
12868      370.086 3480.22 20.214  0.060   1.591   0.102   INDEF   INDEF   1.790   0.062  
12869      2799.22 259.518 20.131  0.051   1.344   0.175   INDEF   INDEF   1.608   0.062  
12870      1129.53 298.883 20.055  0.063   1.303   0.097   INDEF   INDEF   1.560   0.070  
12871      410.565 2702.02 20.209  0.058   1.278   0.086   INDEF   INDEF   1.747   0.060  
12872      1670.51 3466.03 20.191  0.037   1.201   0.076   INDEF   INDEF   1.719   0.043  
12873      4100.24 424.201 20.184  0.047   0.485   0.442   INDEF   INDEF   1.587   0.060  
12874      1178.08 1169.05 20.357  0.073   1.612   0.116   INDEF   INDEF   1.973   0.075  
12875      3755.95 24.929  20.074  0.027   1.330   0.065   INDEF   INDEF   1.553   0.054  
12876      3268.83 984.121 20.098  0.050   1.170   0.080   INDEF   INDEF   1.838   0.104  
12877      2916.41 3109.52 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12878      3827.57 2008.22 20.142  0.025   1.336   0.065   INDEF   INDEF   1.741   0.039  
12879      1812.11 1684.92 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12880      1171.75 880.028 20.818  0.101   1.613   0.159   INDEF   INDEF   2.461   0.101  
12881      646.238 2776.73 20.174  0.052   1.596   0.096   INDEF   INDEF   1.760   0.057  
12882      689.062 160.461 19.913  0.064   1.574   0.099   INDEF   INDEF   1.435   0.077  
12883      1749.23 2758.13 20.105  0.046   1.139   0.065   INDEF   INDEF   1.572   0.047  
12884      640.375 2000.32 20.244  0.060   1.444   0.102   INDEF   INDEF   1.828   0.064  
12885      404.652 3693.82 20.352  0.059   1.733   0.110   INDEF   INDEF   1.948   0.061  
12886      3576.64 1349.92 20.709  0.049   1.403   0.114   INDEF   INDEF   2.548   0.056  
12887      3291.41 3628.33 20.175  0.025   1.427   0.071   INDEF   INDEF   1.829   0.037  
12888      3950.34 160.279 20.094  0.031   1.205   0.066   INDEF   INDEF   1.560   0.055  
12889      1491.50 309.641 20.230  0.067   1.270   0.109   INDEF   INDEF   1.813   0.074  
12890      2202.41 3181.08 20.159  0.022   1.206   0.049   INDEF   INDEF   1.750   0.033  
12891      578.381 1097.28 20.141  0.070   1.180   0.098   INDEF   INDEF   1.632   0.072  
12892      3609.75 3210.77 20.267  0.024   1.692   0.080   INDEF   INDEF   2.137   0.036  
12893      1992.08 139.560 22.095  0.098   -2.178  0.117   INDEF   INDEF   2.255   0.113  
12894      1415.74 1096.22 20.123  0.067   1.085   0.096   0.404   0.201   1.592   0.070  
12895      3874.30 377.890 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12896      2504.26 2301.98 20.333  0.057   1.584   0.117   INDEF   INDEF   2.043   0.065  
12897      4109.96 3624.27 20.107  0.033   1.062   0.072   INDEF   INDEF   1.478   0.052  
12898      1599.65 1482.91 20.108  0.064   1.039   0.087   0.150   0.156   1.544   0.070  
12899      3931.31 3525.44 20.308  0.026   1.649   0.093   INDEF   INDEF   2.134   0.037  
12900      3155.98 2923.11 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12901      2928.76 3018.22 20.338  0.036   1.544   0.079   INDEF   INDEF   2.070   0.043  
12902      1926.53 2883.38 20.115  0.044   1.002   0.062   INDEF   INDEF   1.542   0.046  
12903      3303.02 2145.42 20.277  0.029   1.318   0.078   INDEF   INDEF   1.984   0.039  
12904      3136.62 3282.57 20.121  0.030   1.308   0.060   INDEF   INDEF   1.656   0.039  
12905      2326.19 2283.35 20.135  0.044   1.017   0.078   INDEF   INDEF   1.565   0.056  
12906      868.597 1177.02 20.471  0.084   1.553   0.134   INDEF   INDEF   2.027   0.083  
12907      295.263 3944.45 20.047  0.059   1.619   0.089   INDEF   INDEF   1.606   0.062  
12908      3030.09 575.516 20.160  0.048   1.182   0.089   INDEF   INDEF   1.725   0.064  
12909      2722.94 1386.93 20.141  0.054   1.055   0.086   INDEF   INDEF   1.605   0.064  
12910      2587.73 2118.17 20.102  0.044   1.346   0.078   INDEF   INDEF   1.724   0.061  
12911      1120.69 1440.80 20.137  0.078   1.090   0.109   INDEF   INDEF   1.594   0.079  
12912      3358.53 3348.11 20.185  0.027   1.626   0.069   INDEF   INDEF   1.875   0.036  
12913      3215.93 227.210 20.116  0.044   1.140   0.080   0.049   0.181   1.596   0.062  
12914      3080.95 2843.05 20.106  0.030   1.284   0.066   INDEF   INDEF   1.601   0.042  
12915      2169.35 1378.89 20.418  0.069   1.621   0.111   INDEF   INDEF   2.109   0.072  
12916      440.988 3246.26 20.098  0.047   1.332   0.076   INDEF   INDEF   1.615   0.052  
12917      450.972 1712.61 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12918      3740.03 150.595 20.069  0.037   1.207   0.059   INDEF   INDEF   1.616   0.071  
12919      2853.75 2733.83 21.066  0.056   0.093   0.309   INDEF   INDEF   2.881   0.061  
12920      224.277 3644.12 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12921      421.643 2078.76 20.256  0.067   1.465   0.106   INDEF   INDEF   1.826   0.070  
12922      68.299  3171.46 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12923      3538.32 3555.73 20.151  0.016   1.377   0.066   INDEF   INDEF   1.727   0.029  
12924      3387.00 633.303 20.076  0.046   1.529   0.070   INDEF   INDEF   1.880   0.059  
12925      1886.92 3672.85 20.211  0.038   1.171   0.069   INDEF   INDEF   1.760   0.044  
12926      2359.76 1632.12 20.054  0.053   1.375   0.083   INDEF   INDEF   1.610   0.064  
12927      1679.32 3665.30 20.263  0.041   1.393   0.080   INDEF   INDEF   1.836   0.045  
12928      2306.10 3589.96 20.090  0.030   1.269   0.063   INDEF   INDEF   1.644   0.073  
12929      1192.02 1242.04 20.112  0.068   1.253   0.106   INDEF   INDEF   1.589   0.071  
12930      1946.94 2197.51 20.269  0.048   1.422   0.085   INDEF   INDEF   1.927   0.054  
12931      3396.73 2947.13 20.406  0.031   1.398   0.071   INDEF   INDEF   2.209   0.039  
12932      3549.79 236.889 20.112  0.033   1.158   0.074   INDEF   INDEF   1.541   0.055  
12933      1050.45 3342.85 21.392  0.055   -1.294  0.071   INDEF   INDEF   2.361   0.062  
12934      3931.03 1798.75 20.121  0.030   1.075   0.060   INDEF   INDEF   1.528   0.045  
12935      1593.22 2723.65 20.257  0.048   1.461   0.089   INDEF   INDEF   1.806   0.051  
12936      2252.12 3061.83 20.231  0.033   1.405   0.073   INDEF   INDEF   1.830   0.040  
12937      2025.19 2147.14 20.115  0.050   1.178   0.071   INDEF   INDEF   1.634   0.057  
12938      4007.04 2408.31 20.534  0.036   1.334   0.088   INDEF   INDEF   2.263   0.041  
12939      869.840 4010.35 20.192  0.055   1.359   0.086   -3.078  0.435   1.724   0.058  
12940      296.708 130.285 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12941      3938.54 342.305 20.138  0.033   1.125   0.077   INDEF   INDEF   1.600   0.052  
12942      2698.71 1879.84 20.119  0.047   1.040   0.078   INDEF   INDEF   1.532   0.057  
12943      3977.42 2395.68 20.272  0.027   1.709   0.076   INDEF   INDEF   2.093   0.037  
12944      2744.74 3307.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12945      557.578 1363.98 20.225  0.068   1.574   0.116   INDEF   INDEF   1.784   0.071  
12946      255.445 703.657 19.854  0.050   2.557   0.132   INDEF   INDEF   1.324   0.058  
12947      485.256 1039.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12948      3362.10 1188.03 20.170  0.045   1.422   0.079   INDEF   INDEF   1.875   0.057  
12949      516.476 3298.59 20.146  0.046   1.105   0.077   INDEF   INDEF   1.605   0.051  
12950      163.194 1115.77 20.094  0.061   1.572   0.127   INDEF   INDEF   1.593   0.067  
12951      993.504 2178.66 20.258  0.062   1.553   0.107   INDEF   INDEF   1.884   0.067  
12952      2125.83 2122.17 20.085  0.047   1.262   0.076   INDEF   INDEF   1.578   0.055  
12953      2567.72 2175.29 20.149  0.042   1.436   0.094   INDEF   INDEF   1.752   0.057  
12954      3689.92 473.941 20.160  0.032   1.407   0.075   INDEF   INDEF   1.770   0.044  
12955      1718.41 3753.61 20.203  0.042   1.343   0.084   INDEF   INDEF   1.720   0.046  
12956      3207.25 2313.71 20.169  0.038   0.994   0.057   0.166   0.158   1.629   0.048  
12957      2686.98 41.167  20.097  0.036   1.093   0.081   0.041   0.161   1.411   0.058  
12958      2234.99 175.041 20.440  0.075   0.481   0.361   INDEF   INDEF   2.040   0.090  
12959      330.169 2883.79 20.322  0.054   1.509   0.102   INDEF   INDEF   1.916   0.058  
12960      1896.35 3261.86 20.173  0.036   1.125   0.061   INDEF   INDEF   1.668   0.042  
12961      2595.80 3749.98 20.101  0.024   1.093   0.061   INDEF   INDEF   1.427   0.039  
12962      2497.20 2021.03 20.149  0.047   1.050   0.077   0.179   0.157   1.602   0.055  
12963      1850.31 813.986 20.210  0.066   0.951   0.100   INDEF   INDEF   1.649   0.067  
12964      1954.81 1314.54 20.074  0.064   1.233   0.092   INDEF   INDEF   1.570   0.073  
12965      609.500 1643.78 20.073  0.056   1.364   0.092   INDEF   INDEF   1.618   0.070  
12966      3185.84 1907.53 20.161  0.032   0.968   0.063   0.362   0.201   1.576   0.048  
12967      403.063 2717.18 20.384  0.053   1.558   0.126   INDEF   INDEF   1.919   0.055  
12968      3668.05 2586.45 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12969      3029.88 3060.49 20.069  0.027   1.126   0.059   INDEF   INDEF   1.402   0.037  
12970      522.675 2166.61 20.234  0.060   1.539   0.111   INDEF   INDEF   1.767   0.063  
12971      2853.32 1378.22 20.140  0.052   1.125   0.078   INDEF   INDEF   1.648   0.064  
12972      2502.31 3076.51 20.151  0.032   1.199   0.065   INDEF   INDEF   1.657   0.042  
12973      524.701 2969.20 20.156  0.047   1.125   0.075   INDEF   INDEF   1.630   0.052  
12974      3801.88 3903.45 20.084  0.029   1.454   0.072   INDEF   INDEF   1.564   0.041  
12975      1511.90 3466.37 20.200  0.037   1.177   0.076   INDEF   INDEF   1.711   0.044  
12976      85.851  15.150  20.024  0.060   1.446   0.109   -0.058  0.191   1.486   0.066  
12977      1755.34 1276.19 20.259  0.053   1.309   0.097   INDEF   INDEF   1.823   0.058  
12978      2520.97 356.381 20.082  0.056   1.035   0.090   INDEF   INDEF   1.408   0.073  
12979      114.679 2780.53 20.032  0.061   1.226   0.093   INDEF   INDEF   1.462   0.062  
12980      1900.38 2023.80 20.160  0.058   1.076   0.078   INDEF   INDEF   1.649   0.063  
12981      1305.48 968.954 20.122  0.070   0.967   0.092   INDEF   INDEF   1.524   0.071  
12982      2884.43 1749.61 20.181  0.041   1.064   0.067   0.183   0.211   1.691   0.051  
12983      622.847 782.276 20.304  0.067   0.608   0.095   INDEF   INDEF   1.676   0.072  
12984      3538.92 2530.06 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12985      2597.11 1265.30 20.105  0.051   1.140   0.076   0.341   0.212   1.586   0.061  
12986      509.716 2213.68 20.441  0.066   1.630   0.137   INDEF   INDEF   1.964   0.067  
12987      702.058 3775.13 20.237  0.055   1.699   0.104   INDEF   INDEF   1.812   0.059  
12988      2836.53 2065.55 20.127  0.042   1.264   0.076   INDEF   INDEF   1.663   0.055  
12989      743.349 3513.37 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12990      2023.04 2075.65 20.152  0.049   1.003   0.074   INDEF   INDEF   1.578   0.059  
12991      3689.11 1526.32 20.155  0.031   0.944   0.061   -2.417  0.636   1.519   0.044  
12992      930.262 3914.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
12993      4074.10 1095.08 22.067  0.585   -1.404  0.680   INDEF   INDEF   INDEF   INDEF  
12994      494.667 214.248 20.047  0.062   1.697   0.113   INDEF   INDEF   1.602   0.071  
12995      1969.25 3411.90 20.069  0.029   0.931   0.053   INDEF   INDEF   1.329   0.037  
12996      1458.81 3234.19 20.249  0.044   1.416   0.086   INDEF   INDEF   1.776   0.047  
12997      2053.46 3975.49 21.137  0.048   -1.759  0.095   INDEF   INDEF   2.626   0.061  
12998      1235.38 2062.13 20.172  0.052   1.219   0.091   INDEF   INDEF   1.678   0.059  
12999      2028.73 233.575 20.068  0.056   0.959   0.085   0.533   0.185   1.388   0.065  
13000      2262.52 625.942 20.044  0.058   1.265   0.081   INDEF   INDEF   1.533   0.066  
13001      1874.48 4083.01 20.205  0.037   1.446   0.080   INDEF   INDEF   1.814   0.046  
13002      2941.66 3609.62 20.172  0.028   1.317   0.061   INDEF   INDEF   1.811   0.042  
13003      1119.96 1066.80 20.061  0.067   1.343   0.098   INDEF   INDEF   1.550   0.071  
13004      543.147 2089.39 20.252  0.066   1.178   0.088   -2.328  0.510   1.794   0.068  
13005      563.712 3896.64 20.345  0.044   1.582   0.103   INDEF   INDEF   1.930   0.048  
13006      2094.27 3161.51 20.167  0.032   1.113   0.054   INDEF   INDEF   1.681   0.041  
13007      3790.76 659.979 20.109  0.045   1.091   0.112   INDEF   INDEF   1.446   0.069  
13008      1176.82 2206.99 20.199  0.050   1.352   0.085   INDEF   INDEF   1.802   0.059  
13009      1311.60 366.592 20.341  0.065   1.366   0.104   INDEF   INDEF   1.965   0.070  
13010      545.513 1281.42 20.488  0.073   1.563   0.127   INDEF   INDEF   2.035   0.074  
13011      3212.09 335.494 20.157  0.040   1.318   0.078   INDEF   INDEF   1.802   0.058  
13012      42.342  1443.57 20.100  0.056   1.402   0.115   INDEF   INDEF   1.560   0.062  
13013      2126.72 3119.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13014      3398.15 3802.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13015      892.925 2440.79 20.291  0.048   1.247   0.088   INDEF   INDEF   1.833   0.053  
13016      1283.99 3405.50 20.210  0.037   1.232   0.076   0.218   0.207   1.720   0.042  
13017      3385.97 2669.45 20.243  0.034   1.380   0.075   INDEF   INDEF   1.939   0.046  
13018      1515.37 1578.27 20.145  0.050   1.083   0.080   INDEF   INDEF   1.592   0.057  
13019      1996.08 1924.07 20.169  0.053   0.922   0.071   INDEF   INDEF   1.561   0.057  
13020      1782.90 1257.51 20.934  0.071   1.493   0.137   INDEF   INDEF   2.739   0.076  
13021      2686.64 379.116 20.137  0.051   1.171   0.099   0.457   0.219   1.650   0.069  
13022      3532.75 1379.18 20.182  0.036   1.106   0.066   -2.854  0.308   1.646   0.046  
13023      399.012 3903.77 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13024      1477.77 2137.32 20.177  0.046   0.973   0.070   INDEF   INDEF   1.611   0.064  
13025      1670.93 2999.92 20.107  0.035   1.024   0.063   INDEF   INDEF   1.498   0.039  
13026      3007.42 3095.83 20.393  0.044   -0.008  0.319   INDEF   INDEF   1.907   0.051  
13027      2990.96 1962.37 20.261  0.042   1.304   0.076   INDEF   INDEF   2.022   0.055  
13028      1794.53 233.901 20.439  0.066   1.765   0.115   INDEF   INDEF   2.233   0.073  
13029      3134.20 1557.26 20.147  0.037   1.161   0.065   INDEF   INDEF   1.673   0.053  
13030      2860.17 1166.27 20.194  0.045   1.035   0.072   INDEF   INDEF   1.727   0.063  
13031      3504.01 2395.87 20.134  0.028   1.049   0.053   -0.014  0.124   1.482   0.046  
13032      3914.06 1216.55 20.154  0.041   1.074   0.069   INDEF   INDEF   1.619   0.056  
13033      2182.30 3912.75 20.236  0.027   1.410   0.070   INDEF   INDEF   1.858   0.036  
13034      1516.02 627.325 20.595  0.079   1.578   0.119   INDEF   INDEF   2.350   0.082  
13035      1592.63 1672.34 20.148  0.054   1.111   0.084   INDEF   INDEF   1.617   0.064  
13036      919.285 3357.50 21.947  0.059   -2.164  0.075   INDEF   INDEF   2.583   0.068  
13037      1145.24 3946.74 20.209  0.064   1.074   0.090   INDEF   INDEF   1.704   0.069  
13038      1548.72 2632.95 20.119  0.042   0.943   0.067   INDEF   INDEF   1.483   0.047  
13039      2971.95 2055.22 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13040      3884.54 3810.53 20.333  0.032   1.695   0.082   INDEF   INDEF   2.147   0.042  
13041      1008.82 2872.29 20.119  0.047   1.242   0.088   0.329   0.210   1.567   0.050  
13042      1740.50 2850.03 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13043      3585.98 740.035 20.185  0.043   1.446   0.077   INDEF   INDEF   1.843   0.054  
13044      1020.22 2011.59 20.241  0.057   1.102   0.098   INDEF   INDEF   1.720   0.061  
13045      1975.97 2441.13 20.113  0.045   1.088   0.068   INDEF   INDEF   1.530   0.049  
13046      103.511 2461.96 20.123  0.055   1.364   0.100   INDEF   INDEF   1.574   0.057  
13047      1152.81 3342.79 20.223  0.044   1.208   0.079   INDEF   INDEF   1.733   0.049  
13048      3785.08 3382.68 20.139  0.027   1.394   0.071   INDEF   INDEF   1.648   0.038  
13049      1423.09 2765.46 20.156  0.038   1.476   0.090   -7.965  0.515   1.642   0.047  
13050      774.736 3208.97 20.167  0.046   1.153   0.077   INDEF   INDEF   1.630   0.051  
13051      2254.98 1012.71 20.162  0.053   0.934   0.074   INDEF   INDEF   1.522   0.064  
13052      2280.87 2597.41 20.135  0.046   1.281   0.074   INDEF   INDEF   1.669   0.055  
13053      3695.61 179.969 20.296  0.038   1.258   0.074   INDEF   INDEF   2.200   0.055  
13054      977.228 1420.21 20.154  0.066   1.148   0.104   INDEF   INDEF   1.590   0.067  
13055      1485.75 1833.73 20.146  0.056   1.140   0.077   INDEF   INDEF   1.641   0.062  
13056      3896.00 1987.65 20.202  0.027   0.986   0.076   INDEF   INDEF   1.668   0.043  
13057      3799.68 3811.60 20.120  0.036   1.339   0.063   INDEF   INDEF   1.656   0.045  
13058      3265.69 3368.79 20.188  0.023   1.429   0.058   INDEF   INDEF   1.734   0.029  
13059      1485.77 1553.86 20.091  0.065   1.341   0.105   INDEF   INDEF   1.569   0.072  
13060      3244.27 3897.33 20.673  0.045   1.429   0.124   INDEF   INDEF   2.819   0.059  
13061      3173.92 2170.85 20.120  0.032   1.110   0.054   INDEF   INDEF   1.530   0.047  
13062      651.914 1509.03 20.166  0.064   1.200   0.106   -2.370  0.512   1.607   0.067  
13063      2185.81 1827.45 20.431  0.057   1.239   0.095   INDEF   INDEF   2.232   0.068  
13064      2443.70 942.338 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13065      1738.94 1394.48 20.108  0.062   1.086   0.091   0.209   0.186   1.517   0.069  
13066      1947.82 578.293 20.177  0.080   1.325   0.106   INDEF   INDEF   1.731   0.083  
13067      1934.49 2199.69 20.122  0.041   1.083   0.062   INDEF   INDEF   1.536   0.049  
13068      1111.30 1911.55 20.542  0.073   0.153   0.094   INDEF   INDEF   1.575   0.086  
13069      596.992 196.350 20.191  0.074   1.674   0.123   INDEF   INDEF   1.820   0.081  
13070      3668.77 2686.49 20.214  0.069   1.589   0.105   INDEF   INDEF   1.810   0.072  
13071      1585.43 218.711 20.194  0.067   1.612   0.101   INDEF   INDEF   1.880   0.074  
13072      3305.77 3155.72 20.185  0.034   0.779   0.064   INDEF   INDEF   1.500   0.043  
13073      2309.99 1345.81 20.131  0.058   1.119   0.081   INDEF   INDEF   1.581   0.065  
13074      2872.45 2466.89 20.146  0.036   1.216   0.071   INDEF   INDEF   1.633   0.049  
13075      1826.52 1331.34 20.132  0.062   1.182   0.095   INDEF   INDEF   1.597   0.071  
13076      3654.09 2813.16 20.131  0.024   1.140   0.061   INDEF   INDEF   1.486   0.041  
13077      933.556 1180.04 20.298  0.077   1.221   0.113   INDEF   INDEF   1.789   0.078  
13078      2774.54 3873.10 20.080  0.032   1.297   0.064   INDEF   INDEF   INDEF   INDEF  
13079      2643.89 273.498 20.200  0.045   1.450   0.095   INDEF   INDEF   1.898   0.063  
13080      2768.30 1100.52 20.434  0.060   1.526   0.104   INDEF   INDEF   2.179   0.067  
13081      3347.16 792.747 20.208  0.060   1.747   0.203   INDEF   INDEF   1.770   0.076  
13082      3636.91 2044.65 20.199  0.027   1.484   0.070   INDEF   INDEF   1.874   0.041  
13083      3847.61 893.563 20.172  0.034   1.246   0.064   INDEF   INDEF   1.723   0.046  
13084      2498.34 2286.95 20.479  0.057   1.532   0.115   INDEF   INDEF   2.162   0.064  
13085      3857.74 3389.29 20.117  0.028   1.146   0.064   INDEF   INDEF   1.464   0.043  
13086      1930.48 413.480 20.137  0.060   1.267   0.111   INDEF   INDEF   1.602   0.071  
13087      129.997 1244.81 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13088      3089.96 2313.36 20.191  0.028   1.171   0.062   INDEF   INDEF   1.706   0.040  
13089      201.198 2023.39 20.684  0.074   1.577   0.139   INDEF   INDEF   2.216   0.074  
13090      2396.78 3073.94 20.190  0.020   1.317   0.056   INDEF   INDEF   1.783   0.032  
13091      659.920 909.374 20.051  0.071   1.180   0.105   INDEF   INDEF   1.452   0.074  
13092      2792.46 2808.34 20.154  0.025   1.449   0.070   INDEF   INDEF   1.685   0.037  
13093      3925.27 3102.81 20.090  0.035   1.296   0.062   INDEF   INDEF   1.552   0.046  
13094      997.760 397.047 20.200  0.065   1.558   0.124   INDEF   INDEF   1.725   0.071  
13095      2367.27 1517.79 20.386  0.061   1.524   0.122   INDEF   INDEF   2.029   0.068  
13096      2654.67 2675.61 20.156  0.027   1.173   0.066   INDEF   INDEF   1.584   0.037  
13097      828.770 3861.47 20.694  0.062   1.739   0.153   INDEF   INDEF   2.227   0.063  
13098      2848.57 971.456 20.123  0.062   1.124   0.117   INDEF   INDEF   1.520   0.073  
13099      1885.76 1977.91 20.531  0.043   1.620   0.103   INDEF   INDEF   2.234   0.049  
13100      3445.10 774.544 20.123  0.043   1.483   0.077   INDEF   INDEF   1.769   0.058  
13101      942.805 901.738 20.078  0.074   1.481   0.107   INDEF   INDEF   1.560   0.075  
13102      541.373 1461.33 20.203  0.059   1.125   0.100   INDEF   INDEF   1.630   0.060  
13103      164.333 3479.09 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13104      2914.72 64.404  20.130  0.036   1.262   0.085   INDEF   INDEF   1.570   0.058  
13105      894.085 3054.04 20.515  0.052   1.622   0.111   INDEF   INDEF   2.157   0.057  
13106      2607.26 2044.52 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
13107      1035.56 3720.31 20.499  0.051   1.660   0.097   INDEF   INDEF   2.173   0.055  
13108      1134.79 1352.62 20.113  0.060   1.060   0.084   INDEF   INDEF   1.499   0.066  
13109      1981.41 2254.24 20.135  0.047   1.195   0.071   0.708   0.299   1.616   0.054  
13110      1026.57 241.440 20.137  0.059   1.615   0.117   INDEF   INDEF   1.677   0.069  
