
# Thu 12:03:58 15-Feb-2018
# List of observations files:
#		daom_rup41.obs
# Config:	noche.cfg
# Parameters:	noche_all.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)
#
id              x        y      V     eV      BV     eBV       UB    eUB      VI     eVI
14252      912.053 1289.81 19.986  0.038   1.309   0.070   INDEF   INDEF   1.997   0.044  
14253      1892.60 798.513 19.848  0.042   1.147   0.065   INDEF   INDEF   1.814   0.050  
14254      3052.40 1388.26 19.867  0.032   0.764   0.047   0.100   0.107   1.595   0.041  
14255      2242.77 2767.64 19.803  0.031   0.851   0.042   INDEF   INDEF   1.528   0.036  
14256      3840.58 2415.68 19.812  0.026   1.077   0.043   INDEF   INDEF   1.698   0.034  
14257      581.485 4050.64 19.915  0.039   1.074   0.055   INDEF   INDEF   1.874   0.043  
14258      3730.24 3911.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14259      4044.21 2321.38 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14260      548.432 1959.29 19.894  0.044   1.181   0.062   INDEF   INDEF   2.067   0.053  
14261      2858.08 1549.86 19.811  0.040   0.891   0.054   0.244   0.095   1.610   0.048  
14262      1996.95 2581.02 19.863  0.028   0.950   0.051   INDEF   INDEF   1.671   0.032  
14263      1465.44 2199.12 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14264      1928.44 1016.66 20.539  0.049   1.478   0.090   INDEF   INDEF   2.733   0.053  
14265      3573.19 3159.46 19.833  0.020   0.836   0.040   0.033   0.078   1.534   0.029  
14266      1192.28 1824.21 19.912  0.038   0.753   0.047   0.257   0.108   1.750   0.047  
14267      3022.37 2697.96 19.804  0.022   0.859   0.039   0.187   0.097   1.469   0.032  
14268      2733.06 984.948 19.821  0.037   1.062   0.055   INDEF   INDEF   1.751   0.046  
14269      1269.37 854.681 19.854  0.043   0.940   0.067   0.314   0.132   1.713   0.051  
14270      953.243 2731.65 20.336  0.049   1.548   0.097   INDEF   INDEF   2.478   0.054  
14271      3632.09 622.669 19.924  0.040   1.272   0.068   INDEF   INDEF   1.980   0.048  
14272      1953.49 3869.71 19.769  0.033   1.099   0.047   0.492   0.151   1.718   0.042  
14273      3662.59 468.093 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14274      3792.10 625.199 19.878  0.039   2.502   0.189   INDEF   INDEF   1.775   0.045  
14275      4016.94 2433.90 19.852  0.022   0.936   0.041   INDEF   INDEF   1.665   0.029  
14276      3971.77 229.893 20.100  0.042   0.952   0.067   -2.853  0.093   1.676   0.051  
14277      2017.64 3210.26 20.188  0.044   1.150   0.073   INDEF   INDEF   2.233   0.048  
14278      3860.20 1006.15 19.770  0.047   1.155   0.064   INDEF   INDEF   1.658   0.051  
14279      320.079 757.386 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14280      2932.73 3900.59 19.783  0.030   1.121   0.048   0.838   0.180   1.788   0.045  
14281      2086.44 1880.90 19.818  0.033   0.981   0.049   INDEF   INDEF   1.635   0.038  
14282      1362.48 3053.76 20.339  0.056   1.251   0.091   INDEF   INDEF   2.326   0.057  
14283      1069.99 987.429 19.839  0.037   1.048   0.064   INDEF   INDEF   1.678   0.044  
14284      58.785  768.859 21.716  0.069   -2.819  0.085   INDEF   INDEF   2.147   0.075  
14285      712.531 1512.45 20.230  0.121   0.341   0.137   INDEF   INDEF   1.945   0.127  
14286      2133.62 3960.86 19.819  0.034   0.905   0.056   INDEF   INDEF   1.572   0.044  
14287      705.552 1844.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14288      593.865 1922.13 19.997  0.042   1.221   0.070   -0.510  0.214   2.088   0.050  
14289      562.134 3673.31 20.398  0.115   0.861   0.129   -3.399  0.102   2.250   0.112  
14290      2698.18 2746.74 19.803  0.031   1.003   0.044   INDEF   INDEF   1.674   0.040  
14291      1056.23 3462.06 20.264  0.044   1.517   0.091   -0.126  0.322   2.306   0.048  
14292      2.588   39.515  20.163  0.052   0.277   0.077   INDEF   INDEF   1.954   0.069  
14293      2167.69 3017.80 19.970  0.034   1.069   0.058   INDEF   INDEF   1.899   0.039  
14294      711.043 4028.33 19.901  0.034   1.076   0.054   INDEF   INDEF   1.832   0.040  
14295      2327.51 515.805 19.910  0.038   1.083   0.061   INDEF   INDEF   1.947   0.049  
14296      2492.55 256.422 19.858  0.042   1.272   0.068   INDEF   INDEF   1.912   0.052  
14297      1653.60 1105.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14298      1290.54 3851.08 19.746  0.038   0.971   0.055   0.368   0.128   1.492   0.044  
14299      196.815 3443.39 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14300      1003.38 2530.06 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14301      733.414 1270.36 20.634  0.048   1.433   0.105   INDEF   INDEF   2.982   0.054  
14302      1532.52 3360.76 20.798  0.048   1.298   0.118   -4.847  0.129   1.805   0.055  
14303      3149.36 3461.08 19.795  0.028   0.968   0.043   INDEF   INDEF   1.564   0.036  
14304      2309.48 2940.41 19.852  0.032   0.909   0.050   INDEF   INDEF   1.646   0.037  
14305      1964.22 3115.04 20.162  0.035   1.594   0.079   INDEF   INDEF   2.763   0.049  
14306      2247.82 3155.55 19.826  0.032   0.905   0.045   0.444   0.118   1.634   0.039  
14307      3866.05 3249.30 20.118  0.033   1.458   0.072   INDEF   INDEF   2.163   0.038  
14308      3638.37 809.488 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14309      1772.93 3676.30 19.808  0.037   0.958   0.056   0.436   0.136   1.602   0.042  
14310      2336.62 2793.14 20.167  0.039   1.291   0.065   INDEF   INDEF   2.196   0.042  
14311      1747.02 3598.95 19.887  0.032   1.029   0.051   -1.996  0.148   1.722   0.038  
14312      2912.14 2460.76 19.842  0.033   0.928   0.048   0.220   0.110   1.654   0.037  
14313      1086.21 4010.90 19.822  0.032   0.806   0.046   INDEF   INDEF   1.533   0.036  
14314      3464.49 3103.00 19.831  0.020   1.161   0.045   INDEF   INDEF   1.658   0.027  
14315      2908.61 1805.80 19.890  0.036   1.279   0.056   INDEF   INDEF   2.040   0.045  
14316      177.656 2607.34 20.133  0.056   0.932   0.077   -2.485  0.092   1.723   0.063  
14317      28.765  246.939 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14318      3493.03 1621.64 19.814  0.025   0.974   0.043   INDEF   INDEF   1.585   0.033  
14319      168.749 264.393 19.660  0.045   2.683   0.126   -1.798  0.155   1.540   0.051  
14320      152.906 750.130 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14321      3611.00 969.676 19.847  0.024   1.059   0.047   INDEF   INDEF   1.690   0.032  
14322      3750.81 2395.90 19.808  0.022   0.971   0.036   INDEF   INDEF   1.587   0.032  
14323      3025.36 2590.32 19.777  0.029   1.059   0.044   INDEF   INDEF   1.628   0.042  
14324      693.564 1695.39 19.837  0.047   1.160   0.072   INDEF   INDEF   1.815   0.058  
14325      2696.58 3774.13 19.853  0.036   0.809   0.050   -0.537  0.165   1.534   0.048  
14326      698.476 3568.47 19.872  0.030   0.948   0.052   INDEF   INDEF   1.701   0.037  
14327      3333.94 2586.01 19.774  0.030   1.031   0.042   0.366   0.137   1.611   0.036  
14328      716.118 1800.72 19.880  0.052   0.834   0.077   0.388   0.283   1.670   0.060  
14329      2070.82 317.564 19.965  0.036   1.369   0.072   INDEF   INDEF   2.083   0.047  
14330      1815.66 2602.78 19.866  0.030   0.898   0.047   INDEF   INDEF   1.667   0.035  
14331      3626.72 3590.22 19.811  0.022   1.038   0.044   -2.508  0.538   1.575   0.029  
14332      623.389 894.225 19.994  0.049   1.235   0.075   INDEF   INDEF   2.140   0.057  
14333      2767.20 1343.67 19.836  0.040   0.895   0.053   0.182   0.096   1.664   0.050  
14334      3079.70 2494.92 19.784  0.032   0.965   0.045   INDEF   INDEF   1.545   0.038  
14335      3217.51 1613.12 19.891  0.034   0.871   0.055   INDEF   INDEF   1.691   0.039  
14336      1228.33 766.737 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14337      3912.57 651.423 19.890  0.035   0.876   0.053   INDEF   INDEF   1.729   0.043  
14338      524.619 1847.69 20.139  0.048   1.402   0.094   INDEF   INDEF   2.305   0.057  
14339      294.999 1078.93 19.833  0.045   1.013   0.067   INDEF   INDEF   1.686   0.054  
14340      3689.82 2223.51 20.317  0.039   1.597   0.090   INDEF   INDEF   2.437   0.044  
14341      2649.02 1764.57 20.153  0.041   1.540   0.083   INDEF   INDEF   2.233   0.046  
14342      3048.13 2523.26 19.842  0.030   1.295   0.047   INDEF   INDEF   1.856   0.036  
14343      3979.31 1200.78 19.832  0.023   0.912   0.041   0.193   0.121   1.586   0.032  
14344      389.670 506.645 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14345      1484.64 967.339 19.895  0.044   1.164   0.071   INDEF   INDEF   1.835   0.051  
14346      1861.18 3360.37 20.100  0.032   1.599   0.077   INDEF   INDEF   2.203   0.038  
14347      4031.25 1541.63 19.831  0.023   0.862   0.040   INDEF   INDEF   1.539   0.031  
14348      1394.80 3948.40 21.909  0.073   -2.070  0.084   INDEF   INDEF   2.224   0.084  
14349      1441.73 215.720 20.045  0.054   1.337   0.092   -0.848  0.284   2.067   0.060  
14350      4008.13 1447.96 19.844  0.024   1.105   0.041   INDEF   INDEF   1.719   0.030  
14351      3132.48 2849.24 19.827  0.023   0.785   0.038   0.029   0.082   1.428   0.032  
14352      3879.46 2043.01 20.233  0.035   1.568   0.092   INDEF   INDEF   2.244   0.039  
14353      1608.67 3000.46 20.186  0.038   1.320   0.077   INDEF   INDEF   2.122   0.040  
14354      440.230 2174.76 19.866  0.043   0.837   0.058   INDEF   INDEF   1.648   0.054  
14355      216.855 993.114 20.332  0.071   1.477   0.128   -1.979  0.130   2.099   0.075  
14356      3003.25 2913.87 19.962  0.029   1.316   0.052   INDEF   INDEF   2.001   0.035  
14357      1768.22 2621.72 19.908  0.039   0.823   0.053   INDEF   INDEF   1.701   0.042  
14358      459.533 3214.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14359      2375.98 3086.49 19.826  0.026   0.836   0.041   INDEF   INDEF   1.532   0.032  
14360      2496.95 1209.59 19.871  0.041   1.103   0.059   INDEF   INDEF   1.829   0.048  
14361      2931.90 2313.94 19.785  0.033   0.899   0.053   0.330   0.103   1.476   0.043  
14362      3608.43 2828.70 19.667  0.041   1.144   0.069   INDEF   INDEF   1.396   0.044  
14363      3839.75 623.622 19.880  0.038   1.099   0.061   INDEF   INDEF   1.801   0.045  
14364      1233.74 2991.46 19.895  0.039   1.136   0.057   INDEF   INDEF   1.911   0.046  
14365      178.808 2156.71 19.920  0.047   0.780   0.066   INDEF   INDEF   1.700   0.052  
14366      2832.32 3017.19 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14367      1243.57 125.091 19.869  0.048   1.049   0.065   INDEF   INDEF   1.825   0.055  
14368      1407.90 1039.36 19.948  0.045   1.012   0.065   INDEF   INDEF   1.961   0.053  
14369      3415.61 2217.69 19.834  0.030   1.125   0.049   INDEF   INDEF   1.693   0.035  
14370      933.539 2720.78 19.766  0.046   1.220   0.057   INDEF   INDEF   1.913   0.053  
14371      3234.30 3454.64 19.817  0.031   1.019   0.046   INDEF   INDEF   1.639   0.036  
14372      2559.96 1520.45 20.405  0.025   0.699   0.063   -4.808  0.084   1.694   0.037  
14373      1137.55 2189.42 19.867  0.052   1.029   0.072   INDEF   INDEF   1.797   0.061  
14374      2746.37 2455.44 20.530  0.055   1.443   0.103   INDEF   INDEF   2.647   0.058  
14375      3857.94 1.548   20.409  0.154   0.303   0.168   INDEF   INDEF   2.265   0.150  
14376      725.581 638.066 19.875  0.042   1.079   0.068   INDEF   INDEF   1.772   0.051  
14377      1658.61 2923.94 19.844  0.037   0.856   0.050   INDEF   INDEF   1.591   0.041  
14378      2350.93 3921.95 19.823  0.031   0.891   0.044   INDEF   INDEF   1.555   0.041  
14379      3735.86 3829.15 19.864  0.030   1.210   0.051   INDEF   INDEF   1.806   0.037  
14380      3560.50 2476.54 19.847  0.027   0.920   0.048   INDEF   INDEF   1.604   0.034  
14381      2605.63 893.013 19.839  0.030   1.265   0.057   INDEF   INDEF   1.789   0.041  
14382      953.941 2641.41 20.027  0.049   1.076   0.073   INDEF   INDEF   2.013   0.054  
14383      1383.59 1770.84 20.016  0.036   1.214   0.064   INDEF   INDEF   2.136   0.045  
14384      3661.98 3288.85 19.810  0.025   0.957   0.044   INDEF   INDEF   1.523   0.034  
14385      1143.22 3990.35 19.880  0.035   1.092   0.056   INDEF   INDEF   1.739   0.039  
14386      1681.26 769.725 20.035  0.045   1.358   0.083   -2.933  0.332   2.079   0.052  
14387      1103.83 556.904 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14388      1532.39 704.960 19.849  0.040   1.327   0.058   INDEF   INDEF   2.019   0.049  
14389      521.460 3106.35 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14390      2530.40 1167.00 20.006  0.042   1.452   0.087   INDEF   INDEF   2.079   0.051  
14391      3851.48 1349.62 19.816  0.027   1.126   0.050   INDEF   INDEF   1.667   0.039  
14392      2439.19 2330.37 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14393      836.992 3429.68 19.945  0.041   1.020   0.059   INDEF   INDEF   1.889   0.046  
14394      2410.60 349.306 19.898  0.043   1.020   0.063   INDEF   INDEF   1.867   0.053  
14395      623.423 2649.15 19.741  0.041   1.051   0.048   0.676   0.172   1.988   0.059  
14396      2837.90 2708.38 19.868  0.031   1.031   0.048   INDEF   INDEF   1.726   0.036  
14397      2947.13 890.315 19.847  0.034   0.872   0.048   INDEF   INDEF   1.600   0.042  
14398      449.223 1553.71 19.799  0.046   0.898   0.060   0.600   0.134   1.552   0.056  
14399      3350.57 1564.59 19.837  0.032   0.753   0.041   0.159   0.082   1.429   0.038  
14400      3332.08 2030.54 19.787  0.031   1.016   0.045   0.264   0.109   1.593   0.038  
14401      3208.06 1442.99 19.806  0.030   0.902   0.041   -0.038  0.082   1.491   0.038  
14402      1068.73 3534.30 19.778  0.035   0.994   0.051   INDEF   INDEF   1.522   0.042  
14403      348.580 703.466 19.922  0.054   0.923   0.074   INDEF   INDEF   1.797   0.061  
14404      74.278  1904.73 19.900  0.060   1.007   0.080   INDEF   INDEF   1.848   0.068  
14405      3956.03 698.915 19.878  0.040   0.863   0.055   0.428   0.284   1.667   0.045  
14406      2781.43 737.364 19.932  0.039   1.361   0.069   INDEF   INDEF   2.063   0.050  
14407      418.788 814.142 19.929  0.050   0.864   0.081   INDEF   INDEF   1.737   0.058  
14408      1393.96 67.385  19.820  0.043   1.095   0.059   INDEF   INDEF   1.800   0.053  
14409      2698.58 2475.71 19.844  0.028   1.001   0.049   0.371   0.131   1.663   0.037  
14410      3831.01 2644.71 20.284  0.033   1.554   0.085   INDEF   INDEF   2.384   0.038  
14411      1467.70 3345.24 19.890  0.029   1.072   0.049   INDEF   INDEF   1.767   0.035  
14412      417.332 151.530 19.860  0.047   1.047   0.069   INDEF   INDEF   1.727   0.054  
14413      2028.90 2621.15 19.994  0.029   1.167   0.065   INDEF   INDEF   1.861   0.033  
14414      3834.30 583.092 20.141  0.042   1.302   0.074   INDEF   INDEF   2.223   0.048  
14415      3234.35 508.777 19.773  0.042   1.100   0.054   INDEF   INDEF   1.699   0.049  
14416      562.773 2794.03 20.016  0.050   1.365   0.074   INDEF   INDEF   2.160   0.056  
14417      1610.03 1628.71 20.329  0.043   0.157   0.055   INDEF   INDEF   2.060   0.049  
14418      1434.46 1708.93 19.984  0.045   1.098   0.071   INDEF   INDEF   1.910   0.050  
14419      1734.49 1778.30 19.993  0.046   1.212   0.076   INDEF   INDEF   1.989   0.053  
14420      3356.48 2204.55 19.884  0.030   1.296   0.054   INDEF   INDEF   1.866   0.038  
14421      2481.43 2889.10 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14422      1165.41 2525.19 19.922  0.035   1.175   0.052   INDEF   INDEF   2.317   0.050  
14423      2134.86 165.144 19.835  0.044   1.065   0.064   INDEF   INDEF   1.720   0.054  
14424      2847.89 2318.75 19.746  0.036   1.112   0.049   INDEF   INDEF   1.586   0.044  
14425      832.851 2922.11 19.911  0.047   0.895   0.063   INDEF   INDEF   1.762   0.053  
14426      339.842 2760.66 20.043  0.048   1.252   0.081   INDEF   INDEF   2.018   0.053  
14427      1828.32 625.589 19.867  0.046   1.071   0.063   INDEF   INDEF   1.849   0.055  
14428      633.852 2329.97 19.947  0.052   0.862   0.077   INDEF   INDEF   1.782   0.059  
14429      2535.35 2202.34 19.825  0.044   0.981   0.059   INDEF   INDEF   1.682   0.054  
14430      726.471 3907.99 21.829  0.076   -1.922  0.085   INDEF   INDEF   2.371   0.081  
14431      2381.44 3753.81 19.831  0.035   0.959   0.050   INDEF   INDEF   1.677   0.051  
14432      1326.06 1770.95 20.199  0.449   0.254   0.640   INDEF   INDEF   INDEF   INDEF  
14433      2934.31 3996.87 19.952  0.032   1.164   0.057   INDEF   INDEF   1.985   0.041  
14434      4104.44 1156.06 19.905  0.028   0.813   0.046   INDEF   INDEF   1.670   0.036  
14435      2122.67 237.409 19.874  0.044   1.052   0.066   INDEF   INDEF   1.815   0.056  
14436      2309.18 1754.02 19.992  0.039   1.364   0.085   INDEF   INDEF   2.081   0.051  
14437      1151.35 1477.42 19.833  0.046   1.038   0.070   0.338   0.136   1.700   0.055  
14438      1315.42 2065.40 19.856  0.053   0.869   0.064   0.808   0.187   1.678   0.061  
14439      1860.57 279.598 19.951  0.044   1.074   0.116   INDEF   INDEF   1.804   0.055  
14440      2575.82 4040.68 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14441      1117.78 3236.80 19.927  0.039   0.835   0.056   INDEF   INDEF   1.738   0.046  
14442      2325.44 549.394 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14443      132.246 3274.81 20.283  0.062   1.350   0.096   INDEF   INDEF   2.409   0.067  
14444      2450.28 2023.78 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14445      3059.29 349.149 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14446      2006.71 3894.43 19.881  0.028   0.866   0.045   INDEF   INDEF   1.661   0.042  
14447      3261.09 3196.06 19.811  0.030   0.905   0.052   INDEF   INDEF   1.495   0.037  
14448      690.284 2083.46 19.911  0.057   0.926   0.077   INDEF   INDEF   1.777   0.065  
14449      450.066 609.614 19.856  0.045   1.079   0.068   INDEF   INDEF   1.724   0.053  
14450      3177.97 248.015 19.863  0.045   1.058   0.070   INDEF   INDEF   1.777   0.059  
14451      1635.24 705.757 20.012  0.042   1.045   0.075   INDEF   INDEF   1.986   0.051  
14452      1898.58 1409.57 19.881  0.043   0.796   0.056   0.167   0.080   1.604   0.048  
14453      519.886 763.165 19.941  0.057   1.167   0.075   INDEF   INDEF   1.997   0.062  
14454      685.299 252.521 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14455      2147.28 3988.74 19.887  0.035   1.110   0.058   INDEF   INDEF   1.798   0.044  
14456      3894.74 3074.04 19.850  0.017   1.024   0.037   INDEF   INDEF   1.612   0.026  
14457      2015.98 567.867 19.882  0.035   1.178   0.061   INDEF   INDEF   1.803   0.044  
14458      1424.53 387.488 20.138  0.051   1.622   0.095   INDEF   INDEF   2.339   0.060  
14459      201.544 1341.88 19.866  0.053   0.982   0.075   INDEF   INDEF   1.723   0.063  
14460      1268.31 2832.95 19.892  0.039   1.111   0.059   INDEF   INDEF   1.807   0.045  
14461      323.991 2770.29 19.918  0.043   0.962   0.065   INDEF   INDEF   1.791   0.051  
14462      2137.93 1722.70 19.858  0.039   0.973   0.058   INDEF   INDEF   1.678   0.048  
14463      864.274 3547.89 19.877  0.040   1.106   0.060   INDEF   INDEF   1.756   0.045  
14464      859.016 4039.68 20.032  0.035   1.266   0.060   INDEF   INDEF   2.066   0.041  
14465      3769.13 3732.02 19.850  0.031   1.132   0.051   INDEF   INDEF   1.677   0.035  
14466      1394.28 525.399 19.983  0.047   1.230   0.075   INDEF   INDEF   2.027   0.055  
14467      817.976 1946.47 19.865  0.049   0.903   0.065   INDEF   INDEF   1.677   0.060  
14468      3243.66 491.229 19.837  0.038   1.133   0.052   INDEF   INDEF   1.755   0.043  
14469      1660.42 3227.08 19.991  0.050   0.941   0.077   INDEF   INDEF   1.863   0.056  
14470      2935.41 1659.43 20.335  0.045   1.420   0.084   INDEF   INDEF   2.538   0.051  
14471      520.834 2471.06 20.663  0.061   1.364   0.103   INDEF   INDEF   2.837   0.064  
14472      1411.81 1099.00 19.970  0.040   1.307   0.071   INDEF   INDEF   1.931   0.046  
14473      2455.01 1962.65 19.913  0.043   1.230   0.089   -2.254  0.406   1.722   0.048  
14474      2002.93 3157.86 19.853  0.040   0.878   0.054   0.283   0.103   1.613   0.045  
14475      888.098 65.602  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14476      798.384 2878.33 20.381  0.049   1.371   0.102   -4.064  0.184   2.336   0.054  
14477      3003.67 392.230 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14478      765.111 3703.81 19.978  0.047   0.750   0.064   INDEF   INDEF   1.794   0.056  
14479      2781.04 1782.02 19.878  0.043   1.138   0.069   INDEF   INDEF   1.768   0.051  
14480      3293.78 3202.01 20.028  0.027   1.417   0.066   INDEF   INDEF   1.930   0.030  
14481      738.772 1717.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14482      2645.41 845.821 19.738  0.035   2.285   0.107   INDEF   INDEF   1.607   0.047  
14483      1078.13 16.558  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14484      1028.82 2325.45 19.905  0.051   0.803   0.067   0.450   0.137   1.683   0.059  
14485      3090.89 876.300 19.766  0.035   1.141   0.047   INDEF   INDEF   1.675   0.043  
14486      392.852 2175.41 19.895  0.057   0.794   0.071   INDEF   INDEF   1.620   0.065  
14487      3203.97 1412.76 19.827  0.034   1.024   0.046   INDEF   INDEF   1.656   0.039  
14488      4057.17 3970.87 19.809  0.028   1.020   0.054   INDEF   INDEF   1.483   0.042  
14489      703.626 1511.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14490      2083.97 865.530 19.926  0.042   0.856   0.056   INDEF   INDEF   1.765   0.050  
14491      1765.06 1266.10 20.187  0.046   1.406   0.077   INDEF   INDEF   2.255   0.050  
14492      1796.51 2713.18 20.321  0.036   1.379   0.077   INDEF   INDEF   2.292   0.038  
14493      1756.32 3560.15 20.592  0.040   1.569   0.104   INDEF   INDEF   2.751   0.045  
14494      3525.35 2560.50 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14495      3901.99 3924.46 20.208  0.032   1.698   0.087   INDEF   INDEF   2.284   0.037  
14496      3449.05 2112.75 19.864  0.033   0.842   0.049   0.281   0.103   1.583   0.041  
14497      1230.09 3733.00 19.842  0.034   1.040   0.053   INDEF   INDEF   1.651   0.042  
14498      2098.57 1360.96 20.036  0.045   1.250   0.068   INDEF   INDEF   2.068   0.050  
14499      2646.99 2830.87 20.197  0.029   1.396   0.061   INDEF   INDEF   2.419   0.035  
14500      2200.76 2806.00 19.950  0.033   1.104   0.051   INDEF   INDEF   1.804   0.036  
14501      613.223 3838.09 20.639  0.135   -0.510  0.147   INDEF   INDEF   0.752   0.136  
14502      2556.09 3950.96 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14503      1784.40 3883.13 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14504      1913.74 686.204 20.292  0.043   1.353   0.081   INDEF   INDEF   2.661   0.053  
14505      275.585 2933.26 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14506      2910.39 2133.60 20.197  0.043   1.637   0.084   INDEF   INDEF   2.278   0.048  
14507      359.407 3543.64 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14508      2591.74 17.722  19.782  0.043   1.249   0.063   INDEF   INDEF   1.697   0.052  
14509      688.251 2631.37 19.920  0.046   0.905   0.064   INDEF   INDEF   1.786   0.056  
14510      2482.68 2750.32 19.885  0.031   0.988   0.066   INDEF   INDEF   1.637   0.036  
14511      1690.99 319.006 19.968  0.053   1.220   0.081   INDEF   INDEF   1.954   0.060  
14512      3897.89 1685.47 19.893  0.027   1.166   0.051   INDEF   INDEF   1.760   0.033  
14513      424.807 3195.05 20.079  0.040   1.237   0.066   INDEF   INDEF   2.142   0.046  
14514      4002.62 1904.78 19.817  0.026   1.012   0.045   INDEF   INDEF   1.539   0.033  
14515      199.239 1586.03 20.750  0.073   0.741   0.103   -3.366  0.099   1.755   0.083  
14516      2872.41 213.085 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14517      1239.39 274.388 19.949  0.049   1.183   0.077   -1.373  0.162   1.897   0.060  
14518      2875.29 1629.37 19.869  0.045   0.981   0.064   INDEF   INDEF   1.685   0.052  
14519      3369.75 3751.76 19.847  0.029   0.957   0.047   0.382   0.197   1.600   0.038  
14520      3997.67 3782.59 19.909  0.032   1.111   0.061   0.249   0.146   1.737   0.037  
14521      913.928 1525.19 20.125  0.049   1.495   0.090   INDEF   INDEF   2.241   0.057  
14522      408.005 1618.75 19.883  0.049   0.896   0.071   INDEF   INDEF   1.654   0.059  
14523      410.247 2910.82 21.865  0.072   -6.641  0.196   -0.053  0.220   2.400   0.076  
14524      423.521 2314.68 19.883  0.049   0.866   0.073   INDEF   INDEF   1.628   0.063  
14525      3270.49 838.985 19.867  0.047   1.272   0.094   INDEF   INDEF   1.683   0.055  
14526      3799.05 3387.99 20.061  0.023   1.262   0.056   INDEF   INDEF   2.071   0.029  
14527      2241.16 1603.59 19.904  0.046   0.964   0.069   INDEF   INDEF   1.728   0.054  
14528      336.499 626.335 22.252  0.115   -2.463  0.129   INDEF   INDEF   2.218   0.125  
14529      1074.35 376.806 20.009  0.044   0.698   0.059   INDEF   INDEF   1.816   0.055  
14530      3587.86 1046.82 19.873  0.021   1.324   0.049   INDEF   INDEF   1.924   0.037  
14531      3582.65 1202.22 19.945  0.066   1.230   0.090   INDEF   INDEF   2.064   0.075  
14532      3081.89 3493.76 19.920  0.025   0.785   0.042   INDEF   INDEF   1.424   0.265  
14533      3025.54 2640.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14534      3236.16 2218.52 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14535      1590.77 672.575 19.980  0.044   0.813   0.062   INDEF   INDEF   1.828   0.053  
14536      1140.00 4000.35 19.626  0.137   0.682   0.169   INDEF   INDEF   -1.189  0.206  
14537      2678.43 1435.14 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
14538      438.829 2961.89 19.932  0.052   0.989   0.070   INDEF   INDEF   1.830   0.058  
