
# Tue 17:14:58 13-Feb-2018
# List of observations files:
#		daom_rup152.obs
# Config:	noche.cfg
# Parameters:	noche_all.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)
#
id              x        y      V     eV      BV     eBV       UB    eUB      VI     eVI
10002      904.692 3850.35 19.954  0.041   1.321   0.064   INDEF   INDEF   1.714   0.044  
10003      1138.94 3266.57 20.545  0.045   1.908   0.129   INDEF   INDEF   2.532   0.049  
10004      1367.30 828.857 19.789  0.028   1.151   0.052   0.442   0.125   1.429   0.040  
10005      1731.04 5.663   19.816  0.043   1.342   0.065   INDEF   INDEF   1.623   0.051  
10006      2300.27 1596.29 19.804  0.044   0.861   0.057   INDEF   INDEF   1.132   0.052  
10007      1702.57 3125.77 19.830  0.034   1.202   0.048   INDEF   INDEF   1.546   0.039  
10008      245.584 3247.32 19.754  0.038   0.997   0.054   0.591   0.136   1.138   0.051  
10009      455.458 3183.81 19.824  0.041   1.092   0.058   0.547   0.147   1.471   0.046  
10010      1677.79 1480.07 19.873  0.039   0.901   0.052   0.331   0.132   1.378   0.051  
10011      2186.93 3363.44 19.616  0.033   1.049   0.057   INDEF   INDEF   0.494   0.054  
10012      2174.01 1326.93 20.224  0.041   1.889   0.117   INDEF   INDEF   2.188   0.048  
10013      1815.54 2343.00 19.832  0.029   0.970   0.038   INDEF   INDEF   1.294   0.043  
10014      2858.60 285.302 19.728  0.036   1.178   0.065   0.176   0.153   1.235   0.051  
10015      2742.90 888.999 19.770  0.031   1.149   0.051   0.083   0.130   1.348   0.047  
10016      2508.41 1561.91 19.772  0.042   1.199   0.060   0.712   0.165   1.471   0.051  
10017      3012.92 1306.04 20.044  0.039   1.913   0.094   INDEF   INDEF   2.057   0.048  
10018      1815.36 3433.42 19.847  0.031   1.426   0.054   INDEF   INDEF   1.694   0.039  
10019      630.122 2433.58 19.992  0.044   1.510   0.082   INDEF   INDEF   1.933   0.053  
10020      228.906 2569.09 19.968  0.050   0.997   0.074   -2.137  0.150   1.511   0.065  
10021      2819.83 2004.68 19.808  0.035   1.016   0.049   0.096   0.106   1.303   0.047  
10022      295.996 3532.62 21.857  0.086   -1.630  0.095   0.734   0.100   1.917   0.095  
10023      3551.44 1643.24 19.841  0.030   1.336   0.054   INDEF   INDEF   1.573   0.036  
10024      1028.18 2916.17 19.814  0.041   0.944   0.050   0.564   0.126   1.237   0.047  
10025      2581.29 410.304 19.766  0.041   1.129   0.063   0.059   0.103   1.284   0.055  
10026      745.056 1425.10 19.971  0.040   1.356   0.075   INDEF   INDEF   1.728   0.044  
10027      3732.04 2723.92 19.782  0.023   1.189   0.040   INDEF   INDEF   1.414   0.031  
10028      1205.23 987.177 19.599  0.057   3.447   0.537   INDEF   INDEF   1.188   0.059  
10029      1521.91 103.896 19.772  0.040   1.437   0.065   -3.052  0.457   1.537   0.050  
10030      3781.69 2712.66 19.817  0.023   1.506   0.045   INDEF   INDEF   1.643   0.031  
10031      3092.28 3935.41 19.994  0.025   0.664   0.043   INDEF   INDEF   1.677   0.048  
10032      2439.16 910.028 19.754  0.037   1.189   0.054   0.359   0.140   1.390   0.048  
10033      3904.68 84.179  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10034      163.787 2853.65 19.835  0.043   0.879   0.058   INDEF   INDEF   1.236   0.054  
10035      929.417 1664.69 20.702  0.069   1.444   0.151   -0.826  0.513   2.418   0.069  
10036      2457.12 3978.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10037      2768.78 221.457 19.773  0.037   1.313   0.060   INDEF   INDEF   1.511   0.050  
10038      3127.83 1790.66 19.759  0.027   1.315   0.046   0.590   0.199   1.479   0.038  
10039      2019.16 294.895 19.772  0.051   1.144   0.070   0.513   0.152   1.393   0.058  
10040      3371.13 3843.08 19.782  0.025   1.055   0.043   0.458   0.132   1.295   0.035  
10041      3958.46 2194.96 19.841  0.020   0.972   0.037   0.249   0.116   1.392   0.031  
10042      2120.27 2344.44 19.805  0.027   0.823   0.041   0.551   0.109   1.130   0.035  
10043      3676.64 551.821 19.858  0.033   1.271   0.056   INDEF   INDEF   1.641   0.042  
10044      903.337 650.881 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10045      3425.16 78.894  19.586  0.033   1.706   0.062   INDEF   INDEF   0.435   0.218  
10046      35.956  2489.93 19.892  0.048   0.773   0.065   INDEF   INDEF   1.320   0.057  
10047      119.640 1669.77 19.777  0.047   1.080   0.066   INDEF   INDEF   1.325   0.057  
10048      1751.58 613.625 19.807  0.041   1.328   0.060   INDEF   INDEF   1.590   0.049  
10049      3237.52 1692.53 19.793  0.027   1.099   0.042   0.405   0.121   1.380   0.037  
10050      3213.09 2520.90 19.801  0.022   1.115   0.040   0.329   0.115   1.399   0.034  
10051      42.410  1624.94 19.782  0.043   1.117   0.070   INDEF   INDEF   1.354   0.054  
10052      3349.97 341.600 19.880  0.038   0.831   0.054   0.309   0.132   1.195   0.057  
10053      2108.74 236.420 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10054      3375.54 3587.26 19.827  0.026   1.362   0.052   INDEF   INDEF   1.628   0.037  
10055      635.879 48.793  19.666  0.038   1.032   0.054   0.437   0.132   0.932   0.048  
10056      1810.75 3763.59 19.915  0.036   1.475   0.066   INDEF   INDEF   1.838   0.045  
10057      626.170 2968.09 19.935  0.037   1.384   0.057   INDEF   INDEF   1.880   0.044  
10058      887.129 2718.49 19.820  0.039   1.154   0.055   INDEF   INDEF   1.492   0.046  
10059      464.844 2935.33 19.852  0.037   1.140   0.056   INDEF   INDEF   1.572   0.047  
10060      2071.22 1364.07 19.895  0.044   1.292   0.066   INDEF   INDEF   1.667   0.050  
10061      2896.75 2708.63 19.757  0.026   1.283   0.044   0.240   0.119   1.438   0.037  
10062      1785.16 638.969 19.794  0.037   1.389   0.059   INDEF   INDEF   1.635   0.049  
10063      2386.25 1989.66 19.835  0.029   0.921   0.049   INDEF   INDEF   1.220   0.051  
10064      657.705 2047.49 19.897  0.045   1.058   0.070   0.270   0.152   1.552   0.050  
10065      3500.24 3984.40 19.831  0.029   1.293   0.050   INDEF   INDEF   1.605   0.038  
10066      964.789 1687.86 19.765  0.040   1.019   0.060   0.313   0.123   1.236   0.048  
10067      243.537 134.648 21.584  0.158   -1.017  0.172   INDEF   INDEF   1.812   0.187  
10068      12.265  2603.31 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10069      3400.85 878.756 20.476  0.040   1.653   0.088   INDEF   INDEF   2.784   0.048  
10070      269.983 907.408 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10071      2947.11 1673.88 19.805  0.037   1.136   0.056   0.453   0.191   1.439   0.046  
10072      1455.44 2393.99 19.866  0.042   0.915   0.058   INDEF   INDEF   1.393   0.050  
10073      842.867 0.444   19.570  0.143   1.598   0.159   INDEF   INDEF   1.322   0.138  
10074      148.550 673.252 19.673  0.039   1.573   0.067   INDEF   INDEF   1.360   0.050  
10075      1533.88 689.915 19.816  0.040   0.888   0.058   INDEF   INDEF   1.210   0.051  
10076      2233.83 721.418 19.872  0.033   1.392   0.056   INDEF   INDEF   1.783   0.043  
10077      1855.36 959.073 19.804  0.038   0.837   0.057   0.443   0.116   1.160   0.047  
10078      110.093 1098.70 19.811  0.044   1.065   0.067   INDEF   INDEF   1.388   0.054  
10079      337.410 3398.17 19.795  0.036   1.028   0.054   0.272   0.138   1.294   0.046  
10080      4055.93 1534.91 19.827  0.026   1.045   0.050   -0.106  0.090   1.325   0.039  
10081      3654.27 3970.70 19.840  0.025   1.059   0.048   INDEF   INDEF   1.456   0.036  
10082      1919.93 1534.24 19.842  0.043   1.218   0.067   INDEF   INDEF   1.519   0.049  
10083      3627.67 3789.55 19.840  0.040   1.281   0.081   -0.073  0.134   1.529   0.052  
10084      2878.28 372.136 19.819  0.036   0.892   0.055   0.492   0.150   1.103   0.055  
10085      3764.06 1031.46 19.837  0.023   1.441   0.055   INDEF   INDEF   1.714   0.037  
10086      2171.30 3327.95 19.819  0.029   0.993   0.040   0.219   0.094   1.291   0.038  
10087      1522.85 913.712 19.772  0.042   1.104   0.056   0.404   0.142   1.337   0.050  
10088      2774.47 2494.23 20.004  0.100   1.578   0.209   INDEF   INDEF   2.463   0.156  
10089      3975.22 3919.36 19.769  0.024   1.074   0.049   0.384   0.141   1.258   0.033  
10090      41.897  232.268 19.741  0.041   1.178   0.062   0.285   0.146   1.298   0.050  
10091      508.303 925.336 19.814  0.046   0.896   0.064   INDEF   INDEF   1.271   0.052  
10092      3566.94 3470.85 19.855  0.028   1.357   0.054   INDEF   INDEF   1.608   0.036  
10093      1282.70 239.062 19.780  0.033   1.147   0.059   0.508   0.169   1.350   0.048  
10094      1284.29 1283.48 19.813  0.043   1.130   0.065   INDEF   INDEF   1.418   0.048  
10095      2678.87 2433.59 19.838  0.039   1.566   0.062   INDEF   INDEF   1.876   0.051  
10096      1458.30 4078.74 19.810  0.033   1.127   0.055   INDEF   INDEF   1.421   0.044  
10097      3158.19 809.438 19.742  0.027   1.269   0.048   INDEF   INDEF   1.324   0.044  
10098      3587.42 2273.25 19.799  0.026   1.053   0.043   INDEF   INDEF   1.331   0.034  
10099      3633.50 2925.18 19.800  0.021   1.079   0.040   -0.162  0.088   1.268   0.032  
10100      3367.21 1600.83 19.830  0.025   0.844   0.040   0.275   0.120   1.192   0.034  
10101      19.994  581.084 20.135  0.039   0.710   0.066   INDEF   INDEF   1.948   0.049  
10102      1264.69 3960.90 19.829  0.034   1.336   0.056   INDEF   INDEF   1.555   0.040  
10103      2705.40 267.825 19.806  0.048   1.202   0.077   INDEF   INDEF   1.478   0.064  
10104      3557.47 3191.76 19.771  0.024   1.145   0.047   0.150   0.115   1.277   0.035  
10105      3247.98 3587.37 19.872  0.024   1.297   0.051   INDEF   INDEF   1.687   0.035  
10106      1485.58 3025.29 20.789  0.058   1.473   0.121   INDEF   INDEF   2.564   0.059  
10107      217.550 1869.40 19.832  0.039   1.204   0.062   INDEF   INDEF   1.518   0.048  
10108      1668.91 1833.39 19.827  0.042   1.027   0.055   0.845   0.149   1.411   0.052  
10109      1648.37 243.712 19.900  0.042   1.476   0.077   INDEF   INDEF   1.735   0.051  
10110      719.151 147.719 19.752  0.041   1.276   0.060   INDEF   INDEF   1.421   0.051  
10111      2866.60 2892.19 19.793  0.021   1.069   0.038   0.207   0.096   1.256   0.034  
10112      2687.46 1933.78 19.828  0.041   1.078   0.058   0.173   0.134   1.431   0.052  
10113      2030.33 1892.76 19.775  0.040   1.140   0.053   INDEF   INDEF   1.366   0.048  
10114      2416.46 3063.52 19.779  0.027   1.324   0.043   INDEF   INDEF   1.493   0.035  
10115      2097.04 3494.30 19.838  0.052   0.947   0.070   INDEF   INDEF   1.257   0.070  
10116      1908.36 2016.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10117      3388.61 2740.38 19.798  0.022   1.227   0.039   INDEF   INDEF   1.478   0.034  
10118      3441.18 814.026 19.932  0.048   1.218   0.126   INDEF   INDEF   1.609   0.057  
10119      3160.37 922.842 19.766  0.024   1.123   0.040   0.330   0.119   1.210   0.040  
10120      307.697 778.066 19.800  0.045   1.315   0.072   INDEF   INDEF   1.479   0.053  
10121      758.969 1279.79 19.785  0.042   0.896   0.061   0.401   0.146   1.223   0.047  
10122      2248.08 2741.51 20.160  0.078   1.520   0.102   INDEF   INDEF   1.894   0.077  
10123      569.317 3364.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10124      3654.09 2738.78 19.829  0.021   1.320   0.046   INDEF   INDEF   1.540   0.031  
10125      1289.40 2126.96 19.798  0.038   1.135   0.055   INDEF   INDEF   1.405   0.051  
10126      38.813  721.737 21.537  0.163   -1.283  0.179   INDEF   INDEF   1.909   0.164  
10127      1924.46 3430.00 19.946  0.027   1.633   0.055   INDEF   INDEF   2.028   0.037  
10128      3118.24 2967.72 19.840  0.029   1.262   0.055   INDEF   INDEF   1.522   0.037  
10129      1926.40 2952.67 19.802  0.032   0.844   0.045   0.506   0.102   1.177   0.037  
10130      1270.04 1375.24 19.831  0.040   1.037   0.061   0.493   0.142   1.400   0.046  
10131      2806.00 31.918  19.772  0.044   1.242   0.065   INDEF   INDEF   1.456   0.061  
10132      2765.53 3456.41 19.802  0.031   1.088   0.046   0.245   0.111   1.340   0.042  
10133      2951.01 315.952 19.750  0.039   1.179   0.055   INDEF   INDEF   -0.296  0.381  
10134      35.864  719.921 19.493  0.060   2.102   0.532   -0.451  0.600   0.883   0.064  
10135      1448.77 3526.23 19.777  0.034   1.192   0.045   0.557   0.135   1.460   0.042  
10136      1653.79 3155.00 20.003  0.032   1.515   0.068   INDEF   INDEF   1.737   0.035  
10137      3767.63 2554.53 19.759  0.029   1.248   0.053   INDEF   INDEF   1.292   0.058  
10138      3540.66 828.870 19.803  0.023   1.090   0.041   0.223   0.110   1.296   0.039  
10139      2399.34 1245.35 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10140      3327.37 3973.37 19.755  0.028   1.301   0.049   INDEF   INDEF   1.441   0.054  
10141      4083.05 845.202 19.853  0.035   1.404   0.060   INDEF   INDEF   1.711   0.046  
10142      1916.28 2882.96 19.950  0.029   1.362   0.061   INDEF   INDEF   1.690   0.034  
10143      2823.55 14.536  19.744  0.041   1.438   0.072   INDEF   INDEF   1.420   0.054  
10144      1985.66 1116.02 19.783  0.037   1.302   0.054   INDEF   INDEF   1.506   0.047  
10145      976.560 3407.84 20.261  0.044   1.503   0.087   INDEF   INDEF   2.105   0.048  
10146      922.270 1620.44 20.574  0.046   1.658   0.103   INDEF   INDEF   2.533   0.050  
10147      2217.00 3164.74 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10148      4009.99 2026.51 19.838  0.021   1.075   0.046   0.229   0.136   1.408   0.032  
10149      3653.72 399.312 19.811  0.034   1.124   0.056   INDEF   INDEF   1.387   0.045  
10150      1311.08 3736.15 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10151      1902.06 1193.13 19.852  0.038   1.129   0.053   INDEF   INDEF   1.558   0.048  
10152      3726.95 1199.61 19.804  0.021   1.118   0.039   0.049   0.111   1.242   0.043  
10153      364.190 3077.23 19.982  0.047   1.324   0.071   INDEF   INDEF   1.807   0.053  
10154      917.385 2606.60 19.784  0.038   1.211   0.055   0.575   0.177   1.436   0.048  
10155      412.419 2969.28 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10156      1978.52 1073.30 19.761  0.042   1.361   0.065   INDEF   INDEF   1.435   0.051  
10157      1008.12 1444.52 20.507  0.053   1.671   0.104   INDEF   INDEF   2.377   0.056  
10158      2392.61 114.198 19.840  0.040   1.009   0.063   0.263   0.129   1.337   0.058  
10159      2702.50 374.773 19.771  0.037   1.159   0.056   INDEF   INDEF   1.306   0.053  
10160      2691.90 1369.17 19.827  0.031   1.056   0.045   INDEF   INDEF   1.376   0.042  
10161      529.143 1167.53 19.827  0.042   1.020   0.063   INDEF   INDEF   1.353   0.051  
10162      1124.65 1986.43 20.311  0.044   1.624   0.101   INDEF   INDEF   2.272   0.050  
10163      1130.93 1328.67 19.858  0.044   1.254   0.068   INDEF   INDEF   1.531   0.049  
10164      1717.10 788.102 19.804  0.035   1.060   0.058   0.177   0.126   1.276   0.048  
10165      2411.61 1132.66 19.851  0.042   1.245   0.061   0.665   0.208   1.609   0.050  
10166      2039.59 3774.00 19.789  0.024   1.471   0.045   INDEF   INDEF   1.764   0.042  
10167      1462.08 3017.21 19.715  0.031   0.759   0.046   0.443   0.098   0.919   0.036  
10168      664.881 2705.15 19.821  0.037   1.127   0.055   INDEF   INDEF   1.429   0.048  
10169      4076.72 2294.05 19.834  0.027   1.175   0.044   INDEF   INDEF   1.479   0.035  
10170      161.477 2275.90 19.849  0.044   0.826   0.067   -0.236  0.270   1.226   0.054  
10171      378.412 2143.93 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10172      2530.04 3620.98 19.852  0.033   1.398   0.055   INDEF   INDEF   1.718   0.044  
10173      2754.52 3201.68 19.799  0.030   1.111   0.054   INDEF   INDEF   1.328   0.040  
10174      1871.40 864.857 19.852  0.038   1.088   0.061   INDEF   INDEF   1.458   0.048  
10175      3068.90 1380.83 19.868  0.033   1.226   0.050   0.427   0.199   1.617   0.040  
10176      3535.40 1506.39 19.813  0.026   1.186   0.041   INDEF   INDEF   1.439   0.033  
10177      1843.62 860.678 19.854  0.038   1.252   0.058   INDEF   INDEF   1.559   0.045  
10178      1739.85 2125.42 19.928  0.039   0.756   0.053   0.834   0.164   1.254   0.051  
10179      3409.09 3585.88 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10180      369.355 2445.95 19.845  0.040   0.968   0.055   INDEF   INDEF   1.305   0.051  
10181      1032.16 1943.49 19.906  0.042   0.671   0.057   0.654   0.106   1.078   0.053  
10182      2907.70 2599.12 19.798  0.030   1.024   0.049   0.343   0.120   1.233   0.041  
10183      1950.71 2095.03 20.020  0.036   1.487   0.068   INDEF   INDEF   1.940   0.044  
10184      439.189 1258.68 19.983  0.048   1.441   0.085   INDEF   INDEF   1.757   0.054  
10185      31.129  1307.16 20.800  0.055   1.137   0.116   -4.173  0.123   1.421   0.061  
10186      1874.71 1915.43 19.905  0.042   0.860   0.054   0.369   0.118   1.357   0.048  
10187      3357.44 3708.18 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10188      1039.12 1404.19 19.841  0.031   0.800   0.051   0.223   0.099   1.167   0.040  
10189      2443.04 3430.37 19.785  0.032   1.159   0.046   0.304   0.138   1.360   0.042  
10190      914.767 752.557 19.844  0.037   1.197   0.054   INDEF   INDEF   1.535   0.045  
10191      4037.16 1627.21 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10192      3640.10 1184.06 19.861  0.033   1.744   0.063   INDEF   INDEF   1.804   0.043  
10193      2289.48 1813.87 19.839  0.041   0.930   0.055   0.243   0.096   1.221   0.049  
10194      3366.99 203.374 20.295  0.053   1.485   0.090   INDEF   INDEF   2.479   0.062  
10195      699.432 1950.68 19.845  0.036   1.234   0.062   INDEF   INDEF   1.531   0.047  
10196      4089.62 77.876  19.869  0.102   0.713   0.168   INDEF   INDEF   1.259   0.125  
10197      4078.30 456.783 19.830  0.027   1.168   0.052   INDEF   INDEF   1.457   0.043  
10198      1267.28 2734.69 19.873  0.034   0.765   0.046   0.377   0.116   0.986   0.045  
10199      3870.63 1246.95 19.871  0.023   1.245   0.059   INDEF   INDEF   1.570   0.035  
10200      1600.52 785.541 19.800  0.042   1.161   0.060   0.426   0.180   1.402   0.052  
10201      234.857 324.986 19.779  0.044   1.106   0.062   INDEF   INDEF   1.291   0.052  
10202      1247.69 2851.39 19.861  0.041   1.040   0.054   INDEF   INDEF   1.433   0.044  
10203      2216.07 3297.93 19.829  0.024   0.991   0.044   0.392   0.112   1.282   0.036  
10204      1809.57 321.140 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10205      512.902 356.537 19.826  0.037   1.101   0.059   INDEF   INDEF   1.391   0.045  
10206      3775.10 2521.35 19.782  0.025   1.156   0.036   0.072   0.114   1.320   0.033  
10207      891.503 291.211 19.801  0.038   1.103   0.058   INDEF   INDEF   1.324   0.050  
10208      194.525 1133.34 19.854  0.043   0.820   0.063   0.917   0.187   1.243   0.052  
10209      3422.44 3467.22 19.799  0.025   1.262   0.046   0.379   0.162   1.449   0.038  
10210      2917.72 1131.87 19.851  0.036   0.998   0.047   0.311   0.157   1.323   0.048  
10211      3617.28 3783.84 19.798  0.023   1.102   0.039   0.300   0.135   1.287   0.033  
10212      2045.75 1899.72 19.823  0.032   1.273   0.049   INDEF   INDEF   1.566   0.042  
10213      183.111 576.408 20.410  0.051   0.926   0.083   -2.008  0.086   1.165   0.061  
10214      3885.76 2960.91 19.785  0.023   1.344   0.039   -2.936  0.421   1.500   0.035  
10215      344.864 2254.52 19.839  0.040   0.963   0.059   0.332   0.130   1.304   0.049  
10216      3824.23 978.942 19.834  0.018   1.143   0.044   INDEF   INDEF   1.395   0.036  
10217      3601.48 861.671 19.804  0.024   1.384   0.053   INDEF   INDEF   1.463   0.036  
10218      2201.17 329.697 19.816  0.033   1.088   0.054   0.141   0.112   1.301   0.049  
10219      1029.00 3754.68 19.914  0.037   1.014   0.055   -0.824  0.115   1.447   0.045  
10220      3561.57 313.903 19.887  0.037   1.136   0.056   INDEF   INDEF   1.574   0.046  
10221      2484.00 3287.39 19.853  0.030   0.968   0.049   0.219   0.110   1.310   0.042  
10222      780.869 3195.63 19.858  0.044   0.926   0.056   0.465   0.149   1.280   0.051  
10223      1766.56 362.694 19.816  0.038   1.088   0.062   0.248   0.124   1.327   0.054  
10224      305.800 526.390 19.889  0.044   1.096   0.071   INDEF   INDEF   1.501   0.051  
10225      166.991 4030.51 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10226      2832.89 3851.97 19.734  0.026   1.702   0.065   -0.754  0.115   1.300   0.047  
10227      648.561 2207.41 19.840  0.039   1.148   0.057   INDEF   INDEF   1.460   0.046  
10228      4059.15 3335.07 20.030  0.027   1.744   0.073   INDEF   INDEF   1.985   0.035  
10229      839.182 2824.77 19.759  0.054   0.917   0.066   0.455   0.128   0.999   0.060  
10230      612.819 723.331 19.978  0.043   1.451   0.072   INDEF   INDEF   1.819   0.050  
10231      32.787  2488.03 19.729  0.050   1.241   0.071   INDEF   INDEF   1.269   0.058  
10232      98.213  3476.36 20.942  0.316   -0.126  0.339   0.284   0.120   INDEF   INDEF  
10233      3388.82 3596.11 21.409  0.057   -1.455  0.300   INDEF   INDEF   3.244   0.059  
10234      1172.77 2636.00 19.883  0.036   0.959   0.049   0.381   0.141   1.396   0.044  
10235      3871.13 298.362 20.435  0.042   1.644   0.083   INDEF   INDEF   2.729   0.051  
10236      225.294 1804.06 19.869  0.047   0.842   0.065   INDEF   INDEF   1.171   0.060  
10237      631.288 585.189 19.858  0.040   1.097   0.058   INDEF   INDEF   1.467   0.049  
10238      1583.53 424.411 19.869  0.041   1.159   0.064   INDEF   INDEF   1.519   0.050  
10239      477.739 3896.57 19.881  0.039   1.002   0.056   INDEF   INDEF   1.444   0.049  
10240      2900.41 1355.73 19.770  0.032   1.304   0.047   INDEF   INDEF   1.447   0.041  
10241      216.224 2739.76 21.604  0.083   -1.671  0.097   INDEF   INDEF   1.877   0.093  
10242      3127.31 1818.85 19.832  0.036   1.109   0.053   0.172   0.133   1.400   0.045  
10243      1820.04 2088.43 19.855  0.031   0.940   0.047   INDEF   INDEF   1.260   0.043  
10244      1308.03 576.442 19.917  0.038   1.260   0.071   INDEF   INDEF   1.611   0.046  
10245      1394.66 1599.18 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10246      167.487 2777.72 19.886  0.041   1.214   0.071   INDEF   INDEF   1.565   0.051  
10247      329.803 3286.60 19.850  0.043   1.082   0.063   INDEF   INDEF   1.420   0.050  
10248      161.034 1162.80 19.765  0.047   1.965   0.099   INDEF   INDEF   1.496   0.057  
10249      2221.44 1308.12 19.850  0.042   1.238   0.063   0.531   0.216   1.524   0.049  
10250      3102.21 1934.65 19.855  0.030   1.300   0.058   INDEF   INDEF   1.541   0.040  
10251      1688.53 3317.78 20.440  0.037   1.692   0.087   INDEF   INDEF   2.569   0.043  
10252      341.045 526.720 19.900  0.042   1.275   0.067   INDEF   INDEF   1.569   0.047  
10253      3596.13 4052.57 19.865  0.033   1.173   0.055   0.289   0.153   1.505   0.041  
10254      3845.00 588.586 19.783  0.028   1.292   0.049   INDEF   INDEF   1.418   0.045  
10255      2749.46 3680.58 20.610  0.057   -0.070  0.069   0.411   0.106   1.923   0.064  
10256      1959.33 1712.96 19.831  0.038   1.079   0.056   0.420   0.150   1.375   0.049  
10257      1525.59 2765.74 19.848  0.031   0.806   0.044   0.611   0.118   1.095   0.039  
10258      2493.10 3316.38 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10259      838.600 894.374 19.856  0.038   1.626   0.094   INDEF   INDEF   1.497   0.044  
10260      1903.48 520.959 19.847  0.046   1.282   0.064   INDEF   INDEF   1.609   0.055  
10261      2198.53 3993.13 20.060  0.060   0.569   0.078   0.434   0.116   1.305   0.072  
10262      766.879 3237.96 19.893  0.038   1.110   0.054   INDEF   INDEF   1.579   0.047  
10263      2316.06 892.364 20.421  0.043   1.789   0.101   INDEF   INDEF   2.595   0.052  
10264      1299.06 3545.75 19.815  0.028   1.067   0.048   INDEF   INDEF   1.300   0.037  
10265      1233.67 4020.29 19.821  0.037   1.267   0.056   0.494   0.175   1.472   0.043  
10266      1513.54 8.572   19.784  0.040   1.465   0.068   INDEF   INDEF   1.511   0.053  
10267      1641.26 3465.18 19.861  0.028   1.321   0.046   INDEF   INDEF   1.628   0.036  
10268      1168.65 3081.16 19.853  0.041   0.987   0.056   0.358   0.152   1.316   0.051  
10269      225.505 3033.17 19.864  0.051   0.989   0.067   INDEF   INDEF   1.304   0.071  
10270      3519.25 1207.99 19.779  0.027   1.283   0.046   INDEF   INDEF   1.423   0.051  
10271      3424.10 3433.45 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10272      444.174 1285.45 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10273      2533.51 1869.08 19.878  0.040   0.978   0.058   0.438   0.140   1.402   0.051  
10274      3601.76 1444.75 19.831  0.027   1.141   0.047   0.476   0.147   1.406   0.036  
10275      670.505 2480.23 19.851  0.044   1.128   0.062   INDEF   INDEF   1.460   0.052  
10276      3735.94 3196.34 19.841  0.023   1.276   0.051   INDEF   INDEF   1.464   0.032  
10277      2055.45 3325.32 19.829  0.039   1.065   0.052   INDEF   INDEF   1.329   0.054  
10278      3899.82 3832.02 19.787  0.024   1.307   0.046   INDEF   INDEF   1.371   0.035  
10279      1458.47 532.003 19.829  0.030   1.272   0.055   INDEF   INDEF   1.452   0.039  
10280      2199.05 1648.71 19.869  0.043   0.916   0.058   0.502   0.147   1.284   0.053  
10281      1399.61 1292.58 19.853  0.036   1.003   0.053   0.581   0.149   1.369   0.043  
10282      1236.37 3906.03 19.804  0.042   1.075   0.058   INDEF   INDEF   -0.066  0.157  
10283      2903.25 4005.41 19.798  0.028   1.335   0.053   INDEF   INDEF   1.462   0.045  
10284      3559.61 96.710  19.829  0.037   1.365   0.076   INDEF   INDEF   1.489   0.051  
10285      1616.77 3743.76 19.900  0.040   0.980   0.057   INDEF   INDEF   1.455   0.051  
10286      1965.53 1818.29 19.939  0.040   0.735   0.051   0.459   0.105   1.126   0.050  
10287      2462.72 3899.57 19.844  0.033   1.479   0.059   INDEF   INDEF   1.843   0.052  
10288      2172.07 4010.72 19.848  0.028   1.534   0.076   INDEF   INDEF   1.603   0.045  
10289      1375.95 672.415 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10290      966.838 1570.49 19.834  0.042   0.973   0.065   0.638   0.156   1.338   0.046  
10291      154.769 3821.04 19.735  0.082   0.977   0.098   INDEF   INDEF   -0.942  0.143  
10292      1509.16 2484.89 20.069  0.030   1.660   0.073   INDEF   INDEF   2.189   0.041  
