id,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI,ra,dec
6360,3573.36,2971.47,18.205,0.016,0.794,0.021,-0.01,0.031,1.38,0.025,118.23766292039359,-26.844380993250077
6361,3882.3,668.974,18.114,0.031,0.937,0.042,0.567,0.053,1.649,0.038,118.19833649124011,-27.123000658740516
6362,3087.7,1852.73,18.117,0.025,0.946,0.032,0.283,0.044,1.574,0.032,118.30477013006981,-26.979124178568668
6363,1698.67,1411.6,18.175,0.032,0.785,0.042,0.257,0.046,1.512,0.036,118.49362562071502,-27.03106253548406
6364,1781.88,928.891,18.1,0.028,1.041,0.039,0.516,0.045,1.834,0.035,118.48288011596043,-27.0894923842817
6365,3034.43,1988.22,18.055,0.027,1.02,0.033,0.39,0.041,1.594,0.034,118.31184283313439,-26.962693916148943
6366,3271.26,3852.72,18.139,0.022,0.885,0.028,0.29,0.048,1.489,0.029,118.27764709329414,-26.7375599515616
6367,57.099,1663.74,18.203,0.05,0.748,0.065,1.678,0.16,1.598,0.061,118.71595437108179,-26.998951099584726
6368,4000.19,3545.74,18.188,0.026,0.499,0.106,0.493,0.123,1.4,0.038,118.17914084213335,-26.77539155533197
6369,86.124,1836.0,18.239,0.047,0.654,0.061,1.66,0.224,1.52,0.056,118.71182620766406,-26.978158224591535
6370,2645.22,3775.83,18.206,0.024,0.801,0.03,0.18,0.04,1.52,0.035,118.36262882815902,-26.7462307147387
6371,805.952,683.653,18.163,0.037,1.243,0.047,1.463,0.094,2.368,0.044,118.61549720812211,-27.118163732297184
6372,2966.47,2259.5,18.155,0.028,0.852,0.034,0.164,0.038,1.471,0.034,118.32075615187304,-26.92983553686845
6374,3223.4,2387.39,18.23,0.018,0.709,0.023,0.037,0.034,1.264,0.026,118.28577176179986,-26.91463273283859
6376,2998.54,1976.65,18.136,0.025,0.876,0.031,0.316,0.047,1.449,0.033,118.31672270618219,-26.964056699556117
6377,3716.77,171.376,18.038,0.035,1.028,0.044,0.595,0.05,1.662,0.044,118.22133870304904,-27.18298257217041
6380,190.053,2877.58,18.25,0.042,0.748,0.053,0.951,0.137,1.671,0.049,118.6965708037095,-26.852361656899802
6381,3356.01,3303.25,18.164,0.015,0.822,0.023,0.209,0.034,1.442,0.021,118.26676721966018,-26.804061008486165
6382,1741.04,3338.71,18.14,0.028,0.898,0.033,0.555,0.06,1.59,0.033,118.48573035587215,-26.79816705227209
6384,2359.77,1695.68,18.076,0.032,1.245,0.043,0.96,0.081,1.848,0.038,118.40365836675599,-26.997382773474293
6385,2593.63,2843.41,18.184,0.022,0.766,0.028,0.181,0.043,1.36,0.028,118.37066488982089,-26.85888477233187
6386,2345.03,562.522,18.134,0.028,0.961,0.039,0.351,0.054,1.693,0.04,118.40692118670121,-27.13433753928909
6387,2518.53,1945.71,18.079,0.035,0.947,0.044,1.192,0.062,1.677,0.042,118.38185036543643,-26.967318676527967
6388,1045.89,1848.66,18.095,0.037,0.843,0.049,0.731,0.058,1.485,0.047,118.58166023507351,-26.977583440402046
6389,1644.61,3358.79,18.006,0.031,1.43,0.037,1.128,0.086,2.163,0.035,118.4987846277637,-26.79564390102857
6390,1218.19,342.58,18.133,0.036,0.881,0.047,0.421,0.049,1.643,0.047,118.55997492224508,-27.159801018015518
6391,3446.48,36.571,18.1,0.038,1.099,0.051,0.51,0.068,1.778,0.046,118.25814252786407,-27.199007920156838
6392,2073.27,2683.98,18.267,0.021,1.085,0.031,1.373,0.092,1.902,0.024,118.44140764954147,-26.877637691009998
6393,3142.19,1457.38,18.171,0.025,0.795,0.031,0.097,0.039,1.35,0.031,118.29782184125519,-27.026965996097903
6394,3993.57,3638.62,18.126,0.02,0.909,0.028,0.08,0.04,1.378,0.027,118.17993496520093,-26.76415817957204
6396,2424.63,1759.23,18.258,0.033,0.663,0.041,0.189,0.048,1.459,0.039,118.39479195275989,-26.989765795646157
6398,3004.09,3310.2,18.198,0.023,0.716,0.029,0.163,0.036,1.309,0.028,118.3144825993936,-26.802870584484644
6399,853.233,3500.41,18.162,0.027,0.89,0.036,0.486,0.047,1.692,0.035,118.60594363308446,-26.77773786823308
6400,1963.66,1581.37,18.118,0.038,1.029,0.052,,,1.558,0.044,118.4575015167239,-27.010805548662596
6401,219.383,2370.06,18.193,0.044,0.78,0.056,0.503,0.063,1.61,0.051,118.69315952753526,-26.913736873210574
6403,3742.89,2334.72,18.248,0.018,0.668,0.024,-0.074,0.042,1.266,0.025,118.2153835638568,-26.92151634214773
6404,3460.7,2309.64,18.107,0.02,0.941,0.025,0.794,0.043,1.6,0.027,118.25367873201417,-26.9242669339278
6405,288.178,1327.28,18.123,0.045,1.158,0.06,1.459,0.096,2.124,0.055,118.68499353118034,-27.039850442797405
6406,1985.72,2617.59,18.175,0.024,0.703,0.032,0.304,0.047,1.372,0.028,118.45335417460028,-26.885575362532897
6408,535.028,1351.58,18.22,0.043,0.627,0.058,0.507,0.064,1.464,0.051,118.6514916162261,-27.0371589505579
6409,461.765,855.417,18.197,0.037,0.691,0.051,0.498,0.067,1.47,0.045,118.66198009333199,-27.09705926480697
6410,2629.23,1847.79,18.171,0.03,0.863,0.04,0.251,0.046,1.574,0.039,118.3669477939649,-26.979264873096827
6412,1141.38,239.497,18.125,0.036,1.09,0.048,0.563,0.064,1.95,0.046,118.5705059469716,-27.172184614514595
6413,3672.79,2835.27,18.254,0.016,0.693,0.022,-0.09,0.036,1.255,0.025,118.22433134864585,-26.860943030221982
6415,3643.91,1604.6,18.245,0.019,0.706,0.025,0.008,0.037,1.32,0.027,118.22962043219249,-27.009670393242303
6416,1960.4,1592.03,18.14,0.033,1.03,0.052,0.315,0.063,1.623,0.037,118.45793170798218,-27.00951378543465
6417,3715.81,395.886,18.134,0.034,0.971,0.042,0.866,0.089,1.716,0.042,118.22121846122941,-27.15584417491759
6418,3213.78,2838.73,18.17,0.019,0.797,0.024,0.156,0.03,1.297,0.024,118.28657287118662,-26.860067844819866
6419,653.29,3569.85,18.224,0.026,0.744,0.034,,,1.517,0.032,118.63298002780118,-26.769145321061345
6420,1591.21,2100.58,18.298,0.031,0.617,0.037,0.367,0.045,1.455,0.038,118.50742953597359,-26.9476757258906
6421,1008.1,970.175,18.241,0.031,0.69,0.042,0.172,0.094,1.469,0.039,118.58776474695439,-27.083731892448167
6422,4046.18,1195.19,18.106,0.018,0.996,0.027,0.845,0.056,1.555,0.026,118.1755261110623,-27.059557928020304
6423,2272.59,2041.74,18.239,0.027,0.658,0.035,0.269,0.042,1.381,0.034,118.41509465739566,-26.955466295674256
6424,3931.04,1426.16,18.19,0.015,0.888,0.026,0.052,0.042,1.523,0.022,118.19088237351923,-27.031525013838028
6425,3577.49,2303.11,18.15,0.02,0.893,0.026,0.195,0.036,1.503,0.026,118.23784836920017,-26.925172510392834
6427,2129.08,3196.09,17.97,0.027,1.228,0.032,0.93,0.06,1.924,0.034,118.43326814932749,-26.815792422583907
6430,1281.01,3364.46,18.191,0.026,0.786,0.034,0.372,0.039,1.533,0.033,118.54808533551444,-26.794596567997466
6432,2668.23,1545.85,18.201,0.031,0.793,0.039,0.198,0.046,1.446,0.04,118.36199587910765,-27.015800421193575
6433,2890.51,2106.86,18.058,0.028,1.134,0.036,1.013,0.066,1.726,0.034,118.33122718729672,-26.948210136761382
6434,2523.16,2661.71,18.249,0.031,0.589,0.037,0.218,0.044,1.224,0.036,118.3804238523,-26.880777438720987
6435,2240.45,4015.1,18.218,0.025,0.772,0.032,0.119,0.041,1.366,0.036,118.41725194846012,-26.71690620848383
6438,3263.99,2553.4,18.187,0.018,0.821,0.022,0.108,0.035,1.389,0.025,118.2800822644683,-26.894606834272338
6439,278.944,3318.22,18.166,0.037,0.955,0.047,0.508,0.063,1.759,0.044,118.6840249784236,-26.799188192888202
6440,417.82,250.806,18.011,0.039,1.265,0.052,1.014,0.075,1.91,0.049,118.6686137842974,-27.170097319300776
6441,576.766,2593.83,18.228,0.033,0.842,0.04,0.543,0.054,1.767,0.037,118.64444596961775,-26.887044666200474
6442,3657.7,1561.98,18.153,0.017,0.888,0.025,0.248,0.04,1.452,0.024,118.2277979389261,-27.01483577532446
6443,700.696,1551.55,18.076,0.036,0.83,0.05,1.058,0.059,1.537,0.045,118.62880267401054,-27.013152687629898
6444,2137.6,616.052,18.133,0.029,0.996,0.04,0.357,0.051,1.729,0.039,118.43499062426766,-27.127660645281054
6445,792.53,1170.58,18.199,0.033,0.748,0.048,0.323,0.054,1.494,0.042,118.61677420390131,-27.059293513073754
6446,3334.69,2788.78,18.244,0.014,0.684,0.021,0.051,0.029,1.208,0.022,118.27023223583879,-26.866225875802847
6447,3846.97,2261.48,18.226,0.018,0.713,0.025,-0.013,0.047,1.302,0.026,118.2013511878438,-26.93047277577078
6448,4045.53,105.894,18.129,0.03,1.121,0.039,,,1.855,0.04,118.17682929067168,-27.191224941683817
6449,3321.84,322.077,18.111,0.037,1.055,0.049,0.766,0.109,1.664,0.047,118.27472623422346,-27.164373559107773
6451,2165.57,845.34,18.197,0.026,0.814,0.035,0.239,0.045,1.519,0.033,118.4309419163875,-27.09997351249627
6452,3816.22,1403.0,18.206,0.014,0.81,0.025,0.209,0.039,1.437,0.024,118.20647870591627,-27.03421015025742
6453,2766.96,985.384,18.081,0.032,0.981,0.04,0.31,0.041,1.537,0.041,118.34923247231798,-27.083644527187452
6454,3596.61,1102.52,18.181,0.022,0.819,0.029,0.213,0.039,1.352,0.032,118.23659472140962,-27.07031176657671
6455,937.078,723.506,18.163,0.035,0.849,0.044,0.615,0.055,1.608,0.044,118.59767103342756,-27.11347707793652
6456,1268.79,3484.7,18.314,0.027,0.532,0.034,0.456,0.04,1.339,0.035,118.54960834462815,-26.780050502182288
6457,1216.5,3382.96,18.102,0.027,0.975,0.035,0.665,0.049,1.578,0.032,118.5568127656361,-26.7922961753278
6458,3439.52,462.568,18.169,0.033,0.833,0.042,0.431,0.061,1.505,0.038,118.25861118860489,-27.14750899228116
6459,1670.33,699.747,18.068,0.031,1.001,0.043,1.093,0.063,1.644,0.041,118.49826277145553,-27.11707890428477
6462,1960.57,2835.99,18.178,0.027,0.767,0.034,0.329,0.046,1.458,0.03,118.45652110315173,-26.85915142393895
6464,3068.72,723.076,18.139,0.028,0.95,0.035,0.293,0.049,1.622,0.037,118.30860401903871,-27.11565118050511
6465,3435.01,1056.35,18.168,0.021,0.848,0.027,0.156,0.043,1.314,0.03,118.25856045740969,-27.075731644583215
6466,3995.28,3623.64,18.188,0.018,0.871,0.027,-0.073,0.042,1.454,0.024,118.17971978484852,-26.765970575779882
6467,1535.04,1684.43,18.247,0.037,0.753,0.044,0.322,0.047,1.605,0.042,118.51551081827718,-26.997921558421577
6468,3002.94,2096.39,18.166,0.026,1.365,0.033,1.14,0.073,2.289,0.03,118.31599246972232,-26.949587616596162
6469,1721.67,1689.02,18.249,0.029,0.671,0.039,0.27,0.043,1.46,0.035,118.49019719617259,-26.99755254327206
6470,1131.48,3468.21,18.168,0.031,0.844,0.039,0.394,0.048,1.529,0.036,118.56824705875962,-26.78190701882505
6471,3947.62,1622.67,18.202,0.019,0.856,0.028,0.03,0.044,1.486,0.026,118.18841480120969,-27.007788552758758
6472,363.525,2774.8,18.184,0.038,0.837,0.046,0.398,0.051,1.584,0.049,118.67316127416738,-26.864957793333645
6473,3221.63,174.825,18.2,0.041,0.84,0.052,0.272,0.063,1.581,0.05,118.28847975126712,-27.182072747661472
6474,2455.2,2779.77,18.193,0.025,0.8,0.031,0.523,0.106,1.44,0.03,118.38950807736917,-26.866439387231978
6475,3637.83,2512.23,18.272,0.016,0.704,0.021,-0.019,0.04,1.281,0.026,118.22943252962588,-26.89995539172433
6476,922.221,3464.94,18.159,0.026,0.892,0.036,0.435,0.056,1.532,0.034,118.59662787965229,-26.782093952190188
6477,3820.7,2457.96,18.115,0.017,0.989,0.023,0.712,0.057,1.507,0.025,118.20469444748913,-26.906697282189306
6478,3099.51,3585.75,18.124,0.021,0.905,0.028,0.579,0.041,1.454,0.029,118.30123553662804,-26.769658723546918
6479,1116.57,2216.28,18.322,0.036,0.665,0.041,0.348,0.052,1.45,0.052,118.57166541401284,-26.933218072600436
6480,3757.14,1200.08,18.235,0.018,0.793,0.025,0.048,0.045,1.382,0.032,118.21471676386533,-27.058679103954756
6481,2448.89,1262.41,18.19,0.029,0.847,0.036,0.35,0.043,1.583,0.037,118.39205627352472,-27.049842611844987
6482,3440.11,1942.63,18.174,0.023,0.85,0.029,0.201,0.039,1.435,0.029,118.25688027297792,-26.968608434942333
6484,1366.24,1362.78,18.17,0.045,1.18,0.086,0.42,0.128,1.657,0.052,118.53876021007214,-27.036632662380473
6485,972.516,1999.67,18.1,0.036,0.863,0.046,0.914,0.059,1.405,0.048,118.5914418878605,-26.95925719787457
6486,2638.54,2198.73,18.08,0.033,0.953,0.042,0.905,0.058,1.517,0.04,118.36529383508247,-26.936854589031416
6487,3796.86,3784.85,18.171,0.021,1.241,0.032,1.19,0.071,1.84,0.025,118.20644728563586,-26.746286929737124
6488,1317.87,3834.23,18.223,0.027,0.801,0.037,0.263,0.041,1.583,0.034,118.54256283234179,-26.737850243054663
6489,227.917,7.599,18.04,0.036,1.105,0.05,0.78,0.059,1.672,0.044,118.6946374118445,-27.19930568836051
6490,1295.57,3164.53,18.222,0.025,0.814,0.031,0.27,0.038,1.585,0.028,118.5463338926086,-26.818777419454634
6491,3851.58,943.527,18.204,0.019,0.865,0.03,0.207,0.047,1.54,0.028,118.2021961209973,-27.089783732336333
6492,2760.13,3147.07,18.177,0.02,0.836,0.027,0.343,0.04,1.373,0.03,118.34774746279753,-26.822345903486205
6493,2159.89,2488.8,18.212,0.02,0.841,0.03,0.55,0.054,1.601,0.025,118.42987900310341,-26.90131612888464
6494,1591.16,949.453,18.23,0.03,0.808,0.043,0.35,0.048,1.667,0.037,118.5087203190545,-27.08681710262229
6495,3403.02,3002.32,18.212,0.015,0.79,0.022,0.067,0.032,1.329,0.023,118.26072795894301,-26.840482447998564
6497,3853.32,2822.24,18.146,0.016,0.902,0.023,0.343,0.039,1.376,0.024,118.19986458862135,-26.86269774373563
6498,781.464,2291.29,18.257,0.037,0.738,0.046,0.511,0.057,1.622,0.047,118.6170247662941,-26.923817697102287
6501,2147.09,4080.98,18.273,0.021,1.478,0.034,0.7,0.062,2.793,0.03,118.42983881736271,-26.708850080297545
6502,100.586,2151.03,18.188,0.049,0.92,0.062,1.082,0.1,1.752,0.057,118.70951365200911,-26.94009365803514
6503,2708.61,3018.42,18.219,0.022,0.724,0.029,0.214,0.045,1.331,0.028,118.35487748196981,-26.83784506490759
6504,2319.14,3401.63,18.353,0.023,0.623,0.027,0.097,0.039,1.292,0.034,118.40726524627786,-26.79113717410296
6505,1149.09,2357.92,18.295,0.042,0.63,0.049,0.338,0.048,1.407,0.047,118.56709745548225,-26.916129841586333
6506,1826.08,1425.73,18.216,0.031,0.862,0.041,0.33,0.052,1.631,0.035,118.47633205720525,-27.029481425881336
6507,2236.22,3326.71,18.252,0.026,0.686,0.033,0.33,0.048,1.382,0.033,118.41859342138817,-26.80011051093053
6508,3943.78,1322.0,18.219,0.015,0.852,0.025,0.098,0.037,1.483,0.024,118.18927091216808,-27.044127941994024
6511,511.227,1426.72,18.161,0.041,0.851,0.055,1.194,0.091,1.566,0.047,118.65463540635942,-27.02805277681542
6512,1509.19,3238.36,18.132,0.031,0.884,0.037,0.744,0.037,1.615,0.034,118.5172829808584,-26.810065951960492
6513,4080.64,1421.48,18.204,0.017,0.858,0.027,0.12,0.05,1.459,0.025,118.17060065197663,-27.032239636781632
6514,639.539,2171.68,18.165,0.039,0.865,0.049,0.484,0.051,1.612,0.048,118.6364043341214,-26.93813415531912
6515,1012.23,432.438,18.165,0.036,0.947,0.046,0.462,0.052,1.783,0.046,118.58780449482367,-27.14873447357012
6516,1176.34,1990.09,18.211,0.034,0.808,0.046,0.433,0.059,1.568,0.045,118.56381242918916,-26.96061808580351
6518,2949.73,2707.93,18.206,0.021,0.8,0.027,0.162,0.037,1.359,0.028,118.32252603540805,-26.875615304228813
6520,134.695,2749.4,18.168,0.047,0.948,0.058,0.661,0.065,1.755,0.052,118.70422076174738,-26.867800186631925
6521,3931.42,1001.06,18.132,0.021,1.033,0.03,0.845,0.071,1.611,0.03,118.1913050122153,-27.08290896702861
6522,2112.35,3282.63,18.199,0.026,0.837,0.03,0.391,0.047,1.45,0.033,118.43544034009086,-26.80531532367239
6524,1621.11,2590.19,18.383,0.024,1.249,0.04,1.607,0.128,2.105,0.028,118.50282873363106,-26.888524330106495
6525,3686.24,1267.96,18.233,0.016,0.81,0.024,0.09,0.041,1.346,0.029,118.2242556484841,-27.05040358733446
6526,1961.34,1929.83,18.251,0.028,0.764,0.034,0.251,0.107,1.51,0.033,118.45742744398098,-26.968683454250233
6527,2978.56,1843.46,18.167,0.029,0.912,0.035,0.244,0.041,1.555,0.036,118.31958071626198,-26.98013602854863
6528,2564.39,3863.56,18.257,0.025,0.789,0.031,0.143,0.041,1.425,0.045,118.37349215791505,-26.735545961793804
6531,3109.17,146.597,18.146,0.04,1.01,0.052,0.389,0.067,1.682,0.048,118.3037617020255,-27.185372823425137
6532,3058.34,1423.27,18.215,0.026,0.817,0.033,0.112,0.039,1.414,0.034,118.30923061097484,-27.031005535538064
6533,3506.14,537.295,18.131,0.031,0.945,0.037,0.565,0.063,1.508,0.037,118.24949363753397,-27.138542756913054
6534,2349.22,3763.64,18.288,0.023,0.759,0.028,0.01,0.037,1.334,0.042,118.40278236350296,-26.74740949116759
6535,3344.86,2997.49,18.169,0.014,0.893,0.02,0.28,0.034,1.408,0.02,118.26862030190719,-26.84100836946089
6536,1989.17,2194.32,18.342,0.029,0.571,0.035,0.284,0.043,1.36,0.036,118.45335845580635,-26.936741172438147
6537,315.309,3222.01,18.254,0.036,0.752,0.045,0.426,0.051,1.59,0.044,118.6792009127716,-26.810853691585137
6538,1201.28,1241.89,18.263,0.03,0.748,0.044,0.249,0.047,1.586,0.038,118.56126493361516,-27.051080907254523
6540,2368.0,1014.49,18.221,0.028,0.834,0.036,0.323,0.048,1.574,0.037,118.40330213415389,-27.079729186866736
6541,3755.07,3874.99,18.204,0.022,0.866,0.03,0.058,0.041,1.488,0.027,118.21201379480831,-26.735349735971745
6542,2825.04,1664.67,18.26,0.032,0.73,0.04,0.165,0.04,1.381,0.041,118.34059866888731,-27.001594272062285
6543,1958.5,2545.57,18.264,0.023,0.752,0.032,0.388,0.047,1.607,0.028,118.45712575496081,-26.894253615869356
6545,3533.69,3516.84,18.174,0.016,0.967,0.024,0.338,0.042,1.567,0.023,118.24243416318673,-26.77842039885757
6546,1389.99,1183.84,18.268,0.029,0.752,0.042,0.216,0.05,1.577,0.037,118.53573911767455,-27.05828551570406
6548,3239.8,3496.82,18.066,0.018,1.279,0.024,0.779,0.055,1.913,0.024,118.28231029968717,-26.780547719978255
6551,3795.82,1590.53,18.254,0.017,0.751,0.026,0.121,0.036,1.414,0.025,118.20903593029878,-27.0115223235625
6552,1257.18,1029.38,18.258,0.029,0.747,0.043,0.294,0.051,1.57,0.037,118.55392149226697,-27.07682351020627
6553,1208.71,962.753,18.241,0.029,0.678,0.042,0.363,0.047,1.4,0.038,118.56056872497193,-27.084828734441558
6555,1510.14,1835.07,18.205,0.031,0.821,0.039,0.998,0.056,1.66,0.039,118.5187194264551,-26.97968829692699
6556,3508.3,465.799,18.23,0.036,0.801,0.042,0.407,0.073,1.495,0.041,118.24928047332251,-27.147186921079953
6557,3366.36,1148.66,18.208,0.02,0.821,0.026,0.167,0.038,1.322,0.028,118.2677669742765,-27.064505413944975
6558,2929.7,1074.49,18.15,0.028,0.943,0.036,0.291,0.041,1.541,0.037,118.32706425116915,-27.073035934241933
6559,1067.9,2599.42,18.199,0.032,0.899,0.041,1.074,0.071,1.696,0.038,118.57783808426454,-26.886857921708426
6561,1548.86,2709.9,18.159,0.029,1.015,0.039,1.35,0.067,1.685,0.033,118.51249287612787,-26.873982565521818
6563,1612.95,3249.3,18.177,0.026,0.924,0.032,0.53,0.046,1.633,0.031,118.50320010239564,-26.808846886268675
6564,2691.21,3407.46,18.167,0.022,0.888,0.028,0.537,0.046,1.446,0.03,118.35680311216272,-26.790802887311305
6565,1009.91,2695.76,18.265,0.034,0.748,0.041,0.357,0.046,1.544,0.04,118.58559452573637,-26.875155180910372
6566,1677.38,3151.92,18.267,0.03,0.655,0.035,0.376,0.051,1.335,0.034,118.49457150609948,-26.82068174737137
6568,3312.64,1942.3,18.207,0.02,0.851,0.027,0.068,0.119,1.428,0.027,118.27416658001451,-26.968521422395952
6569,3938.02,998.402,18.165,0.023,0.946,0.03,0.673,0.057,1.575,0.03,118.19041296489432,-27.08323682089372
6570,3622.8,1122.44,18.217,0.018,0.833,0.025,0.151,0.036,1.323,0.029,118.23302093113814,-27.067930027832368
6571,3079.75,2609.26,18.277,0.019,0.63,0.024,0.177,0.032,1.14,0.025,118.30500435589211,-26.8876713901226
6572,2735.88,1582.76,18.123,0.034,1.036,0.042,0.527,0.06,1.654,0.042,118.35278083415263,-27.01140630662056
6573,782.975,662.974,18.32,0.033,0.691,0.039,0.518,0.052,1.553,0.048,118.6186361368247,-27.120640413132172
6574,2323.34,3520.86,18.359,0.026,0.649,0.031,0.083,0.034,1.362,0.036,118.40656270026766,-26.776729537820742
6575,2670.27,527.241,18.043,0.03,1.313,0.039,0.867,0.072,1.997,0.04,118.36285542699976,-27.138925886177947
6576,1861.8,2565.91,18.208,0.028,0.724,0.037,0.466,0.046,1.456,0.031,118.47021635097317,-26.891698768568144
6577,1856.87,2574.61,18.24,0.026,0.716,0.036,0.468,0.053,1.498,0.03,118.47087519366823,-26.890642256007634
6578,2018.19,248.44,18.136,0.037,1.059,0.051,0.458,0.066,1.73,0.048,118.45159360934565,-27.17197653361244
6579,2437.45,2749.05,18.274,0.023,0.705,0.029,0.159,0.042,1.369,0.029,118.39194938362347,-26.870134968453975
6581,1734.24,3127.29,18.303,0.028,1.326,0.035,,,2.234,0.031,118.48688831400044,-26.82371548234991
6582,3172.34,3359.93,18.208,0.019,0.851,0.026,0.164,0.04,1.39,0.027,118.29161109992792,-26.797027015039735
6583,2795.12,3071.84,18.206,0.025,0.774,0.031,0.274,0.045,1.347,0.029,118.34308645626591,-26.831474094950813
6584,3624.96,3137.66,18.273,0.014,0.738,0.022,-0.084,0.036,1.297,0.022,118.2304801793114,-26.824344298201176
6585,649.981,2141.98,18.335,0.047,0.662,0.056,0.526,0.057,1.69,0.054,118.6350214447345,-26.94173451112685
6586,3585.9,4006.62,18.128,0.02,1.11,0.028,0.802,0.051,1.671,0.026,118.23480775898396,-26.719270664890406
6587,169.126,2354.06,18.277,0.044,0.69,0.056,0.461,0.074,1.499,0.052,118.69999262063374,-26.91562082596026
6588,3797.43,3560.09,18.123,0.017,1.168,0.024,1.11,0.063,1.688,0.022,118.20662069339403,-26.77345515725288
6589,901.805,927.955,17.97,0.03,1.492,0.043,-0.127,0.057,1.504,0.038,118.60222628212247,-27.08872937593418
6591,2942.5,3802.66,18.284,0.023,0.755,0.03,0.243,0.044,1.436,0.038,118.32228538479463,-26.7432836159451
6592,1416.57,756.66,18.015,0.034,1.457,0.047,-0.424,0.047,1.482,0.04,118.53261114950111,-27.109946970045698
6593,1285.13,3159.38,18.27,0.028,0.79,0.034,0.338,0.044,1.614,0.033,118.54775538354838,-26.819389527611172
6594,1646.03,1108.31,18.212,0.029,0.958,0.042,0.422,0.057,1.695,0.036,118.50110231959624,-27.067670032665315
6596,3340.19,2507.0,18.126,0.022,0.96,0.026,0.472,0.037,1.427,0.028,118.26980069852553,-26.900291251820146
6598,2060.41,3652.32,18.175,0.038,0.961,0.047,,,1.553,0.059,118.4420714507201,-26.760577673863175
6602,3434.95,1941.91,18.305,0.023,0.677,0.029,0.049,0.04,1.349,0.029,118.25758081284944,-26.968690327319194
6604,267.445,3107.83,18.088,0.039,0.982,0.047,1.325,0.071,1.734,0.065,118.68581900917758,-26.824607444630736
6606,3606.89,1853.63,18.219,0.018,0.898,0.027,0.13,0.032,1.509,0.026,118.23436286086049,-26.97953226431296
6607,1756.84,1084.09,18.312,0.032,1.143,0.044,1.237,0.078,2.119,0.037,118.48610262399457,-27.070707918444022
6609,2580.23,1570.82,18.113,0.035,1.158,0.044,0.586,0.063,1.77,0.041,118.37390152194939,-27.012694588028744
6610,2039.09,3423.24,18.362,0.028,0.662,0.032,0.203,0.045,1.36,0.038,118.4452181340592,-26.788246285153143
6612,1830.23,1756.22,18.287,0.03,0.713,0.037,0.198,0.042,1.485,0.034,118.47540064564703,-26.989537879952646
6613,2626.63,1729.5,18.436,0.032,1.408,0.045,1.072,0.106,2.821,0.039,118.36743231883085,-26.993560480594024
6615,161.88,3488.94,18.214,0.069,0.789,0.077,0.407,0.05,1.428,0.073,118.69970935519397,-26.778436027107396
6616,2672.75,578.532,18.15,0.032,1.013,0.04,0.33,0.057,1.622,0.043,118.36246190784011,-27.132728602250623
6617,4070.02,3066.04,18.327,0.013,0.645,0.019,-0.045,0.045,1.281,0.022,118.17020641474181,-26.833444373724326
6619,3106.9,3321.07,18.137,0.025,0.891,0.033,0.508,0.047,1.377,0.029,118.3005286265155,-26.80165903421964
6620,1960.87,434.218,18.198,0.035,0.947,0.045,0.269,0.053,1.642,0.044,118.45915943161131,-27.149463723124654
6621,2417.89,1257.0,18.178,0.032,0.874,0.042,0.68,0.056,1.515,0.037,118.39626615288948,-27.050465679040816
6622,578.883,760.594,18.169,0.038,0.94,0.05,1.329,0.081,1.655,0.046,118.64620373587205,-27.10863750367586
6623,106.501,1211.43,17.989,0.046,1.405,0.064,-0.106,0.075,1.463,0.057,118.70975959020667,-27.053672839888872
6624,1728.83,3307.38,18.31,0.027,0.698,0.033,,,1.412,0.034,118.48742107477631,-26.801941881958253
6625,3736.95,1310.29,18.16,0.013,1.04,0.021,0.57,0.042,1.51,0.028,118.21733175571019,-27.04533747082079
6626,1522.59,3655.07,18.169,0.034,0.926,0.043,0.173,0.055,1.4,0.042,118.51500102377344,-26.75970985085818
6627,564.92,3799.67,18.118,0.031,1.137,0.038,1.423,0.074,1.811,0.037,118.64470734953512,-26.741278062583728
6628,2165.6,1340.41,18.218,0.029,0.946,0.039,0.345,0.045,1.686,0.034,118.4303856317489,-27.04013240752531
6629,2584.47,1356.37,18.288,0.034,0.762,0.041,0.127,0.05,1.454,0.042,118.37356574862342,-27.03862025731307
6630,3479.9,1453.62,18.239,0.018,0.704,0.025,0.195,0.041,1.354,0.022,118.25202989154839,-27.027756685189157
6631,984.412,3756.25,18.306,0.032,0.716,0.039,0.442,0.045,1.606,0.037,118.58786935258613,-26.746944034951326
6632,3516.52,1405.4,18.238,0.02,0.645,0.027,0.261,0.04,1.132,0.025,118.24711771635063,-27.033621690255885
6633,1518.47,2336.24,18.371,0.03,0.538,0.038,0.321,0.05,1.423,0.036,118.51703079212217,-26.919118122968314
6634,1846.75,1099.9,18.207,0.03,1.085,0.042,0.532,0.06,1.823,0.036,118.47389248279062,-27.068886407766808
6635,952.007,1691.88,18.044,0.036,1.227,0.048,1.128,0.067,1.8,0.045,118.5945663887634,-26.9964406160253
6638,2258.08,1081.63,18.231,0.027,0.881,0.036,0.276,0.04,1.615,0.034,118.41813326442856,-27.07150427125038
6640,664.854,2019.11,18.206,0.039,0.864,0.051,0.532,0.054,1.648,0.047,118.63314160144694,-26.956601116951408
6641,2750.68,3606.6,18.293,0.022,0.754,0.027,0.063,0.039,1.323,0.032,118.34851638346187,-26.766791225926408
6642,4066.19,2560.14,18.224,0.014,0.851,0.024,0.342,0.054,1.369,0.022,118.17129008951558,-26.894590762032873
