id,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI,ra,dec
6950,3436.12,2353.7,18.56,0.01,1.367,0.019,,,1.694,0.015,119.5307298745549,-28.538463848074862
6948,2933.64,1225.85,18.56,0.009,0.941,0.016,0.36,0.023,1.04,0.023,119.60133437944899,-28.674304330328916
6949,2108.1,3822.17,18.56,0.01,0.985,0.021,0.25,0.03,1.2,0.014,119.71201529156077,-28.359764602229475
6951,2811.03,1418.47,18.561,0.007,0.915,0.013,0.25,0.019,1.081,0.015,119.61800345834791,-28.650911978251518
6952,3825.28,1980.67,18.561,0.011,0.971,0.016,0.393,0.026,1.126,0.018,119.47753793815964,-28.583906084719853
6953,894.514,3842.08,18.562,0.009,0.841,0.025,0.271,0.033,0.976,0.02,119.87925951604755,-28.356235686274143
6955,1710.44,3735.49,18.562,0.012,1.413,0.025,1.092,0.049,1.579,0.016,119.76692818520318,-28.36987235621401
6954,3817.99,322.216,18.562,0.01,1.225,0.017,1.125,0.053,1.337,0.022,119.48052475781552,-28.784330363246728
6956,2454.61,1067.27,18.563,0.01,0.884,0.017,0.296,0.022,1.101,0.017,119.66754839276336,-28.693026219733845
6957,2146.51,3483.22,18.563,0.013,0.903,0.019,0.35,0.022,1.083,0.017,119.7071263423385,-28.40076364486807
6958,175.135,3705.39,18.563,0.015,0.925,0.02,0.263,0.022,1.075,0.025,119.97857456419742,-28.372089727513135
6959,740.066,511.789,18.563,0.012,0.97,0.022,0.43,0.031,1.243,0.024,119.90452709387493,-28.758572239817475
6960,866.086,3527.32,18.564,0.013,1.117,0.028,0.658,0.036,1.134,0.023,119.88355390885437,-28.394249434370646
6962,661.615,957.47,18.565,0.013,0.919,0.023,0.377,0.034,1.286,0.04,119.91480732058697,-28.7046372719126
6963,1546.6,2769.55,18.565,0.025,1.0,0.037,0.335,0.044,1.322,0.034,119.79066458838027,-28.48645862749271
6961,2335.96,104.112,18.565,0.031,0.85,0.087,0.408,0.095,1.146,0.042,119.68505295350909,-28.809318080888776
6969,3950.43,2760.93,18.566,0.016,1.577,0.028,,,2.041,0.021,119.45935606932835,-28.489724216307472
6965,2764.25,3272.27,18.566,0.012,1.051,0.019,0.407,0.036,1.089,0.018,119.62223562195985,-28.426829306858114
6968,1664.24,3839.4,18.566,0.01,1.374,0.025,1.201,0.052,1.59,0.016,119.77317172634429,-28.35727166265973
6966,1209.08,3319.5,18.566,0.01,1.21,0.024,1.197,0.053,1.399,0.015,119.83652756688491,-28.419682650475753
6967,3903.69,2654.01,18.566,0.014,1.307,0.019,1.402,0.054,1.474,0.019,119.46592600439054,-28.502602700348152
6964,35.406,3998.34,18.566,0.019,0.907,0.049,0.197,0.055,1.014,0.029,119.99748324143684,-28.336556243036487
6971,2331.76,2441.01,18.567,0.024,1.118,0.035,0.339,0.038,1.327,0.034,119.68283897728006,-28.526890410388393
6970,2328.99,434.826,18.567,0.06,0.861,0.082,0.487,0.061,,,119.68561838446126,-28.769343478608185
6974,2400.35,3865.98,18.568,0.009,1.002,0.02,0.307,0.031,1.052,0.014,119.67168224594002,-28.35474034830882
6972,1331.91,3313.73,18.568,0.011,0.94,0.022,0.324,0.031,1.087,0.017,119.81960485836511,-28.420493611063726
6973,189.361,723.192,18.568,0.015,0.987,0.032,0.603,0.046,1.233,0.024,119.98017786859876,-28.732513846183373
6975,2646.65,209.717,18.569,0.009,0.896,0.017,0.262,0.025,1.103,0.024,119.64210447878875,-28.796842704906155
6979,4023.07,1328.72,18.57,0.014,0.998,0.017,0.338,0.023,1.179,0.022,119.45105578514136,-28.662879916722083
6977,853.209,1470.18,18.57,0.013,0.907,0.022,0.268,0.025,1.123,0.024,119.88778725760275,-28.64285139569699
6978,844.789,2128.64,18.57,0.013,0.975,0.019,0.3,0.029,1.262,0.018,119.88816084745893,-28.563265992857595
6976,761.666,1248.22,18.57,0.014,0.838,0.023,0.529,0.032,1.109,0.023,119.90066985620632,-28.669591491303176
6981,742.431,2826.9,18.571,0.009,1.045,0.017,0.511,0.025,1.208,0.014,119.90143430456916,-28.47878369174264
6982,2705.1,889.605,18.571,0.014,1.182,0.02,1.097,0.03,1.308,0.018,119.63323579734306,-28.7147295023089
6980,1033.52,3100.29,18.571,0.012,0.799,0.031,0.27,0.036,1.014,0.017,119.8609869047073,-28.44601267158119
6983,3409.74,806.172,18.572,0.02,0.921,0.028,0.318,0.025,1.178,0.039,119.5362152911738,-28.725464600386836
6984,2103.44,1338.41,18.572,0.008,1.06,0.016,0.533,0.026,1.178,0.014,119.71562595453901,-28.659932956073604
6985,3339.21,1235.18,18.573,0.01,0.889,0.015,0.214,0.021,1.029,0.016,119.54542369611671,-28.673551961323987
6987,1463.87,2965.46,18.573,0.013,0.985,0.02,0.338,0.026,1.177,0.014,119.80183309267065,-28.462705559015177
6986,4054.69,2017.22,18.573,0.016,0.951,0.022,0.406,0.043,1.055,0.026,119.44587477835088,-28.57970109740583
6988,1415.02,658.708,18.573,0.017,1.279,0.03,1.396,0.051,1.571,0.026,119.81132289891332,-28.74144088327458
6989,2429.28,105.439,18.574,0.011,0.824,0.019,0.386,0.024,1.094,0.026,119.6721891134521,-28.8092440394554
6990,1291.06,1739.87,18.574,0.014,0.918,0.019,0.391,0.024,1.208,0.018,119.82711613840675,-28.610663307987004
6992,1724.22,1837.01,18.574,0.011,1.029,0.018,0.476,0.026,1.258,0.017,119.76729779463989,-28.59932426144216
6993,1265.31,1057.29,18.574,0.013,1.175,0.027,0.501,0.035,1.506,0.02,119.8314810106281,-28.693132101269633
6991,886.057,131.176,18.574,0.014,0.924,0.026,0.326,0.04,1.16,0.025,119.88486009526791,-28.804705953367634
6994,844.816,883.749,18.574,0.012,1.5,0.024,1.19,0.051,2.154,0.025,119.88964491317455,-28.713716242081283
6995,2851.44,1220.5,18.575,0.01,0.903,0.016,0.275,0.022,1.104,0.016,119.61267036279139,-28.674874855256157
6997,2840.1,1461.38,18.575,0.01,1.005,0.018,0.43,0.024,1.129,0.014,119.61394547080572,-28.64575302052132
6996,1886.94,50.136,18.575,0.01,0.934,0.021,0.369,0.032,1.208,0.025,119.74700568811342,-28.81542590720576
6998,2310.21,1969.03,18.576,0.026,0.761,0.053,,,1.071,0.031,119.68637327428264,-28.583911208458513
7002,3366.07,2870.71,18.576,0.01,1.025,0.015,0.54,0.022,1.127,0.022,119.53976694885694,-28.475916247531856
6999,3223.2,3227.33,18.576,0.011,0.923,0.016,0.299,0.023,1.132,0.015,119.55903245579944,-28.43268507452169
7000,2572.66,3826.27,18.576,0.011,0.943,0.023,0.247,0.028,1.156,0.016,119.64798029318442,-28.359698873052814
7003,1529.5,2403.77,18.576,0.013,1.05,0.02,0.439,0.029,1.235,0.017,119.79345862271461,-28.53064883326268
7001,1358.51,3637.56,18.576,0.011,0.988,0.025,0.297,0.032,1.228,0.016,119.8155515782989,-28.381382024852552
7004,3912.52,596.584,18.576,0.029,1.06,0.047,0.531,0.063,1.323,0.037,119.4671678287755,-28.751259307491324
7006,3056.03,3314.81,18.577,0.011,1.072,0.017,0.932,0.036,1.284,0.016,119.58196887402552,-28.421958102882748
7005,2434.13,2232.33,18.577,0.015,1.029,0.024,0.309,0.037,1.213,0.021,119.66897876212565,-28.55220495547807
7007,1496.33,1101.16,18.577,0.012,1.428,0.02,1.242,0.053,1.909,0.018,119.7995871969975,-28.68804395113152
7008,3779.34,2558.5,18.578,0.013,0.873,0.027,0.317,0.034,0.979,0.018,119.48317925501765,-28.51403044031447
7010,3177.38,1810.56,18.578,0.008,1.164,0.015,0.946,0.037,1.251,0.012,119.56704100821786,-28.603865197633787
7009,3836.96,3412.18,18.578,0.022,0.931,0.033,0.361,0.059,0.936,0.035,119.47421727078796,-28.410912988141174
7011,814.723,2204.05,18.579,0.012,0.889,0.017,0.221,0.025,1.098,0.017,119.89221470730729,-28.554124567986428
7014,2579.92,439.833,18.579,0.012,1.191,0.018,0.451,0.03,1.476,0.024,119.65102683010565,-28.768970501793337
7012,1388.39,888.588,18.579,0.015,0.897,0.025,0.308,0.032,1.148,0.023,119.81471856709265,-28.713634298965516
7013,2470.62,1431.18,18.579,0.036,0.959,0.058,0.281,0.064,1.152,0.06,119.66490682750862,-28.64906100281671
7017,760.155,2154.98,18.58,0.015,0.969,0.02,0.289,0.022,1.137,0.02,119.89979443476584,-28.560004398528253
7016,3885.47,844.251,18.58,0.012,0.925,0.017,0.392,0.023,1.159,0.018,119.47060012786908,-28.72130270214391
7015,1420.73,1490.92,18.58,0.011,0.879,0.018,0.394,0.024,1.166,0.016,119.80954130363644,-28.640869904788392
7018,922.549,2038.79,18.581,0.016,1.104,0.023,0.631,0.033,1.337,0.02,119.87755060223124,-28.57419667400312
7021,1770.83,2499.37,18.582,0.016,1.057,0.024,0.33,0.028,1.284,0.021,119.76008196309853,-28.519318436716915
7019,134.368,1578.42,18.582,0.009,1.015,0.021,0.43,0.029,1.402,0.031,119.98673543409087,-28.62910513150725
7020,2071.68,3623.05,18.582,0.011,1.033,0.023,0.355,0.033,1.095,0.015,119.7172730151521,-28.38379538467997
7022,2089.03,2222.25,18.583,0.016,0.955,0.024,0.279,0.027,1.229,0.025,119.716555788559,-28.553103906963592
7023,2418.88,2475.21,18.583,0.014,1.046,0.022,0.385,0.03,1.415,0.021,119.67079039347412,-28.52283779526339
7024,125.821,3313.58,18.583,0.012,1.051,0.019,0.335,0.033,1.157,0.024,119.98583974866672,-28.419395964653695
7025,1916.42,1062.23,18.584,0.01,1.031,0.019,0.421,0.029,1.196,0.017,119.74173290473523,-28.693137435365436
7026,3184.74,91.712,18.585,0.01,0.869,0.017,0.223,0.023,1.097,0.023,119.56808080261916,-28.811601893731815
7027,3153.58,167.884,18.585,0.01,1.124,0.016,1.04,0.038,1.293,0.024,119.57228453732434,-28.802367365931236
7028,436.806,130.834,18.585,0.02,1.26,0.051,1.176,0.069,1.5,0.028,119.94678056973589,-28.804331675337192
7029,2808.91,519.013,18.586,0.011,0.727,0.017,0.398,0.025,0.871,0.026,119.61937061098504,-28.759613114179697
7030,1788.77,710.641,18.586,0.013,0.73,0.021,0.411,0.028,0.917,0.022,119.75974703658703,-28.735510328329415
7031,1494.61,4022.15,18.586,0.011,0.895,0.028,0.236,0.036,1.104,0.019,119.79633334673215,-28.335028641845064
7032,3868.07,3246.44,18.586,0.015,1.113,0.039,0.498,0.05,1.12,0.018,119.47012747156379,-28.430972132797105
7034,3652.25,513.187,18.587,0.011,1.049,0.017,0.389,0.023,1.395,0.016,119.50314039619644,-28.76109739930169
7037,2681.3,2479.27,18.587,0.015,1.218,0.022,0.453,0.033,1.556,0.022,119.63461630929653,-28.522589896918575
7033,1019.1,700.858,18.587,0.013,1.026,0.025,0.663,0.034,1.271,0.026,119.86584200254546,-28.735980608827642
7036,2803.75,3162.14,18.587,0.013,1.119,0.019,0.522,0.037,1.415,0.019,119.61692297245345,-28.440175514838483
7035,280.838,743.6,18.587,0.013,1.063,0.028,0.454,0.04,1.357,0.025,119.96754524443583,-28.730132082018933
7038,3639.03,2940.73,18.588,0.013,0.826,0.017,0.259,0.021,0.946,0.018,119.50206131141867,-28.467706561223785
7040,3289.02,1231.75,18.588,0.01,0.925,0.015,0.392,0.024,1.111,0.015,119.5523454607608,-28.673920059337323
7041,2341.05,2247.31,18.588,0.016,1.009,0.025,0.293,0.032,1.288,0.023,119.68179003435935,-28.550308450569847
7042,1537.78,3137.67,18.588,0.011,1.034,0.02,0.465,0.035,1.186,0.015,119.7914402995627,-28.44196164399208
7039,3165.03,3754.73,18.588,0.014,0.883,0.027,0.365,0.04,1.139,0.019,119.56641969774125,-28.368892789922842
7043,3466.23,1091.45,18.588,0.02,1.261,0.031,1.06,0.052,1.507,0.026,119.52808835973586,-28.691039834539822
7044,2867.2,274.875,18.588,0.011,1.731,0.025,0.756,0.055,2.275,0.028,119.61162829901204,-28.78917212597015
7046,3419.63,132.956,18.589,0.009,1.009,0.015,0.424,0.026,1.235,0.024,119.53565672697823,-28.806834686756975
7045,2019.68,2325.99,18.589,0.017,0.952,0.024,0.367,0.031,1.221,0.025,119.72599028708457,-28.540502342132637
7047,939.471,1464.2,18.589,0.015,1.023,0.023,0.436,0.034,1.257,0.021,119.8759049512507,-28.6436539059416
7048,25.142,797.933,18.589,0.018,1.557,0.041,1.029,0.07,1.518,0.028,120.00272277636776,-28.723329165385678
7049,3072.7,2795.7,18.59,0.011,1.043,0.018,0.356,0.03,1.246,0.015,119.58029165114822,-28.484710114314197
7050,3080.51,2432.65,18.59,0.014,1.207,0.02,1.213,0.045,1.402,0.017,119.57964908858725,-28.52859343298426
7051,3696.19,3635.91,18.59,0.018,1.272,0.035,1.305,0.064,1.459,0.021,119.49335215441106,-28.383744063800965
7052,1191.13,2659.02,18.591,0.012,0.928,0.018,0.311,0.022,1.122,0.017,119.83979095654419,-28.499487783307487
7053,521.344,1901.86,18.591,0.011,0.935,0.019,0.398,0.027,1.247,0.021,119.9330121561454,-28.59037406869901
7055,196.185,4065.04,18.591,0.018,1.184,0.032,0.755,0.041,1.356,0.025,119.975243429169,-28.32864401180285
7054,138.815,1154.16,18.591,0.012,1.067,0.027,0.934,0.052,1.29,0.022,119.98662954527592,-28.68038282057331
7058,3962.37,1902.48,18.592,0.015,1.14,0.026,,,1.135,0.021,119.45873633035733,-28.593482493903473
7056,2070.35,228.025,18.592,0.011,0.907,0.018,0.339,0.026,1.179,0.027,119.72151377159915,-28.794096961964033
7057,830.857,831.41,18.592,0.012,0.951,0.022,0.321,0.03,1.245,0.023,119.89163142703353,-28.72002871290156
7059,1864.79,2330.13,18.592,0.013,1.249,0.019,0.837,0.045,1.442,0.018,119.74733375919732,-28.53985871450369
7060,577.665,3402.77,18.593,0.011,0.88,0.021,0.172,0.03,1.056,0.021,119.92345569863987,-28.409034993380402
7061,197.395,3847.77,18.593,0.013,1.027,0.023,0.366,0.043,1.103,0.023,119.97533631790408,-28.354903108979773
7063,2297.9,1440.63,18.594,0.009,1.054,0.017,0.316,0.027,1.272,0.013,119.68870145454267,-28.647759144881757
7062,425.91,3707.82,18.594,0.012,0.89,0.024,0.225,0.029,1.075,0.024,119.94400745323266,-28.372028048409398
7064,3422.29,1206.4,18.594,0.012,1.305,0.019,1.394,0.058,1.576,0.018,119.53400721201845,-28.677107002108073
7065,3073.98,2548.48,18.595,0.01,0.707,0.015,0.384,0.019,0.922,0.014,119.58041068548954,-28.51458885757509
7066,2640.83,214.162,18.595,0.01,0.892,0.017,0.205,0.023,1.119,0.025,119.64290133451972,-28.79630012409247
7068,2707.35,1126.92,18.595,0.009,0.986,0.017,0.343,0.026,1.118,0.016,119.6326420622778,-28.68605108491559
7070,413.859,3374.24,18.595,0.011,1.33,0.019,0.662,0.035,1.499,0.024,119.94606710345768,-28.41233142197153
7067,2789.34,3990.42,18.595,0.015,0.94,0.03,0.31,0.037,1.182,0.024,119.61791920702741,-28.340061121436545
7071,101.374,3053.13,18.595,0.012,1.362,0.021,0.819,0.045,1.559,0.023,119.98952053535119,-28.450849807604524
7069,1472.75,3291.6,18.595,0.028,1.292,0.035,1.38,0.066,1.716,0.036,119.80021939161769,-28.423298406664212
7072,457.472,1111.46,18.596,0.012,1.031,0.023,0.466,0.034,1.348,0.03,119.94276022392063,-28.6858380874094
7074,3529.63,1696.11,18.597,0.009,1.003,0.014,0.347,0.025,1.282,0.015,119.51862732805259,-28.618022826099946
7073,1187.78,481.118,18.597,0.012,0.986,0.022,0.445,0.032,1.248,0.022,119.8428555275158,-28.762693145212296
7076,1894.02,1630.99,18.598,0.011,0.913,0.019,0.258,0.026,1.095,0.018,119.74414055353876,-28.6243797152347
7075,49.533,424.742,18.598,0.02,0.874,0.039,0.324,0.046,1.182,0.026,119.99980698159807,-28.76845340521284
7078,3124.06,2398.82,18.599,0.009,1.005,0.016,0.484,0.027,1.22,0.013,119.57368704215432,-28.532722217236312
7079,683.201,1875.69,18.599,0.017,1.04,0.023,0.364,0.028,1.346,0.022,119.91073475388733,-28.593686558205558
7077,1803.83,73.923,18.599,0.01,0.752,0.019,0.426,0.03,1.019,0.021,119.75843227430435,-28.812474263361267
7080,3321.82,13.429,18.599,0.01,1.248,0.02,1.088,0.059,1.376,0.021,119.54928068425805,-28.821189533098757
7081,2587.68,2902.84,18.6,0.012,1.004,0.018,0.359,0.027,1.243,0.018,119.64701369771304,-28.471313101666222
7083,293.143,1968.65,18.6,0.011,1.044,0.019,0.418,0.028,1.318,0.023,119.96438517690308,-28.58209110823018
7084,1825.44,3015.7,18.6,0.009,1.062,0.015,0.624,0.029,1.181,0.013,119.7519380176617,-28.456968342183483
7082,2974.9,2369.46,18.6,0.011,1.008,0.018,0.278,0.03,1.13,0.017,119.59428078724389,-28.53613250403586
7085,141.19,2554.61,18.6,0.01,1.118,0.017,0.402,0.035,1.377,0.023,119.98462850217237,-28.51113484518743
7088,2427.33,1405.61,18.601,0.009,1.048,0.015,0.47,0.025,1.185,0.013,119.67090402805019,-28.652111194679538
7086,2688.07,3479.71,18.601,0.011,0.231,0.018,1.516,0.025,1.223,0.016,119.63248756299164,-28.40168884973307
7087,3885.38,3688.55,18.601,0.021,1.026,0.042,0.284,0.047,1.226,0.023,119.46721326994346,-28.377557325222025
7089,1643.63,3007.55,18.602,0.013,0.974,0.02,0.309,0.025,1.19,0.016,119.77700654937007,-28.457785107692462
7090,2528.45,3651.85,18.602,0.011,0.977,0.021,0.41,0.028,1.146,0.016,119.65428218969008,-28.380737351714778
7091,549.212,2511.75,18.602,0.011,1.236,0.019,0.519,0.029,1.573,0.017,119.92844223378803,-28.516692121846702
7092,1305.85,2775.28,18.603,0.012,0.898,0.017,0.233,0.021,1.099,0.016,119.82384020591569,-28.485543411166628
7093,870.755,2489.58,18.603,0.013,0.934,0.019,0.312,0.024,1.104,0.018,119.88415060063706,-28.519668923193542
7095,2185.43,2676.45,18.603,0.013,1.017,0.02,0.366,0.027,1.277,0.017,119.70272619844378,-28.49830114047863
7094,3359.9,2737.72,18.603,0.011,0.988,0.017,0.466,0.03,1.258,0.015,119.5407762954748,-28.491982930890174
7096,3619.26,409.807,18.603,0.014,1.067,0.024,0.325,0.031,1.337,0.025,119.50781094416259,-28.773560780077748
7098,3296.26,3817.03,18.605,0.014,0.958,0.033,0.324,0.039,1.144,0.018,119.54825786951874,-28.361484980571625
7097,1649.92,4057.03,18.605,0.01,0.874,0.03,0.299,0.043,1.093,0.017,119.77488535284358,-28.330956929698672
7099,684.633,3195.33,18.605,0.01,1.272,0.039,0.824,0.062,1.315,0.018,119.90896026124643,-28.434203933035537
7102,3756.86,4032.28,18.606,0.029,1.175,0.053,,,1.369,0.031,119.48451632778544,-28.335897237446414
7100,1157.22,1255.3,18.606,0.014,1.038,0.023,0.742,0.031,1.272,0.022,119.8461423627115,-28.669101778119735
7101,1756.57,612.668,18.606,0.015,1.101,0.025,0.505,0.034,1.454,0.026,119.76430223722078,-28.747320981643842
7103,2696.93,1820.49,18.606,0.008,1.227,0.021,0.998,0.044,1.361,0.011,119.63324935078016,-28.602220643181084
7106,2336.63,350.083,18.607,0.011,1.038,0.018,0.533,0.027,1.155,0.026,119.68466664423194,-28.779592088421683
7105,1164.66,515.453,18.607,0.012,0.958,0.022,0.433,0.032,1.334,0.028,119.84600111259253,-28.758522229781182
7104,3712.66,3912.82,18.607,0.02,0.911,0.045,0.187,0.051,0.988,0.022,119.4907511625102,-28.350293582132135
7111,2874.86,3028.81,18.608,0.014,1.298,0.02,,,1.548,0.018,119.60728125734379,-28.45635478171428
7109,2106.23,115.99,18.608,0.035,0.918,0.044,0.316,0.03,1.259,0.042,119.71670234177734,-28.807670048143642
7107,2820.81,934.611,18.608,0.011,0.805,0.017,0.129,0.032,0.975,0.02,119.61723375213317,-28.709397386528348
7110,2702.37,2828.15,18.608,0.015,1.139,0.021,0.778,0.038,1.291,0.025,119.63129528905868,-28.480445798738295
7108,943.101,4039.96,18.608,0.012,0.914,0.029,0.245,0.039,1.065,0.022,119.87232630219353,-28.332366018859886
7112,3862.88,3606.81,18.609,0.016,1.198,0.034,0.764,0.05,1.261,0.019,119.47041212359524,-28.387415127016187
7114,2967.59,1055.06,18.61,0.023,0.997,0.047,,,1.171,0.04,119.59685917961407,-28.694976415698495
7113,1017.3,2351.3,18.61,0.009,0.878,0.018,0.44,0.025,1.101,0.015,119.86411762880739,-28.536516204303933
7115,2505.09,1936.91,18.61,0.014,1.061,0.023,0.556,0.032,1.195,0.018,119.65955143753634,-28.587973330233442
7117,1203.16,996.707,18.61,0.014,1.232,0.027,0.966,0.045,1.456,0.021,119.84011952112981,-28.70039631121701
7116,2776.79,2618.78,18.61,0.014,1.203,0.02,1.087,0.056,1.357,0.02,119.62128823461569,-28.505817876135243
7120,421.071,2974.82,18.611,0.012,0.921,0.018,0.248,0.023,1.175,0.022,119.94555042928039,-28.46060965228974
7119,3274.53,2342.65,18.611,0.009,0.903,0.015,0.334,0.026,1.182,0.013,119.55301495847814,-28.539649796457702
7121,963.446,2511.62,18.611,0.014,1.062,0.02,0.47,0.026,1.219,0.018,119.87134870096682,-28.517091048174873
7122,3102.29,2488.84,18.611,0.012,1.171,0.018,0.649,0.031,1.348,0.015,119.57658000738755,-28.521822788239497
7118,1221.46,866.468,18.611,0.014,0.815,0.027,0.53,0.034,1.066,0.024,119.83775289075948,-28.716153162486712
7124,2481.4,2217.51,18.611,0.016,1.505,0.024,1.084,0.056,1.872,0.02,119.66248127062138,-28.554039744073517
7123,1307.99,2581.77,18.611,0.013,1.289,0.022,1.475,0.065,1.472,0.016,119.8237765172467,-28.508931874469514
7126,2721.65,3052.44,18.612,0.014,1.039,0.019,0.356,0.027,1.11,0.019,119.62836988302399,-28.453357261203674
7125,1950.97,2047.04,18.612,0.009,0.996,0.014,0.385,0.029,1.268,0.014,119.73579393300979,-28.574151038076263
7127,208.107,2065.13,18.613,0.01,0.999,0.018,0.335,0.023,1.284,0.025,119.97599034637,-28.5703524330156
7129,2132.17,1896.07,18.613,0.01,1.053,0.018,0.451,0.031,1.254,0.017,119.71099964392775,-28.592564018113407
7128,3190.13,1199.82,18.613,0.019,1.027,0.029,0.808,0.041,1.187,0.024,119.566013585528,-28.67768744693945
7130,104.064,2586.52,18.613,0.011,1.562,0.021,1.088,0.053,2.338,0.021,119.9897074261589,-28.50724404383088
7131,1261.96,988.948,18.614,0.015,1.137,0.027,1.171,0.043,1.376,0.023,119.83202441614553,-28.70138841537881
7132,3711.52,2298.92,18.615,0.013,0.901,0.018,0.491,0.035,1.05,0.019,119.49283708327307,-28.54533901502942
7136,1496.92,1564.36,18.616,0.012,0.993,0.017,0.471,0.027,1.181,0.016,119.79895230058699,-28.63206486189025
7137,2392.02,3227.59,18.616,0.011,0.999,0.017,0.338,0.027,1.215,0.016,119.67359331519697,-28.43188471294559
7135,9.008,2148.03,18.616,0.014,0.926,0.023,0.444,0.028,1.201,0.027,120.0033329981046,-28.560149435222655
7134,3868.3,1822.57,18.616,0.011,0.911,0.021,0.424,0.032,1.036,0.023,119.47179745825305,-28.603052921943117
7133,1225.86,557.252,18.616,0.015,0.861,0.026,0.357,0.032,1.248,0.027,119.83751598919694,-28.753527265032638
7138,1832.51,1521.89,18.617,0.01,0.884,0.016,0.47,0.024,1.133,0.016,119.75274883648831,-28.63750799729693
7139,2635.09,1746.62,18.617,0.011,0.934,0.019,0.325,0.025,1.197,0.014,119.64186101360413,-28.61109092879898
7140,1530.68,105.963,18.617,0.012,1.204,0.025,0.494,0.04,1.474,0.026,119.79604212598639,-28.808349400938585
7142,2242.07,1447.8,18.618,0.015,1.144,0.049,,,1.453,0.017,119.6963879096688,-28.64684097140531
7141,2070.77,328.161,18.618,0.011,0.986,0.019,0.441,0.032,1.244,0.024,119.72133620921396,-28.781995500909815
7143,474.647,1862.8,18.618,0.011,1.15,0.02,0.899,0.037,1.435,0.02,119.93949506407607,-28.595051430958385
7144,3357.08,720.383,18.618,0.014,1.237,0.019,1.211,0.047,1.582,0.022,119.54357592324429,-28.735783839015195
7147,3334.92,498.642,18.619,0.011,1.005,0.017,0.282,0.025,1.303,0.018,119.54689523205296,-28.76256165502162
7145,3512.21,3597.91,18.619,0.013,0.44,0.025,0.787,0.034,1.056,0.017,119.51875545041905,-28.38816631771636
7146,3791.75,3461.17,18.619,0.015,0.769,0.027,0.987,0.036,1.155,0.019,119.48038999634967,-28.404950519515673
7148,3814.02,3626.99,18.619,0.02,1.021,0.034,0.523,0.041,1.096,0.023,119.47712235828013,-28.384931089322812
7149,1494.77,3450.03,18.62,0.01,0.759,0.021,0.448,0.026,0.929,0.017,119.79699504283221,-28.4041718572452
7150,1484.49,1267.78,18.62,0.011,1.279,0.019,0.974,0.044,1.395,0.017,119.80101996898223,-28.667896281859353
7151,2796.14,2220.76,18.621,0.01,1.028,0.015,0.358,0.024,1.238,0.015,119.61909691213091,-28.55393813974642
7152,416.495,3211.97,18.621,0.011,1.091,0.018,0.399,0.03,1.241,0.024,119.94589771595636,-28.431944860973786
7153,1033.08,1580.51,18.621,0.018,1.13,0.03,0.551,0.035,1.453,0.026,119.8628638606174,-28.62968396092991
7154,2473.4,3393.64,18.621,0.012,1.145,0.018,0.801,0.036,1.272,0.016,119.66217829721222,-28.41189217002124
7156,88.635,3876.75,18.622,0.019,1.0,0.026,0.288,0.028,1.15,0.029,119.99029202597048,-28.351300140340978
7155,3776.66,2697.53,18.622,0.018,0.959,0.025,0.458,0.037,1.139,0.027,119.4833824814772,-28.497225610690823
7157,2543.41,3443.42,18.624,0.009,0.908,0.018,0.288,0.032,1.084,0.016,119.65246935722298,-28.405940818714686
7158,2424.5,610.772,18.624,0.012,1.334,0.017,1.013,0.04,1.467,0.022,119.67224400800241,-28.748168035085683
7159,1630.47,3457.21,18.624,0.007,1.431,0.021,1.289,0.054,1.7,0.014,119.77828299119925,-28.403429663059956
7160,2867.19,1311.53,18.625,0.008,0.918,0.014,0.365,0.02,1.146,0.016,119.61039075602832,-28.663888074007417
7161,2301.79,3651.56,18.625,0.012,0.947,0.021,0.392,0.027,1.197,0.019,119.68552298337382,-28.38056271218917
7162,1175.61,365.941,18.625,0.013,1.033,0.024,0.652,0.033,1.234,0.028,119.84467056289589,-28.776601503166848
7163,1696.84,2697.21,18.625,0.015,1.404,0.024,1.18,0.053,1.856,0.017,119.77004353050116,-28.495340205290464
7164,110.622,1463.53,18.625,0.012,1.573,0.026,1.207,0.072,2.139,0.027,119.9901456414102,-28.642968095160345
7166,446.368,2315.6,18.626,0.012,1.095,0.018,0.382,0.028,1.348,0.019,119.94285159829914,-28.540302517486193
7165,885.896,2805.14,18.626,0.012,0.936,0.019,0.351,0.029,1.127,0.018,119.88168659304564,-28.48154619974789
7167,1059.36,2503.68,18.627,0.011,1.173,0.018,0.645,0.031,1.277,0.016,119.85813840616709,-28.518139361760966
7168,1000.11,3721.22,18.627,0.01,1.195,0.023,0.824,0.037,1.236,0.02,119.86484970780307,-28.3709398057099
7169,3755.35,3074.34,18.627,0.016,1.48,0.026,1.33,0.08,1.867,0.02,119.48586929826682,-28.451666850039484
7171,2144.32,1378.9,18.628,0.009,1.063,0.017,0.512,0.026,1.206,0.014,119.70994309212045,-28.655077390991156
7170,2301.86,2558.25,18.628,0.013,1.01,0.02,0.464,0.028,1.277,0.021,119.68681996578839,-28.512693810644237
7172,544.3,2066.31,18.628,0.013,1.471,0.021,1.363,0.05,2.058,0.021,119.9296516043073,-28.570520843301182
7173,4089.32,2677.86,18.629,0.016,1.25,0.028,,,1.403,0.02,119.44031220048382,-28.499892058879265
7174,1850.26,3884.47,18.63,0.01,0.969,0.025,0.283,0.031,1.079,0.015,119.74747880858406,-28.35199685725455
