id,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI,ra,dec
2954,1942.47,2789.78,17.739,0.022,1.133,0.029,0.994,0.052,1.332,0.027,118.61309411630857,-38.12231974886936
2955,3527.8,623.854,17.491,0.023,1.653,0.029,1.357,0.073,1.812,0.037,118.37195461811896,-38.38560762459911
2956,2904.34,1375.64,17.842,0.042,0.864,0.055,0.774,0.081,1.128,0.057,118.46691126149987,-38.29415150119904
2957,2772.2,771.867,17.936,0.025,0.832,0.031,0.331,0.038,0.95,0.042,118.48798416182564,-38.36699859336313
2958,2482.25,3210.57,17.625,0.021,1.465,0.027,0.971,0.058,1.745,0.031,118.5295522388561,-38.071976682528955
2959,708.615,2601.88,17.767,0.029,1.437,0.036,1.159,0.076,2.186,0.036,118.80309747912554,-38.1438540316356
2960,980.116,3341.64,17.682,0.025,1.42,0.032,0.941,0.062,1.768,0.033,118.76042170017399,-38.054704110972146
2961,3515.74,3917.27,17.716,0.018,1.224,0.025,0.615,0.039,1.393,0.029,118.36972158802234,-37.98754847236406
2962,3271.3,655.006,17.799,0.021,1.097,0.028,0.336,0.043,1.348,0.039,118.41136632411977,-38.3815981490493
2963,2522.01,1534.61,17.722,0.033,1.293,0.041,0.729,0.051,1.63,0.039,118.52551729991363,-38.27457384137379
2966,2935.35,802.792,17.855,0.035,1.003,0.041,0.225,0.043,1.141,0.05,118.46285287880048,-38.363416396771726
2967,545.324,2350.16,17.997,0.031,0.526,0.039,0.459,0.044,0.789,0.038,118.82852450589883,-38.17412173985201
2968,2021.88,1055.9,17.969,0.029,0.714,0.035,0.4,0.038,0.932,0.037,118.60303279545424,-38.33195499254654
2969,2724.4,286.848,17.866,0.028,0.957,0.038,0.328,0.049,1.164,0.047,118.49593794778362,-38.425573241563235
2970,3255.34,487.979,18.015,0.026,0.683,0.033,0.395,0.051,0.932,0.044,118.41402833305933,-38.40177009959921
2971,2012.57,2666.17,17.782,0.025,1.454,0.034,1.284,0.06,1.912,0.03,118.60246598098153,-38.13732624770417
2972,3562.96,1693.23,17.825,0.017,1.059,0.021,0.407,0.033,1.385,0.026,118.36521957534744,-38.25639458717593
2973,1414.1,2056.8,17.886,0.025,0.921,0.032,0.45,0.046,1.245,0.038,118.69526860570853,-38.2104054823075
2974,3546.33,3318.61,17.808,0.013,1.121,0.026,0.301,0.037,1.282,0.026,118.36575984107684,-38.05993264843102
2975,1809.6,2334.24,17.702,0.023,1.392,0.028,1.267,0.075,2.008,0.032,118.63409530116806,-38.17725046189421
2976,627.726,2768.24,17.739,0.027,1.145,0.033,0.996,0.048,1.432,0.036,118.81533192833194,-38.12367041787764
2977,1154.3,913.378,17.856,0.026,0.895,0.037,0.368,0.04,1.119,0.034,118.73664577791783,-38.34835380333705
2978,1946.55,1591.87,17.919,0.031,0.852,0.039,0.353,0.044,1.243,0.038,118.61395348452301,-38.26710500437621
2979,1631.06,2016.07,17.613,0.027,1.369,0.033,1.205,0.048,1.656,0.037,118.66195014393487,-38.21553489686073
2980,2795.14,3552.89,17.614,0.017,1.633,0.024,0.848,0.063,2.408,0.035,118.4810040379489,-38.03090144788907
2981,3536.52,876.951,17.676,0.016,1.365,0.022,1.199,0.065,1.521,0.028,118.37029930742644,-38.355026214342985
2982,1654.64,2793.63,17.801,0.02,0.867,0.029,0.429,0.037,1.121,0.024,118.65735834657747,-38.121580186548236
2983,3132.43,1105.88,17.734,0.022,1.169,0.027,0.617,0.044,1.262,0.036,118.43216525564587,-38.326972462020414
2984,3918.53,1091.03,17.858,0.014,0.998,0.022,0.38,0.038,1.254,0.029,118.31127944590317,-38.329516255050265
2986,3277.16,966.201,18.017,0.021,0.693,0.03,0.353,0.047,0.856,0.046,118.41007877589605,-38.34399219417493
2987,3046.16,410.571,17.849,0.029,1.019,0.038,0.365,0.051,1.217,0.052,118.44629684696223,-38.410926450360954
2989,1354.78,1653.51,17.894,0.026,0.83,0.036,0.393,0.043,1.157,0.033,118.70489275332382,-38.259091253191265
2990,3292.63,2585.42,17.87,0.016,1.019,0.021,0.16,0.025,1.19,0.025,118.40568962464744,-38.14830546894341
2991,2890.71,3282.96,17.725,0.017,1.329,0.026,0.978,0.057,1.496,0.028,118.46664016671782,-38.06361668986623
2992,4025.36,3547.26,17.924,0.021,0.901,0.032,0.219,0.04,1.016,0.043,118.2917999630845,-38.032754055022465
2993,1190.19,2288.22,17.91,0.029,0.9,0.038,0.474,0.043,1.333,0.039,118.72941930539098,-38.182222339505024
2994,1146.45,2133.7,17.828,0.029,0.992,0.039,0.547,0.047,1.269,0.039,118.73633842712539,-38.20085620467403
2996,2836.18,373.207,17.64,0.028,1.372,0.038,1.026,0.078,1.535,0.057,118.47863869911315,-38.41524225533876
2997,367.707,3719.85,17.889,0.044,0.954,0.052,0.404,0.062,1.299,0.053,118.85414236484458,-38.00840952529315
2998,3231.12,4046.24,17.876,0.021,0.986,0.029,0.269,0.04,1.249,0.033,118.4133368090599,-37.971689760046374
2999,2480.64,3411.61,17.812,0.022,1.068,0.028,0.359,0.043,1.215,0.031,118.5295503240176,-38.047677124260694
3000,3440.77,4004.41,17.797,0.018,1.147,0.026,0.338,0.037,1.361,0.03,118.38114400981512,-37.9769451574217
3001,408.921,2223.52,17.778,0.03,1.22,0.038,0.833,0.062,1.55,0.037,118.84966083458018,-38.18929769298363
3002,2026.32,980.293,17.739,0.026,1.237,0.034,0.858,0.059,1.446,0.035,118.6024437575529,-38.34109720905992
3003,1788.79,1764.27,17.994,0.028,0.785,0.033,0.383,0.039,1.217,0.035,118.63800339813533,-38.246118143464344
3004,3406.04,2849.32,17.817,0.016,1.103,0.023,0.304,0.028,1.289,0.026,118.38791930832473,-38.11651813922527
3005,3709.8,1953.44,17.816,0.018,1.08,0.024,0.433,0.036,1.308,0.025,118.34231221747642,-38.22508508908356
3006,3611.26,208.176,17.839,0.033,1.013,0.043,0.41,0.054,1.217,0.047,118.35963420357601,-38.435926670560356
3007,1476.21,502.608,17.83,0.035,1.099,0.045,0.376,0.09,1.466,0.063,118.68764503593454,-38.39830685600615
3008,1740.11,2799.61,17.895,0.019,0.585,0.025,0.552,0.035,0.873,0.023,118.64420541381999,-38.12093886992483
3010,919.679,242.629,17.605,0.034,1.54,0.046,-0.079,0.061,1.212,0.044,118.77356365754314,-38.42919808064883
3011,177.655,3142.29,17.514,0.038,1.547,0.047,1.075,0.063,1.762,0.056,118.88408974629372,-38.07803329259784
3012,625.232,3607.87,17.842,0.026,1.002,0.034,0.373,0.043,1.17,0.036,118.8146733373669,-38.02218898216383
3013,3421.05,2700.13,17.739,0.014,1.198,0.02,0.681,0.033,1.266,0.023,118.38579591019106,-38.13456378896749
3015,1278.71,2063.01,17.881,0.028,0.907,0.038,0.506,0.044,1.216,0.038,118.71608423480659,-38.209525931653495
3016,450.601,2083.2,17.971,0.029,0.534,0.04,0.378,0.049,0.831,0.037,118.84342451077019,-38.206296711202135
3017,502.793,732.581,17.837,0.031,0.9,0.044,0.721,0.066,1.18,0.039,118.83707367431255,-38.36958446821735
3018,1557.4,3989.46,17.888,0.026,0.95,0.036,0.304,0.046,1.171,0.038,118.67082981249166,-37.97695756021835
3019,364.092,294.848,17.693,0.033,1.364,0.044,1.239,0.063,1.59,0.041,118.85894957966858,-38.42235744221676
3020,3832.07,254.712,17.803,0.029,1.121,0.038,1.297,0.127,1.33,0.042,118.325615284447,-38.43051264145939
3021,1734.38,3765.75,17.656,0.024,1.407,0.031,0.864,0.056,1.687,0.038,118.64388750002117,-38.004164144772005
3022,3423.21,615.926,17.891,0.021,0.962,0.027,0.459,0.048,1.144,0.037,118.38805067494799,-38.386466162124165
3023,2148.81,3027.34,17.935,0.025,0.907,0.029,0.357,0.039,1.197,0.033,118.58106361624296,-38.09380445865999
3024,2434.01,1635.1,17.886,0.033,0.937,0.042,0.423,0.047,1.267,0.039,118.53892719945283,-38.262344608517104
3025,2494.32,2180.36,17.831,0.028,0.985,0.037,0.484,0.046,1.188,0.035,118.5289745696887,-38.19650105376961
3026,3539.21,2477.19,17.812,0.015,1.604,0.022,0.887,0.06,2.26,0.022,118.36789931226372,-38.1616212662432
3027,1989.87,1415.88,17.854,0.032,1.49,0.042,0.979,0.062,1.846,0.035,118.60750919911762,-38.28841671991569
3028,2382.77,3149.6,17.877,0.022,1.023,0.026,0.424,0.044,1.295,0.038,118.54492820165088,-38.07925083202114
3029,2132.89,1744.77,17.772,0.027,1.256,0.034,1.041,0.065,1.523,0.033,118.58510411952811,-38.24880280463269
3030,642.675,4067.01,17.939,0.027,0.894,0.035,0.332,0.053,1.283,0.037,118.81142065945312,-37.96671318815398
3031,1021.08,706.553,17.73,0.03,1.268,0.038,0.716,0.049,1.547,0.04,118.75739208095017,-38.37322407990127
3032,2644.94,3751.71,17.59,0.022,1.511,0.028,0.953,0.053,1.744,0.037,118.50385841040998,-38.00672862561174
3034,1054.08,626.838,17.765,0.027,1.192,0.035,0.708,0.046,1.496,0.039,118.75241553910956,-38.38289000806043
3035,287.521,3882.25,17.462,0.033,2.595,0.069,,,1.098,0.049,118.86627360608134,-37.9887051934524
3036,2994.75,3440.79,17.786,0.017,1.251,0.027,0.503,0.047,1.44,0.03,118.45044263833597,-38.04464022662789
3037,679.888,2508.54,17.921,0.031,0.711,0.042,0.595,0.048,1.0,0.039,118.80763162357236,-38.15510788603999
3038,1603.12,2093.84,17.826,0.026,1.039,0.032,1.001,0.048,1.321,0.036,118.6661508586967,-38.206108865771036
3040,4105.84,1706.5,17.864,0.023,1.048,0.032,0.306,0.041,1.309,0.033,118.28170673618287,-38.2553080103615
3041,1633.05,970.903,17.951,0.028,0.777,0.039,0.362,0.047,1.117,0.037,118.66294137029905,-38.34185739141781
3042,2011.04,1404.54,18.007,0.031,0.59,0.038,0.37,0.044,0.855,0.036,118.60426727314501,-38.28980746174051
3043,2492.62,1991.62,17.732,0.031,1.207,0.039,0.791,0.044,1.436,0.038,118.5294703040695,-38.21931086008193
3044,1578.51,109.059,17.822,0.032,1.047,0.046,0.463,0.058,1.221,0.043,118.67239951277357,-38.445969305509145
3045,1091.07,1496.91,17.871,0.025,1.474,0.04,1.046,0.071,1.852,0.032,118.7456464198226,-38.2777669227136
3046,3672.82,2691.72,17.794,0.014,1.231,0.021,0.56,0.049,1.432,0.026,118.34708346252422,-38.13582012232976
3049,1928.89,2092.48,17.997,0.02,0.787,0.024,0.521,0.039,1.135,0.026,118.61604826624229,-38.206583631915166
3051,1853.57,400.021,17.922,0.028,0.798,0.038,0.552,0.051,0.891,0.043,118.62973341223534,-38.4110652385148
3052,1544.11,1967.04,17.982,0.026,0.828,0.034,0.425,0.046,1.237,0.038,118.67538413956512,-38.22137789697158
3053,3505.27,2797.3,17.703,0.013,1.424,0.02,0.332,0.037,1.298,0.025,118.37272204286597,-38.12289990832128
3054,3148.51,2724.61,17.773,0.015,1.214,0.021,0.537,0.041,1.277,0.025,118.42768289175908,-38.131345419340455
3055,525.068,343.055,17.778,0.031,1.205,0.044,0.78,0.066,1.431,0.043,118.83413121259349,-38.41668444335827
3056,144.289,465.693,17.847,0.037,0.983,0.05,0.444,0.063,1.205,0.045,118.89254379954016,-38.401499406460786
3057,1858.88,2458.6,17.727,0.021,1.569,0.028,1.34,0.094,1.884,0.029,118.62636154842583,-38.16226706233349
3058,2510.42,2765.85,17.832,0.022,1.147,0.027,0.45,0.043,1.442,0.027,118.52577161917256,-38.12575311183749
3059,2584.61,3719.7,17.84,0.02,1.109,0.026,0.355,0.046,1.317,0.035,118.51317705446316,-38.01053992418664
3060,1292.18,3745.63,17.937,0.026,0.917,0.033,0.368,0.046,1.256,0.037,118.7119239935234,-38.006174551932546
3061,1662.45,1849.64,18.183,0.028,0.458,0.034,0.286,0.035,0.717,0.037,118.65732885765563,-38.23567980818656
3062,2753.66,2308.27,18.123,0.025,0.646,0.031,0.278,0.038,0.939,0.039,118.48892863156763,-38.18128874097567
3063,3620.5,2817.68,17.957,0.014,0.903,0.02,0.124,0.032,1.113,0.027,118.35497407031986,-38.12054653945902
3064,587.627,459.598,17.814,0.029,1.079,0.043,0.728,0.067,1.276,0.038,118.82436481752107,-38.40265847150128
3065,3292.07,1307.55,17.96,0.019,0.899,0.024,0.24,0.034,1.056,0.031,118.40736188585646,-38.30275040024353
3066,986.734,957.272,17.81,0.022,1.104,0.031,0.731,0.047,1.297,0.031,118.76236338567132,-38.342889045255234
3067,1117.33,1018.45,17.838,0.029,1.079,0.04,0.693,0.058,1.36,0.035,118.74220144228002,-38.3356194039293
3068,3946.1,1920.78,17.93,0.015,0.927,0.023,0.208,0.036,1.223,0.024,118.3060091962385,-38.2292575773869
3069,1923.2,1140.38,17.947,0.026,0.95,0.035,0.285,0.043,1.376,0.033,118.618105179115,-38.32165057863279
3070,1313.18,219.264,17.758,0.033,1.286,0.046,0.768,0.065,1.489,0.044,118.71307117290944,-38.43239694143107
3071,1536.71,2896.27,17.852,0.019,1.224,0.028,1.342,0.056,1.546,0.023,118.6753688899797,-38.1090625837996
3072,3110.5,3285.78,17.975,0.018,0.617,0.03,0.067,0.071,0.822,0.032,118.43283238791474,-38.063485276394374
3073,1565.4,791.456,17.879,0.028,1.025,0.039,0.342,0.045,1.272,0.037,118.6735688529147,-38.36348119320967
3074,3753.46,3113.15,17.941,0.008,0.736,0.019,0.16,0.034,0.828,0.019,118.33415772705571,-38.08496223502171
3075,1961.53,602.891,17.719,0.024,1.528,0.036,0.991,0.066,1.758,0.037,118.61287707253082,-38.38664890196084
3076,2494.15,1798.59,17.907,0.037,1.002,0.047,0.373,0.05,1.32,0.049,118.52947458085828,-38.2426422403836
3077,1650.42,1129.95,17.905,0.028,1.003,0.038,0.409,0.047,1.372,0.034,118.66007240468356,-38.32265126021196
3078,3952.73,4051.03,17.725,0.017,1.421,0.027,0.865,0.048,1.5,0.029,118.30234535270613,-37.97179838424983
3079,2852.95,1150.45,17.741,0.025,1.259,0.031,0.979,0.057,1.46,0.039,118.47509469108928,-38.32131936958465
3080,240.147,2795.19,17.91,0.035,0.956,0.045,0.738,0.102,1.229,0.048,118.87490914401882,-38.12004391060684
3082,3344.17,1019.26,17.918,0.019,0.99,0.023,0.271,0.037,1.059,0.033,118.39970660365115,-38.337643243641295
3083,1688.72,2529.04,17.935,0.02,0.86,0.028,0.416,0.042,1.11,0.029,118.65244517046798,-38.15359143956782
3084,451.245,2567.89,17.829,0.033,1.186,0.041,1.21,0.074,1.562,0.04,118.84272384967224,-38.14771689614998
3085,2477.58,3106.12,17.744,0.028,1.424,0.033,,,1.697,0.033,118.5304001436743,-38.08459623132021
3086,2436.67,1722.97,17.915,0.033,0.991,0.042,0.351,0.044,1.324,0.04,118.5384090175155,-38.251727030597486
3087,3881.06,2031.54,17.92,0.016,0.963,0.023,0.22,0.039,1.22,0.024,118.31587504010982,-38.21580897181397
3088,381.192,3582.84,17.668,0.032,1.357,0.041,1.059,0.058,1.494,0.045,118.8522383975187,-38.02498162722793
3089,3650.56,195.784,17.759,0.033,1.241,0.042,1.01,0.065,1.492,0.045,118.35360514182145,-38.43746183313179
3091,2089.24,1838.91,18.17,0.026,0.52,0.031,0.42,0.034,0.802,0.035,118.59170075454892,-38.23738329996419
3092,1385.26,2550.46,18.072,0.025,0.549,0.033,0.509,0.037,0.869,0.033,118.69909152730894,-38.15071344592315
3093,3139.67,1203.69,17.614,0.019,1.576,0.026,1.3,0.075,1.724,0.034,118.43093031985951,-38.31515788322494
3094,1443.63,689.821,17.687,0.027,1.682,0.038,1.273,0.077,1.936,0.039,118.69242355083333,-38.37564894336615
3095,1860.19,1767.29,17.884,0.034,0.995,0.044,0.304,0.051,1.176,0.042,118.6270181423284,-38.2458211713732
3096,2457.35,319.959,17.877,0.036,1.023,0.045,0.391,0.044,1.145,0.051,118.53696983988682,-38.421316945997916
3098,1571.95,2513.08,17.995,0.022,0.673,0.03,0.679,0.043,0.896,0.034,118.67042451281307,-38.15540913266285
3100,893.065,3638.14,17.918,0.023,0.964,0.031,0.402,0.047,1.306,0.029,118.77344234735364,-38.018785692120545
3101,4106.7,2713.79,17.888,0.013,1.068,0.021,0.376,0.045,1.265,0.027,118.28032418644594,-38.13356610765698
3102,2757.74,2371.88,17.894,0.023,1.04,0.029,0.348,0.036,1.31,0.032,118.48822216216732,-38.17360461943958
3104,1243.66,2900.47,17.904,0.025,0.972,0.031,0.306,0.036,1.189,0.031,118.72043553551038,-38.108275746277684
3105,2869.6,175.719,17.9,0.03,1.006,0.042,0.321,0.051,1.12,0.05,118.47374374365853,-38.43914282169119
3106,2157.21,3623.81,17.882,0.023,1.042,0.028,0.459,0.04,1.192,0.037,118.57903131720936,-38.02172211933688
3107,769.139,1249.1,17.941,0.029,0.687,0.042,0.442,0.053,0.933,0.037,118.79546784151219,-38.30741090940288
3109,3636.7,2694.6,17.873,0.014,1.111,0.02,0.282,0.031,1.332,0.023,118.3526352385257,-38.13543762559558
3110,1161.86,2729.51,17.836,0.026,1.109,0.032,0.668,0.041,1.369,0.032,118.73322879091623,-38.12886031317595
3111,1076.98,2931.87,17.87,0.027,1.068,0.034,0.649,0.054,1.362,0.035,118.74603238207877,-38.104321877718036
3112,322.175,1281.1,17.758,0.034,1.309,0.05,0.08,0.068,1.175,0.044,118.86417235775598,-38.30311746869856
3113,3318.35,2319.52,17.816,0.019,1.147,0.024,0.555,0.036,1.295,0.026,118.40206386447959,-38.180467085287525
3114,353.082,3641.18,17.714,0.032,1.287,0.04,0.722,0.055,1.451,0.059,118.85648937584298,-38.017903775841724
3115,2647.66,1919.24,17.814,0.032,1.193,0.042,0.806,0.054,1.522,0.04,118.50571458567664,-38.228206548064186
3116,2402.77,3307.05,17.919,0.025,1.011,0.031,0.284,0.041,1.236,0.036,118.54165671738238,-38.06024022272487
3117,1297.97,3262.04,17.911,0.025,1.013,0.031,0.409,0.046,1.326,0.032,118.7116337231903,-38.064627549508046
3118,3961.4,2524.4,17.766,0.019,1.342,0.025,1.221,0.056,1.486,0.024,118.3029067843045,-38.15631765166632
3119,3546.3,1222.59,17.783,0.015,1.214,0.02,0.746,0.044,1.238,0.031,118.36836609996277,-38.31326103609842
3120,952.399,1423.32,17.891,0.028,1.403,0.039,1.071,0.064,1.964,0.035,118.7670657255535,-38.28652900484829
3121,2587.72,874.574,17.97,0.025,0.923,0.032,0.28,0.04,1.089,0.041,118.51623018663292,-38.35440948391041
3122,2050.38,1869.24,17.92,0.025,0.983,0.03,0.514,0.04,1.297,0.032,118.59763987794929,-38.23368054051382
3123,3199.82,1515.71,18.012,0.02,0.785,0.025,0.418,0.031,1.003,0.028,118.421291803212,-38.27750394511839
3125,2660.36,2659.67,17.714,0.023,1.623,0.031,1.255,0.076,1.859,0.032,118.5028422477622,-38.13872906398692
3126,1174.78,1701.7,18.262,0.032,1.499,0.047,0.844,0.081,2.595,0.037,118.73251741056501,-38.25309542636051
3127,2976.5,1694.24,18.029,0.025,0.742,0.031,0.47,0.042,0.978,0.033,118.45541740804951,-38.255713736648545
3128,3912.24,3731.81,17.796,0.015,1.538,0.028,0.518,0.051,1.69,0.026,118.30896904664596,-38.010341258257434
3129,2296.52,3265.31,17.541,0.021,1.696,0.027,1.464,0.077,1.981,0.036,118.55805005506522,-38.06518375239572
3131,2005.65,1618.33,17.993,0.031,0.866,0.039,0.314,0.044,1.277,0.037,118.60483090652777,-38.26396331596102
3132,2082.45,1621.08,17.927,0.027,1.018,0.035,0.458,0.043,1.409,0.033,118.59301545168843,-38.26370412164377
3133,1242.95,2401.71,17.846,0.025,1.075,0.032,1.044,0.05,1.333,0.036,118.72116381170032,-38.1685560217303
3134,1134.3,2524.4,18.024,0.028,0.831,0.033,0.455,0.039,1.246,0.035,118.73772218008044,-38.15362398508728
3136,1750.96,3257.35,17.823,0.023,1.223,0.029,0.916,0.066,1.529,0.031,118.6419684943236,-38.06562600038834
3137,2057.09,655.587,17.738,0.022,1.509,0.03,1.416,0.093,1.713,0.032,118.59811428596313,-38.380371026700345
3138,3371.3,682.255,17.883,0.021,1.101,0.026,0.298,0.035,1.331,0.035,118.39595223950842,-38.378400070402
3139,3045.44,1955.76,17.858,0.024,1.14,0.032,0.651,0.049,1.463,0.035,118.44448964850577,-38.22417168652975
3141,3720.76,1623.78,17.923,0.017,1.02,0.022,0.255,0.037,1.236,0.026,118.34103572490825,-38.26493878028434
3142,3041.0,3690.83,17.923,0.016,1.031,0.023,0.322,0.039,1.245,0.032,118.44301890964125,-38.0144640490672
3143,2674.17,2425.78,17.928,0.037,1.021,0.044,0.362,0.049,1.185,0.065,118.50100854503415,-38.16701055133852
3144,3727.28,2268.94,17.804,0.016,1.234,0.021,0.755,0.042,1.397,0.024,118.33923213927318,-38.18696989640517
3145,175.697,1730.55,17.836,0.035,1.078,0.047,0.774,0.069,1.208,0.05,118.88614318715145,-38.24865663972837
3146,2088.55,3203.05,17.918,0.022,1.028,0.027,0.573,0.047,1.308,0.032,118.59011366562838,-38.07251044391377
3148,1639.2,1225.64,17.928,0.029,1.016,0.04,0.436,0.05,1.39,0.035,118.66167929672922,-38.31107531936967
3149,636.244,1954.9,17.841,0.033,1.316,0.045,1.097,0.062,1.693,0.039,118.81503138033484,-38.2219801407354
3150,1076.89,3145.63,17.941,0.026,1.003,0.033,0.368,0.045,1.353,0.034,118.745780898796,-38.07848640763846
3151,3769.93,905.04,17.823,0.015,1.216,0.023,0.721,0.042,1.339,0.03,118.33436537223288,-38.35185372523439
3152,2003.52,1423.97,17.941,0.029,0.961,0.036,0.414,0.045,1.289,0.035,118.6053997517542,-38.287451954989514
3153,1079.16,3118.16,17.936,0.025,1.0,0.031,0.404,0.041,1.338,0.03,118.7454658634546,-38.08180863977052
3154,3649.47,3763.69,17.76,0.017,1.391,0.026,0.752,0.046,1.45,0.028,118.34934419147753,-38.006237821364515
3155,1218.87,3804.52,17.899,0.022,1.078,0.032,0.567,0.053,1.387,0.031,118.72312616773496,-37.99898715999281
3157,2026.98,2159.27,18.0,0.023,0.855,0.028,0.45,0.037,1.178,0.03,118.60087886512974,-38.198604743279
3158,270.932,1968.18,17.947,0.033,0.934,0.045,0.521,0.064,1.279,0.044,118.87120084063959,-38.22002702813617
3159,3662.69,2876.4,17.808,0.012,1.426,0.02,1.151,0.054,1.641,0.022,118.34841225257222,-38.113489742631046
3160,1417.57,108.665,17.859,0.031,1.216,0.045,0.348,0.06,1.437,0.043,118.69715299598082,-38.44586358103917
3161,2206.08,2910.12,17.952,0.03,0.973,0.034,0.383,0.04,1.243,0.034,118.57240083710482,-38.108026427160524
3163,4057.37,1666.49,17.917,0.016,1.092,0.024,0.228,0.037,1.355,0.026,118.2892112109733,-38.26009750229433
3164,2469.88,1803.64,17.915,0.033,1.038,0.042,0.435,0.047,1.352,0.041,118.53320110230491,-38.242008764592875
3165,2145.7,2675.95,17.956,0.053,1.162,0.07,,,1.464,0.054,118.58197809852948,-38.13627106738998
3166,4000.08,682.428,17.758,0.021,1.603,0.031,,,1.971,0.038,118.29924401142044,-38.37897826418969
3167,1664.94,4060.63,18.002,0.025,0.854,0.036,,,1.167,0.046,118.65420153999939,-37.968458301574735
3168,3305.12,3137.92,17.91,0.014,1.038,0.023,0.312,0.04,1.146,0.025,118.40308284980836,-38.081541312924465
3169,783.903,1866.97,17.9,0.03,1.017,0.041,0.551,0.049,1.316,0.038,118.79243018024373,-38.23274819459968
3170,3028.29,1865.97,17.807,0.026,1.203,0.031,0.875,0.048,1.396,0.033,118.4472388136152,-38.23500751269841
3171,3518.38,2984.2,18.077,0.013,0.702,0.021,0.274,0.027,0.751,0.028,118.37047370442043,-38.10032335889894
3172,3378.91,3514.8,18.037,0.016,0.73,0.027,0.181,0.036,0.83,0.03,118.39126595914503,-38.03606128501816
3173,3292.91,510.457,17.929,0.025,1.032,0.032,0.387,0.058,1.248,0.041,118.40822206812099,-38.39908916841009
3174,718.969,3666.46,17.76,0.025,1.451,0.033,1.295,0.072,1.826,0.036,118.80018361716616,-38.015197011434665
3175,3782.69,3365.38,17.864,0.012,1.224,0.023,0.44,0.041,1.304,0.024,118.32934900071054,-38.05450515377746
3176,1185.63,2419.81,17.883,0.026,1.051,0.033,0.742,0.048,1.266,0.037,118.72995731177718,-38.166313811421126
3177,593.65,878.889,17.713,0.033,1.474,0.047,0.021,0.063,1.187,0.041,118.82291802737359,-38.35198801201479
3178,1526.37,1348.7,17.885,0.028,1.111,0.036,0.73,0.053,1.408,0.033,118.67888010081847,-38.296094581207136
3179,344.916,2566.21,17.844,0.032,1.357,0.044,1.06,0.075,1.729,0.042,118.85907961405213,-38.1478186332209
3180,2787.6,3053.44,17.796,0.022,1.543,0.031,1.05,0.063,1.761,0.029,118.48278364250397,-38.091258610236046
3181,2304.31,2484.65,17.919,0.028,1.19,0.043,1.713,0.097,1.527,0.033,118.55782091195168,-38.15954302319379
3184,1925.34,1072.23,17.8,0.027,1.473,0.035,0.924,0.063,1.825,0.035,118.61786063138793,-38.329889338446435
3185,194.095,3567.15,17.226,0.053,2.387,0.089,0.522,0.117,0.799,0.07,118.88103388180645,-38.02669967997259
3186,4008.98,3608.24,17.758,0.015,1.908,0.027,1.014,0.093,2.141,0.029,118.29424355979019,-38.025368305272316
3187,3311.38,941.626,17.972,0.019,0.989,0.023,0.269,0.039,1.15,0.034,118.404846153383,-38.34699497388142
3188,875.168,851.628,17.981,0.035,0.842,0.047,1.323,0.061,1.484,0.042,118.77965365771851,-38.355551052121264
3189,3385.22,1029.38,18.142,0.017,0.665,0.022,0.257,0.035,0.721,0.032,118.39338044471597,-38.33645923635962
3190,4026.22,3890.25,17.932,0.015,1.068,0.024,0.157,0.034,1.224,0.024,118.29124196303958,-37.99130054027027
3192,544.204,100.156,17.79,0.033,1.266,0.042,0.399,0.056,1.276,0.044,118.83148953934403,-38.446059847854954
3193,3802.19,2516.19,17.949,0.013,1.009,0.02,0.213,0.036,1.236,0.021,118.32740389043455,-38.157158230127955
3194,2430.29,706.702,17.96,0.025,0.99,0.033,0.38,0.044,1.221,0.042,118.54065170150305,-38.374548769645564
3195,1881.57,3478.86,17.94,0.024,1.034,0.029,0.427,0.043,1.286,0.036,118.62160538866168,-38.0389783838164
3196,1101.82,2976.84,18.042,0.026,0.743,0.033,0.579,0.047,1.036,0.034,118.74215610676696,-38.09891039733544
3197,2715.69,2999.09,17.926,0.023,1.21,0.033,,,1.634,0.035,118.49391105003119,-38.09775892441802
3198,572.166,3363.13,18.01,0.034,0.91,0.04,0.575,0.049,1.357,0.041,118.82313880621687,-38.051718098729985
3199,547.9,2740.04,17.982,0.034,0.94,0.041,0.566,0.07,1.313,0.04,118.82764437923541,-38.12700265777316
3200,655.439,2868.22,17.821,0.03,1.365,0.037,0.878,0.059,1.752,0.037,118.81094549797172,-38.11161307603741
3201,2498.21,326.686,17.931,0.027,1.058,0.038,0.289,0.049,1.175,0.049,118.5306771149465,-38.42054284123094
3202,1907.58,2629.99,18.044,0.02,0.653,0.027,0.538,0.035,0.893,0.027,118.6186586261154,-38.141598987182974
3203,2486.0,909.505,17.832,0.028,1.203,0.035,0.614,0.05,1.411,0.042,118.53183163201818,-38.35009074691621
3204,3353.7,2603.6,17.861,0.018,1.166,0.027,0.466,0.038,1.287,0.028,118.39627433287662,-38.146166391933626
3205,2161.19,184.621,17.765,0.03,1.321,0.045,1.207,0.074,1.425,0.047,118.58268801045375,-38.437391936889156
3206,2057.66,3545.65,18.015,0.03,0.917,0.035,0.359,0.037,1.096,0.043,118.59443938294706,-38.03107381373747
3207,95.299,2467.07,17.843,0.039,1.358,0.053,1.008,0.094,1.719,0.052,118.89759441905557,-38.159563020704375
3208,1905.29,2228.95,17.726,0.024,1.511,0.029,0.981,0.063,1.884,0.032,118.61950861736555,-38.19006715767401
