EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,V,eV,BV,eBV,UB,eUB,VI,eVI,probs_final,membs_select
Gaia EDR3 5597787905183488128,-0.023311,0.002455,119.69504627216,-28.57227580251,0.2722,0.1711,-2.361,0.14,2.836,0.157,18.905092,0.003299,1.405678,0.03814621104382452,19.294,0.018,1.148,0.028,0.531,0.051,1.32,0.028,1.0,1
Gaia EDR3 5597782884360523904,-0.00512,-0.089448,119.71575481088,-28.66418116083,0.1959,0.2092,-2.318,0.154,3.05,0.167,18.928211,0.003275,1.498224,0.037948302109580605,19.362,0.012,1.076,0.023,0.406,0.04,1.353,0.018,0.99,1
Gaia EDR3 5597784430553958016,0.015788,-0.048053,119.7395765282,-28.62278543012,0.141,0.0641,-2.232,0.056,2.857,0.06,17.24853,0.002833,0.956219,0.008227538392496262,17.462,0.01,0.708,0.016,0.426,0.016,0.823,0.015,1.0,1
Gaia EDR3 5597784159981422208,0.035973,-0.070978,119.76258021813,-28.64570460102,0.1304,0.1007,-2.316,0.086,2.803,0.098,17.948246,0.002942,1.385927,0.01438265013827424,18.383,0.009,1.038,0.015,0.357,0.019,1.303,0.014,1.0,1
Gaia EDR3 5597788729826265600,-0.036754,0.033688,119.67975177068,-28.54103893638,0.1886,0.0517,-2.447,0.046,2.849,0.05,17.008759,0.002805,0.917742,0.00785865185639369,17.17,0.014,0.656,0.019,0.292,0.02,0.809,0.02,1.0,1
Gaia EDR3 5597787595954891776,0.009976,-0.014895,119.73295156891,-28.58962772464,0.055,0.0409,-2.304,0.034,2.955,0.038,15.736159,0.002797,0.731356,0.01053627429407568,15.849,0.014,0.446,0.025,-0.038,0.028,0.633,0.022,1.0,1
Gaia EDR3 5597788038321695744,0.01217,0.006991,119.73544721231,-28.56774144314,0.2887,0.0624,-2.369,0.051,2.991,0.058,17.302008,0.002833,1.100967,0.008605409519598704,17.549,0.01,0.792,0.013,0.458,0.016,0.963,0.017,1.0,1
Gaia EDR3 5597789034758924800,-0.054832,0.060855,119.65918940039,-28.51386436383,0.2584,0.1037,-2.285,0.086,3.015,0.108,18.039042,0.00295,1.582228,0.018603909938504862,18.535,0.015,1.095,0.022,0.5,0.031,1.507,0.02,1.0,1
Gaia EDR3 5597784361828633984,0.046808,-0.039156,119.77491011379,-28.61387864201,0.1763,0.0119,-2.322,0.01,3.057,0.012,11.985541,0.002762,0.636736,0.004745612289262577,12.19,0.009,0.395,0.022,-0.467,0.023,0.584,0.016,1.0,1
Gaia EDR3 5597788691161543040,-0.027282,0.0236,119.69053097873,-28.55112976127,0.145,0.0225,-2.46,0.02,2.976,0.023,14.547982,0.002769,0.761051,0.005216971631128542,14.722,0.016,0.472,0.022,-0.113,0.02,0.716,0.019,1.0,1
Gaia EDR3 5597787561597209600,0.010053,-0.02317,119.73303997434,-28.59790231102,0.2025,0.0411,-2.244,0.036,2.827,0.038,16.431538,0.002805,0.845006,0.007003614852345894,16.65,0.009,0.572,0.013,0.126,0.012,0.748,0.012,1.0,1
Gaia EDR3 5597787561595529472,0.005497,-0.033594,119.72785137106,-28.60832680232,0.1762,0.0273,-2.213,0.025,2.865,0.026,15.091069,0.002779,0.740912,0.0056263327310069385,15.262,0.01,0.482,0.014,-0.199,0.012,-0.363,0.095,1.0,1
Gaia EDR3 5597788691156832256,-0.021551,0.032249,119.69705784072,-28.5424824766,0.1659,0.079,-2.347,0.068,3.062,0.08,17.669704,0.002887,1.370216,0.009848791601003649,18.002,0.016,0.963,0.022,0.305,0.024,1.252,0.021,1.0,1
Gaia EDR3 5597788283149647104,0.015204,0.025779,119.7388989081,-28.54895351791,0.2053,0.0335,-2.326,0.027,2.785,0.031,16.037441,0.00278,0.781384,0.005465461096741976,16.183,0.01,0.568,0.014,0.321,0.016,0.651,0.013,1.0,1
Gaia EDR3 5597788351869126784,-0.001721,0.040294,119.71963167535,-28.53443918255,0.1786,0.0494,-2.48,0.043,2.939,0.047,16.765457,0.002802,0.867157,0.006546158033533868,16.957,0.013,0.553,0.019,0.236,0.02,0.785,0.019,1.0,1
Gaia EDR3 5597788038326517120,0.015299,0.01639,119.73900819669,-28.55834224798,0.3169,0.0754,-2.372,0.058,2.915,0.091,17.457472,0.002896,1.357817,0.037894738539802596,17.762,0.028,1.044,0.056,,,1.366,0.032,1.0,1
Gaia EDR3 5597786015406944384,-0.029127,-0.039447,119.68841116458,-28.6141764679,0.1675,0.011,-2.216,0.009,2.851,0.01,13.113643,0.002766,0.530093,0.004761800709815563,13.264,0.01,0.366,0.016,-0.438,0.015,0.495,0.013,1.0,1
Gaia EDR3 5597788901615925888,-0.072314,0.041507,119.63927898638,-28.53320113407,0.0925,0.189,-2.438,0.148,2.982,0.176,18.847084,0.003313,1.516697,0.03445912976266232,19.321,0.015,1.154,0.027,0.4,0.045,1.48,0.021,1.0,1
Gaia EDR3 5597788691156847488,-0.02735,0.032192,119.69045597994,-28.54253800924,0.1366,0.0388,-2.475,0.033,2.894,0.037,16.320845,0.002788,0.842149,0.007222782012493524,16.491,0.012,0.572,0.017,0.101,0.018,0.746,0.016,1.0,1
Gaia EDR3 5597788248789911808,0.008072,0.023426,119.73078015918,-28.55130655966,0.2994,0.043,-2.313,0.035,2.999,0.04,16.540909,0.002793,0.792034,0.006163101816455736,16.692,0.011,0.555,0.016,0.196,0.017,0.679,0.016,1.0,1
Gaia EDR3 5597788248789911424,0.013593,0.016314,119.73706607154,-28.55841793021,0.1932,0.0149,-2.234,0.012,3.025,0.014,11.491904,0.002774,0.562245,0.004730608946002618,11.642,0.011,0.385,0.016,-0.514,0.015,0.472,0.014,1.0,1
Gaia EDR3 5597787630316598272,-0.008433,-0.017514,119.7119857408,-28.59224698222,0.2814,0.2239,-2.296,0.178,2.825,0.187,19.15944,0.003625,1.784533,0.05302712344640241,19.758,0.016,1.431,0.03,0.522,0.084,1.677,0.023,1.0,1
Gaia EDR3 5597787630314634624,-6.9e-05,-0.017483,119.721511948,-28.59221616157,0.2042,0.1129,-2.322,0.091,2.777,0.103,18.113035,0.002949,1.380638,0.018437406813323832,18.447,0.018,1.118,0.031,0.277,0.04,1.278,0.021,1.0,1
Gaia EDR3 5597785014664669952,0.035967,-0.004221,119.76254781399,-28.57894769111,0.2133,0.0821,-2.401,0.068,3.057,0.081,17.668272,0.002875,1.104876,0.012341759396455597,17.956,0.011,0.777,0.014,0.415,0.017,1.008,0.016,1.0,1
Gaia EDR3 5597782991750357248,-0.005899,-0.065709,119.71486892451,-28.64044193263,0.108,0.0182,-2.231,0.016,3.004,0.017,14.451716,0.002767,2.142715,0.004863796253956368,15.313,0.008,1.864,0.012,1.293,0.014,2.075,0.012,0.99,1
Gaia EDR3 5597787561595527168,0.004877,-0.029087,119.7271456379,-28.60382005818,0.1595,0.0151,-2.233,0.013,2.814,0.014,14.080236,0.002768,0.596803,0.004887151522103648,14.245,0.011,0.394,0.015,-0.349,0.012,0.533,0.015,1.0,1
Gaia EDR3 5597788759876350464,-0.03528,0.040807,119.68143281249,-28.5339206245,0.1898,0.0745,-2.471,0.065,3.0,0.074,17.633144,0.002858,1.441336,0.011469009765450545,18.041,0.016,1.057,0.024,0.319,0.026,1.337,0.023,1.0,1
Gaia EDR3 5600791766648396160,-0.098625,0.08458,119.60937559817,-28.49010710537,0.2165,0.1112,-2.284,0.094,2.785,0.109,18.111605,0.00298,1.240774,0.013961310003004733,18.466,0.013,0.869,0.017,,,1.136,0.018,0.99,1
Gaia EDR3 5597789004704175616,-0.054092,0.048314,119.6600238079,-28.5264048728,0.094,0.0728,-2.418,0.062,3.024,0.072,17.530733,0.002848,1.068342,0.010476750736750398,17.76,0.012,0.773,0.017,0.447,0.02,0.981,0.018,1.0,1
Gaia EDR3 5597788072681502080,0.017224,0.01795,119.74119957087,-28.55678196204,0.1188,0.0827,-2.367,0.068,2.784,0.079,17.768543,0.002882,1.159161,0.011800901363878947,18.047,0.009,0.829,0.013,0.41,0.02,1.042,0.017,1.0,1
Gaia EDR3 5597788454948335360,0.013767,0.057161,119.73725821977,-28.51757116747,0.1915,0.1,-2.229,0.083,2.816,0.094,17.927479,0.002929,1.386221,0.01537973835928297,18.323,0.018,1.071,0.026,0.485,0.031,1.278,0.023,1.0,1
Gaia EDR3 5597787626009655424,-0.002547,-0.003969,119.71868946327,-28.57870211113,0.1703,0.2749,-2.493,0.22,2.914,0.23,19.502415,0.004201,1.972118,0.06514068984897228,20.061,0.019,1.466,0.044,,,1.84,0.027,1.0,1
Gaia EDR3 5597787011839366400,-0.069715,-0.02368,119.6421882796,-28.59839024414,0.2095,0.0345,-2.286,0.031,3.068,0.033,16.057888,0.002783,0.738972,0.005811775976412029,16.191,0.006,0.554,0.012,0.297,0.014,0.613,0.009,0.99,1
Gaia EDR3 5597789004695127424,-0.065766,0.054668,119.64674106591,-28.52004509978,0.3263,0.0902,-2.304,0.096,2.881,0.088,17.525875,0.002921,1.263775,0.044641006093053055,17.602,0.026,0.963,0.042,0.395,0.051,,,0.99,1
Gaia EDR3 5597787458516321024,0.001035,-0.038369,119.72276856695,-28.61310179089,0.2782,0.0513,-2.327,0.043,3.047,0.047,16.764322,0.002805,0.928892,0.006784770961498995,16.986,0.01,0.619,0.014,0.293,0.015,0.828,0.014,1.0,1
Gaia EDR3 5597784434859345664,0.011315,-0.056378,119.73448102834,-28.63111110834,0.2575,0.0488,-2.211,0.041,2.867,0.043,16.573727,0.002794,0.820248,0.006762065143134899,16.765,0.009,0.572,0.013,0.242,0.014,0.709,0.013,1.0,1
Gaia EDR3 5600791874037686912,-0.039498,0.086022,119.67665028808,-28.48870424981,0.1542,0.0727,-2.498,0.062,2.909,0.069,17.536753,0.002862,1.361456,0.011103431946925238,17.909,0.011,0.987,0.016,0.516,0.02,1.248,0.018,1.0,1
Gaia EDR3 5597788072681501952,0.023272,0.022892,119.74808362692,-28.55183818335,0.2103,0.1731,-2.185,0.146,2.875,0.156,18.931816,0.003445,1.695467,0.029105856798933096,19.524,0.017,1.31,0.029,0.592,0.073,1.658,0.029,1.0,1
Gaia EDR3 5597788970344434432,-0.044788,0.04675,119.67061315116,-28.52797329781,0.1784,0.0557,-2.503,0.05,2.908,0.055,15.337905,0.002813,0.64139,0.005191298874077662,15.428,0.011,0.424,0.014,0.196,0.014,0.543,0.015,1.0,1
Gaia EDR3 5597785053334581888,0.045094,-0.011431,119.77294424857,-28.58615506184,0.3038,0.1087,-2.266,0.085,2.844,0.111,18.095486,0.00295,1.217209,0.01455653488986991,18.449,0.01,0.884,0.016,0.282,0.02,1.131,0.015,0.99,1
Gaia EDR3 5597785152108495616,0.049706,0.011291,119.77818441468,-28.56343056714,0.0982,0.0871,-2.207,0.068,2.982,0.092,17.698719,0.002895,1.416679,0.014209556572954696,18.12,0.011,1.037,0.016,0.5,0.019,1.318,0.015,1.0,1
Gaia EDR3 5597787424156607488,-0.016908,-0.048196,119.70232831725,-28.62292826496,0.1951,0.0944,-2.259,0.09,2.779,0.084,17.896152,0.002911,1.30134,0.014471278623535654,18.233,0.012,0.959,0.02,0.364,0.022,1.183,0.015,1.0,1
Gaia EDR3 5597784125621702144,0.023594,-0.080887,119.74847741239,-28.65561802387,0.3311,0.0461,-2.314,0.039,2.863,0.042,16.504576,0.002803,1.002148,0.006752356625653003,16.747,0.007,0.733,0.011,0.348,0.011,0.864,0.01,0.99,1
Gaia EDR3 5597787630314634496,-0.004127,-0.00999,119.71689040859,-28.58472331248,0.1974,0.0108,-2.174,0.009,2.897,0.01,12.410881,0.002811,0.544595,0.005294116451307055,12.543,0.012,0.358,0.016,-0.424,0.011,0.462,0.014,1.0,1
Gaia EDR3 5597788656797040128,-0.036266,0.020441,119.68030257882,-28.55428585851,0.0157,0.2302,-2.346,0.194,2.967,0.209,19.17578,0.003465,1.361155,0.04127186040148905,19.604,0.016,1.037,0.033,0.355,0.053,1.39,0.027,0.99,1
Gaia EDR3 5597788661106789248,-0.027755,0.017385,119.68999078462,-28.55734458817,0.1333,0.052,-2.472,0.046,3.018,0.05,16.932615,0.002805,0.887457,0.007650073006187588,17.113,0.012,0.614,0.019,0.255,0.021,0.797,0.019,1.0,1
Gaia EDR3 5597787595954886400,0.019505,-0.010678,119.74380327871,-28.58540916898,0.2201,0.0299,-2.185,0.026,2.986,0.028,15.775371,0.002775,0.735861,0.005403581404957272,15.948,0.007,0.481,0.009,-0.015,0.009,0.642,0.011,1.0,1
Gaia EDR3 5597788381919228288,0.030493,0.039076,119.75629927495,-28.53565300979,0.1083,0.0898,-2.323,0.076,2.767,0.086,17.802553,0.002877,1.272425,0.01115722590969637,18.124,0.014,0.919,0.02,0.478,0.028,1.171,0.018,1.0,1
Gaia EDR3 5597788317509389824,0.000327,0.029692,119.72196211831,-28.54504100774,0.2088,0.0599,-2.345,0.048,3.099,0.058,17.05594,0.002836,0.998652,0.007485389301833272,17.27,0.014,0.674,0.021,0.333,0.024,0.927,0.018,1.0,1
Gaia EDR3 5597784537938540160,0.02482,-0.041336,119.74986401147,-28.61606612916,0.1753,0.0455,-2.229,0.038,2.782,0.042,16.538153,0.002795,0.85396,0.008099485539217908,16.75,0.008,0.59,0.013,0.156,0.013,0.758,0.014,1.0,1
Gaia EDR3 5597784400499621760,0.00681,-0.076749,119.72935052986,-28.65148238053,0.3196,0.0996,-2.229,0.086,2.938,0.103,17.971699,0.002916,1.325109,0.01276912722154494,18.357,0.009,0.972,0.015,0.415,0.023,1.222,0.015,0.99,1
Gaia EDR3 5597783850743736320,0.08105,-0.069624,119.813942829,-28.64432620911,0.1436,0.1661,-2.229,0.142,3.061,0.17,18.798735,0.003426,1.657602,0.05016575742476136,19.291,0.013,1.261,0.028,,,1.567,0.018,0.99,1
Gaia EDR3 5600791526130213120,-0.067243,0.078082,119.64507756691,-28.4966294702,0.3516,0.0944,-2.381,0.081,2.898,0.096,17.950045,0.002913,1.163618,0.015249447530976328,18.238,0.014,0.879,0.018,0.413,0.02,1.07,0.02,0.99,1
Gaia EDR3 5597786290277131648,-0.050852,-0.021837,119.66367341406,-28.59655789294,0.0543,0.1883,-2.214,0.161,2.961,0.181,18.94991,0.003332,1.25293,0.03979467679225451,19.273,0.013,1.074,0.026,0.481,0.043,1.156,0.019,0.99,1
Gaia EDR3 5597784159981432832,0.029131,-0.078391,119.75478604098,-28.65312006482,0.3094,0.0359,-2.22,0.031,2.886,0.033,16.082714,0.002786,0.797111,0.0056183278651214365,16.256,0.006,0.587,0.01,0.378,0.011,0.651,0.01,0.99,1
Gaia EDR3 5597787527235425920,-0.012421,-0.023136,119.70744286603,-28.59786844323,0.1979,0.0396,-2.189,0.033,2.823,0.035,16.217596,0.002787,0.815168,0.006140277843876448,16.403,0.01,0.577,0.013,0.051,0.012,0.699,0.013,1.0,1
Gaia EDR3 5597784709737187200,0.071973,-0.037543,119.80357493343,-28.61225153099,0.1615,0.045,-2.247,0.04,2.767,0.047,16.474602,0.002796,0.775917,0.0069039937717237255,16.647,0.007,0.525,0.011,0.174,0.01,0.667,0.011,1.0,1
Gaia EDR3 5597784606658023552,0.015919,-0.040822,119.73972387656,-28.61555407997,0.1591,0.0756,-2.225,0.066,2.778,0.069,17.519432,0.002863,1.016359,0.011246643454826866,17.774,0.012,0.748,0.018,0.443,0.018,0.913,0.017,1.0,1
Gaia EDR3 5597787419846197760,-0.012965,-0.040167,119.70682145663,-28.61489974868,0.1747,0.0649,-2.292,0.059,2.743,0.059,17.278381,0.002837,0.963833,0.008943977750419553,17.51,0.01,0.685,0.016,0.371,0.016,0.85,0.014,1.0,1
Gaia EDR3 5597787595954892416,0.008581,-0.015218,119.7313628341,-28.58995040741,0.2066,0.0133,-2.155,0.011,2.934,0.012,11.838469,0.002762,0.514623,0.004744617265913026,11.994,0.012,0.333,0.019,-0.525,0.016,0.442,0.016,1.0,1
Gaia EDR3 5597787557285231616,-0.00091,-0.023742,119.72055393868,-28.59847535197,0.239,0.0666,-2.199,0.057,2.808,0.062,17.358316,0.002848,0.957544,0.009537456369493913,17.592,0.009,0.702,0.014,0.347,0.017,0.861,0.015,1.0,1
Gaia EDR3 5600791319971724416,-0.07871,0.046013,119.63200247176,-28.52869062635,0.2316,0.1278,-2.273,0.108,3.095,0.129,18.422064,0.003023,1.392143,0.023484277825813592,18.823,0.014,1.043,0.02,0.586,0.039,1.317,0.02,1.0,1
Gaia EDR3 5597784430548865664,0.016723,-0.061684,119.74064400006,-28.6364155865,0.1364,0.1075,-2.497,0.091,2.822,0.099,18.048347,0.002964,1.319916,0.015828533791858296,18.426,0.009,0.997,0.016,0.383,0.024,1.185,0.016,0.99,1
Gaia EDR3 5597787522925512320,-0.006549,-0.021342,119.71413179567,-28.596074848,0.0518,0.1158,-2.208,0.092,2.86,0.105,18.228336,0.002963,1.46253,0.024500073979480144,18.702,0.013,1.051,0.02,0.378,0.026,1.39,0.02,1.0,1
Gaia EDR3 5597787733386892672,-0.023068,-0.010606,119.69532027545,-28.58533697516,0.1651,0.3195,-2.148,0.241,2.952,0.257,19.582684,0.004021,1.82947,0.05534629596459008,20.222,0.021,1.39,0.041,,,1.758,0.028,1.0,1
Gaia EDR3 5600791874037684096,-0.042096,0.095812,119.67369897088,-28.47891306181,0.1671,0.056,-2.525,0.048,2.867,0.053,16.832664,0.00282,1.180258,0.009211940295073563,17.122,0.007,0.837,0.012,0.455,0.015,1.06,0.013,1.0,1
Gaia EDR3 5597782987439839744,-0.006902,-0.066932,119.71372635707,-28.64166530367,0.2296,0.0919,-2.233,0.083,2.767,0.082,17.86687,0.002915,1.462688,0.014463253921576569,18.292,0.008,1.077,0.015,0.409,0.023,1.347,0.013,1.0,1
Gaia EDR3 5597788935984701184,-0.05852,0.040586,119.65497937521,-28.53413131167,0.1837,0.0209,-2.294,0.018,3.114,0.02,14.997278,0.00277,0.991422,0.005134997663095866,15.343,0.013,0.735,0.016,-0.181,0.012,0.92,0.017,1.0,1
Gaia EDR3 5600791393001428480,-0.090397,0.067049,119.61872056447,-28.50764567691,0.1968,0.0348,-2.271,0.033,3.107,0.033,16.031048,0.002785,0.637553,0.005634833449180197,16.162,0.01,0.44,0.014,0.314,0.013,0.523,0.014,0.99,1
Gaia EDR3 5597788935984700288,-0.050822,0.034451,119.66373750199,-28.5402704596,0.2455,0.0293,-2.499,0.025,2.829,0.031,15.525469,0.002774,0.788757,0.005195969688133294,15.669,0.01,0.548,0.014,0.329,0.014,0.68,0.017,1.0,1
Gaia EDR3 5597785152103661056,0.056507,0.003997,119.785932358,-28.57072111369,0.0716,0.0502,-2.291,0.04,3.082,0.047,16.739727,0.002808,0.962944,0.006991051780669344,16.978,0.008,0.642,0.012,0.26,0.013,0.867,0.013,0.99,1
Gaia EDR3 5597787492868755584,-0.022983,-0.036153,119.69540993633,-28.61088389633,0.0568,0.4051,-2.354,0.328,3.082,0.344,19.744438,0.004253,1.609592,0.07436769735577403,20.262,0.027,1.158,0.048,0.238,0.094,,,0.99,1
Gaia EDR3 5597787870832797056,-0.004253,0.015868,119.71674743249,-28.55886472681,0.1713,0.0458,-2.505,0.036,2.804,0.041,16.529171,0.002796,0.929229,0.006297698786064637,16.746,0.01,0.619,0.015,0.157,0.016,0.837,0.015,1.0,1
Gaia EDR3 5597789172193283712,-0.016636,0.05733,119.70265709079,-28.51740236346,0.1798,0.0521,-2.19,0.044,2.783,0.053,16.88512,0.002804,0.931335,0.008124976799966876,17.075,0.013,0.65,0.019,0.208,0.02,0.835,0.018,1.0,1
Gaia EDR3 5597787935247299328,-0.020083,0.018713,119.69872532835,-28.5560184413,0.2134,0.1173,-2.4,0.098,2.73,0.117,18.320566,0.003004,1.30884,0.018704796523886593,18.638,0.014,0.909,0.021,0.423,0.026,1.233,0.021,1.0,1
Gaia EDR3 5597787454205933952,-0.003563,-0.039807,119.71753140009,-28.61453979689,0.0829,0.1344,-2.157,0.116,2.935,0.124,18.386734,0.003017,1.541584,0.022145245313610777,18.893,0.016,1.055,0.023,0.34,0.034,1.425,0.02,1.0,1
Gaia EDR3 5597783365396223744,0.030498,-0.094664,119.75634950828,-28.66939321039,0.321,0.0141,-2.395,0.012,2.785,0.014,12.610752,0.002765,0.375021,0.01596276066349427,12.658,0.027,0.238,0.05,-0.299,0.046,0.271,0.041,0.99,1
Gaia EDR3 5597787935242491648,-0.013746,0.010031,119.70593947717,-28.56470088272,0.0995,0.154,-2.165,0.125,3.004,0.143,18.595093,0.003152,1.885809,0.035268191249339685,19.205,0.019,1.469,0.03,0.85,0.07,1.745,0.025,1.0,1
Gaia EDR3 5597787527235426816,-0.015461,-0.021561,119.70398107764,-28.59629354093,0.2508,0.0293,-2.147,0.025,2.887,0.027,12.498679,0.002762,0.616155,0.004736604057761214,12.645,0.013,0.44,0.017,-0.415,0.014,0.512,0.019,1.0,1
Gaia EDR3 5597789279572937728,-0.004986,0.065115,119.71591573526,-28.50961860211,0.2859,0.1206,-2.467,0.101,3.048,0.12,18.294905,0.002974,1.496269,0.021967074452461804,18.75,0.016,1.083,0.023,0.332,0.029,1.422,0.022,0.99,1
Gaia EDR3 5597787492875693952,-0.029267,-0.037783,119.68825227805,-28.61251223014,0.1587,0.0142,-2.403,0.012,2.721,0.013,13.75774,0.002765,0.544927,0.004820867660494322,13.894,0.01,0.381,0.016,-0.39,0.015,0.495,0.013,1.0,1
Gaia EDR3 5597784503578818816,0.006912,-0.044749,119.72946455803,-28.61948194478,0.0969,0.0542,-2.232,0.047,2.757,0.049,16.92084,0.002812,0.862154,0.0075293588704484,17.132,0.01,0.61,0.015,0.298,0.014,0.763,0.015,1.0,1
Gaia EDR3 5597787935242550400,-0.009735,0.02342,119.71050680994,-28.55131306502,0.087,0.0931,-2.151,0.079,2.865,0.09,17.553503,0.002994,1.141695,0.01022305629447476,17.795,0.011,0.832,0.018,0.235,0.022,1.071,0.018,1.0,1
Gaia EDR3 5597786187205643264,-0.05034,-0.045158,119.66424309301,-28.6198787257,0.1436,0.054,-2.276,0.049,2.718,0.053,16.952782,0.002807,0.822109,0.008087660353897163,17.124,0.008,0.585,0.014,0.276,0.015,0.722,0.01,0.99,1
Gaia EDR3 5597787660369394432,0.005749,0.006534,119.7281357318,-28.56819887675,0.2395,0.1404,-2.436,0.111,2.737,0.13,18.571081,0.003277,1.812948,0.025452821336739866,19.158,0.013,1.453,0.022,0.714,0.061,1.748,0.02,1.0,1
Gaia EDR3 5597788695466523136,-0.023115,0.025495,119.69527528185,-28.54923575056,0.1978,0.0874,-2.299,0.075,3.138,0.088,17.788363,0.002887,1.103188,0.011337081679162411,18.02,0.013,0.794,0.02,0.443,0.03,0.998,0.021,1.0,1
Gaia EDR3 5600791289922226432,-0.089852,0.047545,119.61932136072,-28.52715010687,0.2896,0.0417,-2.37,0.035,3.111,0.039,16.456861,0.002789,1.037218,0.00670333208188286,16.716,0.009,0.759,0.014,0.264,0.013,0.898,0.013,0.99,1
Gaia EDR3 5597787900882708224,-0.023558,0.000345,119.6947650819,-28.57438530863,0.1579,0.1601,-2.236,0.136,3.119,0.15,18.829597,0.003317,1.611721,0.032539812199826844,19.343,0.014,1.225,0.026,0.472,0.062,1.57,0.026,1.0,1
Gaia EDR3 5597788347559457024,0.003875,0.03417,119.72600093929,-28.54056343638,0.0541,0.1166,-2.498,0.094,3.023,0.113,18.230433,0.003022,1.303968,0.018044826460789254,18.589,0.017,0.952,0.024,0.367,0.031,1.221,0.025,0.99,1
Gaia EDR3 5597788523660863360,-0.053471,-0.002579,119.66070078616,-28.57729864545,0.307,0.3494,-2.353,0.282,3.108,0.307,19.626572,0.004113,1.466873,0.07777586968334073,19.977,0.02,1.191,0.034,,,1.383,0.025,0.99,1
Gaia EDR3 5597784297412044032,0.055326,-0.064376,119.78462844559,-28.63909492491,0.2965,0.2101,-2.461,0.17,2.772,0.19,19.029581,0.003455,1.793875,0.0335475375102257,19.638,0.012,1.335,0.027,0.833,0.085,1.665,0.02,0.99,1
Gaia EDR3 5597784361829435904,0.041692,-0.051066,119.76908820855,-28.62579097803,0.1784,0.0879,-2.148,0.082,3.049,0.092,17.750235,0.002923,1.114662,0.01147351319343818,18.066,0.008,0.821,0.013,0.242,0.018,1.016,0.014,1.0,1
Gaia EDR3 5597784464908628608,-0.005978,-0.055464,119.71477913095,-28.6301975695,0.2381,0.1702,-2.225,0.144,3.117,0.157,18.8057,0.003186,1.437942,0.030014125541151453,19.241,0.012,1.046,0.023,0.394,0.039,1.346,0.019,0.99,1
Gaia EDR3 5600791908383163776,-0.06049,0.101947,119.65277657312,-28.47276891091,0.3081,0.0723,-2.439,0.062,2.757,0.07,17.421711,0.002868,1.433634,0.02254502916387557,17.796,0.01,0.981,0.016,0.487,0.023,1.25,0.018,0.99,1
Gaia EDR3 5597787660364527872,0.007146,-0.003509,119.72972757771,-28.57824179087,0.3416,0.1386,-2.394,0.116,3.089,0.13,18.495934,0.003278,1.797861,0.023316203893429994,19.119,0.014,1.377,0.025,0.628,0.063,1.693,0.018,0.99,1
Gaia EDR3 5597787458516318336,-0.00367,-0.02636,119.71741057805,-28.60109276823,0.2037,0.0135,-2.354,0.012,2.685,0.013,12.487686,0.002763,0.596303,0.0047930204464408455,12.619,0.01,0.44,0.016,-0.413,0.014,0.489,0.017,1.0,1
Gaia EDR3 5597784190030639872,0.012163,-0.074595,119.73545043662,-28.64932799272,0.178,0.0762,-2.143,0.067,2.784,0.071,17.513466,0.002872,1.411058,0.011274641856839622,17.935,0.009,1.022,0.015,0.478,0.021,1.305,0.013,1.0,1
Gaia EDR3 5600791491777210240,-0.077543,0.069165,119.63335030019,-28.50553975335,0.3256,0.0871,-2.251,0.077,2.753,0.082,17.82572,0.002927,1.262196,0.015475814841228877,18.147,0.011,1.042,0.016,0.389,0.022,1.153,0.017,0.99,1
Gaia EDR3 5597787729083970560,-0.019734,-0.011513,119.69911694653,-28.58624400886,0.277,0.0792,-2.124,0.067,2.873,0.073,17.679913,0.002882,1.520985,0.009936136271207234,18.149,0.012,1.107,0.019,0.392,0.03,1.446,0.017,1.0,1
Gaia EDR3 5597784469210897792,0.002228,-0.060822,119.72412851993,-28.6355547724,0.3147,0.0425,-2.187,0.039,3.055,0.043,14.335516,0.002822,0.736664,0.004886657855835622,14.49,0.009,0.498,0.016,-0.153,0.015,0.656,0.015,0.99,1
Gaia EDR3 5597786187206060160,-0.048887,-0.053394,119.6658939126,-28.62811604022,0.1478,0.0305,-2.206,0.026,3.126,0.028,15.675519,0.002868,0.757036,0.00638900594771988,15.894,0.006,0.51,0.011,-0.088,0.012,0.675,0.01,0.99,1
Gaia EDR3 5597788828595748224,-0.06462,0.024028,119.64802403581,-28.55068524081,0.2391,0.0952,-2.581,0.084,2.946,0.095,17.846039,0.002951,1.83353,0.018669163880581263,18.447,0.015,1.412,0.023,0.497,0.037,1.776,0.021,1.0,1
Gaia EDR3 5597783850743731968,0.085252,-0.068624,119.81873039195,-28.64332291748,0.2275,0.065,-2.197,0.058,2.722,0.066,17.317173,0.002832,0.936249,0.009871104548124288,17.532,0.009,0.679,0.012,0.437,0.012,0.836,0.012,0.99,1
Gaia EDR3 5597788828595765888,-0.06833,0.027358,119.64380301536,-28.54735337508,0.1236,0.0831,-2.102,0.073,2.839,0.077,17.71262,0.002887,1.613653,0.014693320285081926,18.216,0.011,1.186,0.017,0.416,0.026,1.516,0.017,1.0,1
Gaia EDR3 5597783953822931840,0.083242,-0.037276,119.81641135219,-28.61197678439,0.1869,0.0245,-2.115,0.021,2.796,0.024,15.258753,0.002771,0.73248,0.005137521678786378,15.437,0.007,0.497,0.011,-0.062,0.011,0.629,0.012,0.99,1
