id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
22690 2260.24 3731.04 21.989 0.137 0.626 0.445 "" "" 1.462 0.159 118.56305193576075 -38.00886029279061 8.2588
22695 2381.19 1024.57 21.937 0.173 2.046 0.577 "" "" 1.483 0.185 118.54780886271126 -38.33608393904366 5.1835
22706 483.612 2383.84 22.053 0.139 0.762 0.233 "" "" 1.52 0.155 118.83797416871882 -38.16999232047345 6.4432
22713 1143.42 2335.15 21.853 0.107 1.117 0.248 "" "" 1.202 0.152 118.73655440310704 -38.1765057401542 9.2610
22729 1072.56 1665.42 21.918 0.113 1.347 0.291 "" "" 1.42 0.149 118.74828414655599 -38.257382891264974 9.0643
22734 905.181 3693.36 22.028 0.123 0.03 0.593 "" "" 1.448 0.137 118.77151033400139 -38.01212325646738 5.5843
22760 1404.43 879.503 22.02 0.135 0.502 0.217 "" "" 1.278 0.152 118.69821717449794 -38.35268631578579 14.0117
22896 2524.56 882.304 22.161 0.142 0.915 0.29 "" "" "" "" 118.52593476559322 -38.35341504445206 8.7717
4101 3883.98 4080.86 18.302 0.017 1.137 0.029 0.413 0.057 1.326 0.028 118.3128822571265 -37.96812757636757 7.1142
5862 1205.72 320.139 19.351 0.125 0.426 0.15 "" "" 0.689 0.284 118.72947359362031 -38.42010263531547 12.4209
6287 3739.63 266.382 19.021 0.034 1.032 0.046 0.389 0.083 1.327 0.044 118.339818313762 -38.42901410909345 5.0898
6387 2824.71 3187.49 19.087 0.023 1.476 0.041 "" "" 1.693 0.029 118.47690964015742 -38.07509246577589 14.8673
7071 57.893 407.59 19.182 0.046 1.116 0.064 0.521 0.12 1.347 0.051 118.90590385020525 -38.4084395120905 5.7137
157 3982.98 68.142 14.547 0.04 0.438 0.049 0.404 0.052 0.889 0.05 118.30263650704491 -38.453205585126916 11.3825
1542 3864.96 181.405 16.787 0.032 1.052 0.04 1.096 0.054 -0.125 0.071 118.32064770708728 -38.439403983416376 7.0877
7973 625.241 3945.12 20.681 0.105 -0.329 0.116 "" "" 2.959 0.126 118.81425334801965 -37.98142840239504 13.5581
4867 3971.85 101.949 18.749 0.029 0.583 0.041 0.364 0.06 0.839 0.043 118.30430636794675 -38.44910901095154 7.3122
8502 485.23 4025.97 19.475 0.031 1.056 0.046 0.459 0.125 0.751 0.066 118.83568705356411 -37.9715233359771 6.9881
8614 230.886 4029.8 20.476 0.098 -0.078 0.111 "" "" 1.634 0.198 118.87480107402037 -37.9708180964171 6.7759
8648 4010.94 406.639 19.591 0.032 1.354 0.062 "" "" 1.67 0.046 118.29791603276435 -38.41232092266126 5.5068
6786 42.322 3557.0 19.225 0.051 0.956 0.065 "" "" "" "" 118.90438956581644 -38.02778181600588 6.9603
8725 3992.51 423.608 20.239 0.035 1.817 0.098 "" "" 3.178 0.047 118.30072955266088 -38.41025246133816 6.0097
8149 48.037 224.556 19.437 0.041 1.309 0.06 0.972 0.188 1.495 0.046 118.90764691631652 -38.430551910827454 6.8284
10557 844.584 3793.66 19.668 0.126 1.391 0.189 0.198 0.424 0.57 0.288 118.78070581609354 -37.99994309695608 8.5249
11675 100.989 130.901 19.857 0.041 2.165 0.078 -0.595 0.244 1.373 0.048 118.89961900729861 -38.44192166056454 6.7326
11079 4.034 673.196 20.781 0.077 1.766 0.182 "" "" 2.43 0.079 118.9138578273065 -38.37628661817285 16.4212
12520 467.164 1042.39 21.505 0.515 -0.376 0.551 "" "" "" "" 118.84216896346481 -38.33210649677423 7.6932
4970 3985.37 303.881 18.647 0.028 0.979 0.041 0.535 0.073 1.273 0.042 118.30197631224273 -38.424716059994225 7.2353
13019 7.104 611.559 21.127 0.123 -0.317 0.143 "" "" 1.601 0.136 118.91346215900303 -38.383739092226136 9.8971
13032 2128.39 1484.37 20.73 0.057 1.913 0.162 "" "" 2.76 0.078 118.58611944786044 -38.280270888275744 10.9586
13914 4045.06 94.539 20.562 0.051 1.155 0.09 "" "" 2.707 0.098 118.29305567543037 -38.4500743503451 6.1805
14116 3255.08 1779.24 20.491 0.035 1.115 0.06 "" "" 1.587 0.044 118.41246556867819 -38.24570592877011 9.8176
14335 767.696 134.24 19.703 0.08 2.04 0.12 "" "" 0.237 0.101 118.79707357738712 -38.442153343319646 6.1380
14463 359.665 3970.89 20.406 0.045 1.092 0.073 0.263 0.238 1.259 0.057 118.8550676469325 -37.978060756564666 6.4408
14836 4011.55 43.842 20.476 0.049 0.975 0.081 0.818 0.441 1.24 0.061 118.2982725280139 -38.45616974455081 5.3981
15042 4047.38 90.392 21.039 0.1 1.231 0.165 "" "" 2.029 0.102 118.29270400072934 -38.450577774069984 7.0060
15069 4081.56 123.31 20.516 0.045 0.998 0.083 "" "" 1.187 0.069 118.28740616823264 -38.44663181735257 7.6159
15115 37.639 3454.48 20.216 0.114 2.016 0.157 "" "" 1.211 0.119 118.9052370744931 -38.04016808944405 5.5164
11868 1215.27 1968.74 20.451 0.061 1.074 0.095 "" "" 1.95 0.065 118.72595848405395 -38.22085911276741 18.8297
15725 3347.43 121.933 20.639 0.049 1.023 0.093 "" "" 1.356 0.074 118.40031899710658 -38.446098763287985 6.2212
15893 1014.68 3816.61 20.738 0.045 1.328 0.103 "" "" 1.575 0.053 118.7545161188648 -37.997331390112485 5.5217
16163 829.319 320.802 19.31 0.25 2.46 0.342 "" "" -0.457 0.274 118.787364231823 -38.41966386841608 9.2938
17642 3733.83 27.241 20.719 0.057 2.267 0.279 "" "" 1.158 0.07 118.3410071981765 -38.457911556473114 5.2281
9650 456.083 3851.5 19.776 0.034 1.113 0.057 0.491 0.147 1.529 0.044 118.84038649617618 -37.99258229511896 5.0893
18265 15.692 133.642 20.883 0.077 1.352 0.127 "" "" 1.297 0.088 118.91273450742754 -38.44150910765369 8.1170
12148 3740.8 191.101 20.155 0.045 1.404 0.081 "" "" 1.633 0.057 118.33973180579693 -38.43811380904935 5.6385
18641 2014.06 1546.81 21.1 0.064 1.386 0.116 "" "" 1.59 0.074 118.603626199302 -38.27261535357264 13.4772
18715 1656.7 1370.6 21.85 0.127 -0.317 0.157 "" "" 2.016 0.129 118.65880782199253 -38.29357188996137 6.9855
18721 1152.24 868.502 21.776 0.098 -0.29 0.119 "" "" 1.918 0.098 118.73701831279963 -38.353775627555336 8.9029
18988 1509.24 805.249 21.647 0.069 -0.381 0.106 "" "" 1.459 0.097 118.68218928793029 -38.36176063923755 17.8658
19494 1739.57 516.503 21.474 0.085 0.706 0.435 "" "" 1.856 0.098 118.64712233021054 -38.396878413446785 15.7371
19629 3547.53 587.939 21.441 0.063 0.445 0.111 "" "" "" "" 118.36896467117317 -38.389967169210536 26.7693
19927 3656.8 352.38 21.25 0.058 1.094 0.125 "" "" 1.418 0.079 118.35245104165806 -38.418541329120984 6.6926
19941 3381.41 1445.86 21.26 0.056 1.014 0.126 "" "" 1.402 0.073 118.39344948486153 -38.28611915004306 24.5431
20035 1129.66 925.578 21.455 0.098 0.231 0.14 "" "" 1.441 0.102 118.74042033153403 -38.346855814278186 10.6273
20044 4077.18 2168.48 21.578 0.082 0.062 0.151 "" "" 1.649 0.097 118.28554129550625 -38.199445042260585 21.3331
20259 1514.45 1765.6 21.432 0.096 0.778 0.15 "" "" "" "" 118.68019595892044 -38.24569600577711 22.3501
20260 1078.32 809.862 21.326 0.071 1.168 0.159 "" "" 1.473 0.086 118.74846018847987 -38.36079252304409 18.5326
20304 3850.34 746.097 21.392 0.073 -0.241 0.445 "" "" 1.367 0.103 118.3221953882733 -38.37114045181072 5.9990
20495 2907.32 1608.22 21.27 0.155 0.362 0.577 "" "" 0.926 0.239 118.4661642441985 -38.26604434014268 21.8469
20599 883.612 1262.84 22.06 0.116 -0.38 0.148 "" "" 1.515 0.137 118.77784453932499 -38.30585934056409 20.7963
20600 873.219 1073.98 21.418 0.096 1.059 0.162 "" "" 1.493 0.104 118.77967742885613 -38.32867536756539 21.4376
20661 1288.03 726.398 21.489 0.083 1.182 0.38 "" "" 1.556 0.087 118.71630983848532 -38.37107993113865 11.2649
20674 1687.0 3873.05 22.29 0.251 -0.108 0.293 "" "" "" "" 118.6510414842274 -37.99115054695968 14.8985
20695 3560.87 1235.44 21.355 0.063 0.951 0.133 "" "" 1.248 0.094 118.36610924592699 -38.31172184634011 20.9228
20779 2273.03 4042.05 22.237 0.212 0.004 0.261 "" "" 2.235 0.208 118.56069876498665 -37.97128330023775 14.6621
20832 1422.52 963.792 21.316 0.077 1.372 0.198 "" "" 1.304 0.093 118.69533026293402 -38.342516245136814 11.5520
20978 3009.1 507.971 21.629 0.108 0.797 0.189 "" "" 1.674 0.123 118.45187587628403 -38.399119215708886 5.0087
21066 1861.77 1778.91 21.504 0.069 0.869 0.332 "" "" 1.495 0.092 118.62676071108073 -38.244418264534836 6.5684
21069 440.432 1791.89 21.503 0.104 0.991 0.159 "" "" 1.482 0.115 118.84535011262027 -38.24149522672624 6.4616
21183 1254.35 4011.28 21.741 0.087 1.12 0.206 "" "" 1.914 0.104 118.71741261376476 -37.97403161256621 12.2548
21267 1254.9 751.692 21.495 0.081 1.021 0.155 "" "" 1.412 0.087 118.72137392369416 -38.36799129046666 17.3667
21281 637.604 1946.05 21.489 0.08 0.827 0.144 "" "" 0.869 0.162 118.81483319366096 -38.2230510620668 12.5897
21343 2573.15 2162.69 21.626 0.083 0.807 0.157 "" "" 1.559 0.098 118.5168722414596 -38.198711788344625 7.3480
21350 1308.96 3855.43 21.605 0.141 0.787 0.204 "" "" 1.408 0.191 118.70920689835405 -37.992919931795676 13.6357
21370 1502.3 2376.63 21.574 0.096 1.154 0.181 "" "" 1.526 0.105 118.68130623146959 -38.17183434088321 13.6720
21381 1453.88 1203.02 21.653 0.096 1.087 0.21 "" "" 1.61 0.103 118.6902100754859 -38.31363263641393 21.3996
21407 1010.7 1855.39 21.594 0.103 1.115 0.206 "" "" 1.543 0.114 118.75756258018562 -38.2343638650384 22.0578
21415 589.062 1403.27 21.499 0.074 0.778 0.145 "" "" 1.284 0.089 118.82297279590375 -38.28860609251935 6.1160
21440 272.829 2227.55 21.45 0.09 1.14 0.15 "" "" 1.297 0.114 118.87058713900302 -38.18868095183945 7.6203
21523 824.758 2310.96 21.855 0.113 1.103 0.246 "" "" 1.87 0.123 118.7855954799661 -38.17912576144804 20.1895
21546 1785.3 2580.66 21.663 0.093 1.044 0.192 "" "" 1.602 0.105 118.63752684078919 -38.14744458329083 11.0534
21572 1726.38 1965.45 21.639 0.116 0.783 0.198 "" "" 1.483 0.128 118.6473525090092 -38.22174373420381 23.2927
21649 2587.26 2132.28 21.48 0.079 1.48 0.203 "" "" 1.347 0.109 118.5147398322795 -38.202400634876376 11.3759
21861 3154.01 915.889 21.545 0.079 1.465 0.242 "" "" 1.339 0.095 118.42908201774068 -38.34995564747625 11.7758
21873 2400.14 3350.13 21.827 0.108 -0.443 0.517 "" "" 1.617 0.121 118.54200774605364 -38.05503099737192 8.7804
21973 1341.98 3209.52 21.639 0.101 0.799 0.166 "" "" 1.234 0.125 118.7049300591948 -38.07101713569712 8.4797
22042 2610.35 2334.54 21.71 0.087 0.934 0.169 "" "" 1.451 0.113 118.51093747834864 -38.177977159616184 15.2847
22048 456.544 50.724 21.829 0.107 0.461 0.184 "" "" 1.485 0.124 118.84503323381152 -38.451950757855954 5.8540
22211 911.215 2473.43 21.746 0.101 1.045 0.213 "" "" 1.464 0.121 118.77209650379486 -38.15957174707876 14.9965
22319 2533.34 985.14 21.768 0.102 1.133 0.233 "" "" 1.45 0.122 118.52445673534075 -38.34099448236527 17.1663
22363 1869.21 1799.56 21.723 0.119 1.307 0.285 "" "" 1.374 0.137 118.62559078814661 -38.24192956050028 5.6121
22401 389.274 997.632 21.686 0.101 1.437 0.533 "" "" 1.259 0.125 118.85420420479132 -38.33744180834204 24.2540
22489 1932.6 775.977 22.141 0.158 0.943 0.277 "" "" 1.828 0.164 118.6171117427243 -38.365701879447116 12.5529
22536 819.329 3821.21 21.898 0.123 1.224 0.295 "" "" 1.509 0.13 118.78455590542852 -37.996589295738424 5.4920
22581 3190.7 2385.07 22.039 0.128 1.02 0.24 "" "" 1.66 0.136 118.42161540663275 -38.17242297955883 6.6704
22703 294.9 1094.74 21.89 0.142 0.899 0.245 "" "" 1.283 0.163 118.8685986400931 -38.325615256394336 15.5935
22759 1144.88 830.6 22.138 0.122 0.797 0.257 "" "" 1.63 0.139 118.73819734523954 -38.35834951284032 8.0587
22763 1203.52 2718.05 22.253 0.179 0.582 0.28 "" "" 1.697 0.19 118.72683559814394 -38.130285081310966 22.3577
22817 2204.98 1553.1 21.961 0.249 1.009 0.418 "" "" 1.053 0.389 118.57425439515666 -38.272037042813174 11.7589
22899 2825.39 3753.64 22.569 0.216 0.198 0.317 "" "" 1.821 0.224 118.47610233149528 -38.00666729576886 8.3091
78 87.898 3437.22 13.827 0.077 0.639 0.095 0.462 0.064 0.813 0.12 118.897528532104 -38.04230204823997 1.1729
7525 3992.76 70.094 19.294 0.046 0.842 0.061 0.473 0.095 1.112 0.052 118.30112989450822 -38.452978981607885 1.6922
181 3432.56 52.249 14.634 0.045 0.5 0.058 0.378 0.05 0.662 0.058 118.38731227373636 -38.45460199789784 0.2038
303 3100.44 3511.79 15.143 0.03 0.785 0.035 0.438 0.028 0.944 0.046 118.4340991117057 -38.03615975177947 1.3403
376 239.061 618.452 15.218 0.033 0.864 0.046 0.67 0.051 1.001 0.049 118.87777800815115 -38.38312700203362 0.5826
430 2996.67 988.469 15.566 0.016 0.83 0.02 0.185 0.025 0.987 0.042 118.4531912339205 -38.341033595721214 0.3219
489 3672.42 1742.16 15.673 0.016 0.897 0.02 0.224 0.021 1.143 0.028 118.34832360679422 -38.25058512080253 0.2523
526 2922.06 726.569 15.778 0.021 0.814 0.027 0.239 0.033 0.8 0.039 118.464991526005 -38.372616170876064 0.1417
708 805.287 3868.09 15.982 0.023 0.964 0.03 0.474 0.03 1.184 0.037 118.78665741295718 -37.99090992277401 1.6710
762 437.987 3696.67 15.809 0.032 1.187 0.04 1.352 0.046 1.25 0.054 118.8433618882253 -38.01127806105149 1.1742
836 3623.08 743.005 16.2 0.016 0.958 0.021 0.37 0.031 1.058 0.039 118.35715241028576 -38.3712976222178 0.2154
851 3387.49 2352.65 15.325 0.017 2.172 0.02 0.796 0.035 3.367 0.05 118.39138882913824 -38.17652881586075 0.1614
929 3123.0 3902.73 16.316 0.018 0.987 0.023 0.27 0.032 1.117 0.04 118.43014407771742 -37.988931597156906 0.8291
954 1806.74 1820.53 16.522 0.028 0.715 0.031 0.382 0.03 1.003 0.035 118.63517280939975 -38.239335570351756 0.4175
967 3229.76 273.675 16.375 0.034 0.931 0.043 0.273 0.052 0.064 0.087 118.41822860490677 -38.42764685998361 1.2725
1080 172.492 4048.59 16.595 0.04 1.462 0.068 -0.776 0.073 1.521 0.067 118.88375890166512 -37.968491468266436 2.3948
1107 118.288 25.401 16.009 0.034 2.937 0.13 -0.693 0.143 1.184 0.047 118.8970893255823 -38.45468904618607 2.1415
1120 502.337 444.68 16.523 0.031 0.764 0.043 0.672 0.052 0.922 0.039 118.83750115992825 -38.40438022097411 0.5455
1239 3617.14 201.001 16.366 0.029 1.417 0.036 1.001 0.043 1.658 0.045 118.35873874998393 -38.43679945530861 1.4985
1261 3810.82 393.405 16.754 0.025 0.896 0.032 0.389 0.043 1.115 0.04 118.32871144014966 -38.413729730875566 0.0993
1264 3934.91 2970.56 16.437 0.015 1.404 0.024 0.882 0.032 1.477 0.034 118.3064272282087 -38.102368782302484 0.2196
4794 3259.14 460.211 18.63 0.033 0.918 0.044 0.539 0.086 1.176 0.054 118.41347834959139 -38.405129806287306 1.1474
1514 3782.34 779.7 16.586 0.016 1.565 0.023 1.184 0.04 1.793 0.038 118.33261225756215 -38.36701434755941 1.2807
1518 3745.87 267.726 16.48 0.031 1.7 0.038 1.453 0.052 1.865 0.043 118.33885691717948 -38.42885761653286 0.5645
7945 3873.35 187.943 19.449 0.035 1.03 0.052 -0.704 0.175 1.394 0.048 118.31934918791177 -38.438621784018046 2.2495
1544 266.865 2319.78 17.041 0.032 0.765 0.042 0.413 0.052 1.051 0.044 118.87138993912059 -38.177528200201564 0.3226
1559 25.916 2630.41 16.582 0.038 1.393 0.051 1.244 0.057 1.579 0.07 118.90806296379789 -38.139755372041485 1.4465
1600 494.477 3483.55 16.399 0.028 1.726 0.035 1.476 0.041 1.981 0.051 118.83493810917724 -38.03708991771468 1.1067
1627 3445.49 2546.71 17.418 0.034 1.12 0.06 -0.301 0.064 2.277 0.042 118.38222740372828 -38.15312966837311 2.3595
1661 3158.31 3991.22 17.253 0.02 0.744 0.027 -0.058 0.037 0.949 0.042 118.4246034705726 -37.97827019400584 0.8990
1748 997.655 412.719 17.054 0.03 1.04 0.041 0.56 0.052 1.298 0.039 118.76135962323892 -38.408715019863116 0.4140
1750 3367.96 1303.98 16.856 0.018 1.35 0.025 0.951 0.034 1.484 0.033 118.39569423598347 -38.30325418444601 0.7142
1898 2762.33 89.253 16.958 0.029 1.416 0.039 0.843 0.044 1.564 0.041 118.49034947531052 -38.449491037248315 0.5694
1930 3889.64 1663.94 17.259 0.018 1.013 0.027 0.216 0.03 1.256 0.025 118.31501169008527 -38.260245885996135 0.9475
1940 4089.19 131.385 17.133 0.029 1.059 0.038 1.189 0.052 1.227 0.039 118.28622263127878 -38.44566312948287 2.3672
2000 2693.18 1120.14 17.067 0.024 1.338 0.031 0.746 0.043 1.549 0.046 118.49970535789134 -38.32483045673781 0.4697
2018 3977.77 4026.0 17.301 0.014 1.054 0.025 0.151 0.032 1.179 0.025 118.29852520303322 -37.97484740928036 1.5203
2038 261.083 3065.67 17.01 0.032 1.404 0.04 1.112 0.048 1.695 0.05 118.87135340416559 -38.087373201878925 1.6203
2058 3770.63 41.715 17.254 0.033 1.097 0.043 0.71 0.065 1.292 0.044 118.33532929607013 -38.456197268199034 1.8794
9408 3860.99 416.512 19.668 0.026 1.019 0.047 "" "" 1.227 0.039 118.32096648142597 -38.41098478301982 2.0792
2241 1994.77 475.373 17.432 0.015 1.039 0.023 0.486 0.034 1.305 0.027 118.60792295262175 -38.40209260780541 0.4250
2309 1207.15 4081.29 18.401 0.13 1.152 0.245 0.854 0.26 2.488 0.127 118.7245851989994 -37.96552511684193 2.5186
2319 3985.73 1203.71 17.363 0.017 1.281 0.026 0.614 0.039 1.516 0.033 118.30080404773193 -38.31596159366567 1.6135
2320 4024.62 3946.11 17.41 0.015 1.159 0.024 0.471 0.033 1.237 0.025 118.29141871207804 -37.98454768453457 2.0994
2332 3663.7 354.699 17.527 0.03 0.98 0.037 0.297 0.048 1.215 0.043 118.35138692514417 -38.41826762530999 1.0351
2392 3098.85 744.023 17.561 0.015 0.977 0.022 0.304 0.035 1.111 0.039 118.43777909582226 -38.37067509766674 0.5592
2399 1101.48 242.313 17.303 0.035 1.363 0.048 0.866 0.07 1.408 0.059 118.74560257908925 -38.42940949328659 0.2685
2613 4065.99 301.889 17.668 0.027 0.961 0.037 0.444 0.051 1.298 0.039 118.28957921730009 -38.425033631281124 2.5491
2615 3683.66 3957.25 17.71 0.016 0.818 0.026 0.245 0.034 1.017 0.026 118.34384542713912 -37.982876418481254 1.4310
2622 526.023 2939.89 17.682 0.024 0.989 0.03 0.475 0.036 1.404 0.035 118.83076105922413 -38.10282761441894 0.8677
2640 94.333 3601.94 17.773 0.046 0.858 0.056 0.326 0.051 0.883 0.076 118.89633435666921 -38.022399850056075 1.7191
2658 119.238 1339.88 17.568 0.041 1.35 0.056 1.439 0.105 1.709 0.053 118.89531164112798 -38.295819862672396 1.0490
2739 3941.44 258.008 17.649 0.028 1.075 0.039 0.68 0.049 1.328 0.043 118.3087898004611 -38.43021848944794 2.0022
2816 3946.93 3258.59 17.711 0.012 1.184 0.021 0.226 0.035 1.393 0.027 118.30422100894064 -38.067568456596575 1.2536
2821 3997.77 3984.09 17.758 0.014 1.044 0.023 0.174 0.033 1.209 0.025 118.2955011705585 -37.979931776684644 2.5710
2845 951.644 22.912 19.14 0.35 -0.441 0.374 "" "" 1.704 0.386 118.76892007622698 -38.45578389408663 2.2606
2874 4052.97 98.47 17.638 0.031 1.336 0.04 0.886 0.068 1.514 0.039 118.29183421740292 -38.44960677989925 0.9401
16385 899.065 3636.86 20.644 0.055 1.322 0.104 "" "" 1.316 0.061 118.77252112039058 -38.018946111832804 1.2894
3145 175.697 1730.55 17.836 0.035 1.078 0.047 0.774 0.069 1.208 0.05 118.88614318715145 -38.24865663972837 0.3201
3154 3649.47 3763.69 17.76 0.017 1.391 0.026 0.752 0.046 1.45 0.028 118.34934419147753 -38.006237821364515 1.1975
3523 2957.27 1184.57 18.104 0.023 1.037 0.031 0.272 0.042 1.235 0.044 118.45900765064854 -38.31729496670845 0.8685
3710 4064.72 633.352 18.14 0.026 1.149 0.034 0.604 0.069 1.548 0.04 118.28936312451106 -38.3849712591936 1.0015
3716 109.742 355.372 18.127 0.031 0.983 0.047 0.608 0.066 1.188 0.039 118.89799415259549 -38.41480006707908 1.7983
3729 4071.76 1288.13 18.093 0.015 1.578 0.025 1.098 0.087 2.028 0.027 118.28746762335311 -38.30584042351071 4.2322
3736 3254.35 170.825 18.168 0.036 0.97 0.048 0.599 0.075 1.161 0.048 118.41457425900352 -38.440100909136646 0.9499
3764 3152.79 953.871 18.123 0.031 1.123 0.041 0.535 0.054 1.278 0.048 118.42922251250853 -38.34536391821871 1.1549
3771 3797.35 1266.96 18.202 0.014 1.075 0.026 0.338 0.048 1.313 0.039 118.32969887801725 -38.30813760604428 1.3122
3806 830.352 2505.74 18.144 0.04 1.08 0.048 0.726 0.048 1.371 0.05 118.78449334113625 -38.155589661036615 0.5740
3811 10.797 140.542 18.125 0.035 0.804 0.052 0.367 0.069 0.845 0.043 118.91347880677438 -38.44067049836662 1.4087
3900 3761.59 534.777 18.223 0.023 1.08 0.034 0.504 0.051 1.343 0.033 118.33610766798915 -38.39659637255577 2.0159
3962 391.107 1937.4 18.251 0.032 1.151 0.044 0.737 0.078 1.503 0.041 118.85275581549546 -38.223861652420815 0.1129
4182 160.021 747.246 18.476 0.042 0.748 0.053 1.214 0.069 1.448 0.05 118.88977470438773 -38.36748543840312 0.4956
4295 2783.58 326.991 18.35 0.023 1.149 0.033 0.483 0.058 1.332 0.041 118.48678608181602 -38.420777879541774 0.2116
4469 3854.63 3795.39 18.395 0.016 1.244 0.029 0.446 0.058 1.353 0.026 118.31775069830182 -38.002601984214216 1.7045
4494 3664.38 255.203 18.466 0.032 1.037 0.043 0.475 0.07 -0.351 0.19 118.35140583687085 -38.430293523023735 2.0551
4604 774.796 3561.69 18.486 0.031 1.107 0.038 0.897 0.054 1.564 0.038 118.79172732188836 -38.02791287761451 0.9045
4776 3068.93 3795.06 18.502 0.022 1.269 0.035 0.63 0.097 1.416 0.035 118.43859382888046 -38.0018932520118 0.6702
4791 607.738 3844.73 18.555 0.033 1.104 0.045 0.399 0.067 1.366 0.041 118.81706996250266 -37.99354502561657 1.0261
4829 3668.83 3686.05 18.544 0.018 1.247 0.028 0.403 0.062 1.43 0.026 118.34646294186192 -38.015639965399615 1.6405
4936 455.635 1017.19 18.655 0.038 0.763 0.052 0.714 0.084 1.096 0.048 118.84397343292545 -38.33514122526677 0.9198
12961 3996.2 304.489 20.297 0.04 1.005 0.064 "" "" 1.483 0.054 118.30030987516612 -38.42465289496248 2.3897
5146 732.742 937.118 18.705 0.039 0.935 0.051 0.637 0.093 1.175 0.054 118.80145303728635 -38.34508288667337 0.8558
5209 430.692 4069.07 18.774 0.044 0.923 0.054 "" "" 1.337 0.051 118.8440216439708 -37.9662622353443 0.5104
5365 41.96 621.96 18.765 0.041 0.828 0.055 0.564 0.089 1.188 0.046 118.90808830472946 -38.38251522116773 0.5069
5404 234.444 685.728 18.725 0.037 1.145 0.053 0.777 0.095 1.368 0.042 118.87840460981148 -38.374991515203405 0.8847
5815 763.886 3478.28 18.849 0.032 1.169 0.043 0.73 0.1 1.4 0.038 118.79350883957643 -38.037983551999744 0.7980
5861 1416.79 3272.89 18.944 0.029 0.968 0.038 0.285 0.064 1.333 0.035 118.6933454281578 -38.0634294126414 0.6574
5904 3169.36 259.379 18.864 0.038 1.081 0.053 0.384 0.087 1.194 0.051 118.42753602797929 -38.42931714875806 1.1969
5956 632.847 3474.52 18.824 0.029 1.428 0.039 1.396 0.152 1.668 0.038 118.81366764853351 -38.038313137545614 0.6537
6005 3582.36 1799.28 18.98 0.022 1.062 0.033 0.259 0.061 1.467 0.028 118.36210417192147 -38.24359569453316 0.1963
6007 157.882 3519.78 20.019 0.109 -0.491 0.118 "" "" 1.025 0.111 118.88666233330498 -38.03239039207566 0.4659
6074 296.814 3215.61 18.978 0.023 0.993 0.036 0.58 0.073 1.339 0.035 118.86567177247717 -38.069285252033225 1.5389
6151 1722.87 3920.61 18.879 0.027 1.432 0.041 1.337 0.203 1.661 0.046 118.64546555119472 -37.98543654433377 0.6257
6214 4041.97 3357.5 18.979 0.02 1.088 0.036 0.435 0.084 1.255 0.038 118.28948083749181 -38.05570458601327 1.8309
6267 29.654 3878.74 18.911 0.108 2.068 0.154 -0.885 0.127 1.463 0.115 118.90593858381366 -37.988883721614016 1.2514
6366 729.473 3470.87 19.047 0.028 1.053 0.038 0.392 0.087 1.384 0.033 118.79881084676633 -38.03884634798195 1.3482
6682 413.106 897.629 19.109 0.035 0.743 0.05 0.863 0.113 0.918 0.045 118.85066290749198 -38.349551042179925 0.9898
6718 834.856 321.09 18.856 0.236 2.247 0.42 "" "" 1.908 0.425 118.78651226922439 -38.41963433592831 0.6254
6748 3178.62 3831.52 19.125 0.024 1.101 0.035 0.282 0.083 1.261 0.093 118.42167796387334 -37.99759114944306 0.4527
6852 4101.83 906.707 19.177 0.025 1.047 0.035 0.355 0.087 1.368 0.037 118.2833162124929 -38.35196848386832 1.5313
6880 565.43 3333.36 20.277 0.055 -0.444 0.064 "" "" 1.596 0.082 118.82421177213021 -38.05530973170083 1.4427
7050 4040.11 518.958 19.196 0.028 1.14 0.042 "" "" 1.391 0.04 118.2932901964341 -38.3987736572683 0.3405
7069 3761.35 323.403 19.267 0.035 0.944 0.044 0.553 0.074 1.332 0.047 118.3364069445606 -38.42214315233585 0.4046
7221 2083.47 2082.18 19.33 0.019 1.453 0.037 "" "" 1.833 0.027 118.5922862414413 -38.20797579095054 2.4968
7536 166.097 3842.35 19.646 0.077 0.569 0.101 "" "" "" "" 118.88499846090228 -37.99341187988647 2.4065
7720 2683.7 259.215 19.309 0.031 1.104 0.055 0.381 0.107 1.192 0.048 118.50223201347761 -38.42887423224012 0.9970
7782 3267.41 3771.66 19.387 0.029 1.335 0.054 "" "" 1.581 0.04 118.40809612905012 -38.00491052654953 0.3895
7855 297.756 3444.85 19.723 0.05 1.602 0.071 0.373 0.208 2.581 0.058 118.86524235063293 -38.04157982704647 0.4939
8050 3036.85 3853.24 19.392 0.031 1.24 0.046 0.509 0.119 1.482 0.043 118.44345560221541 -37.99483095586411 0.3797
8289 3667.35 351.172 19.454 0.031 1.158 0.046 "" "" 1.385 0.042 118.35082992339125 -38.41869738204428 2.0129
8387 3140.41 3986.91 19.453 0.022 1.799 0.048 "" "" 2.03 0.043 118.42736188723137 -37.9787740525214 1.1178
18031 3875.53 3501.38 20.804 0.047 1.032 0.092 "" "" 0.305 0.091 118.31490115777815 -38.03815642877419 1.4639
8623 3414.6 189.28 19.54 0.039 1.037 0.056 0.397 0.136 1.285 0.054 118.38990448173477 -38.43802309407958 1.5931
8983 793.02 161.258 19.285 0.145 0.128 0.206 "" "" 0.455 0.155 118.79314514418299 -38.43891203226803 1.5693
9148 1296.24 266.66 18.662 0.051 1.204 0.142 "" "" -0.445 0.063 118.7156177599647 -38.426652442639785 2.5357
