id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
3824 2121.44 3104.22 17.995 0.019 1.444 0.032 0.711 0.068 2.736 0.03 116.19105508858661 -28.24504712319593 0.7753
3834 3815.94 996.692 17.898 0.023 0.948 0.035 0.351 0.047 1.403 0.036 115.96074444096945 -28.50182381747726 1.0977
3842 3751.74 951.389 17.851 0.024 1.055 0.039 0.408 0.044 1.593 0.039 115.96959294164206 -28.507249896137733 1.4932
3880 1265.98 472.972 17.821 0.047 1.15 0.061 0.28 0.067 1.47 0.051 116.31094783215572 -28.562870826013263 1.7801
3896 308.107 167.077 17.675 0.045 1.316 0.06 0.347 0.068 1.26 0.054 116.44260604854209 -28.599021333431015 2.8520
3908 2129.19 3167.2 17.948 0.018 0.952 0.026 "" "" 1.384 0.029 116.18993056398605 -28.237428052494412 0.1608
3911 1421.77 3377.77 18.109 0.03 1.554 0.05 1.056 0.083 2.16 0.034 116.28673660844674 -28.211272415607823 1.1735
3991 437.661 1466.47 17.92 0.043 1.002 0.067 0.693 0.082 1.529 0.045 116.42356610762928 -28.441797713100264 0.5114
4005 34.826 828.788 17.794 0.04 1.148 0.072 0.744 0.128 1.245 0.05 116.4794340658086 -28.518640419902823 2.0770
4010 3560.28 666.748 17.95 0.024 0.904 0.035 0.299 0.047 1.396 0.027 115.99612787561051 -28.541539213485496 1.6954
4038 2824.41 3767.27 18.023 0.038 0.925 0.045 0.421 0.056 1.36 0.062 116.09400309621554 -28.16541160317816 1.1304
4047 3243.79 3353.82 17.907 0.018 1.186 0.026 0.439 0.045 1.546 0.026 116.03689640433652 -28.215866301065862 0.9060
4096 3106.18 1535.9 18.296 0.028 1.276 0.05 1.216 0.119 2.332 0.034 116.0575492972346 -28.435871089063642 0.1984
4097 266.514 51.942 17.815 0.04 1.286 0.055 0.039 0.059 1.236 0.049 116.44842276593991 -28.612924414607825 2.2263
4115 2386.36 3858.8 17.943 0.02 1.122 0.032 0.438 0.054 1.409 0.032 116.15398560970397 -28.15392098019339 1.5490
8918 1538.62 3304.31 19.405 0.041 1.251 0.063 "" "" 1.61 0.044 116.2707843171729 -28.220276343521025 1.1013
4330 1145.54 1296.29 18.033 0.038 0.689 0.051 0.258 0.055 1.204 0.04 116.32665753329125 -28.463062934271633 0.9838
4335 2175.72 281.039 18.046 0.029 1.299 0.062 0.973 0.097 1.741 0.045 116.18637826206535 -28.586957779466264 0.7232
4353 3157.9 627.39 18.123 0.031 0.964 0.05 0.156 0.104 1.416 0.046 116.05134704302169 -28.54593103372633 1.2615
4365 2457.92 2919.04 18.105 0.02 1.006 0.033 0.378 0.055 1.452 0.029 116.14509321350607 -28.26778344422706 1.2127
4377 1725.35 3826.61 18.023 0.028 1.309 0.043 0.455 0.064 1.619 0.036 116.24466511390582 -28.157204398969547 1.5449
4439 3726.82 724.595 18.113 0.026 1.091 0.039 0.312 0.046 1.57 0.037 115.97323263101163 -28.53468931287203 1.8174
4473 1050.35 1489.44 18.401 0.044 1.298 0.069 0.858 0.101 1.94 0.045 116.33952216548863 -28.439585828345308 0.6612
4501 2144.64 3533.01 18.106 0.021 1.249 0.03 0.625 0.057 1.816 0.033 116.18745330389659 -28.193146325337967 0.7573
4508 317.325 375.412 17.969 0.043 1.269 0.062 1.706 0.122 1.352 0.052 116.4411377521977 -28.573802528165448 2.4266
4612 3511.44 360.983 18.111 0.027 1.41 0.051 1.19 0.087 1.661 0.038 116.00312524324252 -28.578519026154623 0.9782
18094 3713.63 136.614 21.525 0.074 0.027 0.324 "" "" 2.549 0.086 115.97561770596938 -28.605875922536786 1.8349
4667 1005.57 2953.41 18.137 0.03 1.105 0.044 0.663 0.051 1.534 0.038 116.34422831436851 -28.262271445774452 0.5613
4702 139.147 1773.96 18.201 0.046 1.286 0.091 0.577 0.111 1.57 0.048 116.46420162393703 -28.4042861153691 1.5934
4767 672.701 3521.0 17.917 0.038 2.802 0.1 -0.764 0.116 1.308 0.04 116.38932020787263 -28.193232290810244 1.0364
4812 1842.57 3806.4 18.217 0.027 1.344 0.043 0.472 0.079 1.656 0.036 116.22860989423044 -28.1597606055218 1.4731
4863 3297.2 3258.05 18.226 0.016 1.213 0.029 0.981 0.068 1.428 0.026 116.02966585618739 -28.227512781921615 1.2777
4872 497.28 1648.55 18.275 0.14 1.529 0.179 "" "" 2.296 0.174 116.41521177499233 -28.419804990354834 4.7437
14024 3320.12 674.794 20.331 0.049 1.274 0.098 "" "" 1.698 0.061 116.02905445868664 -28.54034166453837 1.2175
4973 3218.41 470.692 18.307 0.03 1.024 0.049 0.497 0.063 1.469 0.048 116.0432025457818 -28.564961912446563 0.7164
4978 2610.58 301.974 18.386 0.028 0.943 0.053 0.021 0.069 1.227 0.05 116.12672298833822 -28.584827001952277 0.7025
5015 9.416 541.037 18.234 0.041 1.047 0.072 0.559 0.099 1.265 0.052 116.4832006931744 -28.553460690377115 3.6833
5032 1819.08 215.907 18.301 0.039 1.194 0.067 0.311 0.085 1.503 0.045 116.23535011047527 -28.594513104814613 0.8803
5096 3276.27 909.443 18.308 0.032 1.122 0.043 1.08 0.071 1.604 0.045 116.03483788126711 -28.511887153145057 1.3719
5112 1230.21 808.196 18.346 0.049 1.041 0.06 0.237 0.064 1.418 0.053 116.31552463001243 -28.522245156031026 0.7541
5144 1240.88 395.992 18.287 0.048 1.299 0.064 0.444 0.073 1.592 0.053 116.31446537904064 -28.57216903396408 1.5374
11946 3041.01 3542.53 20.21 0.03 1.643 0.093 "" "" 2.202 0.04 116.06451979957201 -28.192826819802708 1.1196
5229 3442.31 3092.98 18.424 0.016 1.083 0.031 0.12 0.049 1.365 0.03 116.00992789826476 -28.247636074793324 1.0093
5320 4039.63 2035.02 18.453 0.017 1.198 0.04 0.675 0.078 1.572 0.025 115.92905096955927 -28.376300179713688 1.1106
5323 223.076 331.301 18.294 0.04 1.213 0.061 1.854 0.152 1.298 0.051 116.4541058701488 -28.57905633315651 3.5367
5325 276.814 1427.37 18.41 0.04 1.143 0.071 0.651 0.111 1.503 0.046 116.44566226645527 -28.446382823725855 1.8931
5365 351.522 761.081 18.402 0.044 1.253 0.073 1.644 0.163 1.528 0.05 116.43607014931162 -28.527133493605653 2.6365
5379 3925.61 2684.58 18.555 0.022 1.443 0.045 0.876 0.108 2.047 0.032 115.94405055406237 -28.297538686747423 0.5816
5382 2491.0 3645.8 18.454 0.02 1.096 0.031 0.365 0.061 1.453 0.036 116.13984450097107 -28.179810515948436 1.9137
5384 308.515 9.535 18.225 0.046 1.588 0.1 -0.338 0.109 1.111 0.053 116.44270449803861 -28.61809854099714 3.2774
5391 3971.95 37.145 18.326 0.032 1.341 0.047 0.865 0.105 1.464 0.05 115.94029034181611 -28.618160803461954 2.6653
5569 553.563 275.224 18.2 0.047 2.926 0.125 -0.222 0.179 1.393 0.058 116.40883931946009 -28.586153945440277 3.1632
5637 1630.3 751.856 18.505 0.049 1.068 0.068 0.332 0.074 1.459 0.054 116.26071329285384 -28.529439318806627 0.9733
5665 135.395 247.397 18.407 0.046 1.427 0.07 0.36 0.084 1.535 0.054 116.46621228151831 -28.589134795252946 2.9224
5783 1217.61 1158.84 18.53 0.046 1.185 0.061 0.593 0.079 1.545 0.049 116.3169088851191 -28.479773810726613 1.1024
21755 2516.51 3493.03 21.572 0.065 -0.034 0.28 "" "" "" "" 116.1364958975665 -28.19833321508323 1.7114
6093 3310.34 3151.89 18.656 0.016 1.254 0.031 0.321 0.073 1.509 0.027 116.02796793862693 -28.24037995689745 1.1559
14840 3660.97 112.536 21.231 0.071 0.337 0.179 "" "" 2.676 0.08 115.98286286083945 -28.608742584562663 0.4450
6222 753.26 2429.33 18.206 0.123 2.607 0.532 "" "" 0.843 0.136 116.37934261013716 -28.325497967404242 0.6205
6279 590.191 712.57 18.657 0.047 1.101 0.07 0.526 0.081 1.455 0.052 116.40338769348334 -28.533229580691657 1.1825
6282 817.877 113.363 18.543 0.053 1.277 0.068 1.653 0.159 1.329 0.063 116.37275111292064 -28.605999472467552 1.3599
6287 3861.01 584.721 18.759 0.021 1.132 0.042 0.446 0.075 1.628 0.036 115.95496749944532 -28.55175145995626 1.0561
6390 4037.17 235.85 18.739 0.024 1.113 0.039 0.364 0.088 1.387 0.04 115.93115161956467 -28.594160159093697 2.9588
6486 1277.1 3939.68 18.767 0.036 1.215 0.059 0.378 0.094 1.539 0.041 116.3060252992732 -28.143096006123717 0.2212
6487 150.364 96.199 18.607 0.044 1.479 0.075 0.321 0.084 1.473 0.052 116.46430768306897 -28.607457341205407 0.7620
21007 3313.4 340.849 21.758 0.098 0.74 0.632 "" "" 2.261 0.108 116.03030329595953 -28.58077296069441 2.0046
6561 3873.85 410.849 18.819 0.017 1.157 0.039 0.524 0.074 1.494 0.041 115.95337708444357 -28.572817631142605 2.6329
6577 178.491 484.484 18.829 0.049 1.667 0.078 1.179 0.167 1.934 0.058 116.46006992900405 -28.560465891346375 2.6749
6642 184.285 934.272 18.737 0.044 1.261 0.076 0.628 0.091 1.527 0.051 116.4588345460082 -28.506006255863277 1.0394
6650 722.344 219.928 18.664 0.054 1.358 0.075 0.503 0.102 1.43 0.063 116.3857476411984 -28.593006662435318 2.8342
6652 3052.38 849.039 18.891 0.041 0.944 0.055 0.163 0.075 1.417 0.054 116.06560035447131 -28.518993368797677 1.2571
6734 91.64 152.542 18.877 0.044 1.718 0.08 "" "" 1.763 0.053 116.47230561028991 -28.600580152721204 1.9077
6736 13.019 616.548 18.762 0.047 1.416 0.08 0.511 0.122 1.546 0.057 116.4826325884665 -28.544320380419713 0.9486
6817 37.36 251.62 18.773 0.057 1.394 0.08 0.098 0.089 1.546 0.064 116.47965222430702 -28.588532295966505 2.2148
20635 1262.36 114.566 22.32 0.171 -0.219 0.305 "" "" 2.708 0.17 116.31179552256424 -28.606266996934412 2.3722
11787 3597.37 3262.29 20.691 0.048 1.864 0.254 "" "" 2.689 0.052 115.98849772898394 -28.227278399815884 1.2177
7005 2760.77 1558.06 18.964 0.037 1.005 0.053 0.321 0.078 1.547 0.045 116.10489556215653 -28.432866628259088 0.6132
7023 571.321 286.446 18.776 0.05 1.412 0.075 0.475 0.118 1.464 0.062 116.40639306848972 -28.584811576682572 2.2535
7028 3849.03 58.255 18.931 0.027 1.134 0.058 0.26 0.088 1.457 0.049 115.95712635195184 -28.61549031674179 2.1198
7103 3609.85 3563.87 18.954 0.02 1.354 0.04 "" "" 1.612 0.028 115.98649071074277 -28.190771549936784 1.4825
7121 3164.51 391.077 18.99 0.032 0.982 0.055 0.194 0.079 1.404 0.051 116.05067217836344 -28.574552420881837 0.9091
7135 1542.35 3604.67 18.886 0.032 0.93 0.062 0.63 0.094 1.298 0.039 116.2699784304852 -28.183909089869097 1.1037
18591 4100.33 1216.59 21.117 0.048 1.214 0.16 "" "" 1.899 0.058 115.92152895438818 -28.475460646484265 1.3853
14352 1415.71 3731.98 20.394 0.047 1.408 0.089 "" "" 1.726 0.053 116.28722050229564 -28.168375341490865 0.9845
7341 3061.62 455.237 18.967 0.036 1.267 0.061 0.731 0.129 1.594 0.05 116.06471917222088 -28.566687611322074 1.3398
7381 396.272 1838.3 19.651 0.055 1.548 0.101 "" "" 2.283 0.055 116.4288775939054 -28.39673418340901 1.0856
7418 38.095 113.906 19.021 0.052 1.653 0.079 "" "" 1.77 0.059 116.47968639783325 -28.605208826499343 3.3983
7419 479.981 1125.15 18.742 0.045 2.993 0.095 -0.223 0.242 1.54 0.055 116.41809704651023 -28.483167639286116 1.7669
7440 3859.22 2269.65 20.226 0.03 1.878 0.091 "" "" 3.685 0.036 115.95356163860309 -28.34772102137073 1.6352
7476 3447.32 415.407 19.089 0.03 0.903 0.055 0.198 0.087 1.34 0.047 116.01186503451535 -28.571869194022142 1.6255
7493 1363.84 1034.74 19.082 0.055 0.908 0.071 0.284 0.092 1.481 0.058 116.29697718229902 -28.494937069907397 0.6972
7496 3564.22 1322.21 19.039 0.03 1.084 0.044 0.391 0.114 1.478 0.038 115.99494516879024 -28.462172701714888 0.6407
7672 689.473 424.082 18.841 0.046 2.346 0.09 -0.425 0.123 1.507 0.054 116.39005533977036 -28.56825500985708 1.7359
7697 3366.52 3779.93 19.066 0.027 1.182 0.041 0.289 0.081 1.552 0.048 116.01964814700757 -28.164382549731513 1.2340
18459 660.768 56.968 22.046 0.098 0.006 0.196 "" "" 2.975 0.104 116.39435160929662 -28.612682316939477 1.3978
7745 187.012 375.21 18.958 0.048 1.442 0.077 0.283 0.116 1.429 0.057 116.4590084923625 -28.573705848043666 2.7870
7761 3173.69 3890.51 19.377 0.121 1.478 0.215 "" "" 2.676 0.174 116.04598361590637 -28.150813113274825 4.8893
7826 4074.76 3323.35 19.083 0.033 1.221 0.048 "" "" 1.512 0.049 115.92297075625451 -28.22032840521141 0.7036
7858 266.523 1626.03 19.098 0.048 1.165 0.082 0.49 0.116 1.504 0.051 116.44687882923797 -28.422317432576396 0.9488
7898 2173.93 249.012 19.068 0.044 0.851 0.067 0.419 0.082 1.125 0.052 116.18665512308047 -28.590834278615898 0.6042
7953 2966.54 3836.05 19.114 0.025 1.325 0.043 "" "" 1.538 0.038 116.07444461487144 -28.15721512910738 1.8880
7974 3909.27 2771.64 19.181 0.021 1.067 0.039 0.265 0.088 1.435 0.036 115.94620602448349 -28.286981364200752 1.0772
7989 3723.3 95.336 19.207 0.024 1.193 0.051 "" "" 1.692 0.052 115.97433206036763 -28.61088328258155 2.2590
8088 3994.02 192.919 19.237 0.023 0.91 0.049 0.299 0.105 1.239 0.048 115.9371110926465 -28.599318579567747 2.5245
16379 1720.57 3543.29 20.655 0.035 1.35 0.09 "" "" 1.635 0.04 116.24559829265714 -28.19150729562857 1.2142
19236 3152.03 3008.14 21.082 0.071 1.869 0.32 "" "" 1.794 0.092 116.04981874801427 -28.257639539287233 0.2857
15431 585.408 320.457 20.855 0.099 1.871 0.199 "" "" 2.045 0.1 116.40442790743302 -28.58070626554835 2.5088
15949 538.659 13.455 21.166 0.085 0.313 0.142 "" "" 2.28 0.091 116.41113973700948 -28.61783781089396 1.9051
8544 3401.69 488.853 19.318 0.034 1.019 0.055 "" "" 1.483 0.046 116.01805054713367 -28.562933168264944 0.4055
12672 3794.89 3746.44 20.668 0.043 -0.337 0.06 "" "" 1.637 0.055 115.96093622269136 -28.168836085613094 0.8829
8713 2113.98 3440.34 19.484 0.025 1.303 0.148 "" "" 1.847 0.035 116.19174870148215 -28.20433927347503 0.5815
8757 723.827 145.31 19.185 0.052 1.591 0.076 "" "" 1.498 0.059 116.38561739941115 -28.60204356664124 3.1659
8818 2029.05 646.118 19.408 0.065 1.126 0.085 0.704 0.146 1.689 0.068 116.20613413036438 -28.542613860890047 0.5146
8896 932.002 370.858 19.465 0.068 1.706 0.111 "" "" 1.848 0.075 116.35684815982825 -28.574925384430717 1.1408
8903 19.168 1380.82 19.22 0.045 1.173 0.088 0.169 0.125 1.251 0.052 116.48104030880982 -28.45178007263585 2.1597
23055 475.653 266.893 21.946 0.128 0.347 0.175 "" "" 1.655 0.139 116.41953171341495 -28.587090323812923 2.6503
9122 1001.22 3630.38 19.359 0.042 1.49 0.066 0.362 0.136 1.629 0.049 116.34416138192874 -28.18029281459336 0.6576
20855 392.133 71.966 21.758 0.116 0.424 0.2 "" "" 2.121 0.119 116.43117631317637 -28.610616476662443 1.0913
9640 913.259 3946.59 19.825 0.044 1.512 0.071 "" "" 2.024 0.046 116.3559140550628 -28.141921040694662 1.4205
9674 572.509 272.081 19.462 0.06 1.482 0.083 "" "" 1.613 0.066 116.40624423005956 -28.586552145065582 1.7661
9764 534.454 701.734 19.399 0.056 1.984 0.107 -0.526 0.163 1.461 0.06 116.41104183640654 -28.534489902850684 0.8253
19265 4011.36 445.588 21.034 0.061 1.163 0.116 "" "" 1.617 0.072 115.93448553150482 -28.568738901545515 2.4398
9979 2805.04 2071.18 19.655 0.034 1.003 0.057 0.492 0.131 1.616 0.042 116.09832168331411 -28.370773861468894 0.3758
23369 334.751 343.561 21.854 0.102 0.575 0.235 "" "" 1.587 0.118 116.43877924439653 -28.577675578803184 2.4724
10044 3647.79 495.515 19.605 0.032 1.028 0.059 0.505 0.127 1.443 0.047 115.98429496427593 -28.562355241078752 1.6754
10094 131.852 1913.46 19.927 0.045 -0.378 0.108 "" "" 1.748 0.053 116.46506530909194 -28.387387219083323 1.4067
10139 3968.93 1093.98 19.649 0.032 1.224 0.058 "" "" 1.675 0.046 115.93966872819722 -28.490185393045774 2.0015
10259 3927.92 586.952 19.692 0.028 0.922 0.053 0.454 0.127 1.492 0.042 115.94578957468256 -28.55154350747723 2.5544
10308 1422.39 3072.83 20.544 0.037 -0.423 0.055 "" "" 2.466 0.044 116.28695044426327 -28.248198307229746 0.5702
10389 1046.23 3908.1 19.557 0.045 1.165 0.067 0.753 0.158 1.373 0.051 116.33771672918758 -28.146705422581345 0.3319
10411 3858.61 3193.03 19.685 0.021 1.248 0.048 "" "" 1.568 0.032 115.95274032241892 -28.235907974450754 0.6875
10423 502.63 38.372 19.521 0.057 1.374 0.084 0.116 0.13 1.398 0.066 116.41605617280086 -28.614787107735342 0.6570
10464 1424.4 15.508 19.543 0.051 1.336 0.076 0.252 0.125 1.423 0.065 116.28967116433932 -28.618412606753708 1.0897
10812 4058.94 1518.81 19.848 0.025 1.421 0.073 "" "" 1.933 0.04 115.92690879985588 -28.438826220590457 2.4418
10892 2265.03 2681.28 19.726 0.042 0.898 0.063 "" "" 1.34 0.049 116.17177830503465 -28.296394591853254 0.7816
10933 639.011 312.105 19.607 0.059 1.251 0.083 "" "" 1.294 0.068 116.3970852171419 -28.58176744274144 1.5295
10984 405.611 776.21 19.924 0.056 0.265 0.087 1.21 0.146 1.521 0.06 116.42863779833775 -28.525351798238326 1.3132
11063 189.533 124.754 19.702 0.058 1.622 0.098 "" "" 1.56 0.067 116.45890823588712 -28.60403601595021 1.7076
11100 3283.21 677.953 19.785 0.039 1.13 0.067 0.355 0.126 1.53 0.053 116.03411303504942 -28.539924827935575 1.0626
11152 1957.61 3789.15 20.715 0.054 -0.419 0.067 "" "" 2.056 0.063 116.21285072902734 -28.161956357853917 0.6480
18205 1349.86 168.144 21.948 0.148 1.049 0.366 "" "" 2.723 0.147 116.29974365405965 -28.59986055491273 1.7966
11469 667.976 390.668 19.904 0.068 1.672 0.126 "" "" 1.728 0.076 116.39303609000055 -28.572281141588547 2.0489
11533 2912.01 3970.87 19.873 0.033 1.138 0.059 "" "" 1.445 0.077 116.08179048342548 -28.140839025854934 1.9235
11995 152.794 514.295 19.844 0.06 1.267 0.091 "" "" 1.407 0.065 116.46356468409043 -28.556832176370804 3.2289
21810 3945.29 65.189 21.484 0.079 1.089 0.188 "" "" 1.715 0.102 115.94391889018497 -28.6147401600582 1.9037
12260 811.22 122.114 20.717 0.079 0.478 0.137 "" "" 2.528 0.087 116.37365544762224 -28.604933621707932 1.9245
23785 4015.8 1052.7 22.249 0.124 0.743 0.395 "" "" 1.93 0.142 115.93328164287624 -28.49522757679777 1.3976
23512 42.677 548.159 22.313 0.14 0.22 0.263 "" "" 2.086 0.147 116.4786324483484 -28.552629204134366 1.7012
13241 598.883 3891.16 20.167 0.047 0.971 0.087 "" "" 1.391 0.076 116.39908049892125 -28.148340835781912 1.3933
13269 592.249 259.507 20.227 0.072 1.027 0.157 "" "" 1.612 0.078 116.4035494980056 -28.58809308663303 3.1255
14093 3931.53 659.625 20.327 0.026 1.248 0.071 "" "" 1.64 0.037 115.94522329143949 -28.54274685866315 2.0432
14213 127.806 721.798 20.222 0.069 1.555 0.124 "" "" 1.513 0.076 116.46678806106239 -28.531682320070473 1.3598
15216 737.393 162.113 20.94 0.09 1.04 0.171 "" "" 2.229 0.097 116.38374055085717 -28.60002149527315 3.0231
15435 104.761 1149.04 20.642 0.062 1.483 0.144 "" "" 1.861 0.072 116.4695296260463 -28.47992598033863 2.0059
15469 3776.62 350.768 21.237 0.062 1.617 0.443 "" "" 2.854 0.071 115.96676965498308 -28.580002479106454 2.6410
15739 641.048 99.537 20.58 0.078 1.613 0.189 "" "" 1.691 0.088 116.39701420170604 -28.607509286561747 1.7865
15980 2866.96 3676.75 20.625 0.035 1.371 0.086 "" "" 1.717 0.043 116.08825669459053 -28.176412263709718 0.7821
16498 373.773 190.748 20.533 0.071 1.449 0.128 "" "" 1.481 0.082 116.43357770786655 -28.596216045729207 3.5379
16843 7.907 626.709 20.644 0.075 1.685 0.183 "" "" 1.57 0.086 116.48332366688956 -28.5430852284048 2.1743
17537 542.774 280.743 20.757 0.074 1.382 0.138 "" "" 1.582 0.082 116.41031346572518 -28.585475617793193 2.0858
19022 2065.61 3996.37 19.223 0.409 2.364 0.687 "" "" -0.167 0.392 116.19783700362404 -28.136964397242412 2.1073
22205 1132.03 193.801 21.759 0.11 0.821 0.251 "" "" 1.936 0.124 116.32959074091612 -28.596551240641435 1.2017
19458 421.603 325.583 21.21 0.093 0.842 0.189 "" "" 1.748 0.097 116.42688636896978 -28.579933281094515 2.0288
19524 277.342 587.625 20.987 0.099 1.635 0.188 "" "" 1.548 0.104 116.44641286033925 -28.548068396431137 1.2105
20424 3460.65 3451.75 21.179 0.055 1.333 0.169 "" "" 1.574 0.065 116.0070612161269 -28.204209510829003 1.0226
21877 1091.75 3857.23 22.146 0.112 -0.284 0.138 "" "" 1.984 0.119 116.33152417561712 -28.152907608567794 0.6581
22690 486.717 1047.44 22.398 0.18 -0.401 0.221 "" "" 2.184 0.181 116.4172494621381 -28.49258383834311 3.3566
23206 4034.73 3203.64 21.729 0.077 1.202 0.147 "" "" 1.615 0.099 115.92857761460021 -28.234786928080432 4.9232
2365 2677.81 3320.85 17.236 0.041 0.723 0.069 "" "" 1.223 0.07 116.11454468366385 -28.219332511302348 3.4038
1548 645.821 986.862 16.492 0.037 0.881 0.057 0.436 0.068 1.283 0.044 116.39549002107364 -28.50006715913651 4.7298
5595 3434.98 68.282 18.525 0.032 1.202 0.116 "" "" 1.354 0.054 116.01389749066713 -28.61389123761226 4.5779
7104 3852.24 1775.71 19.008 0.027 0.938 0.048 0.213 0.075 1.493 0.038 115.95500293599586 -28.40752593893388 4.0845
7608 2916.04 113.985 19.183 0.06 0.982 0.165 "" "" 1.683 0.093 116.08501781035945 -28.607874629466167 3.3150
5739 3321.6 2094.83 18.62 0.023 1.024 0.037 0.142 0.057 1.505 0.04 116.02745977600051 -28.368390272654054 2.8519
7973 3505.28 1406.51 19.139 0.037 1.112 0.061 0.656 0.141 1.457 0.048 116.00294531771611 -28.451909987325482 3.7444
8025 4092.15 810.717 19.214 0.022 1.229 0.049 "" "" 1.644 0.038 115.92304850337122 -28.524600377748644 3.6052
8171 3616.88 1912.34 19.396 0.029 1.377 0.092 "" "" 1.95 0.04 115.9871452483509 -28.39076256046248 4.1245
3315 1456.84 496.852 17.622 0.044 1.024 0.057 0.29 0.056 1.457 0.047 116.284750741228 -28.560156612121922 4.5544
2921 1818.14 241.865 17.332 0.044 1.008 0.071 0.465 0.073 1.291 0.052 116.23545357744543 -28.591368965637653 3.1797
10820 144.84 1769.03 19.584 0.06 2.144 0.121 "" "" 1.436 0.064 116.46342574307178 -28.404888383456534 4.9491
2847 3088.98 377.391 17.348 0.026 1.067 0.046 0.554 0.06 1.391 0.038 116.06104343798667 -28.576139450973038 3.6592
10798 4057.56 718.764 19.791 0.023 1.086 0.062 "" "" 1.577 0.043 115.92788214088196 -28.53570285067755 4.1794
13007 3790.76 659.979 20.109 0.045 1.091 0.112 "" "" 1.446 0.069 115.96452751291717 -28.542573131321696 4.8194
13072 3305.77 3155.72 20.185 0.034 0.779 0.064 "" "" 1.5 0.043 116.02859089436035 -28.239911932234417 3.9972
13081 3347.16 792.747 20.208 0.06 1.747 0.203 "" "" 1.77 0.076 116.02523071283026 -28.526083821906305 4.0434
11848 3709.86 360.635 19.881 0.037 2.068 0.166 "" "" 1.533 0.057 115.97591515263679 -28.578745619023277 4.0660
13927 1274.55 3942.58 20.468 0.074 0.711 0.111 "" "" 1.83 0.136 116.30637215269488 -28.142742473373243 3.7756
4933 3314.09 672.118 18.364 0.034 0.871 0.048 0.328 0.055 1.343 0.046 116.0298840085702 -28.540660096971134 4.5846
8438 589.283 310.333 19.212 0.051 1.591 0.075 "" "" 1.75 0.061 116.40390642939708 -28.581935787288693 4.6576
15811 1175.76 3150.02 20.718 0.055 1.38 0.136 "" "" 1.859 0.063 116.32069652886453 -28.238622067112566 3.3533
16361 3057.63 450.208 20.812 0.061 0.685 0.085 "" "" 1.658 0.113 116.06527127170912 -28.567292865939354 4.2910
1918 3696.99 416.177 16.897 0.019 0.922 0.033 0.209 0.05 1.273 0.037 115.97762565233927 -28.5720080503516 3.9428
18005 271.46 1622.05 20.986 0.082 1.444 0.191 "" "" 1.746 0.085 116.44620569177458 -28.42280396197091 4.4884
18443 1043.19 3911.21 21.161 0.084 0.814 0.144 "" "" 1.866 0.089 116.33813057320563 -28.146326005331538 3.8726
19010 1367.31 1032.13 21.005 0.114 1.067 0.204 "" "" 1.585 0.12 116.29650387997292 -28.49525634167566 3.0864
8356 3149.46 3011.13 19.285 0.022 1.041 0.042 0.282 0.081 1.529 0.031 116.05016825594103 -28.25727508980598 3.0245
2983 3388.77 1199.42 17.243 0.027 1.422 0.036 0.823 0.042 1.878 0.037 116.01912593906337 -28.47687829519232 4.2033
21097 3160.41 389.684 21.383 0.083 0.092 0.602 "" "" 1.558 0.125 116.05123579925757 -28.574717288443935 3.4850
21198 3271.94 3000.26 21.326 0.051 1.085 0.149 "" "" "" "" 116.03338254961197 -28.258705201509613 3.4542
21679 774.847 375.821 21.961 0.086 -0.19 0.14 "" "" 2.124 0.101 116.37839482984704 -28.574178319629368 4.3087
5969 2510.71 3495.95 18.661 0.022 1.017 0.031 0.619 0.057 1.529 0.033 116.13728842185625 -28.197974239288683 4.3986
22514 1850.99 237.907 21.976 0.114 0.353 0.2 "" "" 2.035 0.123 116.23095255439931 -28.59187877927246 3.7350
