id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
23258 1313.01 2241.29 21.741 0.12 1.048 0.302 "" "" 2.005 0.121 119.47185037074502 -25.881195583803475 39.0893
23267 3322.0 811.902 21.38 0.075 1.488 0.354 "" "" 1.653 0.106 119.20356100349294 -26.055852164605334 13.8319
23279 132.311 2091.1 21.572 0.081 1.031 0.186 "" "" 1.954 0.098 119.63061755048582 -25.898282385701997 17.5818
23312 2882.41 2847.7 21.346 0.066 0.782 0.121 "" "" 1.374 0.087 119.26036669260124 -25.8092993686701 13.4034
23325 1349.57 2490.1 21.774 0.118 0.517 0.155 "" "" 1.995 0.117 119.4666650832454 -25.851144587505825 16.6378
23363 1535.49 3701.06 21.452 0.092 0.72 0.129 "" "" 1.571 0.102 119.44035601171956 -25.704893433940942 8.4149
23369 213.693 1393.58 21.514 0.075 0.616 0.15 "" "" 1.656 0.109 119.62045441439741 -25.98269518740946 13.1706
23382 796.595 902.964 21.721 0.112 1.378 0.21 "" "" 2.154 0.123 119.54269475325455 -26.042546511685558 23.9479
23398 1547.23 3940.41 21.46 0.092 0.912 0.161 "" "" 1.639 0.103 119.4385151866997 -25.67596371248533 5.5366
23412 2777.49 1221.88 21.535 0.097 0.707 0.17 "" "" 1.698 0.114 119.27625239879862 -26.005785868345004 5.4107
23419 1300.66 1210.5 21.558 0.09 1.155 0.218 "" "" 1.817 0.104 119.47464544713519 -26.00581968718748 12.8256
23428 1677.58 3601.58 21.442 0.069 0.731 0.11 "" "" 1.464 0.087 119.42137890609135 -25.71705093628247 13.0896
23475 1731.23 1683.9 22.052 0.184 0.852 0.286 "" "" 2.253 0.181 119.41628580911559 -25.948971049504518 8.3092
23539 1151.31 2353.66 21.533 0.089 0.753 0.139 "" "" 1.597 0.101 119.49344745308214 -25.867461698341078 11.7072
23551 1376.45 1886.72 21.496 0.099 0.689 0.17 "" "" 1.501 0.114 119.46371936506968 -25.924125160518464 5.7310
23554 1337.84 422.386 21.659 0.091 0.954 0.18 "" "" 1.893 0.108 119.47051975487545 -26.101146258465647 24.1205
23566 870.327 1852.69 21.743 0.091 0.818 0.16 "" "" 1.978 0.104 119.5317436660557 -25.927779838661365 20.6519
23610 2256.28 1366.87 21.399 0.09 1.231 0.198 "" "" 1.437 0.095 119.3461060027421 -25.98778109137149 18.0856
23649 1723.06 370.009 21.549 0.095 1.228 0.202 "" "" 1.669 0.124 119.41883142078743 -26.107829382546914 5.6997
23652 1942.45 2800.27 21.599 0.091 1.118 0.212 "" "" 1.666 0.102 119.38668247941972 -25.814179996025864 15.8612
23661 429.929 2626.79 21.593 0.104 0.787 0.176 "" "" 1.591 0.112 119.59004851350149 -25.833781283824084 6.8070
23667 2914.58 1784.24 21.575 0.095 0.96 0.165 "" "" 1.602 0.107 119.25721746803056 -25.93791414167942 18.1934
23673 1801.86 3965.87 21.69 0.104 0.707 0.164 "" "" 1.718 0.121 119.40428303387147 -25.67311669338934 8.1618
23692 1797.41 2947.22 21.573 0.096 0.734 0.168 "" "" 1.491 0.112 119.40600353383657 -25.796280099466887 5.1785
23719 1538.14 610.169 21.891 0.116 0.582 0.201 "" "" 1.951 0.127 119.44340676536527 -26.078622994543117 10.6898
23725 1472.0 2337.38 21.76 0.124 0.899 0.258 "" "" 1.765 0.127 119.45038755805196 -25.869721600507766 27.0932
23736 284.433 2134.69 21.846 0.138 1.155 0.263 "" "" 1.931 0.146 119.61013517116886 -25.893150063422198 13.6969
23756 2194.3 1693.54 21.831 0.1 1.161 0.282 "" "" 1.863 0.107 119.35407163954017 -25.948226298418202 16.9907
23829 4007.04 2532.11 21.676 0.127 1.203 0.271 "" "" 1.593 0.134 119.1096445574357 -25.84848020368437 6.4751
23859 2462.82 1061.88 21.684 0.116 0.954 0.195 -0.329 0.397 1.505 0.133 119.31869792830372 -26.02484588100528 17.0375
23877 1770.06 1652.9 21.925 0.178 1.434 0.393 "" "" 1.803 0.176 119.4111039972416 -25.952754624211014 15.2678
224 3109.43 892.941 13.917 0.032 0.435 0.038 0.13 0.025 0.874 0.052 119.23202591414773 -26.04586035519624 0.7517
587 3349.73 3832.88 14.473 0.017 0.911 0.032 0.482 0.032 1.419 0.025 119.19650640384674 -25.690603564748017 1.0763
620 3665.82 364.569 14.952 0.026 0.486 0.034 0.322 0.025 0.945 0.051 119.15786918681684 -26.11025275481612 0.6799
657 4021.51 3018.49 14.802 0.024 1.061 0.074 "" "" "" "" 119.10716474331912 -25.789683964865045 3.8258
681 3604.48 4067.16 14.352 0.02 1.12 0.051 0.642 0.053 "" "" 119.16202797394065 -25.662507720363177 1.7997
826 325.189 4044.11 15.241 0.046 0.564 0.062 0.093 0.055 1.047 0.062 119.6025559464096 -25.662314484450302 0.8390
919 3191.29 1634.16 15.458 0.017 0.461 0.028 0.181 0.026 0.999 0.03 119.2202128167556 -25.95631215777197 0.4662
1152 2633.42 772.534 15.548 0.024 0.717 0.033 0.304 0.03 1.258 0.045 119.29610038119382 -26.059986453734318 0.2708
1291 4010.24 993.579 15.306 0.019 1.542 0.029 1.565 0.053 2.089 0.039 119.11091044709715 -26.034510638991936 0.6717
1345 3882.53 108.138 15.825 0.021 0.559 0.03 0.438 0.029 1.107 0.04 119.12904146966629 -26.141455400239877 0.8419
1477 3834.9 1637.92 15.895 0.015 0.732 0.026 0.172 0.032 1.199 0.027 119.13375344266814 -25.956442449180095 0.4651
1554 3663.05 175.909 16.083 0.023 0.566 0.031 0.344 0.027 1.067 0.046 119.158449214694 -26.133061577088576 1.5631
1624 -74.476 432.05 16.073 0.05 0.752 0.069 0.148 0.052 1.228 0.062 119.66022353362993 -26.09869422732366 1.0629
1625 3839.76 287.571 15.738 0.022 0.843 0.031 0.758 0.025 1.276 0.042 119.13458893604079 -26.119720849574186 0.4354
1641 575.097 271.948 16.126 0.031 0.699 0.054 0.236 0.053 -0.218 0.389 119.57314376385143 -26.11864289115812 0.8024
1735 2656.19 494.645 16.123 0.028 0.752 0.038 0.284 0.033 1.291 0.05 119.29334800323936 -26.093607382652944 0.6014
1807 435.963 1192.15 16.209 0.026 0.637 0.048 0.262 0.051 1.252 0.044 119.59081920912163 -26.00725258109184 0.6977
1849 3951.46 3438.51 16.121 0.014 0.897 0.025 0.577 0.054 1.347 0.023 119.11611152322462 -25.738834662118336 0.7254
1975 1890.19 1718.0 15.945 0.252 1.358 0.318 "" "" "" "" 119.39489535054291 -25.94499240069203 2.5282
2007 3924.29 890.583 16.376 0.021 0.557 0.029 0.32 0.042 0.994 0.031 119.1225695105563 -26.046886023370437 0.4472
2023 244.721 3426.17 16.154 0.034 1.043 0.048 0.248 0.041 0.412 0.253 119.61404618249611 -25.736957983064997 0.4644
2024 812.195 1480.7 16.229 0.018 0.776 0.038 0.727 0.044 1.362 0.034 119.53996245688151 -25.972705223559274 0.4506
2068 47.181 456.873 16.408 0.031 0.702 0.056 0.251 0.056 1.339 0.048 119.64385415974445 -26.095803381645375 1.0543
2256 144.185 153.847 16.522 0.031 0.73 0.054 0.24 0.054 1.292 0.049 119.63115773808846 -26.13253115134508 1.6221
2319 3096.49 369.191 16.677 0.028 0.525 0.035 0.414 0.027 1.087 0.043 119.23434139404863 -26.10917648213876 1.1537
2350 2198.63 4031.05 16.644 0.018 0.741 0.031 0.077 0.032 1.354 0.031 119.35091363525018 -25.66559621134365 0.7072
2492 255.219 3636.39 16.483 0.043 1.24 0.062 0.001 0.055 1.509 0.045 119.6124043001585 -25.711549312047172 0.1920
2882 3657.32 3965.89 16.983 0.014 0.735 0.028 0.001 0.03 1.335 0.02 119.15504166871791 -25.674800544258435 1.0526
3082 150.753 2696.59 16.899 0.029 0.918 0.048 0.353 0.047 1.532 0.047 119.62747290227387 -25.825087876749656 0.2612
3219 3553.23 282.458 16.714 0.025 1.134 0.031 0.767 0.026 1.758 0.05 119.17308374509383 -26.120078672202002 0.6264
3264 399.715 3038.65 17.085 0.022 0.824 0.037 0.261 0.038 1.547 0.041 119.59365317312499 -25.78395483007205 0.8138
3287 249.873 551.294 17.033 0.03 0.902 0.055 0.298 0.057 1.531 0.046 119.6165227581406 -26.084570918216226 1.0138
3289 95.796 3012.04 17.206 0.036 0.757 0.052 0.033 0.043 1.448 0.044 119.63450751580015 -25.786896103904187 1.0063
3365 -64.371 522.619 16.98 0.044 1.019 0.066 0.277 0.059 1.483 0.052 119.65876631961078 -26.087752492712738 1.6175
3385 2432.12 37.912 16.729 0.026 1.549 0.04 1.353 0.091 "" "" 119.32395041540792 -26.148628443020783 0.4999
3466 598.412 555.117 17.206 0.029 0.824 0.053 0.181 0.055 1.509 0.049 119.5696997887799 -26.084425427311384 0.8764
3558 325.94 827.939 17.173 0.033 0.842 0.05 0.362 0.046 1.585 0.041 119.60599987142699 -26.05119022887233 0.8120
3730 2925.59 377.979 17.305 0.027 0.793 0.036 0.254 0.032 1.405 0.042 119.25728846571684 -26.107958587260573 0.8241
3756 3140.93 1646.11 17.356 0.017 0.796 0.025 0.109 0.024 1.448 0.026 119.22696443394828 -25.954821486289894 0.2523
3900 3936.48 529.698 17.2 0.024 1.203 0.033 1.149 0.091 1.826 0.043 119.12132980588142 -26.09053258535477 1.5984
3975 2805.15 3518.63 17.396 0.016 0.792 0.03 0.107 0.037 1.317 0.025 119.27000543322224 -25.728105374700988 0.2744
4060 3246.48 1094.8 17.403 0.022 0.809 0.032 0.309 0.035 1.439 0.028 119.213393694238 -26.02157764533813 0.8274
4161 2926.06 1037.98 17.473 0.025 0.718 0.038 0.292 0.039 1.306 0.034 119.25649789005077 -26.028156687434322 0.5829
4280 3122.34 2041.24 17.406 0.018 0.931 0.033 0.359 0.037 1.43 0.02 119.22902609743686 -25.907028461609748 0.4474
4340 357.513 1093.01 17.401 0.028 0.946 0.048 0.551 0.051 1.628 0.055 119.60146655807121 -26.019168543236496 0.6741
4419 3356.5 959.465 17.6 0.025 0.761 0.036 0.265 0.037 1.483 0.034 119.19876402552944 -26.038041317296024 0.9430
4444 1969.88 3048.4 17.638 0.021 0.767 0.029 0.172 0.034 1.381 0.04 119.38272436151671 -25.78420292270574 0.4918
4558 712.232 1360.96 17.574 0.02 1.426 0.048 1.028 0.07 2.483 0.037 119.55352232194002 -25.987092430504102 0.6920
4573 3929.35 103.735 17.594 0.021 1.008 0.034 0.241 0.259 1.568 0.037 119.12275705754804 -26.14203032838329 1.5822
4608 3472.54 604.284 17.594 0.025 0.868 0.035 0.348 0.035 1.439 0.037 119.18356800895695 -26.08109257515523 0.7230
4811 1131.94 90.407 17.736 0.03 0.855 0.052 0.185 0.055 1.512 0.05 119.49854391477864 -26.141099522275795 0.6562
4973 169.853 3936.58 17.775 0.058 0.987 0.119 -0.006 0.121 1.52 0.064 119.62354053136242 -25.675175026792836 0.6285
5047 3780.83 67.291 17.829 0.026 0.745 0.038 0.393 0.04 1.446 0.041 119.14274770905725 -26.146301883964025 1.1977
5103 3844.85 291.903 17.905 0.027 0.721 0.039 0.229 0.038 1.465 0.039 119.13390042881721 -26.119201682778876 1.2769
5325 100.703 3984.41 17.933 0.032 0.898 0.069 0.116 0.078 1.59 0.042 119.63277663664822 -25.669328940573546 1.0624
5399 3338.73 100.98 17.693 0.026 1.503 0.041 1.181 0.074 2.352 0.05 119.20209725145848 -26.14182667806466 0.7020
5973 524.439 3585.5 17.923 0.032 1.345 0.048 0.431 0.059 1.847 0.043 119.57629644466044 -25.71794721684759 0.3457
6069 312.353 3654.47 18.155 0.034 0.895 0.052 0.04 0.056 1.532 0.046 119.6047096425077 -25.709415139463694 1.1969
6143 3928.33 3976.24 18.107 0.015 0.789 0.034 0.146 0.079 1.352 0.021 119.11862586740097 -25.673795398414377 0.7897
6321 3580.13 116.254 18.1 0.026 0.994 0.04 0.569 0.047 1.69 0.042 119.16965349282667 -26.14019924939846 1.4396
6506 3661.27 339.065 18.118 0.025 1.018 0.038 0.78 0.047 1.64 0.041 119.15850849199408 -26.113332370411666 1.0544
6516 3983.73 3184.19 18.241 0.017 0.987 0.032 0.8 0.127 1.534 0.025 119.11205704624788 -25.769614439632303 0.5168
6522 1058.04 913.154 18.252 0.02 0.958 0.052 0.562 0.07 1.703 0.039 119.50756398134034 -26.0415520190193 0.3043
6555 3647.3 3119.4 18.499 0.039 2.216 0.434 0.42 0.498 2.118 0.039 119.15732062732819 -25.77714260370127 0.5305
6563 2893.55 3972.28 18.279 0.018 0.815 0.033 0.102 0.044 1.388 0.026 119.25763078016631 -25.67333378849006 0.6699
6656 3545.3 511.847 18.266 0.029 0.898 0.041 0.278 0.04 1.531 0.039 119.17389614245981 -26.092335483112713 0.6939
6689 255.07 3934.82 18.321 0.039 0.921 0.058 0.219 0.057 1.668 0.045 119.61209539094459 -25.675465279128503 0.6612
6893 -88.34 1113.91 18.651 0.047 1.564 0.092 1.201 0.152 2.553 0.057 119.66133433151178 -26.016236275666973 1.1983
6942 1367.22 3777.21 18.375 0.018 0.987 0.035 0.228 0.047 1.659 0.027 119.46287555398715 -25.695533025905135 0.6331
12660 3606.18 121.818 19.605 0.035 1.221 0.052 "" "" 1.907 0.046 119.16614810027069 -26.139550167238962 1.4735
14775 423.451 3686.06 19.984 0.038 0.903 0.094 "" "" "" "" 119.58975118583805 -25.705696483175217 0.7845
7646 3642.21 499.939 18.513 0.025 1.188 0.042 1.172 0.104 1.803 0.037 119.16089148267174 -26.093863381591714 0.7832
7671 3003.08 917.112 18.503 0.026 0.947 0.04 0.495 0.056 1.5 0.032 119.24628511985657 -26.042841128336498 0.4005
7978 2654.27 590.713 18.524 0.029 1.188 0.05 1.275 0.093 1.706 0.045 119.29350002972959 -26.081989822075215 0.6091
8122 3873.44 1620.36 18.648 0.019 1.021 0.039 0.151 0.051 1.536 0.028 119.12859577276184 -25.958600697225208 0.6641
8198 2947.14 1728.62 19.211 0.035 1.478 0.062 1.09 0.222 2.587 0.039 119.25290503219593 -25.944668882229223 0.1273
8207 3837.77 138.594 18.696 0.027 0.88 0.044 0.254 0.053 1.527 0.041 119.13502044972196 -26.13773221262665 1.6150
8218 3854.04 425.527 18.759 0.022 0.647 0.038 0.418 0.048 1.377 0.036 119.13251867102039 -26.103053231781743 1.4929
8296 3026.86 3427.65 18.94 0.022 1.334 0.046 "" "" 2.256 0.029 119.24032371595989 -25.739307481176052 0.5614
18862 41.403 100.28 20.867 0.058 1.28 0.158 "" "" 2.209 0.068 119.64502334077908 -26.138914657884932 1.6104
8457 1872.68 3785.21 18.735 0.019 0.959 0.033 0.171 0.054 1.486 0.036 119.39496900266009 -25.695025095860064 0.1646
8543 3032.09 3966.5 19.311 0.02 1.595 0.053 "" "" 3.044 0.027 119.23902726661238 -25.674158569528416 0.6561
8625 30.135 1741.8 18.811 0.028 0.878 0.059 0.754 0.087 1.794 0.047 119.64472770163555 -25.94042423965585 0.8891
8663 -48.762 1779.32 18.728 0.056 1.02 0.083 0.587 0.089 1.699 0.064 119.6552844712765 -25.935815902409317 0.5462
8993 2487.35 893.209 20.523 0.05 1.911 0.145 "" "" 3.976 0.055 119.31558875390023 -26.045262595284402 0.7623
9234 3468.56 3420.13 18.891 0.018 0.94 0.032 0.331 0.062 1.432 0.027 119.18099906199758 -25.740618166079432 0.7898
9534 3596.69 208.732 18.924 0.029 1.173 0.046 0.797 0.098 1.784 0.043 119.1673270836327 -26.129032559350314 0.8537
21638 586.178 189.678 21.637 0.12 0.244 0.507 "" "" 2.616 0.14 119.57174594515449 -26.12860042762998 0.7111
9807 1257.16 3542.34 19.054 0.016 0.934 0.036 0.292 0.063 1.556 0.025 119.4779186291282 -25.72383170500861 0.3607
9918 3735.94 2021.1 19.074 0.023 1.18 0.047 0.634 0.11 1.679 0.028 119.14662426676834 -25.910021286650775 0.2002
10188 2678.95 181.842 19.105 0.029 1.282 0.05 "" "" 1.934 0.047 119.29063545015336 -26.131449839183823 0.5554
10258 2180.04 3030.53 19.168 0.017 0.857 0.029 0.218 0.054 1.525 0.034 119.3545135590516 -25.786554624365017 0.2595
10470 -94.57 875.008 19.286 0.064 0.627 0.083 0.547 0.081 1.554 0.099 119.6624345121712 -26.045116835920798 4.3833
10698 1064.54 4003.26 19.267 0.021 0.959 0.049 0.321 0.093 1.687 0.033 119.50328498622267 -25.66792569033085 0.6977
10964 3927.27 1421.31 19.293 0.023 0.794 0.041 -0.017 0.144 1.354 0.037 119.12158425358194 -25.982717238586638 0.9320
11022 1852.55 3955.35 19.339 0.02 1.119 0.04 0.06 0.097 1.723 0.025 119.39748551212071 -25.674434760000437 0.2943
11297 180.709 443.043 20.226 0.086 -0.446 0.112 "" "" "" "" 119.62593277369604 -26.09759695279404 2.1840
11510 2223.05 76.716 19.39 0.031 0.948 0.05 0.321 0.097 1.786 0.079 119.35199172662159 -26.14374655108821 0.3986
11513 5.797 1230.95 19.703 0.038 1.324 0.088 "" "" 2.176 0.044 119.64856004076499 -26.00217023753858 1.3559
11624 3734.49 738.943 19.423 0.024 0.969 0.049 0.428 0.09 1.628 0.034 119.14823221360827 -26.065048691765085 1.3109
11819 3752.35 100.324 19.431 0.032 1.117 0.051 0.952 0.175 1.791 0.046 119.14653697919107 -26.142281900511385 1.3272
12303 60.41 920.39 20.482 0.164 -0.41 0.201 "" "" "" "" 119.64156624660691 -26.03977043595241 2.0516
12427 -6.829 1184.95 19.617 0.066 1.171 0.101 "" "" 1.821 0.076 119.65030677403362 -26.007720734782858 4.5470
21965 3925.14 325.468 21.32 0.085 0.778 0.139 "" "" 2.029 0.093 119.12307819082955 -26.11521622567453 1.5168
13550 3853.37 4008.97 19.735 0.025 1.117 0.052 "" "" 1.738 0.065 119.12865906479774 -25.669769809726958 1.0271
15370 3620.23 2313.58 20.316 0.033 1.397 0.07 "" "" 2.145 0.038 119.1618450628168 -25.874551659188203 0.3958
15659 3880.38 198.507 20.106 0.036 0.828 0.066 0.414 0.135 1.574 0.05 119.12923067306963 -26.13052671059285 0.6357
18552 1566.18 3606.91 20.066 0.055 1.152 0.079 0.114 0.162 0.334 0.076 119.43633723743847 -25.716305231067103 0.5402
22990 548.932 92.671 21.431 0.268 0.641 0.371 "" "" "" "" 119.57685606753869 -26.140295930350486 1.6512
23425 1504.34 3872.13 21.394 0.056 0.779 0.117 "" "" 1.427 0.071 119.4443517973167 -25.684180634381462 4.2227
23732 104.956 846.072 21.877 0.137 0.663 0.259 "" "" 1.934 0.152 119.63566435677853 -26.048796890233948 4.6196
23742 2824.87 3808.41 22.325 0.244 -0.124 0.278 "" "" 2.188 0.237 119.26703708294045 -25.693085291568472 1.4391
3218 1239.39 162.816 16.614 0.193 1.031 0.271 "" "" 0.616 0.229 119.48403049887254 -26.132442026011958 4.6516
4905 3660.68 362.944 17.745 0.036 1.035 0.143 "" "" 1.519 0.047 119.1585614268637 -26.110444566213438 4.1015
10312 254.509 550.041 19.188 0.122 0.849 0.155 "" "" 1.612 0.127 119.61590139178766 -26.084726634759736 3.3133
14536 3575.12 112.134 19.91 0.04 1.124 0.065 "" "" 1.76 0.055 119.1703310200997 -26.140692855463055 4.4820
15545 3540.17 510.707 20.624 0.088 1.196 0.121 "" "" 2.329 0.087 119.1745865046624 -26.09246866106797 3.7596
8335 47.385 97.205 18.768 0.03 0.919 0.067 0.229 0.076 1.76 0.044 119.64422317630691 -26.13929190014657 4.8385
20768 3655.1 337.897 20.966 0.076 1.213 0.117 "" "" 1.984 0.084 119.15933858680118 -26.11346798874788 4.4165
20878 -84.038 1109.45 21.088 0.176 1.027 0.228 "" "" 1.963 0.175 119.66076136560874 -26.016779454840385 4.0474
9665 588.598 185.996 19.049 0.033 1.182 0.083 0.809 0.153 1.914 0.054 119.57142492817799 -26.129047826541136 3.0972
23198 250.969 1337.36 21.8 0.103 1.083 0.22 "" "" 2.297 0.115 119.61550914619704 -25.989526761388916 4.5762
17337 3849.58 420.915 20.367 0.038 1.036 0.074 "" "" 1.781 0.055 119.13312285983729 -26.103606826611603 4.4178
