EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5538151012973227520" 0.006264 -0.024743 118.60470473773 -38.23722726187 0.0491 0.1509 -1.312 0.151 2.329 0.165 18.670673 0.003261 1.042296 0.02834294878801428 18.894 0.028 0.597 0.035 0.482 0.056 0.937 0.04 1.0 1 0.0000 0.014524 -0.014122 -0.003394 256.5 "Gaia EDR3 5538151012973227520" 118.60470473773 0.1066 -38.23722726187 0.1356 5538151012973227520 1636042515805110273 1593048323 2016.0 0.0491 0.1509 0.3252 2.673 -1.312 0.151 2.329 0.165 -0.0153 -0.0752 -0.1372 -0.0152 0.2183 0.0258 -0.1040 0.1763 0.0492 -0.0010 381 0 379 2 -0.4694 376.17 0.000 0 31 0 1.518 "" "" "" "" "" "" "" 44 25 0.22875 46 19 0 0.037 4.4 0 0 0.982 0.24 0.18 0.18 0.23 -82.809 -80.390 55.930 18.386 0 376 640.7 1.029 622.492 18.670673 0.003261 34 307.4 5.833 52.703 19.119244 0.020789 39 466 8.108 57.475 18.076948 0.019265 0 0 0 0 0 1.207 1.042296 0.448570 0.593725 "" "" 0 "" "" "" 253.5346982573 -5.3088164387 134.2154092533 -57.3676513205 "" "" "" "" 18.670673 0.003261 640.7 -0.014 118.60471216372 2.4268 -38.23723761128 2.6577 -0.0016
"Gaia EDR3 5538150257055345408" 0.022055 -0.041117 118.624815633 -38.2535979087 -0.0256 0.2511 -1.28 0.245 2.277 0.262 19.315773 0.003893 0.966862 0.07819043875052754 19.53 0.041 0.633 0.052 0.427 0.108 1.064 0.05 1.0 1 0.0000 0.019834 0.001674 -0.019763 175.2 "Gaia EDR3 5538150257055345408" 118.62481563300 0.1778 -38.25359790870 0.2248 5538150257055345408 1636042515805110273 962967543 2016.0 -0.0256 0.2511 -0.1022 2.612 -1.280 0.245 2.277 0.262 0.0029 -0.0073 -0.1572 -0.0465 0.2824 -0.0111 -0.1629 0.1389 -0.0453 -0.0193 365 0 362 3 2.3026 440.73 0.667 0.93 31 0 1.472 "" "" "" "" "" "" "" 42 25 0.36643 44 20 0 0.011 41 0 0 1.086 0.21 0.18 0.21 0.3 -81.040 -86.408 45.939 18.888 0 367 353.7 0.896 394.742 19.315773 0.003893 22 178.9 11.31 15.816 19.706976 0.068706 20 253 8.653 29.238 18.740114 0.037326 0 0 0 0 0 1.221 0.966862 0.391203 0.575659 "" "" 0 "" "" "" 253.5569296413 -5.3035767578 134.2535412798 -57.3773855581 "" "" "" "" 19.315773 0.003893 353.7 0.007 118.62482287723 3.9458 -38.25360802846 4.2420 -0.0163
"Gaia EDR3 5538151180467257472" 0.036531 -0.002818 118.64322591169 -38.21529343432 0.0599 0.1818 -1.257 0.19 2.083 0.19 18.90918 0.003493 0.969147 0.03327548384321406 19.071 0.029 0.538 0.036 0.448 0.06 0.82 0.041 1.0 1 0.0000 0.024580 0.016139 0.018540 41.0 "Gaia EDR3 5538151180467257472" 118.64322591169 0.1328 -38.21529343432 0.1601 5538151180467257472 1636042515805110273 1461106120 2016.0 0.0599 0.1818 0.3297 2.433 -1.257 0.190 2.083 0.190 -0.0376 0.0707 -0.1188 0.0022 0.2458 0.0473 -0.1640 0.1828 -0.0317 -0.0598 367 0 366 1 -1.7796 328.73 0.000 0 31 0 1.518 "" "" "" "" "" "" "" 42 26 0.2727 45 21 0 0.018 70 1 0 0.934 0.15 0.14 0.17 0.17 -80.528 -86.123 43.330 18.728 0 373 514.4 1.017 505.618 18.909180 0.003493 42 251.4 5.986 42.003 19.337448 0.025999 40 356.3 6.702 53.167 18.368301 0.020768 0 1 0 1 0 1.182 0.969147 0.428268 0.540878 "" "" 0 "" "" "" 253.5312497109 -5.2716002846 134.2535255138 -57.3364422668 "" "" 38098927 "" 18.909180 0.003493 514.4 -0.032 118.64323302275 3.0557 -38.21530269256 3.0635 -0.0615
"Gaia EDR3 5538150291418699904" 0.023107 -0.022054 118.62614722293 -38.2345343098 0.0458 0.0834 -1.185 0.085 2.242 0.092 17.755146 0.002943 0.810648 0.016753037127637482 17.842 0.026 0.425 0.031 0.223 0.033 0.607 0.039 1.0 1 0.0000 0.002809 0.002720 -0.000700 104.4 "Gaia EDR3 5538150291418699904" 118.62614722293 0.0609 -38.23453430980 0.0739 5538150291418699904 1636042515805110273 1178831428 2016.0 0.0458 0.0834 0.5493 2.536 -1.185 0.085 2.242 0.092 -0.0192 -0.0565 -0.1361 0.0027 0.1920 0.0317 -0.1190 0.1517 -0.0019 -0.0081 405 0 404 1 0.9919 444.60 0.157 0.43 31 0 1.573 "" "" "" "" "" "" "" 46 27 0.12762 48 21 0 0.021 1.6e+02 0 0 1.034 0.17 0.16 0.17 0.24 -85.352 -84.071 49.892 18.012 0 407 1489 1.419 1049.143 17.755146 0.002943 40 843.5 9.046 93.250 18.023300 0.011973 40 1033 10.55 97.888 17.212652 0.011718 0 19 0 20 0 1.260 0.810648 0.268154 0.542494 "" "" 0 "" "" "" 253.5409967647 -5.2929549627 134.2428617220 -57.3591825203 "" "" "" "" 17.755146 0.002943 1489 0.060 118.62615392966 1.3625 -38.23454427400 1.4824 -0.0098
"Gaia EDR3 5538151283546434176" -0.008917 -0.015236 118.58537920986 -38.22771967063 0.0936 0.1605 -1.277 0.16 2.071 0.18 18.706205 0.003293 1.010733 0.024969134966994752 18.866 0.028 0.63 0.035 0.479 0.053 0.894 0.038 1.0 1 0.0000 0.029935 -0.029305 0.006109 281.8 "Gaia EDR3 5538151283546434176" 118.58537920986 0.1137 -38.22771967063 0.1472 5538151283546434176 1636042515805110273 394264215 2016.0 0.0936 0.1605 0.5835 2.434 -1.277 0.160 2.071 0.180 0.0083 -0.0277 -0.1225 0.0055 0.2031 0.0382 -0.0907 0.1525 0.0364 0.0129 394 0 393 1 2.1798 470.57 0.562 1.6 31 0 1.507 "" "" "" "" "" "" "" 45 26 0.24942 47 20 0 0.024 1.7e+02 0 0 1.078 0.2 0.22 0.2 0.2 -86.993 -81.388 -57.763 14.532 0 397 620.1 1.03 602.091 18.706205 0.003293 40 302.5 5.953 50.809 19.136780 0.021551 43 445.4 4.935 90.251 18.126047 0.012610 0 2 0 0 0 1.206 1.010733 0.430574 0.580158 "" "" 0 "" "" "" 253.5187119426 -5.3170301713 134.1828480052 -57.3641151239 "" "" 38098668 "" 18.706205 0.003293 620.1 -0.012 118.58538643600 2.5817 -38.22772887724 2.8975 0.0106
"Gaia EDR3 5538151390930454784" -0.011886 0.015073 118.58160559443 -38.19741082692 -0.0425 0.1799 -1.367 0.212 2.199 0.207 18.806091 0.003401 1.000496 0.030685542931484854 18.919 0.022 0.509 0.029 0.472 0.047 0.765 0.036 0.98 1 0.0000 0.048666 -0.032283 0.036417 318.4 "Gaia EDR3 5538151390930454784" 118.58160559443 0.1339 -38.19741082692 0.1544 5538151390930454784 1636042515805110273 1278981435 2016.0 -0.0425 0.1799 -0.2363 2.589 -1.367 0.212 2.199 0.207 0.0249 0.0500 -0.2386 0.0325 0.2684 0.0919 -0.0131 0.1007 -0.0275 0.1141 370 0 370 0 2.4997 454.90 0.562 1.4 31 0 1.504 "" "" "" "" "" "" "" 42 25 0.30694 45 19 0 0.019 1.7e+02 0 0 1.093 0.16 0.12 0.22 0.32 -86.541 -72.607 -59.167 15.975 0 373 565.6 1.038 544.797 18.806091 0.003401 40 292.6 6.759 43.289 19.172922 0.025236 38 426.8 6.699 63.705 18.172426 0.017457 0 0 0 1 0 1.272 1.000496 0.366831 0.633665 "" "" 0 "" "" "" 253.4910048590 -5.3041340077 134.1578876941 -57.3368006140 "" "" "" "" 18.806091 0.003401 565.6 0.055 118.58161332714 3.4252 -38.19742059990 3.3120 0.1073
"Gaia EDR3 5538151047332956288" 0.011064 -0.018748 118.61081452873 -38.23123131041 0.0511 0.057 -1.166 0.056 2.244 0.059 16.633114 0.002901 0.951663 0.02933292595361056 16.791 0.027 0.513 0.034 0.289 0.033 0.813 0.032 1.0 1 0.0000 0.009680 -0.009324 0.002603 285.6 "Gaia EDR3 5538151047332956288" 118.61081452873 0.0419 -38.23123131041 0.0496 5538151047332956288 1636042515805110273 331719503 2016.0 0.0511 0.0570 0.8950 2.529 -1.166 0.056 2.244 0.059 -0.0205 -0.1142 -0.2441 -0.0032 0.2722 0.0571 -0.0808 0.1918 0.0678 0.0234 366 0 363 3 9.9759 724.82 0.296 5 31 0 1.528 "" "" "" "" "" "" "" 42 25 0.082541 44 19 0 0.018 5.9 3 0 1.394 0.19 0.18 0.19 0.28 -93.495 -86.809 53.982 18.127 0 364 4185 3.499 1195.980 16.633114 0.002901 41 2474 41.78 59.196 16.855255 0.018552 42 3449 71.18 48.461 15.903592 0.022721 0 25 0 26 0 1.415 0.951663 0.222141 0.729522 "" "" 0 "" "" "" 253.5319753101 -5.3016308734 134.2198082471 -57.3603468543 "" "" 38098859 "" 16.633114 0.002901 4185 0.203 118.61082112818 0.9149 -38.23124128441 0.9552 0.0201
"Gaia EDR3 5538150287113993216" 0.020232 -0.025678 118.62248861133 -38.23815905448 0.1924 0.1283 -1.416 0.129 2.215 0.143 18.459614 0.003145 0.988428 0.03025851351272894 18.59 0.028 0.59 0.034 0.387 0.047 0.866 0.037 1.0 1 0.0000 0.004327 -0.000154 -0.004324 182.0 "Gaia EDR3 5538150287113993216" 118.62248861133 0.0935 -38.23815905448 0.1136 5538150287113993216 1636042515805110273 1573335823 2016.0 0.1924 0.1283 1.5003 2.629 -1.416 0.129 2.215 0.143 -0.0508 -0.0968 -0.1114 -0.0052 0.1896 0.0204 -0.1182 0.1389 0.0038 -0.0037 386 0 382 4 -0.4160 380.52 0.000 0 31 0 1.529 "" "" "" "" "" "" "" 44 27 0.19889 46 20 0 0.015 19 0 0 0.984 0.17 0.15 0.16 0.24 -80.206 -88.103 53.373 17.889 0 387 778.2 1.087 715.668 18.459614 0.003145 42 400.4 7.823 51.177 18.832373 0.021398 43 577.5 11.2 51.560 17.843945 0.021394 0 7 0 8 0 1.257 0.988428 0.372759 0.615669 "" "" 0 "" "" "" 253.5426562305 -5.2972754495 134.2402517628 -57.3635888222 "" "" "" "" 18.459614 0.003145 778.2 0.041 118.62249662424 2.0825 -38.23816889968 2.3111 -0.0045
"Gaia EDR3 5538150287113989760" 0.027305 -0.025758 118.63149367255 -38.23823691516 0.029 0.1023 -1.277 0.102 2.346 0.117 17.969933 0.003005 0.795033 0.024040593524287206 18.088 0.027 0.485 0.033 0.325 0.043 0.701 0.038 1.0 1 0.0000 0.008201 0.006919 -0.004402 122.5 "Gaia EDR3 5538150287113989760" 118.63149367255 0.0741 -38.23823691516 0.0950 5538150287113989760 1636042515805110273 1572719161 2016.0 0.0290 0.1023 0.2836 2.671 -1.277 0.102 2.346 0.117 0.0102 -0.0676 -0.1435 -0.0109 0.1786 0.0181 -0.2379 0.1552 -0.0025 0.0067 388 0 388 0 2.7049 481.30 0.386 1.9 31 0 1.559 "" "" "" "" "" "" "" 44 27 0.16395 46 21 0 0.022 1.6e+02 0 0 1.098 0.16 0.19 0.17 0.17 -79.761 -79.206 52.794 21.747 0 393 1222 1.349 905.694 17.969933 0.003005 41 688.5 12.71 54.172 18.243774 0.020236 42 831.1 9.505 87.443 17.448742 0.012979 0 3 0 2 0 1.244 0.795033 0.273842 0.521191 "" "" 0 "" "" "" 253.5463462233 -5.2912312026 134.2525712321 -57.3611623308 "" "" "" "" 17.969933 0.003005 1222 0.045 118.63150089916 1.6400 -38.23824734358 1.8964 0.0062
"Gaia EDR3 5538151146107504256" 0.023978 -0.007677 118.62725008233 -38.22015769867 0.22 0.2452 -1.243 0.254 2.245 0.269 19.404995 0.003999 1.217281 0.05009595369887672 19.765 0.029 0.745 0.039 0.48 0.105 1.183 0.04 1.0 1 0.0000 0.014140 0.003587 0.013677 14.7 "Gaia EDR3 5538151146107504256" 118.62725008233 0.1771 -38.22015769867 0.2164 5538151146107504256 1636042515805110273 991607269 2016.0 0.2200 0.2452 0.8974 2.567 -1.243 0.254 2.245 0.269 -0.0578 -0.0261 -0.0836 -0.0235 0.1845 0.0050 -0.1154 0.1769 -0.0149 -0.0324 384 0 382 2 0.2465 400.60 0.000 0 31 0 1.432 "" "" "" "" "" "" "" 44 25 0.37515 47 21 0 0.016 1.4e+02 1 0 1.008 0.18 0.18 0.19 0.28 -88.577 88.014 49.685 16.690 0 387 325.8 0.8695 374.687 19.404995 0.003999 44 145.2 5.84 24.861 19.933685 0.043761 43 258.6 5.737 45.072 18.716404 0.024384 0 0 0 0 0 1.239 1.217281 0.528690 0.688591 "" "" 0 "" "" "" 253.5290214111 -5.2848774040 134.2349498742 -57.3454268001 "" "" 38098876 "" 19.404995 0.003999 325.8 0.001 118.62725711693 4.0876 -38.22016767843 4.3403 -0.0313
"Gaia EDR3 5538149531199718528" 0.004074 -0.034885 118.60191808093 -38.24736922855 0.1308 0.2453 -1.167 0.255 2.158 0.275 19.267548 0.003895 1.185774 0.047936323690913135 19.444 0.039 0.769 0.048 0.361 0.081 0.978 0.05 1.0 1 0.0000 0.021194 -0.016309 -0.013536 230.3 "Gaia EDR3 5538149531199718528" 118.60191808093 0.1709 -38.24736922855 0.2198 5538149531199718528 1636042515805110273 7009734 2016.0 0.1308 0.2453 0.5334 2.454 -1.167 0.255 2.158 0.275 -0.0919 -0.0125 0.0169 -0.1073 0.1861 -0.0707 0.0197 0.2481 -0.0538 -0.1610 356 0 355 1 1.8198 417.98 0.654 0.97 31 0 1.480 "" "" "" "" "" "" "" 41 24 0.40004 43 17 0 0.041 12 0 0 1.069 0.17 0.2 0.18 0.29 -105.341 84.778 48.598 14.499 0 360 369.8 0.9375 394.407 19.267548 0.003895 38 159.8 6.219 25.699 19.829496 0.042340 40 276.5 5.642 49.001 18.643723 0.022477 0 0 0 0 0 1.180 1.185774 0.561949 0.623825 "" "" 0 "" "" "" 253.5423404019 -5.3158696569 134.2182553232 -57.3779126504 "" "" 38098734 "" 19.267548 0.003895 369.8 -0.055 118.60192468724 4.0876 -38.24737881987 4.4078 -0.1531
"Gaia EDR3 5538151214826992512" 0.018556 -0.003628 118.62034799811 -38.21611044854 -0.0364 0.0756 -1.367 0.08 2.289 0.088 17.559507 0.002913 0.905029 0.011720214033881805 17.745 0.023 0.44 0.027 0.339 0.031 0.819 0.032 1.0 1 0.0000 0.017819 -0.001836 0.017724 354.1 "Gaia EDR3 5538151214826992512" 118.62034799811 0.0555 -38.21611044854 0.0670 5538151214826992512 1636042515805110273 1214631128 2016.0 -0.0364 0.0756 -0.4815 2.667 -1.367 0.080 2.289 0.088 0.0337 0.0050 -0.0136 0.0727 0.1599 0.1030 -0.0142 0.1657 -0.0494 0.0884 374 0 374 0 -1.8349 333.88 0.000 0 31 0 1.542 "" "" "" "" "" "" "" 43 26 0.12375 46 19 0 0.0059 1.3e+02 0 0 0.932 0.21 0.19 0.2 0.22 -88.493 -76.293 47.834 16.103 0 381 1783 1.552 1149.035 17.559507 0.002913 42 929.5 7.551 123.097 17.917930 0.009251 41 1242 7.003 177.312 17.012901 0.007196 0 1 0 0 0 1.218 0.905029 0.358423 0.546606 "" "" 0 "" "" "" 253.5227477974 -5.2874777398 134.2228988114 -57.3435553887 "" "" 38098879 "" 17.559507 0.002913 1783 0.009 118.62035573216 1.2796 -38.21612062409 1.4132 0.0801
"Gaia EDR3 5538150291415052928" 0.022681 -0.027313 118.6256072989 -38.23979339139 0.0402 0.1853 -1.22 0.198 2.081 0.203 19.016224 0.003696 0.952742 0.035415323025492794 19.216 0.036 0.558 0.042 0.501 0.069 0.907 0.043 1.0 1 0.0000 0.006386 0.002296 -0.005959 158.9 "Gaia EDR3 5538150291415052928" 118.62560729890 0.1373 -38.23979339139 0.1633 5538150291415052928 1636042515805110273 1253479430 2016.0 0.0402 0.1853 0.2171 2.412 -1.220 0.198 2.081 0.203 -0.0718 -0.0472 -0.2023 0.0154 0.1878 0.0356 -0.1245 0.1127 0.0047 -0.0651 379 0 378 1 -1.0082 360.90 0.000 2.1e-15 31 0 1.501 "" "" "" "" "" "" "" 43 25 0.2885 45 20 0 0.018 1.6e+02 0 0 0.962 0.15 0.16 0.17 0.27 -88.195 86.637 50.473 17.098 0 385 466.1 1.058 440.723 19.016224 0.003696 41 225.2 6.257 36.001 19.456861 0.030287 39 314.4 5.202 60.445 18.504120 0.018356 0 1 0 2 0 1.158 0.952742 0.440638 0.512104 "" "" 0 "" "" "" 253.5453226639 -5.2960018827 134.2455716152 -57.3642522047 "" "" 38098756 "" 19.016224 0.003696 466.1 -0.055 118.62561420307 3.1966 -38.23980263972 3.2746 -0.0666
"Gaia EDR3 5538151081692698496" 0.004787 -0.011694 118.60282300973 -38.22417836609 0.0579 0.0676 -1.348 0.068 2.372 0.075 17.390251 0.002882 0.882889 0.009244234581618967 17.528 0.023 0.49 0.027 0.212 0.032 0.763 0.031 1.0 1 0.0000 0.018349 -0.015603 0.009655 301.7 "Gaia EDR3 5538151081692698496" 118.60282300973 0.0481 -38.22417836609 0.0612 5538151081692698496 1636042515805110273 1335018225 2016.0 0.0579 0.0676 0.8561 2.728 -1.348 0.068 2.372 0.075 -0.0041 -0.0354 -0.1434 0.0123 0.2157 0.0542 -0.1165 0.1848 0.0386 0.0031 402 0 402 0 -0.2664 404.52 0.000 0 31 0 1.539 "" "" "" "" "" "" "" 46 26 0.10436 48 21 0 0.021 1.8e+02 0 0 0.990 0.16 0.2 0.17 0.22 -93.435 -83.320 54.591 16.303 0 409 2084 1.625 1282.378 17.390251 0.002882 44 1090 6.6 165.114 17.745224 0.007143 44 1426 5.897 241.861 16.862335 0.005868 0 19 0 21 0 1.207 0.882889 0.354973 0.527916 "" "" 0 "" "" "" 253.5226673629 -5.3034355454 134.2043021158 -57.3559648643 "" "" 38098857 "" 17.390251 0.002882 2084 0.001 118.60283063650 1.0899 -38.22418890700 1.2125 -0.0002
"Gaia EDR3 5538150257058978432" 0.015456 -0.032972 118.61640997354 -38.24545423405 0.1077 0.0127 -1.337 0.013 2.032 0.014 13.690207 0.002815 2.588937 0.005591972281762491 14.889 0.021 1.969 0.026 1.55 0.036 2.51 0.03 1.0 1 0.0000 0.012621 -0.004928 -0.011620 203.0 "Gaia EDR3 5538150257058978432" 118.61640997354 0.0095 -38.24545423405 0.0114 5538150257058978432 1636042515805110273 77200855 2016.0 0.1077 0.0127 8.4809 2.433 -1.337 0.013 2.032 0.014 -0.0001 -0.0555 -0.1504 0.0773 0.1431 0.1053 -0.1592 0.1843 -0.0085 0.0122 413 0 411 2 -0.5859 363.96 0.000 0 31 0 1.276 "" "" "" "" "" "" "" 47 27 0.020111 49 21 0 0.011 1.6e+02 0 0 0.979 0.18 0.16 0.16 0.21 -78.928 -79.160 51.295 18.771 0 415 6.293e+04 33.32 1888.861 13.690207 0.002815 48 1.219e+04 30.97 393.615 15.123388 0.003923 44 7.68e+04 89.39 859.146 12.534451 0.003985 0 3 0 2 0 1.414 2.588937 1.433182 1.155755 104.18 1.45 5 4000.0 3.0 0.00 253.5465135775 -5.3051023563 134.2367493706 -57.3721003213 "" "" 38098746 "" 13.690207 0.002815 6.293e+04 -0.006 118.61641754231 0.2093 -38.24546326502 0.2333 0.0035
"Gaia EDR3 5538151420985492096" 0.005484 0.023024 118.60370715191 -38.1894600245 -0.0844 0.3578 -1.368 0.385 2.223 0.422 19.791342 0.004954 1.415995 0.07590134702362007 20.077 0.032 0.798 0.047 0.569 0.175 1.103 0.045 0.98 1 0.0000 0.046813 -0.014916 0.044373 341.4 "Gaia EDR3 5538151420985492096" 118.60370715191 0.2488 -38.18946002450 0.3212 5538151420985492096 1636042515805110273 988282347 2016.0 -0.0844 0.3578 -0.2360 2.610 -1.368 0.385 2.223 0.422 0.0392 0.0103 -0.0737 0.0271 0.1856 0.0670 0.0206 0.1254 -0.0626 0.1335 342 0 340 2 1.4298 391.56 0.881 0.82 31 0 1.413 "" "" "" "" "" "" "" 39 23 0.60223 42 19 0 0.04 1.5e+02 0 0 1.055 0.19 0.23 0.25 0.31 -100.421 -78.299 58.342 15.526 0 349 228.2 0.8656 263.694 19.791342 0.004954 41 83.34 5.27 15.814 20.536392 0.068712 40 178.2 5.257 33.906 19.120398 0.032244 0 1 0 0 0 1.146 1.415995 0.745050 0.670944 "" "" 0 "" "" "" 253.4930279820 -5.2851371166 134.1828047764 -57.3232347933 "" "" 38099224 "" 19.791342 0.004954 228.2 -0.114 118.60371488772 6.1889 -38.18946990327 6.7576 0.1287
"Gaia EDR3 5538151008668500352" 0.002553 -0.028258 118.59998033666 -38.24074252128 0.2279 0.0905 -1.213 0.091 2.25 0.103 17.85274 0.00297 0.955111 0.01445170232187198 18.021 0.029 0.516 0.035 0.358 0.036 0.86 0.037 1.0 1 0.0000 0.019124 -0.017832 -0.006910 248.8 "Gaia EDR3 5538151008668500352" 118.59998033666 0.0648 -38.24074252128 0.0823 5538151008668500352 1636042515805110273 396809018 2016.0 0.2279 0.0905 2.5174 2.556 -1.213 0.091 2.250 0.103 0.0282 -0.0490 -0.1100 0.0374 0.2002 0.0710 -0.0688 0.1537 0.0050 0.0400 392 0 391 1 0.6038 419.20 0.193 0.56 31 0 1.521 "" "" "" "" "" "" "" 45 26 0.14252 47 19 0 0.022 2.1 0 0 1.021 0.18 0.21 0.19 0.19 -78.823 -76.786 52.425 16.802 0 397 1361 1.391 978.452 17.852740 0.002970 37 686.3 7.413 92.588 18.247225 0.012054 42 960.1 6.207 154.669 17.292114 0.007972 0 1 0 1 0 1.210 0.955111 0.394485 0.560625 "" "" 0 "" "" "" 253.5358356159 -5.3138008092 134.2112732777 -57.3722505370 "" "" 38098739 "" 17.852740 0.002970 1361 -0.003 118.59998719787 1.4572 -38.24075252027 1.6518 0.0345
"Gaia EDR3 5538151043028251392" 0.022556 -0.020788 118.62544553946 -38.2332688592 -0.0375 0.0846 -1.298 0.089 2.351 0.093 17.776844 0.002977 0.891611 0.01048877581036033 17.939 0.026 0.508 0.031 0.387 0.035 0.777 0.035 1.0 1 0.0000 0.002242 0.002169 0.000566 75.4 "Gaia EDR3 5538151043028251392" 118.62544553946 0.0626 -38.23326885920 0.0736 5538151043028251392 1636042515805110273 1538032246 2016.0 -0.0375 0.0846 -0.4436 2.686 -1.298 0.089 2.351 0.093 -0.0310 -0.1036 -0.1847 -0.0045 0.1773 0.0297 -0.1257 0.1990 -0.0022 -0.0178 394 0 393 1 -1.4617 362.51 0.000 0 31 0 1.536 "" "" "" "" "" "" "" 45 27 0.12919 47 21 0 0.019 1.6e+02 0 0 0.947 0.15 0.14 0.17 0.24 -83.993 -83.530 51.794 19.306 0 391 1460 1.515 963.124 17.776844 0.002977 39 754.6 5.164 146.112 18.144304 0.007937 38 995.6 5.246 189.781 17.252693 0.006857 0 0 0 0 0 1.199 0.891611 0.367460 0.524151 "" "" 0 "" "" "" 253.5396212978 -5.2927836766 134.2410768516 -57.3581934200 "" "" 38098770 "" 17.776844 0.002977 1460 -0.008 118.62545288478 1.4362 -38.23327930958 1.4975 -0.0188
"Gaia EDR3 5538149771717897984" -0.01986 -0.030589 118.57144328417 -38.24307024527 -0.0014 0.1451 -1.478 0.144 2.161 0.151 18.537853 0.00321 0.987928 0.0223291631952476 18.621 0.035 0.627 0.042 0.495 0.053 0.777 0.043 0.98 1 0.0000 0.041293 -0.040244 -0.009247 257.1 "Gaia EDR3 5538149771717897984" 118.57144328417 0.1012 -38.24307024527 0.1294 5538149771717897984 1636042515805110273 373420339 2016.0 -0.0014 0.1451 -0.0099 2.618 -1.478 0.144 2.161 0.151 -0.0021 -0.0810 -0.1336 0.0041 0.1686 0.0366 -0.0856 0.2503 -0.0900 -0.0463 348 0 347 1 0.2646 363.12 0.165 0.16 31 0 1.517 "" "" "" "" "" "" "" 40 24 0.21221 42 17 0 0.02 6 0 0 1.009 0.29 0.17 0.15 0.23 -73.395 -83.164 -59.683 11.387 0 353 724.1 1.098 659.514 18.537853 0.003210 41 355.1 5.681 62.497 18.962786 0.017595 38 511.9 6.233 82.137 17.974857 0.013748 0 2 0 1 0 1.197 0.987928 0.424932 0.562996 "" "" 0 "" "" "" 253.5263748368 -5.3342710507 134.1738999660 -57.3823411095 "" "" 38098651 "" 18.537853 0.003210 724.1 -0.018 118.57145164661 2.3213 -38.24307984911 2.4284 -0.0478
"Gaia EDR3 5538149531199694592" 0.005773 -0.044037 118.60408211489 -38.2565212214 0.0479 0.1351 -1.164 0.146 2.333 0.16 18.507854 0.003275 0.913298 0.03099328682150378 18.61 0.032 0.571 0.039 0.369 0.045 0.855 0.04 1.0 1 0.0000 0.026984 -0.014607 -0.022688 212.8 "Gaia EDR3 5538149531199694592" 118.60408211489 0.1022 -38.25652122140 0.1228 5538149531199694592 1636042515805110273 445034826 2016.0 0.0479 0.1351 0.3544 2.607 -1.164 0.146 2.333 0.160 -0.0203 0.0191 -0.2047 -0.0078 0.1204 0.0016 -0.1982 0.1064 0.0306 -0.0725 359 0 358 1 -0.0473 366.01 0.000 0 31 0 1.523 "" "" "" "" "" "" "" 41 26 0.22489 44 19 0 0.032 1.7e+02 0 0 0.997 0.2 0.15 0.17 0.24 -90.449 -87.110 51.623 18.632 0 365 744.4 1.213 613.601 18.507854 0.003275 41 372.4 9.316 39.968 18.911167 0.027308 38 501.2 6.537 76.666 17.997870 0.014658 0 0 0 0 0 1.173 0.913298 0.403313 0.509985 "" "" 0 "" "" "" 253.5511179943 -5.3190731769 134.2272028378 -57.3858741345 "" "" 38098706 "" 18.507854 0.003275 744.4 -0.036 118.60408870538 2.3651 -38.25653158912 2.5804 -0.0708
