EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5599919823877883648" -0.039215 0.025579 116.15628739824 -28.3474467804 0.3165 0.0344 -1.787 0.028 1.734 0.033 16.013268 0.002782 0.993443 0.0056172887588230675 16.152 0.021 0.629 0.035 0.348 0.039 0.927 0.037 1.0 1 0.0000 0.060382 -0.028739 0.053105 331.6 "Gaia EDR3 5599919823877883648" 116.15628739824 0.0213 -28.34744678040 0.0268 5599919823877883648 1636042515805110273 1077263030 2016.0 0.3165 0.0344 9.1906 2.490 -1.787 0.028 1.734 0.033 0.1451 0.1053 -0.0496 -0.0867 0.1139 -0.0641 -0.1456 0.1222 -0.0877 0.0735 462 0 462 0 -0.8778 449.27 0.000 0 31 0 1.519 "" "" "" "" "" "" "" 53 26 0.046156 56 23 0 0.0053 61 1 0 0.970 0.13 0.24 0.11 0.37 -65.526 -75.587 49.950 24.467 0 482 7407 2.617 2830.323 16.013268 0.002782 54 3721 8.729 426.268 16.411963 0.003778 55 5392 8.6 626.946 15.418520 0.004157 0 54 0 55 0 1.230 0.993443 0.398695 0.594748 "" "" 0 "" "" "" 243.9441156112 -2.0838236753 125.9022178281 -48.5785888765 73981161563043344 "" 36773636 "" 16.013268 0.002782 7407 0.014 116.15629642418 0.4567 -28.34745448534 0.5305 0.0802
"Gaia EDR3 5599919789518161024" -0.042622 0.005861 116.15240699714 -28.36716347067 0.1642 0.0666 -1.824 0.053 1.749 0.062 17.189543 0.002838 1.261496 0.009658211532162671 17.46 0.025 0.819 0.039 0.436 0.05 1.232 0.034 1.0 1 0.0000 0.046348 -0.032148 0.033387 316.1 "Gaia EDR3 5599919789518161024" 116.15240699714 0.0405 -28.36716347067 0.0503 5599919789518161024 1636042515805110273 727147480 2016.0 0.1642 0.0666 2.4653 2.527 -1.824 0.053 1.749 0.062 0.0817 0.0685 -0.0540 -0.0558 0.1318 -0.0326 -0.1443 0.1235 -0.1257 0.0550 435 0 430 5 -0.0186 442.04 0.000 0 31 0 1.460 "" "" "" "" "" "" "" 50 27 0.086175 54 23 0 0.0037 1.6e+02 0 0 0.999 0.17 0.22 0.098 0.38 -60.025 -79.578 55.441 22.480 0 448 2507 1.573 1594.075 17.189543 0.002838 50 1103 7.839 140.708 17.732101 0.008205 47 2046 6.439 317.768 16.470606 0.005095 0 0 0 0 0 1.256 1.261496 0.542559 0.718937 "" "" 0 "" "" "" 243.9595112486 -2.0966181330 125.9051413191 -48.5985054272 73951161524289678 "" 36773569 "" 17.189543 0.002838 2507 0.013 116.15241621206 0.8506 -28.36717124266 0.9931 0.0588
"Gaia EDR3 5599919480280905344" -0.049584 -0.015422 116.14448329146 -28.38844316584 0.307 0.0413 -1.774 0.036 1.732 0.041 16.29827 0.002789 1.020596 0.006717812515990603 16.467 0.024 0.651 0.035 0.421 0.039 0.995 0.033 1.0 1 0.0000 0.040943 -0.039112 0.012105 287.2 "Gaia EDR3 5599919480280905344" 116.14448329146 0.0255 -28.38844316584 0.0312 5599919480280905344 1636042515805110273 796506130 2016.0 0.3070 0.0413 7.4388 2.480 -1.774 0.036 1.732 0.041 0.2203 0.1380 -0.1167 -0.0887 0.1220 -0.0610 -0.1381 -0.0106 -0.2286 0.2403 460 0 459 1 -0.6169 454.11 0.000 0 31 0 1.510 "" "" "" "" "" "" "" 53 26 0.06099 57 23 0 0.003 1.3e+02 1 0 0.979 0.17 0.29 0.16 0.41 -58.557 -67.757 53.391 22.919 0 478 5697 2.274 2504.640 16.298270 0.002789 51 2816 10.62 264.980 16.714660 0.004957 51 4183 9.654 433.349 15.694064 0.004534 0 3 0 2 0 1.229 1.020596 0.416391 0.604205 "" "" 0 "" "" "" 243.9744882555 -2.1132740514 125.9035076375 -48.6208719419 73931161445044148 "" 36767033 "" 16.298270 0.002789 5697 0.010 116.14449225572 0.5737 -28.38845086559 0.6661 0.2443
"Gaia EDR3 5599913432966640256" -0.085769 -0.060495 116.10331109171 -28.43349278539 0.1653 0.0358 -1.814 0.029 1.748 0.035 16.058712 0.002784 0.94138 0.0055071557995030425 16.17 0.022 0.596 0.029 0.306 0.041 0.933 0.034 0.99 1 0.0000 0.082200 -0.075301 -0.032964 246.4 "Gaia EDR3 5599913432966640256" 116.10331109171 0.0222 -28.43349278539 0.0282 5599913432966640256 1636042515805110273 1285964381 2016.0 0.1653 0.0358 4.6113 2.519 -1.814 0.029 1.748 0.035 0.1798 -0.1069 -0.1283 0.0306 -0.0274 0.0201 -0.2187 0.1930 -0.0963 0.1393 478 0 477 1 -0.0740 489.73 0.000 0 31 0 1.527 "" "" "" "" "" "" "" 55 25 0.049904 58 25 0 0.012 35 0 0 0.997 0.18 0.33 0.078 0.37 -90.473 -70.007 55.637 26.408 0 473 7103 2.603 2729.006 16.058712 0.002784 52 3633 6.741 538.898 16.437960 0.003442 53 5018 9.47 529.858 15.496579 0.004299 0 0 0 0 0 1.218 0.941380 0.379248 0.562133 "" "" 0 "" "" "" 243.9954992603 -2.1671259394 125.8687331573 -48.6739097881 73881161033210081 "" 36766676 "" 16.058712 0.002784 7103 0.006 116.10332025973 0.4668 -28.43350055218 0.5688 0.1346
"Gaia EDR3 5599919789518162816" -0.04331 0.004465 116.15162444829 -28.36855913035 0.2742 0.0286 -1.763 0.024 1.793 0.027 15.52749 0.002773 0.915617 0.005451330112917397 15.686 0.022 0.531 0.034 0.207 0.034 0.923 0.035 1.0 1 0.0000 0.045844 -0.032836 0.031991 314.3 "Gaia EDR3 5599919789518162816" 116.15162444829 0.0176 -28.36855913035 0.0219 5599919789518162816 1636042515805110273 206861581 2016.0 0.2742 0.0286 9.6021 2.514 -1.763 0.024 1.793 0.027 0.0728 0.1179 -0.0282 -0.0853 0.1039 -0.0528 -0.1643 0.1711 -0.1387 0.0054 434 0 431 3 -0.7239 422.39 0.000 0 31 0 1.534 "" "" "" "" "" "" "" 50 27 0.037686 54 22 0 0.004 1.5e+02 0 0 0.975 0.16 0.21 0.11 0.37 -60.538 -82.873 54.817 22.249 0 445 1.159e+04 3.38 3428.024 15.527490 0.002773 46 6013 14.14 425.307 15.890773 0.003782 46 8111 7.933 1022.497 14.975156 0.003926 0 0 0 1 0 1.219 0.915617 0.363283 0.552334 "" "" 0 "" "" "" 243.9603780294 -2.0979110758 125.9046968499 -48.6000336957 73951161516438008 "" 36767059 "" 15.527490 0.002773 1.159e+04 0.010 116.15163335243 0.3778 -28.36856709915 0.4351 0.0121
"Gaia EDR3 5599918690006518272" -0.008859 -0.029976 116.19077375949 -28.40300906267 0.3108 0.0292 -1.882 0.023 1.784 0.029 15.608408 0.002774 0.932649 0.005917036842880058 15.778 0.025 0.548 0.032 0.311 0.031 0.952 0.033 1.0 1 0.0000 0.002936 0.001611 -0.002454 146.7 "Gaia EDR3 5599918690006518272" 116.19077375949 0.0177 -28.40300906267 0.0233 5599918690006518272 1636042515805110273 1476899953 2016.0 0.3108 0.0292 10.6278 2.593 -1.882 0.023 1.784 0.029 0.1182 0.0745 0.0167 -0.0271 -0.0124 -0.0303 -0.1733 0.1956 -0.0492 0.1335 453 0 452 1 0.2193 472.90 0.000 0 31 0 1.530 "" "" "" "" "" "" "" 52 26 0.040369 54 21 0 0.011 68 1 0 1.007 0.25 0.24 0.13 0.37 -73.399 -78.598 54.870 22.897 0 439 1.075e+04 3.224 3335.725 15.608408 0.002774 44 5542 14.53 381.478 15.979273 0.003986 40 7595 15.4 493.330 15.046624 0.004373 0 1 0 1 0 1.222 0.932649 0.370865 0.561784 "" "" 0 "" "" "" 244.0074491572 -2.0852490483 125.9687500705 -48.6241091286 73911161907936665 "" 36766943 "" 15.608408 0.002774 1.075e+04 0.011 116.19078326712 0.3686 -28.40301699216 0.4617 0.1352
"Gaia EDR3 5599919785213027840" -0.050935 0.009389 116.14296166884 -28.36363191447 0.2124 0.1231 -1.906 0.1 1.724 0.117 18.220047 0.003046 1.577919 0.020191825326106604 18.682 0.035 1.096 0.056 0.464 0.081 1.579 0.043 1.0 1 0.0000 0.054770 -0.040460 0.036916 312.4 "Gaia EDR3 5599919785213027840" 116.14296166884 0.0758 -28.36363191447 0.0925 5599919785213027840 1636042515805110273 143157417 2016.0 0.2124 0.1231 1.7260 2.570 -1.906 0.100 1.724 0.117 0.0793 0.0763 -0.0068 -0.0909 0.1493 -0.0652 -0.0458 0.1406 -0.0551 -0.0051 442 0 441 1 1.7169 509.39 0.271 0.78 31 0 1.398 "" "" "" "" "" "" "" 51 27 0.16152 55 22 0 0.0041 76 0 0 1.058 0.12 0.22 0.092 0.35 -66.263 -78.590 50.500 24.341 0 461 970.3 1.16 836.491 18.220047 0.003046 51 353.1 5.982 59.030 18.968706 0.018603 48 876.7 5.556 157.784 17.390787 0.007851 0 2 0 1 0 1.267 1.577919 0.748659 0.829260 "" "" 0 "" "" "" 243.9523001472 -2.1020604744 125.8916080577 -48.5973031819 73961161429813912 "" 36773562 "" 18.220047 0.003046 970.3 -0.012 116.14297129685 1.6001 -28.36363957627 1.8719 0.0026
"Gaia EDR3 5599919926957083136" -0.007827 -0.002185 116.19194942277 -28.37521807738 0.1727 0.0393 -1.825 0.034 1.791 0.04 16.2546 0.002786 0.915463 0.005811251500322457 16.366 0.019 0.592 0.027 0.411 0.032 0.849 0.027 1.0 1 0.0000 0.025475 0.002646 0.025337 6.0 "Gaia EDR3 5599919926957083136" 116.19194942277 0.0246 -28.37521807738 0.0311 5599919926957083136 1636042515805110273 962970852 2016.0 0.1727 0.0393 4.3960 2.557 -1.825 0.034 1.791 0.040 0.1781 0.0497 0.0105 -0.0228 0.0641 -0.0163 -0.1252 0.0579 -0.1069 0.1868 447 0 445 2 -0.1399 454.14 0.000 0 31 0 1.533 "" "" "" "" "" "" "" 51 27 0.057575 54 23 0 0.0029 48 0 0 0.995 0.13 0.29 0.13 0.37 -81.359 -70.321 51.621 23.945 0 450 5931 2.268 2614.600 16.254600 0.002786 52 3051 7.291 418.534 16.627329 0.003810 51 4115 8.451 486.955 15.711865 0.004388 0 1 0 1 0 1.208 0.915463 0.372728 0.542735 "" "" 0 "" "" "" 243.9838668798 -2.0704836875 125.9590968730 -48.5970411939 73951161919700017 "" 36767157 "" 16.254600 0.002786 5931 -0.001 116.19195864072 0.5455 -28.37522603606 0.6460 0.1876
"Gaia EDR3 5599911886778442368" -0.075734 -0.128074 116.11466721931 -28.50108007027 0.2073 0.0222 -1.765 0.018 1.785 0.022 15.112428 0.002768 0.862989 0.004963515689508798 15.233 0.032 0.446 0.041 0.155 0.036 0.902 0.043 0.99 1 0.0000 0.119874 -0.065273 -0.100545 213.0 "Gaia EDR3 5599911886778442368" 116.11466721931 0.0138 -28.50108007027 0.0177 5599911886778442368 1636042515805110273 1330883643 2016.0 0.2073 0.0222 9.3194 2.511 -1.765 0.018 1.785 0.022 0.1555 -0.0442 -0.1164 0.0574 0.0229 0.0630 -0.1237 0.1337 -0.1478 0.1128 491 0 489 2 -0.7297 480.30 0.000 1.8e-15 31 0 1.547 "" "" "" "" "" "" "" 57 27 0.030537 60 26 0 0.0051 0.084 0 0 0.976 0.093 0.29 0.051 0.32 -59.490 -72.616 -42.004 24.546 0 488 1.698e+04 4.15 4091.990 15.112428 0.002768 53 9012 11.18 806.454 15.451474 0.003098 54 1.158e+04 9.283 1247.612 14.588486 0.003878 0 0 0 0 0 1.213 0.862989 0.339046 0.523942 "" "" 0 "" "" "" 244.0591143278 -2.1921595048 125.9104852453 -48.7364277928 73791161146768985 "" 36766125 "" 15.112428 0.002768 1.698e+04 0.008 116.11467614792 0.2974 -28.50108800507 0.3493 0.1058
"Gaia EDR3 5599919583359725696" -0.035981 0.002908 116.15995248269 -28.37011840159 0.2595 0.0315 -1.747 0.027 1.762 0.031 15.846608 0.002781 0.913191 0.00542106161189854 15.99 0.023 0.578 0.033 0.28 0.035 0.879 0.033 1.0 1 0.0000 0.039710 -0.025508 0.030434 320.0 "Gaia EDR3 5599919583359725696" 116.15995248269 0.0200 -28.37011840159 0.0245 5599919583359725696 1636042515805110273 496926061 2016.0 0.2595 0.0315 8.2365 2.481 -1.747 0.027 1.762 0.031 0.1511 0.0592 -0.0341 -0.0414 0.0791 -0.0261 -0.1187 0.1009 -0.1147 0.1151 457 0 454 3 0.1001 471.32 0.000 1.9e-15 31 0 1.534 "" "" "" "" "" "" "" 52 27 0.04323 56 23 0 0.0027 57 2 0 1.003 0.13 0.23 0.1 0.35 -53.631 -71.316 52.262 23.962 0 466 8636 2.985 2892.687 15.846608 0.002781 54 4481 9.06 494.570 16.210188 0.003550 53 6031 8.79 686.049 15.296997 0.004097 0 2 0 2 0 1.217 0.913191 0.363580 0.549611 "" "" 0 "" "" "" 243.9653880408 -2.0923377263 125.9160061766 -48.5995941968 73951161599716132 "" 36767062 "" 15.846608 0.002781 8636 0.008 116.15996130788 0.4254 -28.37012623299 0.4931 0.1176
"Gaia EDR3 5599913810923752320" -0.09782 -0.02298 116.08964555569 -28.39596801134 0.3301 0.0701 -1.828 0.056 1.713 0.068 17.431818 0.002852 1.346357 0.00962321547093278 17.758 0.025 0.841 0.036 0.315 0.046 1.372 0.036 0.99 1 0.0000 0.087468 -0.087349 0.004551 273.0 "Gaia EDR3 5599913810923752320" 116.08964555569 0.0430 -28.39596801134 0.0549 5599913810923752320 1636042515805110273 860821893 2016.0 0.3301 0.0701 4.7122 2.505 -1.828 0.056 1.713 0.068 0.1389 0.0413 -0.1125 -0.0522 0.0798 -0.0317 -0.2602 0.1492 -0.1496 0.0945 508 9 507 1 -1.4592 476.50 0.000 0 31 0 1.441 "" "" "" "" "" "" "" 59 27 0.097019 62 28 0 0.0043 68 0 0 0.954 "" "" "" "" "" "" "" "" 0 530 2006 1.357 1477.545 17.431818 0.002852 59 831.7 5.601 148.500 18.038599 0.007826 59 1668 6.349 262.748 16.692242 0.005600 0 1 0 2 0 1.247 1.346357 0.606781 0.739576 "" "" 0 "" "" "" 243.9569492166 -2.1588445846 125.8361398994 -48.6409092193 73921160896635121 "" 36766750 "" 17.431818 0.002852 2006 -0.006 116.08965479210 0.8973 -28.39597562579 1.1082 0.0969
"Gaia EDR3 5599913639126024064" -0.099635 -0.047854 116.08755620227 -28.42084034655 0.3156 0.1049 -1.836 0.082 1.812 0.1 18.079777 0.002962 1.348867 0.01781258636470291 18.381 0.028 0.903 0.043 0.236 0.065 1.367 0.04 0.99 1 0.0000 0.091453 -0.089166 -0.020322 257.2 "Gaia EDR3 5599913639126024064" 116.08755620227 0.0655 -28.42084034655 0.0821 5599913639126024064 1636042515805110273 211625039 2016.0 0.3156 0.1049 3.0093 2.580 -1.836 0.082 1.812 0.100 0.1894 0.0985 -0.1076 -0.0708 0.0939 -0.0281 -0.2314 0.1491 -0.0997 0.1295 489 0 488 1 -1.9130 440.64 0.000 0 95 0 "" 1.4486 0.0215 -0.183 -0.081 0.005 -0.023 0.083 58 27 0.14241 62 62 0 0.011 61 0 0 0.938 0.18 0.3 0.12 0.38 -57.415 -71.255 48.888 25.774 0 509 1104 1.105 998.829 18.079777 0.002962 56 453.2 6.368 71.173 18.697706 0.015508 53 911.2 6.635 137.330 17.348839 0.008763 0 2 0 2 0 1.236 1.348867 0.617929 0.730938 "" "" 0 "" "" "" 243.9776122336 -2.1728324336 125.8434268544 -48.6653803650 73891160875715268 "" 36766675 "" 18.080467 0.002962 1104 -0.017 116.08756548132 1.3265 -28.42084840004 1.6196 0.1323
"Gaia EDR3 5599918861799666560" 0.037911 -0.023453 116.24394189934 -28.39647883121 0.1943 0.0966 -1.897 0.076 1.716 0.096 17.882769 0.00293 1.418795 0.014574541399303101 18.273 0.032 0.919 0.043 0.402 0.063 1.413 0.04 1.0 1 0.0000 0.048553 0.048382 0.004066 85.2 "Gaia EDR3 5599918861799666560" 116.24394189934 0.0579 -28.39647883121 0.0746 5599918861799666560 1636042515805110273 1601517183 2016.0 0.1943 0.0966 2.0122 2.558 -1.897 0.076 1.716 0.096 0.0969 0.0167 0.0308 -0.0298 0.0698 -0.0193 -0.1154 0.1332 -0.0307 0.0858 467 0 467 0 -1.0397 449.63 0.000 0 31 0 1.441 "" "" "" "" "" "" "" 54 27 0.13354 56 22 0 0.0089 45 0 0 0.965 0.19 0.27 0.076 0.35 -75.510 -76.908 43.408 23.225 0 446 1324 1.214 1090.877 17.882769 0.002930 34 545.8 6.171 88.447 18.496023 0.012589 34 1170 6.787 172.429 17.077229 0.007344 0 0 0 0 0 1.296 1.418795 0.613255 0.805540 "" "" 0 "" "" "" 244.0251508411 -2.0414646166 126.0343225059 -48.6053822454 73921162439554507 "" "" "" 17.882769 0.002930 1324 0.036 116.24395148559 1.2201 -28.39648645709 1.5422 0.0878
"Gaia EDR3 5599913845283472384" -0.084846 -0.009642 116.10440663755 -28.38264136931 0.263 0.0748 -1.913 0.059 1.792 0.069 17.51757 0.002868 1.309627 0.014892357939560813 17.805 0.025 0.892 0.041 0.29 0.051 1.303 0.037 1.0 1 0.0000 0.076494 -0.074373 0.017888 283.5 "Gaia EDR3 5599913845283472384" 116.10440663755 0.0460 -28.38264136931 0.0576 5599913845283472384 1636042515805110273 1630727020 2016.0 0.2630 0.0748 3.5142 2.621 -1.913 0.059 1.792 0.069 0.1710 0.0819 -0.0595 -0.0411 0.0817 -0.0150 -0.1494 0.1674 -0.1179 0.1049 505 0 495 10 -0.4521 496.04 0.000 0 31 0 1.451 "" "" "" "" "" "" "" 58 27 0.097912 61 26 0 0.015 54 0 0 0.985 0.18 0.3 0.14 0.36 -63.183 -70.482 49.277 25.299 0 518 1853 1.357 1366.156 17.517570 0.002868 56 780.5 9.476 82.367 18.107592 0.013474 56 1514 7.1 213.158 16.797964 0.006343 0 4 0 3 0 1.238 1.309627 0.590021 0.719606 "" "" 0 "" "" "" 243.9518641835 -2.1409445522 125.8497489748 -48.6246199520 73941161044231113 "" 36766766 "" 17.517570 0.002868 1853 -0.010 116.10441630346 0.9493 -28.38264933245 1.1206 0.1067
"Gaia EDR3 5599871926400686336" 0.053798 -0.036139 116.26200856734 -28.40915787065 0.2554 0.0666 -1.742 0.057 1.756 0.065 17.275091 0.002847 1.250687 0.009731113194285636 17.583 0.027 0.83 0.037 0.338 0.05 1.227 0.035 1.0 1 0.0000 0.064843 0.064267 -0.008622 97.6 "Gaia EDR3 5599871926400686336" 116.26200856734 0.0419 -28.40915787065 0.0498 5599871926400686336 1636042515805110273 1682272091 2016.0 0.2554 0.0666 3.8349 2.474 -1.742 0.057 1.756 0.065 0.0532 0.0515 0.0799 -0.0948 0.0786 -0.0689 -0.1024 0.1915 -0.0809 -0.0093 472 0 470 2 -0.7232 461.56 0.000 0 31 0 1.463 "" "" "" "" "" "" "" 54 27 0.090791 55 21 0 0.0087 57 0 0 0.976 0.13 0.19 0.043 0.32 -92.407 -80.646 16.814 24.341 0 476 2317 1.531 1513.105 17.275091 0.002847 51 1008 7.052 142.984 17.829601 0.008090 50 1852 6.597 280.706 16.578915 0.005408 0 2 0 3 0 1.234 1.250687 0.554510 0.696176 "" "" 0 "" "" "" 244.0440846016 -2.0340298085 126.0625941761 -48.6133750654 73901162620209299 "" 36770986 "" 17.275091 0.002847 2317 -0.007 116.26201736941 0.9131 -28.40916567700 1.0520 -0.0016
"Gaia EDR3 5599923740882534400" -0.048363 0.119385 116.14594100551 -28.25363659117 0.1688 0.0605 -1.831 0.052 1.706 0.062 17.12705 0.002833 1.258789 0.010518811529825981 17.435 0.016 0.807 0.027 0.417 0.041 1.21 0.026 0.99 1 0.0000 0.151716 -0.037878 0.146912 345.5 "Gaia EDR3 5599923740882534400" 116.14594100551 0.0370 -28.25363659117 0.0490 5599923740882534400 1636042515805110273 1536070337 2016.0 0.1688 0.0605 2.7903 2.503 -1.831 0.052 1.706 0.062 0.1031 -0.0191 -0.0294 -0.0834 0.0293 -0.0909 -0.2442 0.1329 -0.1095 0.1042 463 0 463 0 -0.1565 472.26 0.000 0 31 0 1.460 "" "" "" "" "" "" "" 53 26 0.088365 56 23 0 0.003 1.1e+02 1 0 0.994 0.11 0.28 0.051 0.3 -120.397 -78.941 -54.191 24.102 0 486 2655 1.616 1643.322 17.127050 0.002833 53 1154 9.193 125.566 17.682728 0.009086 51 2136 7.309 292.220 16.423939 0.005300 0 0 0 3 0 1.239 1.258789 0.555677 0.703112 "" "" 0 "" "" "" 243.8582095857 -2.0449254779 125.8514422801 -48.4905382991 74091161459595914 "" "" "" 17.127050 0.002833 2655 -0.004 116.14595024642 0.8336 -28.25364417549 1.0085 0.1109
"Gaia EDR3 5599920064396006784" 0.006115 0.025606 116.20779350702 -28.34742638723 0.2465 0.0597 -1.797 0.049 1.836 0.06 17.046497 0.002832 1.251738 0.008898991459710476 17.281 0.023 0.809 0.035 0.484 0.041 1.176 0.031 1.0 1 0.0000 0.055658 0.016591 0.053128 17.3 "Gaia EDR3 5599920064396006784" 116.20779350702 0.0368 -28.34742638723 0.0458 5599920064396006784 1636042515805110273 526509773 2016.0 0.2465 0.0597 4.1309 2.568 -1.797 0.049 1.836 0.060 0.1340 0.0691 -0.0444 -0.0046 0.1256 0.0198 -0.1601 0.1368 -0.1303 0.1322 458 0 456 2 -0.6281 450.70 0.000 0 31 0 1.461 "" "" "" "" "" "" "" 53 27 0.084258 56 25 0 0.012 1.3e+02 0 0 0.978 0.17 0.25 0.11 0.38 -63.938 -72.369 45.057 24.022 0 464 2860 1.726 1657.356 17.046497 0.002832 52 1253 7.745 161.785 17.593616 0.007268 51 2304 7.377 312.273 16.341879 0.005135 0 2 0 2 0 1.244 1.251738 0.547119 0.704618 "" "" 0 "" "" "" 243.9667323659 -2.0445307895 125.9682636186 -48.5665454439 73981162077803358 "" 36777337 "" 17.046497 0.002832 2860 0.002 116.20780257957 0.7900 -28.34743454532 0.9619 0.1303
"Gaia EDR3 5599919961316803584" -0.001363 0.018194 116.1992967284 -28.35483908621 0.3346 0.0695 -1.855 0.058 1.777 0.066 17.31805 0.002861 1.302239 0.01167973099005281 17.606 0.026 0.849 0.034 0.46 0.041 1.255 0.032 1.0 1 0.0000 0.046615 0.009113 0.045716 11.3 "Gaia EDR3 5599919961316803584" 116.19929672840 0.0432 -28.35483908621 0.0530 5599919961316803584 1636042515805110273 1111970534 2016.0 0.3346 0.0695 4.8171 2.569 -1.855 0.058 1.777 0.066 0.1491 0.0242 -0.0652 0.0077 0.1150 0.0261 -0.0794 0.1138 -0.1399 0.1280 455 0 453 2 0.6278 486.47 0.000 0 31 0 1.452 "" "" "" "" "" "" "" 52 27 0.09369 55 25 0 0.0024 1.4e+02 0 0 1.020 0.17 0.28 0.12 0.35 -81.912 -69.925 54.776 23.700 0 442 2227 1.58 1409.375 17.318050 0.002861 45 943.1 8.654 108.984 17.902126 0.010346 46 1816 6.498 279.515 16.599888 0.005420 0 2 0 0 0 1.239 1.302239 0.584076 0.718163 "" "" 0 "" "" "" 243.9694248248 -2.0547103226 125.9603419385 -48.5756771236 73971161993204471 "" 36773685 "" 17.318050 0.002861 2227 -0.008 116.19930609785 0.9262 -28.35484698600 1.0643 0.1255
"Gaia EDR3 5599923672168542208" -0.040167 0.095864 116.15523598062 -28.27716141007 0.2249 0.0404 -1.836 0.034 1.661 0.039 16.393162 0.002794 1.054188 0.006984756545506793 16.598 0.018 0.661 0.029 0.412 0.041 1.013 0.028 0.99 1 0.0000 0.126910 -0.029684 0.123390 346.5 "Gaia EDR3 5599923672168542208" 116.15523598062 0.0254 -28.27716141007 0.0314 5599923672168542208 1636042515805110273 1686159414 2016.0 0.2249 0.0404 5.5691 2.476 -1.836 0.034 1.661 0.039 0.1068 0.0264 -0.1335 -0.1034 0.0925 -0.0886 -0.2034 0.1558 -0.0590 0.0517 490 0 488 2 0.6971 526.43 0.052 0.24 31 0 1.502 "" "" "" "" "" "" "" 56 26 0.054737 59 26 0 0.0057 74 0 0 1.022 0.16 0.21 0.084 0.36 -88.599 -77.204 41.598 26.456 0 509 5220 2.217 2355.084 16.393162 0.002794 55 2531 10.8 234.243 16.830437 0.005410 52 3878 8.173 474.531 15.776249 0.004418 0 1 1 1 0 1.228 1.054188 0.437275 0.616913 "" "" 0 "" "" "" 243.8826979577 -2.0495648399 125.8727506410 -48.5110587541 74061161552597687 "" 36774274 "" 16.393162 0.002794 5220 0.006 116.15524524524 0.5491 -28.27716879218 0.6295 0.0601
"Gaia EDR3 5599912642692634624" -0.050754 -0.081272 116.14311784885 -28.45429327791 0.3394 0.0953 -1.816 0.078 1.765 0.091 17.868889 0.002906 1.263952 0.014630945013908022 18.134 0.034 0.86 0.046 0.275 0.051 1.323 0.043 0.99 1 0.0000 0.067169 -0.040288 -0.053746 216.9 "Gaia EDR3 5599912642692634624" 116.14311784885 0.0590 -28.45429327791 0.0724 5599912642692634624 1636042515805110273 1162019633 2016.0 0.3394 0.0953 3.5601 2.532 -1.816 0.078 1.765 0.091 0.1162 -0.0318 -0.1068 0.0675 0.1013 0.0813 -0.1104 0.1525 -0.1714 0.0943 503 0 501 2 2.4860 603.21 0.256 1.1 31 0 1.456 "" "" "" "" "" "" "" 58 27 0.12851 61 26 0 0.0063 19 0 0 1.079 0.12 0.27 0.044 0.34 -76.663 -72.840 -58.763 24.495 0 514 1341 1.142 1174.053 17.868889 0.002906 57 586.6 6.447 90.991 18.417660 0.012254 54 1091 7.076 154.139 17.153708 0.007994 0 9 0 8 0 1.251 1.263952 0.548771 0.715181 "" "" 0 "" "" "" 244.0310055106 -2.1471546154 125.9282011201 -48.6846807557 73851161431245131 "" 36766475 "" 17.868889 0.002906 1341 0.008 116.14312702826 1.2552 -28.45430112153 1.4734 0.0863
