EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5602103419614276352" 0.014888 -0.023081 119.40136182614 -25.93163462373 0.1886 0.0418 -1.915 0.032 2.288 0.04 16.340332 0.002787 0.724841 0.0057392979535828255 16.415 0.019 0.383 0.027 0.259 0.027 1.102 0.026 1.0 1 0.0000 0.015024 -0.001462 -0.014953 185.6 "Gaia EDR3 5602103419614276352" 119.40136182614 0.0218 -25.93163462373 0.0293 5602103419614276352 1636042515805110273 1646307530 2016.0 0.1886 0.0418 4.5123 2.983 -1.915 0.032 2.288 0.040 0.1918 0.0562 -0.1889 -0.1052 0.1832 -0.1045 -0.0780 0.0933 -0.0627 0.0341 605 0 601 4 0.0783 623.05 0.000 0 31 0 1.576 "" "" "" "" "" "" "" 70 25 0.055451 74 25 0 0.015 77 0 0 1.002 0.071 0.34 0.12 0.46 134.491 -73.917 -10.666 18.969 0 610 5480 2.107 2601.395 16.340332 0.002787 66 3059 7.594 402.822 16.624638 0.003879 65 3461 6.056 571.520 15.899797 0.004230 0 0 0 0 0 1.190 0.724841 0.284306 0.440536 "" "" 0 "" "" "" 243.3396608411 1.6320275817 129.0162222653 -45.4686059395 76881194013542342 "" 45245379 "" 16.340332 0.002787 5480 -0.004 119.40137128940 0.5091 -25.93164479155 0.6421 0.0432
"Gaia EDR3 5602103831916745984" 0.032977 -0.002094 119.42146930711 -25.91064367834 0.2282 0.4296 -1.886 0.33 2.23 0.383 20.06294 0.00459 0.983992 0.09772147164262314 20.131 0.038 0.913 0.061 0.198 0.156 1.523 0.052 1.0 1 0.0000 0.017686 0.016624 0.006037 70.0 "Gaia EDR3 5602103831916745984" 119.42146930711 0.2381 -25.91064367834 0.3040 5602103831916745984 1636042515805110273 710773991 2016.0 0.2282 0.4296 0.5313 2.920 -1.886 0.330 2.230 0.383 0.0895 0.0423 -0.1755 -0.1485 0.2381 -0.0955 -0.1670 0.1556 -0.1805 -0.0302 561 0 552 9 2.2424 652.19 1.069 1.2 95 0 "" 1.5101 0.0862 -0.185 -0.117 -0.099 -0.028 0.138 64 24 0.53924 67 24 0 0.013 1.4e+02 2 0 1.068 0.062 0.3 0.067 0.48 148.541 -77.768 2.085 20.366 0 557 177.7 0.601 295.724 20.062940 0.004590 55 111.4 8.985 12.403 20.220990 0.087584 53 160.1 6.366 25.146 19.236998 0.043342 0 2 0 0 0 1.528 0.983992 0.158049 0.825943 "" "" 0 "" "" "" 243.3311673224 1.6584016620 129.0326505597 -45.4434091937 76901194214917516 "" "" "" 20.066389 0.004600 177.2 0.312 119.42147862498 5.3280 -25.91065358856 6.1799 -0.0183
"Gaia EDR3 5602103484024433920" 0.007737 -0.015446 119.39340967991 -25.92400025781 0.0984 0.0613 -1.856 0.047 2.179 0.061 17.03902 0.002805 0.757616 0.00705057345185482 17.131 0.022 0.388 0.032 0.39 0.03 1.172 0.03 1.0 1 0.0000 0.011303 -0.008614 -0.007319 229.6 "Gaia EDR3 5602103484024433920" 119.39340967991 0.0325 -25.92400025781 0.0441 5602103484024433920 1636042515805110273 855292770 2016.0 0.0984 0.0613 1.6059 2.863 -1.856 0.047 2.179 0.061 0.2031 0.0684 -0.1601 -0.1534 0.1418 -0.1453 -0.1609 0.0612 -0.0689 0.0650 634 0 631 3 2.2417 736.47 0.216 2.4 31 0 1.567 "" "" "" "" "" "" "" 73 26 0.085533 77 26 0 0.015 77 0 0 1.063 0.059 0.35 0.078 0.47 158.196 -73.850 -10.156 20.534 0 642 2880 1.389 2073.811 17.039020 0.002805 73 1586 5.698 278.420 17.337559 0.004795 70 1850 6.009 307.877 16.579943 0.005169 0 26 0 25 0 1.193 0.757616 0.298538 0.459078 "" "" 0 "" "" "" 243.3294141118 1.6299014711 129.0033975199 -45.4632644821 76891193934011511 "" 45245346 "" 17.039020 0.002805 2880 -0.003 119.39341885403 0.7651 -25.92400994413 0.9863 0.0773
"Gaia EDR3 5602103247815557248" 0.035645 -0.021456 119.42444115262 -25.93000473883 0.1598 0.049 -1.835 0.036 2.269 0.045 16.680103 0.002795 0.604725 0.00681977199032343 16.699 0.02 0.305 0.029 0.306 0.026 0.981 0.025 1.0 1 0.0000 0.023448 0.019294 -0.013324 124.6 "Gaia EDR3 5602103247815557248" 119.42444115262 0.0251 -25.93000473883 0.0345 5602103247815557248 1636042515805110273 73625265 2016.0 0.1598 0.0490 3.2590 2.918 -1.835 0.036 2.269 0.045 0.2235 0.0908 -0.1928 -0.1332 0.2162 -0.1036 -0.2365 0.0678 -0.2347 0.1052 645 0 642 3 0.1368 667.76 0.000 0 31 0 1.603 "" "" "" "" "" "" "" 74 26 0.064958 78 28 0 0.0055 1.1e+02 1 0 1.003 0.026 0.35 0.083 0.47 156.578 -73.091 -0.763 19.871 0 653 4008 1.732 2313.252 16.680103 0.002795 69 2348 7.499 313.090 16.911871 0.004451 71 2378 7.717 308.211 16.307146 0.005167 0 1 0 4 0 1.179 0.604725 0.231768 0.372957 "" "" 0 "" "" "" 243.3490909836 1.6505910821 129.0439980209 -45.4612593777 76881194244334297 "" 45245404 "" 16.680103 0.002795 4008 -0.006 119.42445022016 0.5790 -25.93001482243 0.7355 0.1139
"Gaia EDR3 5602103106066990080" 0.022036 -0.045676 119.40931412917 -25.95422823954 0.1785 0.0528 -1.889 0.04 2.147 0.053 16.869062 0.002803 0.676075 0.006898339002977457 16.912 0.022 0.376 0.034 0.321 0.033 1.051 0.027 1.0 1 0.0000 0.037975 0.005689 -0.037546 171.4 "Gaia EDR3 5602103106066990080" 119.40931412917 0.0279 -25.95422823954 0.0370 5602103106066990080 1636042515805110273 1456720282 2016.0 0.1785 0.0528 3.3810 2.859 -1.889 0.040 2.147 0.053 0.1597 -0.0174 -0.2167 -0.1072 0.1212 -0.1188 -0.0824 -0.0022 -0.1463 0.1057 637 0 636 1 0.1954 663.31 0.000 0 31 0 1.583 "" "" "" "" "" "" "" 74 26 0.074618 78 27 0 0.025 71 0 0 1.005 0.066 0.34 0.13 0.46 -172.209 -75.804 -5.952 18.662 0 652 3368 1.592 2114.983 16.869062 0.002803 71 1929 6.461 298.515 17.125440 0.004584 74 2086 6.737 309.708 16.449366 0.005155 0 28 0 28 0 1.192 0.676075 0.256378 0.419697 "" "" 0 "" "" "" 243.3626798955 1.6263566892 129.0349922354 -45.4883136439 76851194093095222 "" 45243966 "" 16.869062 0.002803 3368 0.002 119.40932346650 0.6440 -25.95423777985 0.8562 0.1142
"Gaia EDR3 5602103484024337408" 0.008911 -0.018479 119.39471509815 -25.92703285679 0.1743 0.0977 -1.923 0.075 2.303 0.096 17.99589 0.002904 0.997148 0.012042471673207291 18.117 0.021 0.6 0.037 0.318 0.041 1.34 0.03 1.0 1 0.0000 0.012747 -0.007440 -0.010351 215.7 "Gaia EDR3 5602103484024337408" 119.39471509815 0.0519 -25.92703285679 0.0701 5602103484024337408 1636042515805110273 1311220647 2016.0 0.1743 0.0977 1.7843 3.000 -1.923 0.075 2.303 0.096 0.1948 0.0819 -0.1768 -0.1549 0.1571 -0.1526 -0.1450 0.0315 -0.0811 0.0783 654 0 651 3 0.5328 692.82 0.000 6.3e-15 31 0 1.515 "" "" "" "" "" "" "" 75 26 0.13481 79 26 0 0.015 67 0 0 1.014 0.073 0.37 0.095 0.48 143.538 -74.199 -11.787 19.847 0 646 1193 1.007 1184.379 17.995890 0.002904 68 576.5 4.117 140.038 18.436592 0.008240 69 838.3 6.12 136.969 17.439444 0.008782 0 0 0 0 0 1.186 0.997148 0.440702 0.556446 "" "" 0 "" "" "" 243.3326155504 1.6293234410 129.0062089855 -45.4658503969 76881193947087868 "" 45245345 "" 17.995890 0.002904 1193 -0.031 119.39472460156 1.2123 -25.92704309125 1.5512 0.0909
"Gaia EDR3 5602102217028456448" 0.047139 -0.082222 119.43724948746 -25.99076654741 0.2119 0.0553 -1.853 0.041 2.191 0.058 17.01015 0.002817 0.754835 0.007880681442616494 17.031 0.02 0.416 0.037 0.433 0.04 1.091 0.027 0.99 1 0.0000 0.080235 0.030797 -0.074089 157.4 "Gaia EDR3 5602102217028456448" 119.43724948746 0.0293 -25.99076654741 0.0408 5602102217028456448 1636042515805110273 982004368 2016.0 0.2119 0.0553 3.8287 2.870 -1.853 0.041 2.191 0.058 0.1189 -0.0433 -0.1150 -0.1197 0.1460 -0.0866 -0.1801 0.0729 0.0257 0.0643 658 0 657 1 -0.9551 647.05 0.000 0 95 0 "" 1.5578 0.0105 -0.032 -0.149 -0.072 -0.076 0.028 76 27 0.080545 78 78 0 0.0082 74 0 0 0.973 0.1 0.32 0.12 0.44 -179.825 -79.941 -5.574 19.535 0 663 2957 1.602 1846.097 17.010150 0.002817 73 1631 6.897 236.487 17.307379 0.005372 67 1897 7.61 249.313 16.552544 0.005766 0 2 0 1 0 1.193 0.754835 0.297228 0.457607 "" "" 0 "" "" "" 243.4069703960 1.6287431857 129.0839383403 -45.5164010966 76811194372461372 "" 45243871 "" 17.013912 0.002818 2947 -0.003 119.43725864890 0.6567 -25.99077628589 0.9321 0.0726
"Gaia EDR3 5602106340192073216" -0.018457 -0.01278 119.3642852492 -25.92133286436 0.1268 0.0438 -1.83 0.031 2.179 0.045 16.279678 0.002792 0.604053 0.005933479923282795 16.283 0.016 0.327 0.027 0.2 0.028 0.989 0.025 1.0 1 0.0000 0.035118 -0.034808 -0.004656 262.4 "Gaia EDR3 5602106340192073216" 119.36428524920 0.0212 -25.92133286436 0.0301 5602106340192073216 1636042515805110273 295262084 2016.0 0.1268 0.0438 2.8971 2.845 -1.830 0.031 2.179 0.045 0.2032 -0.0041 -0.1477 -0.1017 0.0074 -0.1130 -0.0331 -0.0058 -0.2257 0.1467 571 0 569 2 0.3953 600.29 0.000 0 31 0 1.605 "" "" "" "" "" "" "" 66 24 0.062962 71 24 0 0.017 84 1 0 1.011 0.079 0.4 0.089 0.49 -139.159 -74.362 -14.596 18.157 0 576 5795 2.395 2419.463 16.279678 0.002792 62 3415 9.356 365.028 16.505016 0.004078 64 3458 6.598 523.994 15.900964 0.004310 0 1 0 1 0 1.186 0.604053 0.225338 0.378715 "" "" 0 "" "" "" 243.3134853513 1.6089319290 128.9664653899 -45.4679907489 76891193642764710 "" 45245334 "" 16.279678 0.002792 5795 0.000 119.36429428993 0.5035 -25.92134254865 0.7171 0.1547
"Gaia EDR3 5602103453973990784" 0.028981 -0.015757 119.41703003566 -25.92430817641 0.1214 0.0675 -1.83 0.046 2.268 0.057 17.129774 0.002819 0.703154 0.007396156096243507 17.174 0.021 0.399 0.031 0.355 0.03 1.081 0.03 1.0 1 0.0000 0.014754 0.012630 -0.007627 121.1 "Gaia EDR3 5602103453973990784" 119.41703003566 0.0331 -25.92430817641 0.0463 5602103453973990784 1636042515805110273 236385389 2016.0 0.1214 0.0675 1.7986 2.915 -1.830 0.046 2.268 0.057 0.2128 0.1416 -0.1797 -0.1341 0.2227 -0.0969 -0.2201 0.0835 -0.1924 0.0881 597 0 597 0 0.1924 622.16 0.000 0 31 0 1.579 "" "" "" "" "" "" "" 69 25 0.081157 74 25 0 0.0048 54 0 0 1.005 0.043 0.37 0.063 0.49 143.865 -74.149 -11.256 19.047 0 592 2649 1.451 1824.921 17.129774 0.002819 64 1498 6.356 235.758 17.399471 0.005385 62 1662 5.174 321.202 16.696318 0.005070 0 1 0 1 0 1.193 0.703154 0.269697 0.433456 "" "" 0 "" "" "" 243.3407519163 1.6478720424 129.0326092180 -45.4576450651 76891194170241131 "" 45245419 "" 17.129774 0.002819 2649 0.001 119.41703908095 0.7408 -25.92431825765 0.9199 0.0975
"Gaia EDR3 5602103453973998208" 0.019565 -0.008897 119.40655975257 -25.91744977957 0.1809 0.0321 -1.947 0.024 2.152 0.031 15.812296 0.002781 0.537147 0.005178865609378177 15.842 0.018 0.238 0.024 0.072 0.021 0.951 0.032 1.0 1 0.0000 0.003304 0.003213 -0.000768 103.4 "Gaia EDR3 5602103453973998208" 119.40655975257 0.0166 -25.91744977957 0.0227 5602103453973998208 1636042515805110273 236560945 2016.0 0.1809 0.0321 5.6424 2.902 -1.947 0.024 2.152 0.031 0.1855 0.0221 -0.1710 -0.1086 0.2249 -0.0951 -0.1596 0.0606 -0.0872 0.0908 633 0 631 2 1.0212 690.68 0.045 0.37 31 0 1.622 "" "" "" "" "" "" "" 73 25 0.042836 78 27 0 0.0031 75 0 0 1.028 0.07 0.34 0.079 0.47 149.504 -74.085 -6.263 19.283 0 626 8913 3.1 2874.860 15.812296 0.002781 65 5429 7.881 688.878 16.001732 0.003205 60 5168 7.161 721.643 15.464585 0.004068 0 2 0 1 0 1.189 0.537147 0.189436 0.347711 "" "" 0 "" "" "" 243.3299863741 1.6434093775 129.0169927246 -45.4536803871 76891194065529370 "" 45245427 "" 15.812296 0.002781 8913 0.007 119.40656937362 0.3805 -25.91745934181 0.4928 0.0987
"Gaia EDR3 5602103900650589824" 0.018145 0.002565 119.40497872193 -25.9059874267 0.2027 0.1051 -1.899 0.079 2.301 0.099 18.06133 0.002936 1.05253 0.01294271478477371 18.242 0.022 0.589 0.036 0.368 0.046 1.44 0.034 1.0 1 0.0000 0.010844 0.001791 0.010695 9.5 "Gaia EDR3 5602103900650589824" 119.40497872193 0.0546 -25.90598742670 0.0726 5602103900650589824 1636042515805110273 1521537011 2016.0 0.2027 0.1051 1.9291 2.983 -1.899 0.079 2.301 0.099 0.1529 0.0671 -0.1578 -0.1240 0.2070 -0.0974 -0.1561 0.1056 -0.1597 0.0331 635 0 633 2 0.4874 672.29 0.125 0.25 31 0 1.504 "" "" "" "" "" "" "" 73 25 0.13896 77 25 0 0.011 90 0 0 1.013 0.093 0.34 0.12 0.49 129.571 -74.727 -10.157 19.485 0 642 1123 1.048 1071.656 18.061330 0.002936 68 526.8 5.115 102.991 18.534319 0.010905 71 806.2 4.349 185.365 17.481789 0.006971 0 0 0 2 0 1.187 1.052530 0.472988 0.579542 "" "" 0 "" "" "" 243.3194580037 1.6481688644 129.0104972975 -45.4430670591 76911194049703129 "" 45245509 "" 18.061330 0.002936 1123 -0.035 119.40498810525 1.2737 -25.90599765182 1.6008 0.0425
"Gaia EDR3 5602103453974004352" 0.021244 -0.019671 119.40842834517 -25.92822381343 0.1109 0.0734 -1.987 0.053 2.203 0.068 17.42287 0.002832 0.824442 0.007975003260187422 17.51 0.022 0.473 0.031 0.412 0.03 1.2 0.029 1.0 1 0.0000 0.012536 0.004893 -0.011542 157.0 "Gaia EDR3 5602103453974004352" 119.40842834517 0.0369 -25.92822381343 0.0517 5602103453974004352 1636042515805110273 167347773 2016.0 0.1109 0.0734 1.5111 2.966 -1.987 0.053 2.203 0.068 0.1705 0.0283 -0.1829 -0.1086 0.2864 -0.0990 -0.1342 0.0462 -0.0633 0.0684 655 0 653 2 -0.1250 668.78 0.000 0 31 0 1.551 "" "" "" "" "" "" "" 76 25 0.09466 80 28 0 0.008 1.1e+02 0 0 0.996 0.089 0.37 0.094 0.5 141.387 -74.861 1.244 19.269 0 658 2022 1.218 1660.596 17.422870 0.002832 67 1080 4.972 217.161 17.755142 0.005726 62 1339 5.015 267.048 16.930700 0.005551 0 1 0 0 0 1.196 0.824442 0.332272 0.492170 "" "" 0 "" "" "" 243.3400616937 1.6392290217 129.0235710622 -45.4635603300 76881194084126437 "" 45245414 "" 17.422870 0.002832 2022 -0.005 119.40843816246 0.8542 -25.92823360283 1.0923 0.0770
"Gaia EDR3 5602106340192067712" -0.01257 -0.016896 119.37082966011 -25.9254494163 0.1124 0.0608 -1.97 0.046 2.167 0.061 17.078321 0.002816 0.727139 0.007817784468760955 17.126 0.018 0.403 0.03 0.349 0.032 1.131 0.028 1.0 1 0.0000 0.030222 -0.028921 -0.008771 253.1 "Gaia EDR3 5602106340192067712" 119.37082966011 0.0319 -25.92544941630 0.0428 5602106340192067712 1636042515805110273 1556950605 2016.0 0.1124 0.0608 1.8475 2.929 -1.970 0.046 2.167 0.061 0.1650 0.0695 -0.0879 -0.1607 0.1511 -0.1489 -0.1144 0.0358 -0.1094 0.0832 598 0 593 5 -1.2708 566.82 0.000 0 31 0 1.572 "" "" "" "" "" "" "" 69 26 0.085225 75 25 0 0.015 80 0 0 0.963 0.092 0.34 0.13 0.48 144.509 -74.803 -13.920 19.081 0 605 2777 1.489 1865.693 17.078321 0.002816 68 1546 6.546 236.194 17.365477 0.005377 65 1753 6.835 256.480 16.638338 0.005675 0 1 0 1 0 1.188 0.727139 0.287155 0.439983 "" "" 0 "" "" "" 243.3200677609 1.6118122097 128.9761598905 -45.4703075923 76881193708239772 "" 45245336 "" 17.078321 0.002816 2777 -0.006 119.37083939580 0.7463 -25.92545904915 0.9807 0.0959
"Gaia EDR3 5602106855575922688" 0.014098 0.01041 119.40047890648 -25.89814395445 0.1516 0.2921 -1.826 0.196 2.159 0.261 19.533075 0.00368 1.52635 0.059487949922652404 19.666 0.037 0.962 0.057 0.688 0.153 1.807 0.043 1.0 1 0.0000 0.018675 -0.002256 0.018538 353.1 "Gaia EDR3 5602106855575922688" 119.40047890648 0.1437 -25.89814395445 0.1912 5602106855575922688 1636042515805110273 440447868 2016.0 0.1516 0.2921 0.5190 2.828 -1.826 0.196 2.159 0.261 0.1261 0.0480 -0.2104 -0.1379 0.2112 -0.0898 -0.1212 0.1174 -0.2134 0.0593 626 0 620 6 0.5693 662.19 0.000 0 95 0 "" 1.4199 0.0521 -0.088 -0.095 -0.150 -0.122 0.124 72 23 0.36732 76 27 0 0.028 72 1 0 1.016 0.079 0.38 0.13 0.58 150.610 -75.576 -7.651 18.517 0 626 289.5 0.6505 445.121 19.533075 0.003680 64 121.2 5.668 21.374 20.130175 0.050875 64 286.8 8.084 35.483 18.603825 0.030831 0 23 0 27 0 1.409 1.526350 0.597099 0.929251 "" "" 0 "" "" "" 243.3106506890 1.6488012616 129.0018451435 -45.4366600847 76921194004832549 "" "" "" 19.531628 0.003678 289.9 0.136 119.40048792845 3.1744 -25.89815355084 4.2044 0.0688
"Gaia EDR3 5602103415304804864" 0.017143 -0.02443 119.40386921233 -25.93298257653 0.1614 0.1368 -1.932 0.105 2.318 0.129 18.549124 0.003023 1.255157 0.020874799400233766 18.772 0.026 0.835 0.05 0.292 0.057 1.575 0.033 1.0 1 0.0000 0.016320 0.000793 -0.016301 177.2 "Gaia EDR3 5602103415304804864" 119.40386921233 0.0754 -25.93298257653 0.0982 5602103415304804864 1636042515805110273 1747593789 2016.0 0.1614 0.1368 1.1797 3.017 -1.932 0.105 2.318 0.129 0.1429 0.0484 -0.2146 -0.1126 0.2720 -0.1139 -0.0836 0.0189 -0.0203 0.0602 622 0 618 4 -0.7176 612.57 0.000 0 31 0 1.463 "" "" "" "" "" "" "" 72 25 0.17958 77 27 0 0.015 77 0 0 0.979 0.056 0.32 0.083 0.45 135.263 -73.315 -4.337 19.450 0 608 716.6 0.8216 872.216 18.549124 0.003023 65 304.5 4.421 68.885 19.129510 0.016007 64 561.6 6.649 84.460 17.874353 0.013399 0 13 0 15 0 1.209 1.255157 0.580387 0.674770 "" "" 0 "" "" "" 243.3419873002 1.6332497216 129.0198456835 -45.4692726602 76881194038690730 "" 45245378 "" 18.549124 0.003023 716.6 -0.034 119.40387875854 1.6939 -25.93299287849 2.0737 0.0699
"Gaia EDR3 5602103488333753984" 0.008347 -0.013144 119.394087486 -25.92169816333 0.1169 0.0271 -1.896 0.021 2.127 0.027 15.540206 0.002774 0.517373 0.005013880433356982 15.599 0.017 0.182 0.026 0.029 0.024 0.973 0.03 1.0 1 0.0000 0.009446 -0.008004 -0.005016 237.9 "Gaia EDR3 5602103488333753984" 119.39408748600 0.0146 -25.92169816333 0.0198 5602103488333753984 1636042515805110273 1246008492 2016.0 0.1169 0.0271 4.3114 2.849 -1.896 0.021 2.127 0.027 0.2299 0.0502 -0.1991 -0.1406 0.1742 -0.1351 -0.1939 0.0354 -0.0287 0.1017 652 0 649 3 -0.4121 658.90 0.000 0 31 0 1.627 "" "" "" "" "" "" "" 76 26 0.038457 80 28 0 0.012 81 0 0 0.988 0.065 0.36 0.064 0.47 163.936 -72.836 -2.867 20.598 0 643 1.145e+04 3.392 3375.865 15.540206 0.002774 74 6984 8.3 841.480 15.728199 0.003074 73 6529 7.125 916.303 15.210826 0.003961 0 0 0 1 0 1.180 0.517373 0.187993 0.329380 "" "" 0 "" "" "" 243.3277661616 1.6316212734 129.0033186998 -45.4608836831 76891193940774273 "" 45245356 "" 15.540206 0.002774 1.145e+04 -0.000 119.39409685442 0.3401 -25.92170761722 0.4416 0.1122
"Gaia EDR3 5602103488333772160" -0.001795 -0.019945 119.38281050472 -25.92849932578 0.1431 0.0432 -1.8 0.032 2.233 0.041 16.43387 0.002785 0.861848 0.006062615689617807 16.547 0.017 0.514 0.026 0.304 0.026 1.219 0.025 1.0 1 0.0000 0.021655 -0.018146 -0.011819 236.9 "Gaia EDR3 5602103488333772160" 119.38281050472 0.0227 -25.92849932578 0.0300 5602103488333772160 1636042515805110273 1092249596 2016.0 0.1431 0.0432 3.3133 2.868 -1.800 0.032 2.233 0.041 0.1711 0.0785 -0.1478 -0.1513 0.1917 -0.1438 -0.0939 0.0438 -0.0883 0.0532 613 0 612 1 -0.5189 613.21 0.000 0 31 0 1.545 "" "" "" "" "" "" "" 71 26 0.057514 75 25 0 0.018 78 0 0 0.985 0.042 0.31 0.066 0.47 170.929 -74.994 -7.741 19.541 0 614 5028 1.884 2668.665 16.433870 0.002785 68 2661 7.061 376.891 16.775908 0.004010 65 3416 7.955 429.455 15.914060 0.004547 0 9 0 10 0 1.209 0.861848 0.342037 0.519811 "" "" 0 "" "" "" 243.3282874261 1.6194209756 128.9921280174 -45.4702389281 76881193827996113 "" 45245342 "" 16.433870 0.002785 5028 0.004 119.38281940164 0.5200 -25.92850924957 0.6636 0.0659
"Gaia EDR3 5602103625772671104" 0.041004 -0.019361 119.43039985799 -25.92790804248 0.2084 0.0123 -1.893 0.009 2.309 0.011 12.842712 0.002758 1.601321 0.004736218956087229 13.259 0.02 1.24 0.027 1.084 0.022 1.866 0.051 1.0 1 0.0000 0.027090 0.024653 -0.011229 114.5 "Gaia EDR3 5602103625772671104" 119.43039985799 0.0060 -25.92790804248 0.0089 5602103625772671104 1636042515805110273 1183052225 2016.0 0.2084 0.0123 16.9432 2.986 -1.893 0.009 2.309 0.011 0.2934 0.1018 -0.1459 -0.0954 0.2842 -0.0621 -0.1878 0.0552 -0.1935 0.1535 642 566 639 3 0.3165 936.62 0.052 4.4 31 0 1.400 "" "" "" "" "" "" "" 74 26 0.016145 78 26 0 0.0056 1.5e+02 0 0 1.008 "" "" "" "" "" "" "" "" 0 638 1.374e+05 16.47 8338.365 12.842712 0.002758 74 4.974e+04 21.87 2274.367 13.596859 0.002831 73 1.262e+05 42.74 2951.581 11.995538 0.003797 0 0 0 0 0 1.281 1.601321 0.754147 0.847175 90.67 1.15 12 5500.0 3.5 0.00 243.3500955093 1.6562572570 129.0505026809 -45.4577525585 76881194304516904 "" 45245406 "" 12.842712 0.002758 1.374e+05 -0.002 119.43040921252 0.1410 -25.92791830508 0.1826 0.1584
"Gaia EDR3 5602103076016928768" 0.002773 -0.04941 119.38789070891 -25.95796470042 0.0803 0.1078 -1.836 0.078 2.271 0.103 18.031607 0.002919 0.99235 0.013427494814744857 18.144 0.025 0.624 0.044 0.272 0.045 1.333 0.03 1.0 1 0.0000 0.043458 -0.013574 -0.041283 198.2 "Gaia EDR3 5602103076016928768" 119.38789070891 0.0570 -25.95796470042 0.0773 5602103076016928768 1636042515805110273 11153834 2016.0 0.0803 0.1078 0.7453 2.920 -1.836 0.078 2.271 0.103 0.1523 0.0154 -0.2225 -0.1154 0.1665 -0.1187 -0.0946 0.0364 -0.0392 0.0718 626 0 621 5 1.6634 704.15 0.324 1.6 31 0 1.517 "" "" "" "" "" "" "" 72 25 0.14377 76 27 0 0.02 87 0 0 1.047 0.064 0.37 0.12 0.45 163.584 -77.052 -10.093 18.045 0 617 1154 1.024 1126.873 18.031607 0.002919 62 566.3 5.075 111.602 18.455843 0.010121 61 819.9 6.021 136.174 17.463493 0.008824 0 1 0 1 0 1.201 0.992350 0.424236 0.568113 "" "" 0 "" "" "" 243.3558289069 1.6079690899 129.0100859415 -45.4972677362 76851193878880727 "" 45243925 "" 18.031607 0.002919 1154 -0.015 119.38789978650 1.2629 -25.95797479240 1.6606 0.0816
"Gaia EDR3 5602103522693484800" 0.011918 -0.009474 119.39805681969 -25.9180277087 0.2338 0.0419 -1.931 0.032 2.284 0.041 16.381363 0.002796 0.631412 0.005822057711840377 16.422 0.018 0.27 0.027 0.315 0.025 1.017 0.028 1.0 1 0.0000 0.004634 -0.004435 -0.001346 253.1 "Gaia EDR3 5602103522693484800" 119.39805681969 0.0222 -25.91802770870 0.0293 5602103522693484800 1636042515805110273 1086504966 2016.0 0.2338 0.0419 5.5860 2.991 -1.931 0.032 2.284 0.041 0.1775 0.0728 -0.1707 -0.1458 0.1845 -0.1477 -0.0877 0.0329 -0.0838 0.0302 647 0 643 4 -0.8072 634.14 0.000 0 31 0 1.599 "" "" "" "" "" "" "" 74 26 0.056456 78 25 0 0.013 72 0 0 0.977 0.036 0.34 0.07 0.49 160.676 -75.244 -10.116 18.787 0 623 5277 2.314 2280.846 16.381363 0.002796 64 3143 7.322 429.315 16.595049 0.003766 62 3264 7.005 465.881 15.963637 0.004440 0 2 0 2 0 1.214 0.631412 0.213686 0.417726 "" "" 0 "" "" "" 243.3264930100 1.6365808956 129.0067506447 -45.4563645458 76891193980388675 "" 45245360 "" 16.381363 0.002796 5277 0.027 119.39806636359 0.5124 -25.91803786049 0.6528 0.0430
